"","beta","delta","lambdaluce"
"lambdaluce",-0.0419398337221706,0.00286798389407747,1.22595653555081
"beta",0.00442504928386723,-0.000493531967320575,-0.059218233401314
"delta",-0.000493531967320575,0.00302718931277559,0.00586415204011056
"lambdaluce",-0.059218233401314,0.00586415204011056,1.84255726467388
"beta",0.00953676840485969,-0.0040256785960116,-0.112267451907008
"delta",-0.0040256785960116,0.00889189595775794,0.0385251068663905
"lambdaluce",-0.112267451907008,0.0385251068663905,1.84551243142764
"beta",0.0127666160616957,-0.00616730549570457,-0.0949146407112712
"delta",-0.00616730549570457,0.00643783043738733,0.0158863890622046
"lambdaluce",-0.0949146407112712,0.0158863890622046,1.69678036904381
"beta",0.00861183090828435,-0.000884611236840378,-0.110764216241389
"delta",-0.000884611236840378,0.00705681513925364,0.0151680973152364
"lambdaluce",-0.110764216241389,0.0151680973152364,2.01828239118216
"beta",0.0612473148000114,-0.03314519634416,-0.00195202271628422
"delta",-0.03314519634416,0.0536842034075796,-0.0640328093466464
"lambdaluce",-0.00195202271628422,-0.0640328093466464,1.6781718906997
"beta",0.0219929212236767,-0.0179175365568392,-0.0722493833675318
"delta",-0.0179175365568392,0.0658113837888256,0.023590236225122
"lambdaluce",-0.0722493833675318,0.023590236225122,1.81610288687228
"beta",0.00347557137075832,-0.000285428210884321,-0.0268675336076836
"delta",-0.000285428210884321,0.000829235313313756,0.00639097820121244
"lambdaluce",-0.0268675336076836,0.00639097820121244,1.85595433591736
"beta",0.00851870707762578,-0.00350830992961794,-0.111173452796409
"delta",-0.00350830992961794,0.00610704179722675,0.0443630044793551
"lambdaluce",-0.111173452796409,0.0443630044793551,1.97059185313231
"beta",0.00631330081362099,-0.00114427040911829,-0.048040778399091
"delta",-0.00114427040911829,0.00261076346830041,0.0179770959822667
"lambdaluce",-0.048040778399091,0.0179770959822667,1.70800199916772
"beta",0.0126417740824794,-0.00355331201050648,-0.0501794632940721
"delta",-0.00355331201050648,0.00261930213221954,-0.0252779720321151
"lambdaluce",-0.0501794632940721,-0.0252779720321151,1.85375014810084
"beta",0.0109656602957861,-0.00620191572634169,-0.0979973198447685
"delta",-0.00620191572634169,0.0181160941354677,0.0385259068444006
"lambdaluce",-0.0979973198447685,0.0385259068444006,1.95309143510251
"beta",0.0109347565752596,-0.00466507649892651,-0.115001845326225
"delta",-0.00466507649892651,0.00769426715497448,0.0389606270755738
"lambdaluce",-0.115001845326225,0.0389606270755738,1.5893161212993
"beta",0.00352595175994787,-0.001027788196695,-0.000935870047686002
"delta",-0.001027788196695,0.00193598336805987,-0.0397661842909349
"lambdaluce",-0.000935870047686002,-0.0397661842909349,1.58056398926788
"beta",0.012679839728023,-0.00472790259012414,-0.119035507123086
"delta",-0.00472790259012414,0.0152930949769683,0.0270401084395916
"lambdaluce",-0.119035507123086,0.0270401084395916,1.50950866796237
"beta",0.077738549309361,-0.0377876011922327,0.0617599900671233
"delta",-0.0377876011922327,0.0739235911926897,-0.106267441872329
"lambdaluce",0.0617599900671233,-0.106267441872329,1.79303646850243
"beta",0.00924572675611826,-0.00361075147727947,-0.099899970574309
"delta",-0.00361075147727947,0.0026726116646774,0.0392780874492171
"lambdaluce",-0.099899970574309,0.0392780874492171,1.65056043520432
"beta",0.00812009841990306,-0.00106875681746503,-0.0781368217350576
"delta",-0.00106875681746503,0.00225975509448267,0.0111226121933943
"lambdaluce",-0.0781368217350576,0.0111226121933943,1.40343949184746
"beta",0.00669369460420667,-0.00229998698659695,-0.0327341749779817
"delta",-0.00229998698659695,0.00279802542258649,0.00620635965172571
"lambdaluce",-0.0327341749779817,0.00620635965172571,0.798192945590367
"beta",0.00666237354376509,-0.00230421373290245,-0.0834762002021746
"delta",-0.00230421373290245,0.00248962689163934,0.0300862889388101
"lambdaluce",-0.0834762002021746,0.0300862889388101,1.76160787264437
