"","beta","delta","lambdaluce"
"lambdaluce",-0.00338784298191312,-0.0186099893775346,2.10408260925834
"beta",0.00310285245873597,-0.00119613456804476,-0.0393174354721114
"delta",-0.00119613456804476,0.00246508432889661,0.0189926069926353
"lambdaluce",-0.0393174354721114,0.0189926069926353,1.39890126878666
"beta",0.00762860905067183,-0.00303477299731861,-0.0552287356668241
"delta",-0.00303477299731861,0.00210154356101723,0.0232442072548627
"lambdaluce",-0.0552287356668241,0.0232442072548627,0.59940765347761
"beta",0.038096641136519,-0.00627411790036747,-0.0704138098778452
"delta",-0.00627411790036747,0.00409398029142164,-0.00266554678644028
"lambdaluce",-0.0704138098778452,-0.00266554678644028,2.1331661143079
"beta",0.00640377438391929,-0.00161081177424603,-0.0844191446878294
"delta",-0.00161081177424603,0.00555391027580694,0.0232136826311794
"lambdaluce",-0.0844191446878294,0.0232136826311794,1.57075474125521
"beta",0.0621594006987623,-0.00246298894407146,-0.0998371603217478
"delta",-0.00246298894407146,0.00180713811760322,-0.00509145100847143
"lambdaluce",-0.0998371603217478,-0.00509145100847143,2.14874074659462
"beta",0.0077686609464208,-0.00109855386961824,-0.0521323660960146
"delta",-0.00109855386961824,0.0130092613723001,0.0166609447370095
"lambdaluce",-0.0521323660960146,0.0166609447370095,0.615798359289349
"beta",0.00610231127213024,-0.00205797565240865,-0.0250982585634153
"delta",-0.00205797565240865,0.00548434745561779,0.00414751655396559
"lambdaluce",-0.0250982585634153,0.00414751655396559,2.40358029571938
"beta",0.023698808290293,-0.00702941841939309,-0.15414577226108
"delta",-0.00702941841939309,0.00229571587198418,0.046255191359987
"lambdaluce",-0.15414577226108,0.046255191359987,2.07422662691732
"beta",0.00626537715949819,-0.00229912676530573,-0.0226116837144527
"delta",-0.00229912676530573,0.00594692783025458,0.00512660518336772
"lambdaluce",-0.0226116837144527,0.00512660518336772,2.07059669858078
"beta",0.0408233288865887,-0.00666876695466569,-0.0816826223757934
"delta",-0.00666876695466569,0.00370601279740193,0.00898744248962579
"lambdaluce",-0.0816826223757934,0.00898744248962579,2.16273542381458
"beta",0.00700498480071067,-0.000665157250115514,-0.080794930565269
"delta",-0.000665157250115514,0.00251504002958537,0.0377447287290791
"lambdaluce",-0.080794930565269,0.0377447287290791,1.8087730418467
"beta",0.00746544915366094,-0.00177883818198171,-0.0654381998664033
"delta",-0.00177883818198171,0.00740318676832005,0.0186534757233587
"lambdaluce",-0.0654381998664033,0.0186534757233587,0.832055146852181
"beta",0.0434539914263022,-0.00746611725074007,-0.103941640094653
"delta",-0.00746611725074007,0.00419621029648363,0.0102971860168599
"lambdaluce",-0.103941640094653,0.0102971860168599,2.23274892280026
"beta",0.00583930695880041,-0.000400619139243411,-0.0581476347746707
"delta",-0.000400619139243411,0.00296174705878393,0.00862518143404196
"lambdaluce",-0.0581476347746707,0.00862518143404196,0.900614806041006
"beta",0.0614379202101751,-0.00401740405890039,-0.0853396193639961
"delta",-0.00401740405890039,0.00278909630317929,-0.00560900291624687
"lambdaluce",-0.0853396193639961,-0.00560900291624687,2.12998358494985
"beta",0.0197636210999828,-0.00579213477924593,-0.0857712290877495
"delta",-0.00579213477924593,0.00192597068264983,0.0254681993817824
"lambdaluce",-0.0857712290877495,0.0254681993817824,1.18295241387344
"beta",0.00727960859072771,-0.00283147950024841,-0.0269145918582917
"delta",-0.00283147950024841,0.00545479421714506,0.0183657440384957
"lambdaluce",-0.0269145918582917,0.0183657440384957,2.20888003413597
"beta",0.00722264655587553,-0.00397706738264046,-0.00981638416502937
"delta",-0.00397706738264046,0.00383648129805072,-0.0118618298122516
"lambdaluce",-0.00981638416502937,-0.0118618298122516,1.84277527463171
"beta",0.0164735722898223,-0.00448572382744251,-0.0868098412578545
"delta",-0.00448572382744251,0.00136834671520486,0.0264573293368455
"lambdaluce",-0.0868098412578545,0.0264573293368455,2.03352258693561
