"","alpha","beta","gamma","delta","lambda","luce"
"beta",0.00221785599353516,0.0389352067077082,0.000568449750099155,-0.0199139793572943,-0.0768724695516746,-0.00934927752453833
"gamma",-0.00314373624681121,0.000568449750099155,0.014973675152253,-0.000888043261470231,0.000837878623823035,-0.00268468031290862
"delta",0.00220628943228533,-0.0199139793572943,-0.000888043261470231,0.0402621298361913,0.0141152480302996,0.00405921343364897
"lambda",0.00830781306352521,-0.0768724695516746,0.000837878623823035,0.0141152480302996,1.32370998728005,-0.0194407425701166
"luce",-0.00423197041657188,-0.00934927752453833,-0.00268468031290862,0.00405921343364897,-0.0194407425701166,0.0727988703703098
"alpha",0.0511930766841303,-0.000603572018509113,-0.0301112205106776,0.000888098276997579,0.000929120666333238,-0.00435206124778259
"beta",-0.000603572018509113,0.0338669914144778,0.00227675405003491,-0.0219214956199862,-0.0450139333998462,-0.00675570976261617
"gamma",-0.0301112205106776,0.00227675405003491,0.100413661133695,-0.00257527239778458,-0.0203600558227133,-0.00959899385904484
"delta",0.000888098276997579,-0.0219214956199862,-0.00257527239778458,0.0676683934098211,-0.00318974157606628,-0.000997375215910107
"lambda",0.000929120666333238,-0.0450139333998462,-0.0203600558227133,-0.00318974157606628,1.21313451780114,-0.0210001183904169
"luce",-0.00435206124778259,-0.00675570976261617,-0.00959899385904484,-0.000997375215910107,-0.0210001183904169,0.0807176075935421
"alpha",0.0434511453629624,-0.00087885994389048,-0.015592692625996,0.00761963415263729,-0.0150283990963264,-0.0093339682753853
"beta",-0.00087885994389048,0.051703554998866,0.00785490080424181,-0.0281702619605012,-0.0317213864913808,2.8616786959134e-05
"gamma",-0.015592692625996,0.00785490080424181,0.0808297968695516,-0.00887227364113369,-0.00787605417223558,-0.0021639434184546
"delta",0.00761963415263729,-0.0281702619605012,-0.00887227364113369,0.0739255358304789,-0.0494460587179664,-0.0145850478433053
"lambda",-0.0150283990963264,-0.0317213864913808,-0.00787605417223558,-0.0494460587179664,1.36376018461299,-0.00605573370249852
"luce",-0.0093339682753853,2.8616786959134e-05,-0.0021639434184546,-0.0145850478433053,-0.00605573370249852,0.0781415951544369
"alpha",0.0667914432858887,-0.000548063397047065,-0.0416731145418178,-0.00102648667723342,0.00793836272013599,-0.000269951702767126
"beta",-0.000548063397047065,0.0107871814790013,0.00299144170570987,-0.00456091322501502,-0.0357473606568506,-0.00657886978509777
"gamma",-0.0416731145418178,0.00299144170570987,0.0847301536260374,-0.00175102224084552,-0.0116741009031616,-0.00638111009215688
"delta",-0.00102648667723342,-0.00456091322501502,-0.00175102224084552,0.0428936238131254,-0.0253544289018133,-0.00124725354245017
"lambda",0.00793836272013599,-0.0357473606568506,-0.0116741009031616,-0.0253544289018133,1.17707913745352,-0.0414631211502976
"luce",-0.000269951702767126,-0.00657886978509777,-0.00638111009215688,-0.00124725354245017,-0.0414631211502976,0.0766220696467365
"alpha",0.00652174431779359,0.000951504314670356,-0.00179708949977039,0.00264200707011844,0.0069240340707916,-0.00214888298030095
"beta",0.000951504314670356,0.0392233743791607,0.000822192914746221,-0.0173857964101185,-0.0118515093490102,-0.00101435412881217
"gamma",-0.00179708949977039,0.000822192914746221,0.00497188139530046,-0.000450891493018187,-0.00217345047622695,0.000965849869927353
"delta",0.00264200707011844,-0.0173857964101185,-0.000450891493018187,0.0386436310751087,-0.0198327870952595,-0.000397980945764754
"lambda",0.0069240340707916,-0.0118515093490102,-0.00217345047622695,-0.0198327870952595,1.22641109571047,0.00494727274562824
"luce",-0.00214888298030095,-0.00101435412881217,0.000965849869927353,-0.000397980945764754,0.00494727274562824,0.0623197449471166
"alpha",0.0499441455009436,-0.00116236650467012,-0.0231165229067949,0.00632110378491914,-0.00589511189854335,-0.00822311832916799
"beta",-0.00116236650467012,0.0426032763391236,0.00365428458033676,-0.0179707948328211,-0.0376256478457554,-0.00379176131725157
"gamma",-0.0231165229067949,0.00365428458033676,0.0622343761224795,-0.00816507003415101,0.00329302442841228,-0.00698625509690382
"delta",0.00632110378491914,-0.0179707948328211,-0.00816507003415101,0.0850126329278923,-0.0522429646106434,-0.0101836614323994
"lambda",-0.00589511189854335,-0.0376256478457554,0.00329302442841228,-0.0522429646106434,1.35591672007956,-0.0217878950147366
"luce",-0.00822311832916799,-0.00379176131725157,-0.00698625509690382,-0.0101836614323994,-0.0217878950147366,0.0814616958414267
"alpha",0.0511918060245569,0.00104439369752079,-0.0274057166882673,0.00150847454863263,0.00847570293580214,-0.0038776526436032
"beta",0.00104439369752079,0.0159225294184026,0.00261108997664863,-0.00232035099636652,-0.0510116155886766,-0.00873883676025216
"gamma",-0.0274057166882673,0.00261108997664863,0.0707408467745836,-0.00165438594299852,-0.0129413024318101,-0.00344638673242439
"delta",0.00150847454863263,-0.00232035099636652,-0.00165438594299852,0.0364344326331609,-0.021199046096274,-0.0056666863521
"lambda",0.00847570293580214,-0.0510116155886766,-0.0129413024318101,-0.021199046096274,1.23564148390388,-0.0283211616835228
"luce",-0.0038776526436032,-0.00873883676025216,-0.00344638673242439,-0.0056666863521,-0.0283211616835228,0.0774452068451302
"alpha",0.0108835303584773,0.00615649819614856,-0.0034467520865813,0.00249853767176085,0.0234370795390917,-0.00568079514475499
"beta",0.00615649819614856,0.0186396214718704,0.000849493451513308,-0.00544084105624249,-0.042413923660711,-0.00777234424654743
"gamma",-0.0034467520865813,0.000849493451513308,0.0201386605334673,0.000399352394326656,-0.00527462191183752,0.00338482362068559
"delta",0.00249853767176085,-0.00544084105624249,0.000399352394326656,0.0300169301242092,0.00365160337984153,0.000812956080836918
"lambda",0.0234370795390917,-0.042413923660711,-0.00527462191183752,0.00365160337984153,1.15553736750336,0.012668361432688
"luce",-0.00568079514475499,-0.00777234424654743,0.00338482362068559,0.000812956080836918,0.012668361432688,0.0668298663251393
"alpha",0.0579320631778791,0.00103585791731742,-0.0302866232553876,-9.29698421167957e-05,0.0130517481170943,-0.0066018284918405
"beta",0.00103585791731742,0.0157725234096134,0.00183045409433616,-0.00429681291648676,-0.0432770204379894,-0.00875361908585237
"gamma",-0.0302866232553876,0.00183045409433616,0.0757847449301765,-0.000387968509962642,-0.0113994696538973,-0.00295050197698325
"delta",-9.29698421167957e-05,-0.00429681291648676,-0.000387968509962642,0.00622260559010806,-0.00218446807773388,-0.0018189681856182
"lambda",0.0130517481170943,-0.0432770204379894,-0.0113994696538973,-0.00218446807773388,1.11683203084153,-0.0124361018215854
"luce",-0.0066018284918405,-0.00875361908585237,-0.00295050197698325,-0.0018189681856182,-0.0124361018215854,0.0798402483579044
"alpha",0.00647537796864279,0.00124145958573205,-0.00278882787807434,0.00137520520477998,0.00691578731736089,-0.0016355721911297
"beta",0.00124145958573205,0.0440543446772604,-0.000731044608117747,-0.0233641177270149,-0.0449304687910258,-0.00197493783981409
"gamma",-0.00278882787807434,-0.000731044608117747,0.0122647700929345,0.0008971785499316,-0.00947176820832043,-0.00236517247542987
"delta",0.00137520520477998,-0.0233641177270149,0.0008971785499316,0.0409175833318739,-0.0179858586260243,-0.00348753167337645
"lambda",0.00691578731736089,-0.0449304687910258,-0.00947176820832043,-0.0179858586260243,1.2510229176999,0.00557135176541569
"luce",-0.0016355721911297,-0.00197493783981409,-0.00236517247542987,-0.00348753167337645,0.00557135176541569,0.0674798310684247
"alpha",0.0281182407288731,-0.000524066907732651,0.0100447659510984,0.00147981717346153,-0.000276430944949292,-0.00475446389042624
"beta",-0.000524066907732651,0.0106675709084098,0.000127833483338908,-0.00160333101975445,-0.0094615480417104,-0.00287164886714081
"gamma",0.0100447659510984,0.000127833483338908,0.0478969806874326,8.6869296082277e-05,-0.0096889190690591,0.00483433189584058
"delta",0.00147981717346153,-0.00160333101975445,8.6869296082277e-05,0.00449616673915102,-0.0102544210577811,-0.00233309458821217
"lambda",-0.000276430944949292,-0.0094615480417104,-0.0096889190690591,-0.0102544210577811,1.14565917062284,-0.0274197529518497
"luce",-0.00475446389042624,-0.00287164886714081,0.00483433189584058,-0.00233309458821217,-0.0274197529518497,0.0775342568599992
"alpha",0.0095454903964001,-0.000657664000322964,-0.00460311514473526,0.000101224038165741,-0.00200499688950794,-0.000733524325249529
"beta",-0.000657664000322964,0.0829796329564203,-0.000819542660838145,-0.0168728396128433,-0.00093684665390115,0.00499016220407685
"gamma",-0.00460311514473526,-0.000819542660838145,0.012750285405857,0.000996735538621212,0.00151312037521502,-0.0123631346856856
"delta",0.000101224038165741,-0.0168728396128433,0.000996735538621212,0.0243468712445235,-0.0406386880882915,-0.00808201342061363
"lambda",-0.00200499688950794,-0.00093684665390115,0.00151312037521502,-0.0406386880882915,1.30429503970678,-0.00202636285565458
"luce",-0.000733524325249529,0.00499016220407685,-0.0123631346856856,-0.00808201342061363,-0.00202636285565458,0.0803488471400652
"alpha",0.037382838233774,-0.00104383727445881,-0.0147999864667206,0.00825591251649286,0.0140302271979378,-0.0070777387815826
"beta",-0.00104383727445881,0.0169294310403158,0.000877983989581402,-0.0104112124163418,-0.0426842505286713,-0.007059514803068
"gamma",-0.0147999864667206,0.000877983989581402,0.0610915355980521,-0.00727242562195055,-0.0173424011231205,-0.00251871640310971
"delta",0.00825591251649286,-0.0104112124163418,-0.00727242562195055,0.0519770005811129,-0.00529116867396429,-0.00509809858701348
"lambda",0.0140302271979378,-0.0426842505286713,-0.0173424011231205,-0.00529116867396429,1.17410463834113,-0.00191567555667035
"luce",-0.0070777387815826,-0.007059514803068,-0.00251871640310971,-0.00509809858701348,-0.00191567555667035,0.0780793215856197
"alpha",0.0388418399093611,0.00151170188121552,-0.016052379650269,0.00264289413488256,-0.00350817112297368,-0.00915313564290073
"beta",0.00151170188121552,0.0546887939276781,0.00225483864851563,-0.0197798970167051,-0.0127700012860906,0.00069166720879709
"gamma",-0.016052379650269,0.00225483864851563,0.0666589344151932,-0.000410289879305374,-0.000657061145773701,-0.00679189561920536
"delta",0.00264289413488256,-0.0197798970167051,-0.000410289879305374,0.0318126139665101,-0.0408254974016488,-0.0058685432743864
"lambda",-0.00350817112297368,-0.0127700012860906,-0.000657061145773701,-0.0408254974016488,1.27719798840837,0.0193901353870567
"luce",-0.00915313564290073,0.00069166720879709,-0.00679189561920536,-0.0058685432743864,0.0193901353870567,0.0888521423287107
"alpha",0.0376064588207583,0.00750748769602913,0.0130948424880974,0.000178824124117023,0.00768787862123902,-0.00378145420383878
"beta",0.00750748769602913,0.0105656454626411,0.00371573880037982,0.000485559520686315,-0.0454661231275452,-0.00315365684867228
"gamma",0.0130948424880974,0.00371573880037982,0.0298050907391493,-0.000426198222639305,-0.00639752591521628,0.00214322088998006
"delta",0.000178824124117023,0.000485559520686315,-0.000426198222639305,0.00852585551899301,0.00296066628001397,0.000479272566639691
"lambda",0.00768787862123902,-0.0454661231275452,-0.00639752591521628,0.00296066628001397,1.22533120292866,-0.0213609369566437
"luce",-0.00378145420383878,-0.00315365684867228,0.00214322088998006,0.000479272566639691,-0.0213609369566437,0.0720550789619468
"alpha",0.0100428903046605,0.00176641832936374,-0.00777606086573152,0.00427100858217213,0.0126405039511459,-0.0115603083249081
"beta",0.00176641832936374,0.0339316410024978,0.00229458519898969,-0.0176210113995825,-0.047998791291864,-0.0078540475277137
"gamma",-0.00777606086573152,0.00229458519898969,0.0256755922992784,-0.0010558871397743,-0.00946636154608311,-0.000229910113239677
"delta",0.00427100858217213,-0.0176210113995825,-0.0010558871397743,0.0302374239718083,-0.0217271460840091,-0.00549496679711583
"lambda",0.0126405039511459,-0.047998791291864,-0.00946636154608311,-0.0217271460840091,1.22446005500282,-0.00108956499212677
"luce",-0.0115603083249081,-0.0078540475277137,-0.000229910113239677,-0.00549496679711583,-0.00108956499212677,0.0807889845211835
"alpha",0.0237578263126236,-5.99327282169205e-05,-0.00873955916108068,0.00279658484759613,0.02695040133934,-0.00865888137998009
"beta",-5.99327282169205e-05,0.00931017538556747,0.00231411974403045,-0.00199084508314494,-0.0290211862684708,-0.00372985168412191
"gamma",-0.00873955916108068,0.00231411974403045,0.036332842781722,0.000258390437941396,0.0110792693110955,0.0024018385796778
"delta",0.00279658484759613,-0.00199084508314494,0.000258390437941396,0.00474050025567985,-0.0163986241970531,-0.00221643636596469
"lambda",0.02695040133934,-0.0290211862684708,0.0110792693110955,-0.0163986241970531,1.20786500543032,-0.0268377510007328
"luce",-0.00865888137998009,-0.00372985168412191,0.0024018385796778,-0.00221643636596469,-0.0268377510007328,0.0754488254226377
"alpha",0.0255820237240685,0.00218669115734401,0.00838034502982124,0.00125565141033305,-0.00152503466475655,-0.0121536345395893
"beta",0.00218669115734401,0.0608090267679386,0.00207813776108685,-0.0351218077843156,-0.00975028909689825,-0.000787531156007172
"gamma",0.00838034502982124,0.00207813776108685,0.0386023025668324,-0.00275255881384244,-0.00415522989287122,0.003134529986034
"delta",0.00125565141033305,-0.0351218077843156,-0.00275255881384244,0.072011197645614,-0.0245661874482921,-0.00686044453984235
"lambda",-0.00152503466475655,-0.00975028909689825,-0.00415522989287122,-0.0245661874482921,1.32560984037645,-0.00370429838225062
"luce",-0.0121536345395893,-0.000787531156007172,0.003134529986034,-0.00686044453984235,-0.00370429838225062,0.0804008586966988
"alpha",0.0171456632698884,-3.29936150569133e-05,0.00321515467460042,0.00574507109887203,0.0166450306705451,-0.00917631294020505
"beta",-3.29936150569133e-05,0.0235198288989497,0.000999042476775492,-0.0169544315311481,-0.0427575680441012,-0.00812881963344829
"gamma",0.00321515467460042,0.000999042476775492,0.0420502132849567,-0.00359664374243383,-0.00767965480190501,0.000888384803359045
"delta",0.00574507109887203,-0.0169544315311481,-0.00359664374243383,0.0601541114909199,0.0223519867578759,-0.000742997109311653
"lambda",0.0166450306705451,-0.0427575680441012,-0.00767965480190501,0.0223519867578759,1.29975208821456,-0.025112287399557
"luce",-0.00917631294020505,-0.00812881963344829,0.000888384803359045,-0.000742997109311653,-0.025112287399557,0.0750191852448059
"alpha",0.00873910072399456,-0.000946797637530442,0.000422715126098102,0.00277787608095799,0.00597218367617064,-0.0102149135613629
"beta",-0.000946797637530442,0.0690246369002309,-0.00107313843833269,-0.0340577588181252,0.0177676779808859,0.00404082224487364
"gamma",0.000422715126098102,-0.00107313843833269,0.0229849262763958,-0.000222243893782537,-0.000321737765749516,0.00057957122116213
"delta",0.00277787608095799,-0.0340577588181252,-0.000222243893782537,0.0616147538908468,-0.0551921598499657,-0.00880396500440971
"lambda",0.00597218367617064,0.0177676779808859,-0.000321737765749516,-0.0551921598499657,1.41736942716044,-0.0167747040923634
"luce",-0.0102149135613629,0.00404082224487364,0.00057957122116213,-0.00880396500440971,-0.0167747040923634,0.0784906819693009
"alpha",0.0520956601819225,0.00108900598734616,-0.0214845149976037,0.00222921269241076,-0.00479080354648099,-0.0060638745905544
"beta",0.00108900598734616,0.0292041873264862,0.0050710039678698,-0.012771975004627,-0.0530198389831082,-0.00771245754047673
"gamma",-0.0214845149976037,0.0050710039678698,0.091749624973158,-0.00366334120206709,0.0023906879560893,-0.00571359028038941
"delta",0.00222921269241076,-0.012771975004627,-0.00366334120206709,0.0318057974796119,-0.0351041224989213,-0.0096810916642225
"lambda",-0.00479080354648099,-0.0530198389831082,0.0023906879560893,-0.0351041224989213,1.32971089306572,-0.0262649179226819
"luce",-0.0060638745905544,-0.00771245754047673,-0.00571359028038941,-0.0096810916642225,-0.0262649179226819,0.0798646019598163
"alpha",0.0671763959656776,-0.000826270878665941,-0.0366792129613462,2.31484061160128e-05,-0.00989116143347071,0.00114763604718058
"beta",-0.000826270878665941,0.0739503938040598,0.0033383915197303,-0.0175145610714484,0.0323218114495819,0.00206995045937082
"gamma",-0.0366792129613462,0.0033383915197303,0.0749422244569049,-0.000591140492959417,0.000317631585708995,-0.00982904657331262
"delta",2.31484061160128e-05,-0.0175145610714484,-0.000591140492959417,0.0280080864858592,-0.0587298064033962,-0.0104045623920636
"lambda",-0.00989116143347071,0.0323218114495819,0.000317631585708995,-0.0587298064033962,1.37985074229665,0.0342017242638702
"luce",0.00114763604718058,0.00206995045937082,-0.00982904657331262,-0.0104045623920636,0.0342017242638702,0.0806429524582417
"alpha",0.00205470995136077,0.00052737294525415,-0.000484724500625411,0.000289572288762474,0.0139768120874301,-1.36521681793468e-05
"beta",0.00052737294525415,0.0048262189754337,0.000271670843018098,-0.00124367451203666,-0.0395351875922335,0.000184356147610198
"gamma",-0.000484724500625411,0.000271670843018098,0.018272691106058,-0.000395481834518101,0.031864821303404,-0.00284611579243249
"delta",0.000289572288762474,-0.00124367451203666,-0.000395481834518101,0.00285328744985238,-0.00868272041377694,-0.000351910211741077
"lambda",0.0139768120874301,-0.0395351875922335,0.031864821303404,-0.00868272041377694,0.881062642186227,-0.00530920626387008
"luce",-1.36521681793468e-05,0.000184356147610198,-0.00284611579243249,-0.000351910211741077,-0.00530920626387008,0.0701750040079843
"alpha",0.0106705653224903,-0.00154666905439062,-0.000310151875133909,0.00627366644343852,0.0116577940053349,-0.0148024380801261
"beta",-0.00154666905439062,0.0605328307341978,0.00259062465486751,-0.0341638383745388,-0.0299801650057346,-0.000694749008214089
"gamma",-0.000310151875133909,0.00259062465486751,0.0175807264297493,-0.00458161344413136,-0.000508569197536915,0.000968996592640693
"delta",0.00627366644343852,-0.0341638383745388,-0.00458161344413136,0.0722065267688943,-0.026065876900424,-0.00754736842046012
"lambda",0.0116577940053349,-0.0299801650057346,-0.000508569197536915,-0.026065876900424,1.26587136263333,-0.0128532863353128
"luce",-0.0148024380801261,-0.000694749008214089,0.000968996592640693,-0.00754736842046012,-0.0128532863353128,0.0757778872325343
"alpha",0.0103539769707057,9.22387910255466e-05,-0.00491311306367693,0.00433339282927764,-0.000425818620634259,-0.0062783292776783
"beta",9.22387910255466e-05,0.0680654907600459,9.3964273805969e-05,-0.0269741651634869,0.00455933655717627,-0.00213322572316446
"gamma",-0.00491311306367693,9.3964273805969e-05,0.0119697417578578,-0.00218981577009622,-0.000949408942388091,-0.00364202315822779
"delta",0.00433339282927764,-0.0269741651634869,-0.00218981577009622,0.0867563011417444,-0.101230452448379,-0.0111469597357501
"lambda",-0.000425818620634259,0.00455933655717627,-0.000949408942388091,-0.101230452448379,1.3515780504948,-0.000709278087453689
"luce",-0.0062783292776783,-0.00213322572316446,-0.00364202315822779,-0.0111469597357501,-0.000709278087453689,0.0792158878739468
"alpha",0.00596145163793711,0.000504612724806559,0.000645019255197732,0.00294565713359745,0.000220989794713315,-0.00320180910759344
"beta",0.000504612724806559,0.0618044672433709,0.00144449961973239,-0.0267351432898981,-0.0250251992481447,-0.000139762246182492
"gamma",0.000645019255197732,0.00144449961973239,0.0184703181036508,0.00391508544644306,-0.0023615137064456,0.000840637541311706
"delta",0.00294565713359745,-0.0267351432898981,0.00391508544644306,0.0752573080093773,-0.0665980151143515,-0.0052092842226657
"lambda",0.000220989794713315,-0.0250251992481447,-0.0023615137064456,-0.0665980151143515,1.34889498013796,-0.00569883536333519
"luce",-0.00320180910759344,-0.000139762246182492,0.000840637541311706,-0.0052092842226657,-0.00569883536333519,0.0655132226195864
"alpha",0.0483030737088125,0.0076939841913167,0.000272132917709104,0.00373026300917373,0.0170657638023266,-0.00967371457709719
"beta",0.0076939841913167,0.00749590353545716,0.00907642719385514,0.00146686859891415,-0.0316736566117421,-0.00552330536953605
"gamma",0.000272132917709104,0.00907642719385514,0.0603083485731513,0.000700609434097342,-0.0179625562400307,-0.0083411945803097
"delta",0.00373026300917373,0.00146686859891415,0.000700609434097342,0.00790638860096846,0.00821633449360007,0.000909422130326981
"lambda",0.0170657638023266,-0.0316736566117421,-0.0179625562400307,0.00821633449360007,1.08172809254874,-0.0120616896646548
"luce",-0.00967371457709719,-0.00552330536953605,-0.0083411945803097,0.000909422130326981,-0.0120616896646548,0.0741730694059244
"alpha",0.053807024194846,-0.00206079794955386,-0.0388968756033964,0.0026665731105519,0.00564923324092235,-0.000796135172071392
"beta",-0.00206079794955386,0.0416730930541672,0.00495388875312329,-0.0259931171184536,-0.0304949908547275,-0.00704429521268358
"gamma",-0.0388968756033964,0.00495388875312329,0.0951414436603758,-0.00291059420449426,0.000356297597027009,-0.00311284917030771
"delta",0.0026665731105519,-0.0259931171184536,-0.00291059420449426,0.0666795909672264,-0.000593467313762385,0.000299104610350198
"lambda",0.00564923324092235,-0.0304949908547275,0.000356297597027009,-0.000593467313762385,1.26038577077438,-0.000774133230437676
"luce",-0.000796135172071392,-0.00704429521268358,-0.00311284917030771,0.000299104610350198,-0.000774133230437676,0.0806440464513725
"alpha",0.0464673980113761,-0.000848511091307264,-0.0165136153856185,0.00241006991911561,-0.0049057614677881,-0.00724641516422653
"beta",-0.000848511091307264,0.00656333715371309,0.00354456467728415,-0.00248129457114593,-0.00398333197758657,-0.0018603362491274
"gamma",-0.0165136153856185,0.00354456467728415,0.0728339991437321,-0.00134867572179858,0.00956377433221508,-0.00516355076716315
"delta",0.00241006991911561,-0.00248129457114593,-0.00134867572179858,0.00341937452549379,-0.00289259836876545,0.000749981234484701
"lambda",-0.0049057614677881,-0.00398333197758657,0.00956377433221508,-0.00289259836876545,1.06370732433288,-0.0349374159371798
"luce",-0.00724641516422653,-0.0018603362491274,-0.00516355076716315,0.000749981234484701,-0.0349374159371798,0.0728844473420878
"alpha",0.0574600530425953,-0.00013508152560899,-0.0271086132393162,0.000594340218818625,0.00535814040035676,-0.00434774396455134
"beta",-0.00013508152560899,0.0158568555544181,0.00270548395120209,-0.00338990464310942,-0.017544975261427,-0.00227638999847929
"gamma",-0.0271086132393162,0.00270548395120209,0.0850694906094277,-0.000572084217461522,-0.00451475959180945,-0.00369254092945047
"delta",0.000594340218818625,-0.00338990464310942,-0.000572084217461522,0.0051708926758991,-0.018000475087015,-0.00378491850290763
"lambda",0.00535814040035676,-0.017544975261427,-0.00451475959180945,-0.018000475087015,1.24376945069236,-0.0374401679526825
"luce",-0.00434774396455134,-0.00227638999847929,-0.00369254092945047,-0.00378491850290763,-0.0374401679526825,0.078339058131937
"alpha",0.0364620964590573,0.00797770635898921,-0.00836405304694425,0.00645983502795313,0.0122276545931664,-0.00835259113014044
"beta",0.00797770635898921,0.0265018770757416,0.00826162473526174,-0.00988666286724309,-0.0477453312662613,-0.00710675115248838
"gamma",-0.00836405304694425,0.00826162473526174,0.056161406970212,0.00281146444944258,-0.0113969579252328,-0.00261629542898358
"delta",0.00645983502795313,-0.00988666286724309,0.00281146444944258,0.0521712395532436,0.00852544971039799,0.00191629989827216
"lambda",0.0122276545931664,-0.0477453312662613,-0.0113969579252328,0.00852544971039799,1.30916427930811,-0.0569208485524076
"luce",-0.00835259113014044,-0.00710675115248838,-0.00261629542898358,0.00191629989827216,-0.0569208485524076,0.0780930126045712
"alpha",0.00741744425140566,0.000158791002297514,-0.00168429568514957,0.0103077676857472,0.0210178832551641,-0.004015622751128
"beta",0.000158791002297514,0.030651063479808,0.00131552173344541,-0.0120638694602725,-0.049374187646978,-0.00234008084257977
"gamma",-0.00168429568514957,0.00131552173344541,0.0164757495233251,0.00198264048639765,-0.00266631613305124,-0.00483228900533565
"delta",0.0103077676857472,-0.0120638694602725,0.00198264048639765,0.0813956068517765,0.0126564826371852,0.00829538336254645
"lambda",0.0210178832551641,-0.049374187646978,-0.00266631613305124,0.0126564826371852,1.3150588515603,0.00682531868054241
"luce",-0.004015622751128,-0.00234008084257977,-0.00483228900533565,0.00829538336254645,0.00682531868054241,0.0710284113740887
"alpha",0.0134734769371329,0.00818913015158813,0.003417001930084,0.00488053124601616,0.0234687473043017,-0.0141141183102715
"beta",0.00818913015158813,0.0287831906188904,0.00237221739195387,-0.00217655943254632,-0.07547434712496,-0.0168078330893452
"gamma",0.003417001930084,0.00237221739195387,0.0272030401259865,-0.000155107463997372,0.00561253197498477,-0.000510031537639317
"delta",0.00488053124601616,-0.00217655943254632,-0.000155107463997372,0.0362601872352687,-0.00840461345033187,-0.00292522066180546
"lambda",0.0234687473043017,-0.07547434712496,0.00561253197498477,-0.00840461345033187,1.2368201654487,-0.0246789952102425
"luce",-0.0141141183102715,-0.0168078330893452,-0.000510031537639317,-0.00292522066180546,-0.0246789952102425,0.0810540714823391
"alpha",0.0469642772202812,-0.00227828955413429,-0.0217485819994992,0.000673680523112299,0.000636840459190327,-0.0029086470827675
"beta",-0.00227828955413429,0.0127280635689671,0.00133098498346359,0.00617993464380068,0.00198918700215468,0.000710520319248052
"gamma",-0.0217485819994992,0.00133098498346359,0.0337546062256922,-0.000110669633937708,0.0094304772329561,-0.00368388861091285
"delta",0.000673680523112299,0.00617993464380068,-0.000110669633937708,0.0150453911644648,0.007608811222465,0.00104565380828375
"lambda",0.000636840459190327,0.00198918700215468,0.0094304772329561,0.007608811222465,1.25443584551691,-0.0267981270927089
"luce",-0.0029086470827675,0.000710520319248052,-0.00368388861091285,0.00104565380828375,-0.0267981270927089,0.0745882763619532
"alpha",0.0437519643144021,0.000509868412955388,-0.0258696979460766,0.000610199317861511,-0.00258869146082521,-0.00161005098846388
"beta",0.000509868412955388,0.0100835258573874,0.00461165645881504,-0.00255126937938095,-0.0445742539838422,-0.0100000318319929
"gamma",-0.0258696979460766,0.00461165645881504,0.107750920402554,-0.00628126577598295,-0.00518947320532427,-0.00271281342411726
"delta",0.000610199317861511,-0.00255126937938095,-0.00628126577598295,0.0226861452996018,-0.0109221855989418,-0.0018359233157534
"lambda",-0.00258869146082521,-0.0445742539838422,-0.00518947320532427,-0.0109221855989418,1.07051876731607,0.00557868359508882
"luce",-0.00161005098846388,-0.0100000318319929,-0.00271281342411726,-0.0018359233157534,0.00557868359508882,0.0775542328818294
"alpha",0.0505170061935426,-0.0016304144805446,-0.023290779284513,0.00340214183635816,-0.00579802833782828,-0.00234858559553182
"beta",-0.0016304144805446,0.0642594323448349,0.00100231859231282,-0.027361983979385,-0.0192629604936754,-0.00615881586988541
"gamma",-0.023290779284513,0.00100231859231282,0.0858872262389704,-0.00460688116426485,0.0202190430806099,0.000570506482564037
"delta",0.00340214183635816,-0.027361983979385,-0.00460688116426485,0.043179340653819,-0.0420606174905713,-0.00742633722625161
"lambda",-0.00579802833782828,-0.0192629604936754,0.0202190430806099,-0.0420606174905713,1.28827828604001,-0.0125253920506081
"luce",-0.00234858559553182,-0.00615881586988541,0.000570506482564037,-0.00742633722625161,-0.0125253920506081,0.0818144218884189
"alpha",0.00880382828204814,-0.000103330236224267,-0.00373108078804253,0.00530717303730836,0.0100608554548696,-0.0116753575911249
"beta",-0.000103330236224267,0.0339270580457003,0.00534542560101053,-0.0177754842005504,-0.033444493618373,-0.00347236579854231
"gamma",-0.00373108078804253,0.00534542560101053,0.0367066769398854,-0.00614544267964577,0.000794458642090588,-0.00738643759450754
"delta",0.00530717303730836,-0.0177754842005504,-0.00614544267964577,0.0438693084548854,-0.0330892109060717,-0.0089602000788482
"lambda",0.0100608554548696,-0.033444493618373,0.000794458642090588,-0.0330892109060717,1.24347783091857,-0.0220473584515344
"luce",-0.0116753575911249,-0.00347236579854231,-0.00738643759450754,-0.0089602000788482,-0.0220473584515344,0.0801456606710106
"alpha",0.016983814562535,0.00311708417757629,-0.000720477741923971,0.00147725567763001,0.0112262266002991,-0.0097987882978343
"beta",0.00311708417757629,0.0248274240216185,0.00293067082314967,-0.0121342080605678,-0.0525645546015951,-0.00707333837937208
"gamma",-0.000720477741923971,0.00293067082314967,0.0318326417559254,-0.0014074746572455,-0.00397550633801436,0.00145316591714113
"delta",0.00147725567763001,-0.0121342080605678,-0.0014074746572455,0.0217236541769902,-0.028623346119814,-0.00544169389812153
"lambda",0.0112262266002991,-0.0525645546015951,-0.00397550633801436,-0.028623346119814,1.22988798316439,-0.0130882395390396
"luce",-0.0097987882978343,-0.00707333837937208,0.00145316591714113,-0.00544169389812153,-0.0130882395390396,0.077972250979223
