"","alpha","beta","gamma","delta","lambda","luce"
"delta",-0.00108476555181031,-0.0143687045506648,0.0123960943625829,0.0471351528359977,-0.0937675117766764,-0.0194269012075127
"lambda",-0.0119872186305389,-0.0105392249247689,0.00382694953123023,-0.0937675117766764,1.40606910342267,0.00840696893862823
"luce",-0.0236986695184333,0.0021072963429595,0.00319827001080304,-0.0194269012075127,0.00840696893862823,0.0747021719552065
"alpha",0.0666942519021873,0.00185308303819477,-0.00537236839963934,-0.00414615411256883,-0.0073506797786068,-0.00124655532152759
"beta",0.00185308303819477,0.0710303209918716,0.00781985503594345,-0.0131878937107491,-0.0674641343055943,-0.00964411781773111
"gamma",-0.00537236839963934,0.00781985503594345,0.0687731961720255,0.0050432034177019,0.0785091468197905,0.00375505138180182
"delta",-0.00414615411256883,-0.0131878937107491,0.0050432034177019,0.0442179965008793,-0.0305293027786803,-0.00833129506634644
"lambda",-0.0073506797786068,-0.0674641343055943,0.0785091468197905,-0.0305293027786803,1.17422199333469,-0.051365392799707
"luce",-0.00124655532152759,-0.00964411781773111,0.00375505138180182,-0.00833129506634644,-0.051365392799707,0.0639336346362291
"alpha",0.0755104484496872,-0.00106407873434672,-0.0157124113998353,-0.00215469657246453,-0.0134608168560481,-0.00403094162786366
"beta",-0.00106407873434672,0.0593436828531598,0.0108936415572426,-0.00178240525246528,-0.0138248549771919,-0.00631868251949646
"gamma",-0.0157124113998353,0.0108936415572426,0.0693621128022637,5.86848261127802e-05,0.0376950665029717,0.0029763158078158
"delta",-0.00215469657246453,-0.00178240525246528,5.86848261127802e-05,0.0328737526655137,-0.00739632650628029,-0.00384193189221636
"lambda",-0.0134608168560481,-0.0138248549771919,0.0376950665029717,-0.00739632650628029,0.752761144279162,-0.0259440977422814
"luce",-0.00403094162786366,-0.00631868251949646,0.0029763158078158,-0.00384193189221636,-0.0259440977422814,0.0579518292738007
"alpha",0.0467435072195071,0.00266910919867661,0.000128673895426564,-0.00140496573795773,0.0213165748399207,0.000935456507997344
"beta",0.00266910919867661,0.0705234769192736,0.00643202855947518,-0.0132245762634183,-0.0559426706621764,-0.00314541653343069
"gamma",0.000128673895426564,0.00643202855947518,0.0652137994329236,0.0159048610672774,0.042761133941151,0.00542356221600994
"delta",-0.00140496573795773,-0.0132245762634183,0.0159048610672774,0.060281994110346,-0.0810187427773407,-0.00890405933462103
"lambda",0.0213165748399207,-0.0559426706621764,0.042761133941151,-0.0810187427773407,1.21855681976582,-0.0189484404934109
"luce",0.000935456507997344,-0.00314541653343069,0.00542356221600994,-0.00890405933462103,-0.0189484404934109,0.0485136825617811
"alpha",0.0579060443169414,0.00391940885317209,-0.00737503303367653,-0.00153774134257287,-0.00214892454831829,-0.0178681349250556
"beta",0.00391940885317209,0.0690024668228573,0.00719473553448641,-0.01187948253956,-0.0325605981838703,-0.00839049347325436
"gamma",-0.00737503303367653,0.00719473553448641,0.0697947154113286,0.0053212937811613,0.0394981239112987,0.00105904616796198
"delta",-0.00153774134257287,-0.01187948253956,0.0053212937811613,0.0476277597669799,-0.0750301024956744,-0.0154493015662948
"lambda",-0.00214892454831829,-0.0325605981838703,0.0394981239112987,-0.0750301024956744,1.26122538238112,-0.0525513256797538
"luce",-0.0178681349250556,-0.00839049347325436,0.00105904616796198,-0.0154493015662948,-0.0525513256797538,0.0690031904883713
"alpha",0.0767061402248142,-0.00154445805533028,-0.00911269524121765,-0.00400050685286504,-0.00340037531049893,-0.00316580291298542
"beta",-0.00154445805533028,0.0662993440754709,0.0150620084186728,-0.00266447271173655,-0.0415551113531188,-0.0125677369335154
"gamma",-0.00911269524121765,0.0150620084186728,0.0759168457239206,0.00577273313293549,0.0566007332799558,0.00585236383144041
"delta",-0.00400050685286504,-0.00266447271173655,0.00577273313293549,0.0358111388012554,-0.0147576413403477,-0.00201092743085009
"lambda",-0.00340037531049893,-0.0415551113531188,0.0566007332799558,-0.0147576413403477,0.995521081221109,-0.0502519960132035
"luce",-0.00316580291298542,-0.0125677369335154,0.00585236383144041,-0.00201092743085009,-0.0502519960132035,0.0657213551989901
"alpha",0.0647839249126873,0.00256911235837705,-0.00602735258016197,-0.00636554565674325,-0.00480806087378783,-0.00573709821186238
"beta",0.00256911235837705,0.0702988915361161,-0.00147873306034697,-0.0194643942457045,-0.0200584269159026,-0.00442264350440731
"gamma",-0.00602735258016197,-0.00147873306034697,0.0604736274671791,0.0176626188961361,0.0345864715364111,0.000529759696466173
"delta",-0.00636554565674325,-0.0194643942457045,0.0176626188961361,0.0617287213077706,-0.0833992053299834,-0.0155630902151731
"lambda",-0.00480806087378783,-0.0200584269159026,0.0345864715364111,-0.0833992053299834,1.29940585552696,-0.0331662420544817
"luce",-0.00573709821186238,-0.00442264350440731,0.000529759696466173,-0.0155630902151731,-0.0331662420544817,0.0667465582825881
"alpha",0.0384463941159442,-0.00137583289547503,0.000347244992598121,-0.000647190187028012,0.00133541272435627,-0.00216440700996757
"beta",-0.00137583289547503,0.0748494214567314,-0.00384709978818731,-0.0191106686438201,0.000834161787122503,0.00200369108443354
"gamma",0.000347244992598121,-0.00384709978818731,0.0448261026620085,0.0145566764789232,-0.0113507817384477,0.00567531220051494
"delta",-0.000647190187028012,-0.0191106686438201,0.0145566764789232,0.0445948532284109,-0.0812944531391524,-0.0122565585432446
"lambda",0.00133541272435627,0.000834161787122503,-0.0113507817384477,-0.0812944531391524,1.27436207071884,-0.000910648706263086
"luce",-0.00216440700996757,0.00200369108443354,0.00567531220051494,-0.0122565585432446,-0.000910648706263086,0.0587695135763631
"alpha",0.0634341523734769,-0.00147668907328958,0.0059295686599797,0.00216230987358093,-0.00501393893748931,-0.0181511414116572
"beta",-0.00147668907328958,0.0744913896339422,-0.000139489520163935,-0.0201153463958745,0.011679976353043,0.0055557416905288
"gamma",0.0059295686599797,-0.000139489520163935,0.0503793685809,0.00292390136242542,-0.00307451792610679,0.00987449734373971
"delta",0.00216230987358093,-0.0201153463958745,0.00292390136242542,0.046916300897875,-0.090866717509726,-0.0189877014687328
"lambda",-0.00501393893748931,0.011679976353043,-0.00307451792610679,-0.090866717509726,1.30104218283441,0.0279857067631403
"luce",-0.0181511414116572,0.0055557416905288,0.00987449734373971,-0.0189877014687328,0.0279857067631403,0.0735220716677857
"alpha",0.0752431253907719,-0.00380429091772637,-0.0127435626946748,-0.00179144016931664,-0.0126153944675653,-0.00258225121705358
"beta",-0.00380429091772637,0.0604468502773191,0.0122507809807737,-0.00312150534881544,-0.0181068857577528,-0.00770875201721237
"gamma",-0.0127435626946748,0.0122507809807737,0.0655357269206071,0.00343326644901527,0.0348593729344578,0.00205222658632603
"delta",-0.00179144016931664,-0.00312150534881544,0.00343326644901527,0.0317852700930591,-0.00793314904240898,-0.00204334048114628
"lambda",-0.0126153944675653,-0.0181068857577528,0.0348593729344578,-0.00793314904240898,0.780542622636192,-0.0162125800224264
"luce",-0.00258225121705358,-0.00770875201721237,0.00205222658632603,-0.00204334048114628,-0.0162125800224264,0.0521742649533979
"alpha",0.0541681362475832,-0.00082049217398917,-0.0086265438634437,0.000525552128774669,0.00468799822878519,-0.0175851169555039
"beta",-0.00082049217398917,0.0703067021444564,0.00917131225132896,-0.00992179645545916,-0.0273062946321502,-0.00691708519556659
"gamma",-0.0086265438634437,0.00917131225132896,0.0657558525346576,0.00410388179773039,0.0364092242757118,0.00257452347442149
"delta",0.000525552128774669,-0.00992179645545916,0.00410388179773039,0.0439415062160067,-0.0719524211509892,-0.0136126644020562
"lambda",0.00468799822878519,-0.0273062946321502,0.0364092242757118,-0.0719524211509892,1.24432120355809,-0.0835276431116298
"luce",-0.0175851169555039,-0.00691708519556659,0.00257452347442149,-0.0136126644020562,-0.0835276431116298,0.0715717269691935
"alpha",0.0631683798451322,-0.00140464028250616,0.0040240825520213,0.00301086890130759,-0.000464404391740599,-0.0154363069638556
"beta",-0.00140464028250616,0.076343019657399,-0.00138193631712857,-0.0151827858939523,0.0100110994178263,-0.00012529083899558
"gamma",0.0040240825520213,-0.00138193631712857,0.0623265844325635,0.00844928764530494,0.00423602353988862,0.00817728903569636
"delta",0.00301086890130759,-0.0151827858939523,0.00844928764530494,0.0574714700569395,-0.109319289622569,-0.0207957046894105
"lambda",-0.000464404391740599,0.0100110994178263,0.00423602353988862,-0.109319289622569,1.29769908565405,0.0192781942548655
"luce",-0.0154363069638556,-0.00012529083899558,0.00817728903569636,-0.0207957046894105,0.0192781942548655,0.0630279287047126
"alpha",0.0600013149127744,0.00305256758349325,-0.00912851564021377,-0.00682486347336535,0.00772377209867176,-0.00468454444818104
"beta",0.00305256758349325,0.0676647873742929,0.00663521454232494,-0.0147345518000291,-0.0413745613279161,-0.0044797722972318
"gamma",-0.00912851564021377,0.00663521454232494,0.0660018854819415,0.0112735496412069,0.0550038680156428,0.00312513625511332
"delta",-0.00682486347336535,-0.0147345518000291,0.0112735496412069,0.0552152648671476,-0.0722307543273176,-0.0119734748089671
"lambda",0.00772377209867176,-0.0413745613279161,0.0550038680156428,-0.0722307543273176,1.21926308225232,-0.0354264326406613
"luce",-0.00468454444818104,-0.0044797722972318,0.00312513625511332,-0.0119734748089671,-0.0354264326406613,0.0589910322679652
"alpha",0.0689646329733123,0.00426485983263221,-0.00192318830552289,-0.00359080365651684,0.00724966014454791,-0.0123711096366059
"beta",0.00426485983263221,0.0678949100152101,0.000778776417834609,-0.0155522053318215,-0.0775855693719505,-0.00545187529693373
"gamma",-0.00192318830552289,0.000778776417834609,0.0665495932169396,0.00930649825021601,0.046509044828536,0.00797318591938688
"delta",-0.00359080365651684,-0.0155522053318215,0.00930649825021601,0.0581544604021614,-0.0327872174388344,-0.0138664655131142
"lambda",0.00724966014454791,-0.0775855693719505,0.046509044828536,-0.0327872174388344,1.2219254483118,-0.0688199551954169
"luce",-0.0123711096366059,-0.00545187529693373,0.00797318591938688,-0.0138664655131142,-0.0688199551954169,0.0712632821756645
"alpha",0.0535196917704978,0.00282193105245601,0.00555472960633146,0.00165356651290064,0.0167059037027241,-0.0125575184510788
"beta",0.00282193105245601,0.0756866414635461,0.00735591394398929,-0.010056080772323,-0.0574656563846758,-0.00574421234869643
"gamma",0.00555472960633146,0.00735591394398929,0.0630873642613913,0.00459160321348393,0.0102223802319906,0.00800133287164942
"delta",0.00165356651290064,-0.010056080772323,0.00459160321348393,0.0646617429706955,-0.0766570118205664,-0.0203330671815241
"lambda",0.0167059037027241,-0.0574656563846758,0.0102223802319906,-0.0766570118205664,1.13000836268498,-0.0371208185747083
"luce",-0.0125575184510788,-0.00574421234869643,0.00800133287164942,-0.0203330671815241,-0.0371208185747083,0.0655850574597666
"alpha",0.0705938079033395,0.00321823986297206,0.0094262656085637,0.00186136541826598,0.0106619141286476,-0.0128419302442792
"beta",0.00321823986297206,0.069853965348742,-0.00331612663826962,-0.0181006615023465,-0.0488877645767027,-0.00787526043429737
"gamma",0.0094262656085637,-0.00331612663826962,0.0508201078144134,0.00862539224267239,0.0155824214955791,0.00681263440416492
"delta",0.00186136541826598,-0.0181006615023465,0.00862539224267239,0.0685102797867387,-0.0703994280142034,-0.0159519442224703
"lambda",0.0106619141286476,-0.0488877645767027,0.0155824214955791,-0.0703994280142034,1.12159603497299,-0.0502054319447556
"luce",-0.0128419302442792,-0.00787526043429737,0.00681263440416492,-0.0159519442224703,-0.0502054319447556,0.0716049910406901
"alpha",0.0583635623881331,0.000493308297389859,-0.00642889851141632,0.00106572969470699,0.00496912119540816,-0.0150964152936884
"beta",0.000493308297389859,0.0695025845389884,0.0081348949243774,-0.00774974833992767,-0.0562598507719181,-0.0083896079691596
"gamma",-0.00642889851141632,0.0081348949243774,0.0752080661047485,0.00126104702684899,0.0520522060729532,0.00590191613834556
"delta",0.00106572969470699,-0.00774974833992767,0.00126104702684899,0.0440425107611762,-0.0566544895289783,-0.0147614563974138
"lambda",0.00496912119540816,-0.0562598507719181,0.0520522060729532,-0.0566544895289783,1.22619515982777,-0.0763922825919802
"luce",-0.0150964152936884,-0.0083896079691596,0.00590191613834556,-0.0147614563974138,-0.0763922825919802,0.0745157169351084
"alpha",0.0355147775928443,0.00147461623191735,0.00278356850302462,0.000672889959745978,0.00417983359777295,-0.006233808316186
"beta",0.00147461623191735,0.0805254192689023,0.00231651248911552,-0.00743530230431648,0.000135621747560791,0.00087519055317903
"gamma",0.00278356850302462,0.00231651248911552,0.0574366991519894,0.00184138560255438,-0.00759740542917296,0.00615776664738946
"delta",0.000672889959745978,-0.00743530230431648,0.00184138560255438,0.0143560639700747,-0.0430805395320839,-0.00315793318508693
"lambda",0.00417983359777295,0.000135621747560791,-0.00759740542917296,-0.0430805395320839,1.42094010518235,0.00672385223854492
"luce",-0.006233808316186,0.00087519055317903,0.00615776664738946,-0.00315793318508693,0.00672385223854492,0.0286277392204651
"alpha",0.0478685641467617,0.00133305988847809,0.00374237722521151,0.00231792270962673,0.00725085619518937,-0.000388635091018089
"beta",0.00133305988847809,0.0701389122783555,0.00188392327859271,-0.0176636714512737,-0.0459144828194405,-4.03127466099887e-05
"gamma",0.00374237722521151,0.00188392327859271,0.0536898451790384,0.00954519699747638,0.0289093688843006,0.0105166631447151
"delta",0.00231792270962673,-0.0176636714512737,0.00954519699747638,0.0599732609740589,-0.0755836573863543,-0.0152726850828293
"lambda",0.00725085619518937,-0.0459144828194405,0.0289093688843006,-0.0755836573863543,1.19400169859608,-0.0322416075388375
"luce",-0.000388635091018089,-4.03127466099887e-05,0.0105166631447151,-0.0152726850828293,-0.0322416075388375,0.0726889040020552
"alpha",0.0682341245789577,-0.00116354930187631,0.00229687216036261,0.000498071777727418,0.00553575338170941,-0.0194641631736555
"beta",-0.00116354930187631,0.0754887273394451,-0.00368101138039933,-0.0189822194365335,0.0173853284504128,0.00460180328090407
"gamma",0.00229687216036261,-0.00368101138039933,0.0596274718572414,0.0125741815085559,-0.0107573410938667,0.00273925026718148
"delta",0.000498071777727418,-0.0189822194365335,0.0125741815085559,0.044879179448415,-0.0883581567850805,-0.0198929285805988
"lambda",0.00553575338170941,0.0173853284504128,-0.0107573410938667,-0.0883581567850805,1.34205845681969,0.0170432348244087
"luce",-0.0194641631736555,0.00460180328090407,0.00273925026718148,-0.0198929285805988,0.0170432348244087,0.0748387164740546
"alpha",0.0462513381439455,0.00218445130775923,-1.98793975061824e-05,-0.000221531860347248,0.0076989478315662,-0.00150194856307858
"beta",0.00218445130775923,0.0729335942524933,0.00660125946133112,-0.0117844267476826,-0.0639270867769797,-0.00338674821256432
"gamma",-1.98793975061824e-05,0.00660125946133112,0.0632795732534155,0.0106619357092494,0.0525131196906829,0.007811003545587
"delta",-0.000221531860347248,-0.0117844267476826,0.0106619357092494,0.0575070639113334,-0.0806001875069884,-0.00719953530782516
"lambda",0.0076989478315662,-0.0639270867769797,0.0525131196906829,-0.0806001875069884,1.25140203872652,-0.0303881182952616
"luce",-0.00150194856307858,-0.00338674821256432,0.007811003545587,-0.00719953530782516,-0.0303881182952616,0.0506497078196563
"alpha",0.060870014115106,0.00483568889547895,0.00638008244853452,0.000323684889039304,-0.00519832412597565,-0.0144519077871757
"beta",0.00483568889547895,0.0782660018102295,0.000355954343513006,-0.00783212586497058,0.000862017661571322,-0.000330134531254704
"gamma",0.00638008244853452,0.000355954343513006,0.0311140946945123,-0.000221907262671666,0.0053713975939396,0.00935855049804476
"delta",0.000323684889039304,-0.00783212586497058,-0.000221907262671666,0.0141688506989534,-0.0411777358773988,-0.00714264285665443
"lambda",-0.00519832412597565,0.000862017661571322,0.0053713975939396,-0.0411777358773988,1.43139207825154,0.0106381744593206
"luce",-0.0144519077871757,-0.000330134531254704,0.00935855049804476,-0.00714264285665443,0.0106381744593206,0.0744575832857474
"alpha",0.0579866846990998,0.00143172786281702,-0.00825496128203456,-0.00793753699365925,-0.00154381290009015,-0.00678269625886744
"beta",0.00143172786281702,0.0744379988024549,-0.000245456707089337,-0.0177885308280017,0.00339930527283816,-0.000501032893136708
"gamma",-0.00825496128203456,-0.000245456707089337,0.0349099947652127,0.012254821531618,0.000654822456648561,-1.17054315684326e-06
"delta",-0.00793753699365925,-0.0177885308280017,0.012254821531618,0.0512495107335979,-0.0853376136951351,-0.0214361289329111
"lambda",-0.00154381290009015,0.00339930527283816,0.000654822456648561,-0.0853376136951351,1.32348917548272,-0.00691669772207133
"luce",-0.00678269625886744,-0.000501032893136708,-1.17054315684326e-06,-0.0214361289329111,-0.00691669772207133,0.0680964394012667
"alpha",0.0775870369803775,0.0042494922082464,-0.00569235739110589,-0.000970590489407996,-0.0107885898323013,0.000195652663249604
"beta",0.0042494922082464,0.0679518474964644,0.0135394553700798,-0.00392430556053108,-0.0427756079994775,-0.0103080047732465
"gamma",-0.00569235739110589,0.0135394553700798,0.0724912549552995,0.000635108314451396,0.0537025662826575,0.00726691436233922
"delta",-0.000970590489407996,-0.00392430556053108,0.000635108314451396,0.0366769932071826,-0.0119611027498456,-0.00295994893290021
"lambda",-0.0107885898323013,-0.0427756079994775,0.0537025662826575,-0.0119611027498456,0.951473513614473,-0.0334702032834663
"luce",0.000195652663249604,-0.0103080047732465,0.00726691436233922,-0.00295994893290021,-0.0334702032834663,0.0584992320893912
"alpha",0.0488526238704643,0.00215218056111737,-0.00819415301891625,-0.000848699923324194,-0.0021217942319095,-0.0155164496201109
"beta",0.00215218056111737,0.0711982096870301,0.00333273420123585,-0.015087759300002,-0.0552829198963376,-0.00380962060497772
"gamma",-0.00819415301891625,0.00333273420123585,0.063797971402633,0.00873396199723015,0.0250975932561663,-0.000198164039628486
"delta",-0.000848699923324194,-0.015087759300002,0.00873396199723015,0.0539405505238929,-0.0548722290552033,-0.0182298620776025
"lambda",-0.0021217942319095,-0.0552829198963376,0.0250975932561663,-0.0548722290552033,1.26233088372221,-0.0614955310560992
"luce",-0.0155164496201109,-0.00380962060497772,-0.000198164039628486,-0.0182298620776025,-0.0614955310560992,0.0702251811471642
"alpha",0.0706404015844097,0.0045578232146258,0.000335638648624912,-0.00199504982612972,0.010063366222971,-0.0102028061298096
"beta",0.0045578232146258,0.0688445241053932,0.00595713310690049,-0.0136187140691159,-0.0686323697424653,-0.00561155003506016
"gamma",0.000335638648624912,0.00595713310690049,0.0728801719437364,0.0104452081544848,0.0313998083505742,0.0084647430600112
"delta",-0.00199504982612972,-0.0136187140691159,0.0104452081544848,0.050621419541677,-0.0489724353138602,-0.0132282088391017
"lambda",0.010063366222971,-0.0686323697424653,0.0313998083505742,-0.0489724353138602,1.16475743959428,-0.0604540249826928
"luce",-0.0102028061298096,-0.00561155003506016,0.0084647430600112,-0.0132282088391017,-0.0604540249826928,0.0713528522104594
"alpha",0.073518320366263,0.00196191485671685,-0.00198891302820205,-0.00384773115777959,0.0104737123047349,-0.00730280632016938
"beta",0.00196191485671685,0.0729316917249896,0.00118487854659861,-0.0123149493739416,-0.0647830284345515,-0.00935180366321171
"gamma",-0.00198891302820205,0.00118487854659861,0.0685723563801181,0.0110865165213201,0.0403859664309626,0.0104149415878294
"delta",-0.00384773115777959,-0.0123149493739416,0.0110865165213201,0.0590975455752766,-0.056852317545869,-0.0141484798459017
"lambda",0.0104737123047349,-0.0647830284345515,0.0403859664309626,-0.056852317545869,1.19718786471561,-0.0428129396757182
"luce",-0.00730280632016938,-0.00935180366321171,0.0104149415878294,-0.0141484798459017,-0.0428129396757182,0.0769489662715665
"alpha",0.075285974201019,0.0046610021469734,0.00669997413182691,-0.00242948715947166,0.0304600893500964,-0.0135230500841998
"beta",0.0046610021469734,0.0718020000836007,0.00647943477646569,-0.00931969875282874,-0.0780520811653106,-0.00715038597516204
"gamma",0.00669997413182691,0.00647943477646569,0.058694481422761,0.00212310686645674,0.00921482402239253,0.0124861800031207
"delta",-0.00242948715947166,-0.00931969875282874,0.00212310686645674,0.0527579808572519,-0.0530079642227245,-0.00885309959703446
"lambda",0.0304600893500964,-0.0780520811653106,0.00921482402239253,-0.0530079642227245,1.19404325196827,-0.0898311706872143
"luce",-0.0135230500841998,-0.00715038597516204,0.0124861800031207,-0.00885309959703446,-0.0898311706872143,0.071713042019401
"alpha",0.0487000158175344,0.00165334593573953,0.00453289687964025,1.51857010078773e-05,0.0220564291903588,0.00289328614439937
"beta",0.00165334593573953,0.06949714028741,0.00059677534494257,-0.0122953761611563,-0.104640531626742,-0.0055644623564956
"gamma",0.00453289687964025,0.00059677534494257,0.0426339539715134,0.00579246559105403,0.0328755503583637,0.00926804797739415
"delta",1.51857010078773e-05,-0.0122953761611563,0.00579246559105403,0.0500368556534502,-0.0486904648704771,-0.00531965427602945
"lambda",0.0220564291903588,-0.104640531626742,0.0328755503583637,-0.0486904648704771,1.21742056305584,-0.0562655296013723
"luce",0.00289328614439937,-0.0055644623564956,0.00926804797739415,-0.00531965427602945,-0.0562655296013723,0.0647788126087959
"alpha",0.0299118227167503,0.000467624731600236,0.00117505264759733,0.000654970920350998,-0.00134547126122058,-0.00221179539818133
"beta",0.000467624731600236,0.0765444004516113,-0.00109582122731539,-0.0130457337463566,0.0115091928463278,0.00415206659927182
"gamma",0.00117505264759733,-0.00109582122731539,0.021181523845479,0.0027189517634087,-0.00297683508242687,0.00252286512531707
"delta",0.000654970920350998,-0.0130457337463566,0.0027189517634087,0.0327847863648426,-0.0785532973692331,-0.0125538643568522
"lambda",-0.00134547126122058,0.0115091928463278,-0.00297683508242687,-0.0785532973692331,1.35699703448858,0.0166507705269104
"luce",-0.00221179539818133,0.00415206659927182,0.00252286512531707,-0.0125538643568522,0.0166507705269104,0.0465112639444215
"alpha",0.0724138310373042,0.00211638978883029,-0.00569798999473613,-0.00251160409178137,0.00455242601498828,-0.00808350789064412
"beta",0.00211638978883029,0.0746536686842228,0.0123076711919975,-0.00979861353462068,-0.0346230575049004,-0.00458973404872508
"gamma",-0.00569798999473613,0.0123076711919975,0.0702815046083651,0.00710860690747435,0.0659539517524228,0.00664092124539348
"delta",-0.00251160409178137,-0.00979861353462068,0.00710860690747435,0.0462993100475789,-0.0532204714583989,-0.0149142212713054
"lambda",0.00455242601498828,-0.0346230575049004,0.0659539517524228,-0.0532204714583989,1.21767091635041,-0.0597023740633891
"luce",-0.00808350789064412,-0.00458973404872508,0.00664092124539348,-0.0149142212713054,-0.0597023740633891,0.071443442879826
"alpha",0.0748841605519459,0.00126374395160683,-0.00696527867393711,-0.0014648450095805,0.000316423414302868,-0.00245632088426232
"beta",0.00126374395160683,0.0700740705963591,0.0135304526402725,-0.00308363593843929,-0.0489242521925034,-0.00937141187479566
"gamma",-0.00696527867393711,0.0135304526402725,0.071097906086946,0.00219449187251037,0.0675218612469551,0.00531699010639113
"delta",-0.0014648450095805,-0.00308363593843929,0.00219449187251037,0.0355817631080078,-0.0122036150118354,-0.00314242479268809
"lambda",0.000316423414302868,-0.0489242521925034,0.0675218612469551,-0.0122036150118354,1.01528950709128,-0.0392296555339788
"luce",-0.00245632088426232,-0.00937141187479566,0.00531699010639113,-0.00314242479268809,-0.0392296555339788,0.0578292400467135
"alpha",0.0746976246466167,0.00199183100905956,0.00644477688820012,0.00129325253926382,0.00252296597934758,-0.0131235058125446
"beta",0.00199183100905956,0.0771632165618941,0.00315921145562919,-0.0142542654081632,-0.0571676048768524,-0.00159264961898464
"gamma",0.00644477688820012,0.00315921145562919,0.0662085992402221,0.0102776739366029,0.0166016468288239,0.00210132906919462
"delta",0.00129325253926382,-0.0142542654081632,0.0102776739366029,0.0699287490685335,-0.0892191383271566,-0.0179940698337795
"lambda",0.00252296597934758,-0.0571676048768524,0.0166016468288239,-0.0892191383271566,1.2119851384836,-0.00924952028939637
"luce",-0.0131235058125446,-0.00159264961898464,0.00210132906919462,-0.0179940698337795,-0.00924952028939637,0.0502793772976754
"alpha",0.0609179989468646,-9.65592366680064e-05,0.00439565168152722,0.00187628261875385,-0.00855644347097112,-0.0168844179217841
"beta",-9.65592366680064e-05,0.0810586119589439,0.000755257946550785,-0.00741850519587224,0.0157243721450548,0.00272598255773879
"gamma",0.00439565168152722,0.000755257946550785,0.0339673911539341,0.000935771238107173,0.00975843388125463,0.0074990977530227
"delta",0.00187628261875385,-0.00741850519587224,0.000935771238107173,0.0150188355951394,-0.0429771089384151,-0.00891023733522603
"lambda",-0.00855644347097112,0.0157243721450548,0.00975843388125463,-0.0429771089384151,1.36081608283842,0.0190403546367299
"luce",-0.0168844179217841,0.00272598255773879,0.0074990977530227,-0.00891023733522603,0.0190403546367299,0.0773905029173704
"alpha",0.0723707629923457,0.000209596395598854,-0.00736163557725887,-0.00135692993140431,0.00363846396251978,-0.00316077515657002
"beta",0.000209596395598854,0.0669888513749866,0.0163701722213829,-0.0065467418700523,-0.0357170255714385,-0.00700066962957181
"gamma",-0.00736163557725887,0.0163701722213829,0.0688463991915326,0.00157701118399038,0.0578442563792444,0.00420530228287046
"delta",-0.00135692993140431,-0.0065467418700523,0.00157701118399038,0.036705887105838,-0.0163307362825231,-0.00195064110919449
"lambda",0.00363846396251978,-0.0357170255714385,0.0578442563792444,-0.0163307362825231,0.957098315306022,-0.032274609424487
"luce",-0.00316077515657002,-0.00700066962957181,0.00420530228287046,-0.00195064110919449,-0.032274609424487,0.0549694604117893
"alpha",0.0737840952146276,-0.000336397829315415,-0.0111366993206459,0.000230159137431755,-0.0185289038401015,-0.00667840437579091
"beta",-0.000336397829315415,0.0751312188417458,0.00957304536244998,-0.0123131948356874,-0.055069489647093,-0.0135496170120908
"gamma",-0.0111366993206459,0.00957304536244998,0.0568175614367134,0.00267824922906011,0.0553455429440807,-0.000912735114290351
"delta",0.000230159137431755,-0.0123131948356874,0.00267824922906011,0.0390432919409253,-0.0371159381641038,-0.00828090392333542
"lambda",-0.0185289038401015,-0.055069489647093,0.0553455429440807,-0.0371159381641038,1.13263589823901,-0.0488321063841782
"luce",-0.00667840437579091,-0.0135496170120908,-0.000912735114290351,-0.00828090392333542,-0.0488321063841782,0.0627572899125786
"alpha",0.0731633723581899,0.00595431194477138,0.00216604831483448,-0.00324224888366998,0.0137133240743232,-0.00256777281619533
"beta",0.00595431194477138,0.0681545081570885,0.011708855310246,-0.00416206004446796,-0.0566529355163623,-0.00975166735771237
"gamma",0.00216604831483448,0.011708855310246,0.0726033496628743,0.0023749538604355,0.0489062764893909,0.0109493323128387
"delta",-0.00324224888366998,-0.00416206004446796,0.0023749538604355,0.038725349399219,-0.0199050453973137,-0.00379173344110042
"lambda",0.0137133240743232,-0.0566529355163623,0.0489062764893909,-0.0199050453973137,0.976839483415138,-0.0580073967009569
"luce",-0.00256777281619533,-0.00975166735771237,0.0109493323128387,-0.00379173344110042,-0.0580073967009569,0.0707932153160106
"alpha",0.0772087469289206,0.00160337592669601,-0.00742965510530595,-0.00116651013707929,0.00895385830321872,-0.00599142815751492
"beta",0.00160337592669601,0.0710253871667237,0.0119242052537322,-0.00297271832637294,-0.0644978525352646,-0.00982598410233284
"gamma",-0.00742965510530595,0.0119242052537322,0.0758124584590053,0.00374108245531842,0.0639386381906088,0.00435774594969264
"delta",-0.00116651013707929,-0.00297271832637294,0.00374108245531842,0.0386282402651284,-0.0153512209901488,-0.00361891674588771
"lambda",0.00895385830321872,-0.0644978525352646,0.0639386381906088,-0.0153512209901488,1.04307127719389,-0.0358515888053038
"luce",-0.00599142815751492,-0.00982598410233284,0.00435774594969264,-0.00361891674588771,-0.0358515888053038,0.0587613960720357
"alpha",0.0742525544557425,0.00589805357621703,0.00649488213193381,-0.00304346465096039,0.0207758451646955,-0.00775537624262639
"beta",0.00589805357621703,0.0683966604733942,-0.000234332159757622,-0.00155011325401151,-0.0957054528455045,-0.0147325568441728
"gamma",0.00649488213193381,-0.000234332159757622,0.0598810189415924,0.0025471343622042,0.0411089823092067,0.011802663538588
