"","alpha","beta","gamma","delta","lambda","luce"
"luce",-0.00606993067093599,-0.0110632087481325,-0.00106536928364751,0.00359365793525379,-0.0416121000126391,0.0555676253842081
"alpha",0.0275869333453442,0.0193781940320742,-0.00890012863973905,-0.0042297429564955,0.0352757852963985,-0.00561584006912025
"beta",0.0193781940320742,0.0272556718004078,-0.00121472082915276,-0.00391136900452265,-0.0679146173232976,-0.00598046201982786
"gamma",-0.00890012863973905,-0.00121472082915276,0.0203736012449321,0.000693593094517318,0.00576062088831377,0.00218388099162618
"delta",-0.0042297429564955,-0.00391136900452265,0.000693593094517318,0.0241657394940933,0.0148592204490126,-6.01787601276142e-05
"lambda",0.0352757852963985,-0.0679146173232976,0.00576062088831377,0.0148592204490126,1.24699522386091,0.00744314358532815
"luce",-0.00561584006912025,-0.00598046201982786,0.00218388099162618,-6.01787601276142e-05,0.00744314358532815,0.0782453202301593
"alpha",0.0397976125846013,0.0138257680761676,-0.00460392861751735,-0.000588828401822402,0.0246007616722542,-0.00778056152972062
"beta",0.0138257680761676,0.0420611740612908,-0.00151919705138997,-0.00937119387232959,-0.037770952252196,-0.00411489762122071
"gamma",-0.00460392861751735,-0.00151919705138997,0.0193050406159269,0.000392937232653449,-0.00559418795410987,0.00306325546545515
"delta",-0.000588828401822402,-0.00937119387232959,0.000392937232653449,0.0050279568160845,0.00288001912395758,0.000214837928733165
"lambda",0.0246007616722542,-0.037770952252196,-0.00559418795410987,0.00288001912395758,1.08090187979692,-0.00521369011643537
"luce",-0.00778056152972062,-0.00411489762122071,0.00306325546545515,0.000214837928733165,-0.00521369011643537,0.0777763363909528
"alpha",0.0337197971544349,0.00670221575769204,-0.0031525918977313,-0.00306294165282662,0.0189705530138116,-0.00395292715126043
"beta",0.00670221575769204,0.0237232878659161,-0.00154989226891983,-0.0178235824087341,-0.0374306214357513,-0.00164920799475136
"gamma",-0.0031525918977313,-0.00154989226891983,0.0283731779425563,0.00199197923931595,0.00178238953644808,0.000103725377713399
"delta",-0.00306294165282662,-0.0178235824087341,0.00199197923931595,0.0220832717874696,0.0258434170251661,0.00143770792232451
"lambda",0.0189705530138116,-0.0374306214357513,0.00178238953644808,0.0258434170251661,1.05968346147353,-0.000582628224618115
"luce",-0.00395292715126043,-0.00164920799475136,0.000103725377713399,0.00143770792232451,-0.000582628224618115,0.0725366733031618
"alpha",0.0289258803949552,0.00492634552213225,2.2807278052671e-05,3.03939905626892e-05,0.00785468958217615,-0.00958188241006382
"beta",0.00492634552213225,0.0679752154806275,0.00180598183066051,-0.00825507059028853,-0.056057001328616,-0.00709674218209605
"gamma",2.2807278052671e-05,0.00180598183066051,0.0143371696838949,0.000410290713391406,-0.000184874717577069,0.00510899937853259
"delta",3.03939905626892e-05,-0.00825507059028853,0.000410290713391406,0.0144654527250742,0.0132795500800329,0.0014920167185887
"lambda",0.00785468958217615,-0.056057001328616,-0.000184874717577069,0.0132795500800329,1.25998865543086,-0.0115029306551838
"luce",-0.00958188241006382,-0.00709674218209605,0.00510899937853259,0.0014920167185887,-0.0115029306551838,0.0760374298130955
"alpha",0.0197131636630631,0.000260634777038435,0.00499185430664812,8.61062353692496e-05,0.00336713115469631,-0.0131201914629932
"beta",0.000260634777038435,0.0763814301281793,-0.00157017523685607,-0.0060475517461053,-0.0208048418948897,-0.00370297387867758
"gamma",0.00499185430664812,-0.00157017523685607,0.0228962199653617,8.37885122403629e-05,-0.00623423689137977,0.00595323722179486
"delta",8.61062353692496e-05,-0.0060475517461053,8.37885122403629e-05,0.00380420323204291,-0.00669071379670495,-0.00115055786912931
"lambda",0.00336713115469631,-0.0208048418948897,-0.00623423689137977,-0.00669071379670495,1.29300866818018,-0.0205825566349943
"luce",-0.0131201914629932,-0.00370297387867758,0.00595323722179486,-0.00115055786912931,-0.0205825566349943,0.0780163619645053
"alpha",0.0322239200090362,0.00159909808649901,0.0070531650821713,-0.00025707565726929,0.00279701306717803,-0.00725868515529573
"beta",0.00159909808649901,0.0695095012484203,-0.000566168431268096,-0.00916594558410849,-0.0199308435159509,-0.00651565152188947
"gamma",0.0070531650821713,-0.000566168431268096,0.0201266437837123,-0.000607295620865482,0.00350865526958627,0.00238985995814658
"delta",-0.00025707565726929,-0.00916594558410849,-0.000607295620865482,0.00841069613233302,-0.0116692186169748,-0.000906469921521838
"lambda",0.00279701306717803,-0.0199308435159509,0.00350865526958627,-0.0116692186169748,1.33702840432847,-0.0188049161020908
"luce",-0.00725868515529573,-0.00651565152188947,0.00238985995814658,-0.000906469921521838,-0.0188049161020908,0.0796165341267467
"alpha",0.0210407935410215,9.00446596211717e-07,-0.00298213148507588,-0.000587525439007758,0.00261084203184258,-0.0152853199155919
"beta",9.00446596211717e-07,0.0616469123383269,0.000967839892574882,-0.0135910599571831,-0.049911615165921,-0.00776107024448022
"gamma",-0.00298213148507588,0.000967839892574882,0.0218878291329779,0.0009671446917275,-0.00802223343538639,-0.000601631774092655
"delta",-0.000587525439007758,-0.0135910599571831,0.0009671446917275,0.0154094836328973,0.00502564815125274,-2.31821644474216e-05
"lambda",0.00261084203184258,-0.049911615165921,-0.00802223343538639,0.00502564815125274,1.21852776799731,-0.00223734061682955
"luce",-0.0152853199155919,-0.00776107024448022,-0.000601631774092655,-2.31821644474216e-05,-0.00223734061682955,0.082939881216814
"alpha",0.0166434616932986,-0.00024548042562065,0.00464968598769467,0.00012733856530824,-0.000561819650257749,-0.00948247938882294
"beta",-0.00024548042562065,0.0680772275441356,0.00116173997564467,-0.00638225753646388,-0.0437481673178797,-0.0061189420468103
"gamma",0.00464968598769467,0.00116173997564467,0.029843472818504,6.8434739514712e-06,-0.00887835160863385,0.00562553317417971
"delta",0.00012733856530824,-0.00638225753646388,6.8434739514712e-06,0.00481526845474132,-0.00776667324150483,-0.001668497030397
"lambda",-0.000561819650257749,-0.0437481673178797,-0.00887835160863385,-0.00776667324150483,1.32040405500561,0.00189570210782385
"luce",-0.00948247938882294,-0.0061189420468103,0.00562553317417971,-0.001668497030397,0.00189570210782385,0.0660144811725325
"alpha",0.0331563434909612,0.0111367797109088,-0.00291073954694977,0.00397201984060016,0.0268958280470132,-0.00785056173300883
"beta",0.0111367797109088,0.0253222781197639,0.00153420570964997,-0.00147537718616704,-0.0281683534751521,-0.00304839798753809
"gamma",-0.00291073954694977,0.00153420570964997,0.02474985125014,0.000613341279034428,0.00207680444900407,0.00340858763179811
"delta",0.00397201984060016,-0.00147537718616704,0.000613341279034428,0.0445010446530893,-0.00143453723756562,-0.00230236964273736
"lambda",0.0268958280470132,-0.0281683534751521,0.00207680444900407,-0.00143453723756562,1.08476189878698,-0.00704393727882908
"luce",-0.00785056173300883,-0.00304839798753809,0.00340858763179811,-0.00230236964273736,-0.00704393727882908,0.0791976107452061
"alpha",0.0190094088973228,0.00151809150235446,-0.00154297721275101,-0.000288632953366806,0.00155415976782455,-0.000425121990416761
"beta",0.00151809150235446,0.0661227059790863,-0.000888239737542757,-0.0118600666004986,-0.0117710702016124,-0.00283778010363456
"gamma",-0.00154297721275101,-0.000888239737542757,0.0182689974773381,-0.000392196384258142,0.0025775914798979,0.00455347764934344
"delta",-0.000288632953366806,-0.0118600666004986,-0.000392196384258142,0.0131323011386147,-0.0228115977599633,-0.00368687577192462
"lambda",0.00155415976782455,-0.0117710702016124,0.0025775914798979,-0.0228115977599633,1.34126925014593,-0.00964368912793556
"luce",-0.000425121990416761,-0.00283778010363456,0.00455347764934344,-0.00368687577192462,-0.00964368912793556,0.0797739695844106
"alpha",0.0264309818290912,-3.92594648115555e-05,0.00118434724930024,0.000908529696779797,-0.00804270452749779,-0.00360772532804205
"beta",-3.92594648115555e-05,0.0641294606164808,-0.000487052929309878,-0.0136407448277812,-0.0271930194212505,-0.00995641884985164
"gamma",0.00118434724930024,-0.000487052929309878,0.00966650669775949,0.000554428214591925,0.00109872823979078,0.00205684356214369
"delta",0.000908529696779797,-0.0136407448277812,0.000554428214591925,0.015103418577283,-0.0119507257274993,-0.000744665643537718
"lambda",-0.00804270452749779,-0.0271930194212505,0.00109872823979078,-0.0119507257274993,1.31997661994495,-0.0179980666921984
"luce",-0.00360772532804205,-0.00995641884985164,0.00205684356214369,-0.000744665643537718,-0.0179980666921984,0.0820543882919461
"alpha",0.0233995165712709,0.00470580083321857,-0.00175784612104134,0.000503025685812411,0.00602537311270232,-0.00353869056449055
"beta",0.00470580083321857,0.0669684359535098,-0.000777324926310179,-0.00852659695311647,-0.0618463068530405,-0.0100863220708796
"gamma",-0.00175784612104134,-0.000777324926310179,0.0152111159056759,0.00022238066992671,0.00222606123556078,0.0017537654167686
"delta",0.000503025685812411,-0.00852659695311647,0.00022238066992671,0.0143342531064318,0.0126926547057989,0.00194405966453225
"lambda",0.00602537311270232,-0.0618463068530405,0.00222606123556078,0.0126926547057989,1.30270381796742,-0.00596766139864994
"luce",-0.00353869056449055,-0.0100863220708796,0.0017537654167686,0.00194405966453225,-0.00596766139864994,0.0770174717576949
"alpha",0.0369694766877397,0.0015082919734971,-0.0122506377142342,0.000715691383299881,0.0176711470156055,-0.00659643176458302
"beta",0.0015082919734971,0.0273945672799756,-0.000534329817279931,-0.00159680968671184,-0.0284324185116475,-0.00387124151907676
"gamma",-0.0122506377142342,-0.000534329817279931,0.0132149313708145,-0.000338313379197252,-0.00999021843108274,-0.00142587084526168
"delta",0.000715691383299881,-0.00159680968671184,-0.000338313379197252,0.0108187630124521,0.00217562095175003,0.000508995544069995
"lambda",0.0176711470156055,-0.0284324185116475,-0.00999021843108274,0.00217562095175003,1.31061783001729,-0.00873016398040934
"luce",-0.00659643176458302,-0.00387124151907676,-0.00142587084526168,0.000508995544069995,-0.00873016398040934,0.0786253896545084
"alpha",0.00756218133253002,0.000468795277784772,-0.000556561063133662,-0.000636767681803792,0.00558364073620977,-0.00459113357053983
"beta",0.000468795277784772,0.0157426626547768,-0.000789088101750263,-0.00333924468021916,-0.0558782853857009,-0.00510123869642247
"gamma",-0.000556561063133662,-0.000789088101750263,0.0767415631102119,0.00180383281038712,0.0114192168159583,-0.000946081378030687
"delta",-0.000636767681803792,-0.00333924468021916,0.00180383281038712,0.0265894746743725,-0.00470091433686001,-0.00150740870425644
"lambda",0.00558364073620977,-0.0558782853857009,0.0114192168159583,-0.00470091433686001,0.957072820788226,-0.0447811791317968
"luce",-0.00459113357053983,-0.00510123869642247,-0.000946081378030687,-0.00150740870425644,-0.0447811791317968,0.0379540888298568
"alpha",0.0582786565348545,0.000663333671719975,-0.00826322719161017,0.00063257203816479,-0.0101574821822262,-0.0105527442485
"beta",0.000663333671719975,0.0109808854141727,-0.000342927042143555,-0.00626375658191415,0.0152097771217492,0.00222693877535779
"gamma",-0.00826322719161017,-0.000342927042143555,0.00827367776172139,0.000112421757987282,0.00385980873297729,-0.00168523553737779
"delta",0.00063257203816479,-0.00626375658191415,0.000112421757987282,0.00638981463213338,-0.0215288154512021,-0.00317180931200677
"lambda",-0.0101574821822262,0.0152097771217492,0.00385980873297729,-0.0215288154512021,1.30395323602879,0.0060883591559045
"luce",-0.0105527442485,0.00222693877535779,-0.00168523553737779,-0.00317180931200677,0.0060883591559045,0.0817380240858555
"alpha",0.0664418100429251,0.00418038258055212,-0.00601579126761246,-0.00228704374534148,-0.00794835164313392,-0.00914317171281354
"beta",0.00418038258055212,0.0600432040773993,7.70912301585503e-05,-0.0173511934580067,-0.0427570867307192,-0.00687990640956488
"gamma",-0.00601579126761246,7.70912301585503e-05,0.00430063952467877,0.000385355008926262,-0.00248267476086977,-0.00169134595637021
"delta",-0.00228704374534148,-0.0173511934580067,0.000385355008926262,0.0165096465867442,0.00717783196711176,0.00147639113219207
"lambda",-0.00794835164313392,-0.0427570867307192,-0.00248267476086977,0.00717783196711176,1.2520738883296,-0.00127963568960317
"luce",-0.00914317171281354,-0.00687990640956488,-0.00169134595637021,0.00147639113219207,-0.00127963568960317,0.0741600209990261
"alpha",0.0240703461164344,0.00368763468960174,0.00314859220983752,0.000787620943397501,0.0159208809940849,-0.00919933267263929
"beta",0.00368763468960174,0.0254934392631807,-6.71006648483e-05,0.00325826061200507,-0.0581712086434551,-0.00992321557989816
"gamma",0.00314859220983752,-6.71006648483e-05,0.0101415932027504,0.000559971952542906,0.00183187881010213,0.00261144713626431
"delta",0.000787620943397501,0.00325826061200507,0.000559971952542906,0.0154823150646749,0.0246452610434004,0.00385982342120575
"lambda",0.0159208809940849,-0.0581712086434551,0.00183187881010213,0.0246452610434004,1.27698246606022,-0.0195888577152969
"luce",-0.00919933267263929,-0.00992321557989816,0.00261144713626431,0.00385982342120575,-0.0195888577152969,0.0795363787560449
"alpha",0.0161238512523758,0.00497660804374483,-0.00838202327363315,0.00220578504788298,0.00846889400503519,-0.00504071968046257
"beta",0.00497660804374483,0.0510675127041397,-0.00155144979831946,-0.02606965183864,-0.0834304040738539,-0.00816810095767819
"gamma",-0.00838202327363315,-0.00155144979831946,0.0167324295325402,-0.000882670393571301,-0.000786083513533439,-0.0022817309598503
"delta",0.00220578504788298,-0.02606965183864,-0.000882670393571301,0.0553707444161013,2.54199564138844e-05,0.000359371129521249
"lambda",0.00846889400503519,-0.0834304040738539,-0.000786083513533439,2.54199564138844e-05,1.29810500333712,-0.00482795544850763
"luce",-0.00504071968046257,-0.00816810095767819,-0.0022817309598503,0.000359371129521249,-0.00482795544850763,0.0680098733740199
"alpha",0.0127295904938622,0.00436950295064305,-0.000951702267735912,0.00052633965074942,0.0025826270861018,-0.00384928855372893
"beta",0.00436950295064305,0.0269066279176141,-0.00123195974937665,-0.00662758142515965,-0.0546744002207209,-0.00354975663858022
"gamma",-0.000951702267735912,-0.00123195974937665,0.00822115311640298,-0.00019821492509908,0.000378233297812693,0.00149530355282576
"delta",0.00052633965074942,-0.00662758142515965,-0.00019821492509908,0.0137983220157367,0.0107491113185199,0.00145022335231036
"lambda",0.0025826270861018,-0.0546744002207209,0.000378233297812693,0.0107491113185199,1.2843396866436,-0.0160593142769884
"luce",-0.00384928855372893,-0.00354975663858022,0.00149530355282576,0.00145022335231036,-0.0160593142769884,0.0757051265703854
"alpha",0.022439666601188,0.00011664973038472,0.000870005620061261,0.00013853189513991,0.00649243682744148,-0.0129254211909533
"beta",0.00011664973038472,0.0347994535027273,-0.00090707679826169,-0.014838181031911,-0.0283199840312983,-0.00340047771023769
"gamma",0.000870005620061261,-0.00090707679826169,0.0410819948620718,0.000719847581599263,0.0077169384934972,0.00322226560904571
"delta",0.00013853189513991,-0.014838181031911,0.000719847581599263,0.0158459811645831,0.00883046544455452,0.000423468088176105
"lambda",0.00649243682744148,-0.0283199840312983,0.0077169384934972,0.00883046544455452,1.17066050519434,-0.0216335625720932
"luce",-0.0129254211909533,-0.00340047771023769,0.00322226560904571,0.000423468088176105,-0.0216335625720932,0.0745902603729796
"alpha",0.0484490338748903,0.00839054086607564,-0.00681205696944474,-0.00319431671259866,0.0138587649642303,-0.0111191515422937
"beta",0.00839054086607564,0.0157570385924919,0.00260038378956469,-0.00707478955942964,-0.055995774340469,-0.00931825000717314
"gamma",-0.00681205696944474,0.00260038378956469,0.0118360206046473,-0.000797960439467141,0.00448343346822039,0.00158058203776425
"delta",-0.00319431671259866,-0.00707478955942964,-0.000797960439467141,0.01204843076792,0.020301527028327,0.0042973258884869
"lambda",0.0138587649642303,-0.055995774340469,0.00448343346822039,0.020301527028327,1.13023206307881,0.00641711347560446
"luce",-0.0111191515422937,-0.00931825000717314,0.00158058203776425,0.0042973258884869,0.00641711347560446,0.0696157396297313
"alpha",0.0225159367767492,-0.00115469639223609,0.00865610646671213,-5.30948027229093e-05,-0.0063714370384289,-0.0128222504103419
"beta",-0.00115469639223609,0.0598701676461625,-0.00191721586732007,-0.00997526679794659,-0.0404702765314274,-0.0124376541201371
"gamma",0.00865610646671213,-0.00191721586732007,0.0498440416176982,0.00238222157710708,0.00229265330608265,0.00648517213624539
"delta",-5.30948027229093e-05,-0.00997526679794659,0.00238222157710708,0.0123610227196896,0.00708140624805739,0.00240090977943694
"lambda",-0.0063714370384289,-0.0404702765314274,0.00229265330608265,0.00708140624805739,1.1812666812138,0.00597225238055274
"luce",-0.0128222504103419,-0.0124376541201371,0.00648517213624539,0.00240090977943694,0.00597225238055274,0.0794854443287105
"alpha",0.0132237738003981,0.00603106550436798,-0.00819934055915182,0.00135726986098728,0.0144611243294861,-0.00239776810588867
"beta",0.00603106550436798,0.0531229296337005,9.40399254619628e-05,-0.0167011586264237,-0.064169327060735,-0.00739195726545256
"gamma",-0.00819934055915182,9.40399254619628e-05,0.0165263974060682,-0.000468277736899112,-0.00438934604759704,0.00269725887657057
"delta",0.00135726986098728,-0.0167011586264237,-0.000468277736899112,0.0140813592510619,-0.000887984541802233,0.0017397912891373
"lambda",0.0144611243294861,-0.064169327060735,-0.00438934604759704,-0.000887984541802233,1.19486993008987,0.0141164691046548
"luce",-0.00239776810588867,-0.00739195726545256,0.00269725887657057,0.0017397912891373,0.0141164691046548,0.0752483478812144
"alpha",0.0330710086187932,0.00305021613480768,-0.00868024008059722,0.00593918900253465,0.01696046798892,-0.0124827765368587
"beta",0.00305021613480768,0.058042374562611,-0.000536469930097771,-0.0222331206451351,-0.0699038952552131,-0.00954185513478251
"gamma",-0.00868024008059722,-0.000536469930097771,0.0117489454638077,-0.000556249880756963,0.000391943716657982,0.00370315054691138
"delta",0.00593918900253465,-0.0222331206451351,-0.000556249880756963,0.0271007929317458,0.00235893841988749,0.00207200408235891
"lambda",0.01696046798892,-0.0699038952552131,0.000391943716657982,0.00235893841988749,1.26951331355793,-0.0256500291025603
"luce",-0.0124827765368587,-0.00954185513478251,0.00370315054691138,0.00207200408235891,-0.0256500291025603,0.0779199493998427
"alpha",0.0500575794654526,-0.00138860888906717,-0.00734846176686505,-4.90461631357989e-05,0.00628504680566316,-0.00999879183401767
"beta",-0.00138860888906717,0.0701584359728772,1.805772671648e-05,-0.00989850461838941,-0.051502038585068,-0.0064904666878533
"gamma",-0.00734846176686505,1.805772671648e-05,0.00797696335869057,0.000452530196593868,-0.000633328369978549,-0.00145565341823589
"delta",-4.90461631357989e-05,-0.00989850461838941,0.000452530196593868,0.00951283897052372,-0.00646889506368823,-0.00138679905819668
"lambda",0.00628504680566316,-0.051502038585068,-0.000633328369978549,-0.00646889506368823,1.32383291101652,-0.00607255546873078
"luce",-0.00999879183401767,-0.0064904666878533,-0.00145565341823589,-0.00138679905819668,-0.00607255546873078,0.0764750697629384
"alpha",0.0504267459825426,0.00158842260322168,-0.0100366798550549,0.000555252736188314,0.0034460754073182,-0.00956849835701527
"beta",0.00158842260322168,0.0066852313047909,0.000539909297141198,-0.00340531507002269,-0.0129622246354819,-0.00179037148272408
"gamma",-0.0100366798550549,0.000539909297141198,0.0157843122384897,-8.15171347528546e-05,0.0067484403077529,-0.000260841087201339
"delta",0.000555252736188314,-0.00340531507002269,-8.15171347528546e-05,0.0160252755680841,-0.00352467574631363,0.000247139958833914
"lambda",0.0034460754073182,-0.0129622246354819,0.0067484403077529,-0.00352467574631363,1.30722157799801,-0.0139966781386941
"luce",-0.00956849835701527,-0.00179037148272408,-0.000260841087201339,0.000247139958833914,-0.0139966781386941,0.0749017170582502
"alpha",0.0446682261552421,0.00329680232316858,-0.00671029164262805,-0.000998420011794609,-0.000411205468444277,-0.0130467779660473
"beta",0.00329680232316858,0.0623978538993164,-0.00129373602797916,-0.0118473793215843,-0.0622558966555834,-0.00784822724504601
"gamma",-0.00671029164262805,-0.00129373602797916,0.010445048168626,0.000341993841166984,-0.00115702373519158,0.00149532304852867
"delta",-0.000998420011794609,-0.0118473793215843,0.000341993841166984,0.0133759600390516,0.00312498104985975,-0.00146745445388942
"lambda",-0.000411205468444277,-0.0622558966555834,-0.00115702373519158,0.00312498104985975,1.27965268990822,-0.0180739184492085
"luce",-0.0130467779660473,-0.00784822724504601,0.00149532304852867,-0.00146745445388942,-0.0180739184492085,0.0765837215496427
"alpha",0.019441143082282,0.000957461087751431,0.00240585712848563,-0.000391516980996706,0.0112087126279738,-0.0144723624648391
"beta",0.000957461087751431,0.0289585763890142,-0.00107371439627565,0.00688782351968873,-0.0479769304235206,-0.00811372061150616
"gamma",0.00240585712848563,-0.00107371439627565,0.0429462286787549,-0.00108540349046674,-0.000691118472060928,0.00215493605070815
"delta",-0.000391516980996706,0.00688782351968873,-0.00108540349046674,0.0138916951008927,0.0160959698540725,0.00204045464262105
"lambda",0.0112087126279738,-0.0479769304235206,-0.000691118472060928,0.0160959698540725,1.25390206116151,-0.0525978737916419
"luce",-0.0144723624648391,-0.00811372061150616,0.00215493605070815,0.00204045464262105,-0.0525978737916419,0.0800186270859365
"alpha",0.0097278376785184,0.0004580591736251,0.000973949306654219,0.000106145217108783,0.00185030872550649,-0.00504507095442554
"beta",0.0004580591736251,0.00774613107543877,-0.00139462283722959,-0.00279212017498222,-0.0267604877793761,-0.00254885318142481
"gamma",0.000973949306654219,-0.00139462283722959,0.0579505377688504,0.00141801016287989,-0.0102782209712855,0.00248031475664468
"delta",0.000106145217108783,-0.00279212017498222,0.00141801016287989,0.0355063672034752,-0.0290539229767393,-0.0014747245416516
"lambda",0.00185030872550649,-0.0267604877793761,-0.0102782209712855,-0.0290539229767393,0.959086167668072,-0.0445874598779332
"luce",-0.00504507095442554,-0.00254885318142481,0.00248031475664468,-0.0014747245416516,-0.0445874598779332,0.0387825747584751
"alpha",0.0170284633064647,0.00667136232551802,-0.000442093883567729,0.000858163855023084,0.0348974738339455,-0.0116064167274936
"beta",0.00667136232551802,0.018208617010686,-0.000802981438767488,-0.000434242786695793,-0.0664893403091171,-0.0118286236391782
"gamma",-0.000442093883567729,-0.000802981438767488,0.0176749588055551,0.000101482935332855,0.00110912846611183,0.00142534711610134
"delta",0.000858163855023084,-0.000434242786695793,0.000101482935332855,0.00872356953456867,0.0109328810643536,0.0026799019316984
"lambda",0.0348974738339455,-0.0664893403091171,0.00110912846611183,0.0109328810643536,1.25626499029346,-0.00504696523171821
"luce",-0.0116064167274936,-0.0118286236391782,0.00142534711610134,0.0026799019316984,-0.00504696523171821,0.0816060621592289
"alpha",0.023938983956332,-0.000420028685030676,0.0127472299179615,1.51800158369669e-05,-0.00267997232565297,-0.01116765119543
"beta",-0.000420028685030676,0.0449405278602295,-0.000407373724037745,-0.00973404263619674,-0.0344533529115833,-0.00676230482079417
"gamma",0.0127472299179615,-0.000407373724037745,0.0509539590651259,-7.98050081975081e-05,0.00184028176028722,0.00640884993938878
"delta",1.51800158369669e-05,-0.00973404263619674,-7.98050081975081e-05,0.0111504613084439,0.00711158716318332,0.0022203871156867
"lambda",-0.00267997232565297,-0.0344533529115833,0.00184028176028722,0.00711158716318332,1.22894515776441,-0.00114647632259525
"luce",-0.01116765119543,-0.00676230482079417,0.00640884993938878,0.0022203871156867,-0.00114647632259525,0.080309206686799
"alpha",0.0173581580893588,0.00727604128793588,0.00329533472857157,-8.30759186379184e-05,0.0159947082322315,-0.00857962273267964
"beta",0.00727604128793588,0.0565911490469146,0.000167367650384111,-0.0197148478470083,-0.103220834934735,-0.0133680105414328
"gamma",0.00329533472857157,0.000167367650384111,0.016938383584214,0.00078192550814512,0.00365703443430108,0.00500714552376915
"delta",-8.30759186379184e-05,-0.0197148478470083,0.00078192550814512,0.0155938867686817,0.0163102794671639,0.00265109626860015
"lambda",0.0159947082322315,-0.103220834934735,0.00365703443430108,0.0163102794671639,1.26280085457831,-0.0174542795178398
"luce",-0.00857962273267964,-0.0133680105414328,0.00500714552376915,0.00265109626860015,-0.0174542795178398,0.0862292388862616
"alpha",0.0562337888002876,0.00160116157718861,-0.00640074217637788,0.000351632505879742,0.00287673451537747,-0.0108148481587341
"beta",0.00160116157718861,0.0159615402997659,0.000586005032463851,-0.000199223525324513,-0.0700218797704613,-0.0111097626315613
"gamma",-0.00640074217637788,0.000586005032463851,0.00692076642927566,2.06356978931828e-05,0.00124314247936892,-0.00114170306120681
"delta",0.000351632505879742,-0.000199223525324513,2.06356978931828e-05,0.0126927254449817,0.016590678509167,0.00139344227460045
"lambda",0.00287673451537747,-0.0700218797704613,0.00124314247936892,0.016590678509167,1.27818965007712,-0.0229246059028568
"luce",-0.0108148481587341,-0.0111097626315613,-0.00114170306120681,0.00139344227460045,-0.0229246059028568,0.0765823104735246
"alpha",0.0277722453412335,0.00461943427026981,-0.0125758055146259,0.0022605316861574,0.000463649082258187,-0.00593079172435875
"beta",0.00461943427026981,0.0577540591492243,-0.000129296069775667,-0.0121969863614812,-0.071305828492708,-0.00663042318203053
"gamma",-0.0125758055146259,-0.000129296069775667,0.0235788685868326,-0.000176526446476427,0.00298164913612603,0.00422693791205815
"delta",0.0022605316861574,-0.0121969863614812,-0.000176526446476427,0.0263123428229421,-0.0076037787106179,-0.000252929357260514
"lambda",0.000463649082258187,-0.071305828492708,0.00298164913612603,-0.0076037787106179,1.28645489596879,0.00669406976801864
"luce",-0.00593079172435875,-0.00663042318203053,0.00422693791205815,-0.000252929357260514,0.00669406976801864,0.0764168384342834
"alpha",0.0200609868514987,0.0055238785970576,0.00535830325344224,-0.000946823649284355,0.0113652001559215,-0.0151365599295945
"beta",0.0055238785970576,0.0256435402523663,0.001803867595185,-0.00471956404512151,-0.0722494744713418,-0.0111808976179732
"gamma",0.00535830325344224,0.001803867595185,0.0158276297912915,0.000417282630617039,0.00456503096903394,0.00209664694121795
"delta",-0.000946823649284355,-0.00471956404512151,0.000417282630617039,0.0215195204204079,0.0490438167861972,0.00672494307336659
"lambda",0.0113652001559215,-0.0722494744713418,0.00456503096903394,0.0490438167861972,1.22224193914654,-0.00664495913092216
"luce",-0.0151365599295945,-0.0111808976179732,0.00209664694121795,0.00672494307336659,-0.00664495913092216,0.0823461470175993
"alpha",0.0485056494226422,0.000856610929497695,-0.00100285286410448,0.000672461273760244,-0.00978225218224762,-0.00956615080676233
"beta",0.000856610929497695,0.0220798021602402,-0.00103905313159825,0.00268718054056594,-0.0688793111103094,-0.0108350762766792
"gamma",-0.00100285286410448,-0.00103905313159825,0.0135953345887767,0.00045893513975743,-0.00362308460144703,0.000154900126701416
"delta",0.000672461273760244,0.00268718054056594,0.00045893513975743,0.0101784513875908,0.0125071011644159,0.00165730725745375
"lambda",-0.00978225218224762,-0.0688793111103094,-0.00362308460144703,0.0125071011644159,1.26344740908457,-0.0115529391026245
"luce",-0.00956615080676233,-0.0108350762766792,0.000154900126701416,0.00165730725745375,-0.0115529391026245,0.0806443043356459
"alpha",0.013879745038745,0.00126415980636215,0.00253137431956886,-0.000225343765542047,0.00896143877372851,-0.0109126429780971
"beta",0.00126415980636215,0.00826187650279024,0.000312369511618332,-0.0025048951823905,-0.0112479527275523,-0.00270252265389832
"gamma",0.00253137431956886,0.000312369511618332,0.0373998222615727,0.000304465883728332,-0.0012801908748196,0.00555653237759939
"delta",-0.000225343765542047,-0.0025048951823905,0.000304465883728332,0.00567611155546527,-0.00206363360435614,0.00055341070365196
"lambda",0.00896143877372851,-0.0112479527275523,-0.0012801908748196,-0.00206363360435614,1.22170484858422,-0.00162198104421342
"luce",-0.0109126429780971,-0.00270252265389832,0.00555653237759939,0.00055341070365196,-0.00162198104421342,0.0852695554188527
"alpha",0.0270042567670788,0.00584863754859324,0.00399219696151454,0.00192548454260296,0.00747826419589598,-0.0122639421931247
"beta",0.00584863754859324,0.0582402187313682,-0.00310045379804541,-0.00921665508523255,-0.0523979966039238,-0.0113655080297524
"gamma",0.00399219696151454,-0.00310045379804541,0.0363415555111446,0.00144179130780418,-0.00523984838863142,0.00544105929020925
"delta",0.00192548454260296,-0.00921665508523255,0.00144179130780418,0.00886606003752118,0.00839927101369636,0.00364385935989789
"lambda",0.00747826419589598,-0.0523979966039238,-0.00523984838863142,0.00839927101369636,1.14025820389937,-0.00817218933237572
