"","alpha","gamma","luce"
"gamma",-0.00128736979152411,0.0476096031614845,0.00509736907280894
"luce",-0.021680675198002,0.00509736907280894,0.0683601342966383
"alpha",0.0603205197989705,0.00185466214053375,-0.0202434977777566
"gamma",0.00185466214053375,0.0179214506900416,0.00564395463011576
"luce",-0.0202434977777566,0.00564395463011576,0.0684397157453801
"alpha",0.0345317324497902,0.000217826453183814,-0.00171723710438796
"gamma",0.000217826453183814,0.0258112566497415,0.00389431774877497
"luce",-0.00171723710438796,0.00389431774877497,0.0446174558585876
"alpha",0.0398482446973994,0.00289053984650249,-0.000842876826152184
"gamma",0.00289053984650249,0.0139423367359195,0.00499126143876064
"luce",-0.000842876826152184,0.00499126143876064,0.0506960172811449
"alpha",0.0513007629448216,0.000127923012250566,-0.0204722197995264
"gamma",0.000127923012250566,0.0248456438890632,0.000875819881423286
"luce",-0.0204722197995264,0.000875819881423286,0.0601547699680711
"alpha",0.0605991003524729,0.00250985978635533,-0.0124969215692613
"gamma",0.00250985978635533,0.0282119115824441,0.00307389298878865
"luce",-0.0124969215692613,0.00307389298878865,0.073320644747575
"alpha",0.0612240688877908,0.00386479885642206,-0.0227338602540242
"gamma",0.00386479885642206,0.0329117131128105,0.00377110193503925
"luce",-0.0227338602540242,0.00377110193503925,0.0675621491258276
"alpha",0.0673901978631621,0.00066117446047879,-0.0282394901442347
"gamma",0.00066117446047879,0.0154921214192021,0.00361269126156972
"luce",-0.0282394901442347,0.00361269126156972,0.071123784356377
"alpha",0.0657638572939008,0.00537101071842974,-0.0188512401221054
"gamma",0.00537101071842974,0.0399859340401451,0.00510862278859473
"luce",-0.0188512401221054,0.00510862278859473,0.0761770302964125
"alpha",0.0325541540173375,-5.61914428218563e-05,-0.0146943948605095
"gamma",-5.61914428218563e-05,0.0550848413365334,0.00712925672246717
"luce",-0.0146943948605095,0.00712925672246717,0.0696429758688961
"alpha",0.0580286603368823,-6.26512228948401e-05,-0.0237970450947321
"gamma",-6.26512228948401e-05,0.0472106228158873,0.00622979709972702
"luce",-0.0237970450947321,0.00622979709972702,0.0754310872360614
"alpha",0.0703827996442789,0.00258030627885775,-0.0159326674941009
"gamma",0.00258030627885775,0.0355611256276157,0.00880593981828664
"luce",-0.0159326674941009,0.00880593981828664,0.0719562900695001
