"","lambda","sd","2.5%","25%","50%","75%","97.5%"
"lambdaTemp",3.48839525693546,1.01641729856833,1.41896520793851,2.75558708334554,3.61543539748194,4.35420610355574,4.93687136131453
"lambdaTemp",2.70954796916212,1.17320896017927,1.06416664561619,1.62124434255775,2.56979580698979,3.68729040781358,4.84973191654514
"lambdaTemp",2.77845952036241,1.1078197827826,1.09710502255698,1.83970970139748,2.65947171424452,3.69825668189684,4.84181706748212
"lambdaTemp",2.85877103216075,1.12708965037434,1.10166128249113,1.86219381033632,2.77920018663375,3.79139824943636,4.87330994434238
"lambdaTemp",2.70489236931736,1.08139138358918,1.07814123455885,1.78377797085839,2.56929416111382,3.56379091379024,4.79413517729583
"lambdaTemp",3.1435453066592,1.1405775116302,1.148902517635,2.18098564654886,3.23151450452705,4.12542106618758,4.90319263505385
"lambdaTemp",3.43090462677294,1.05317551274285,1.34001749998849,2.66529426795855,3.56921157724483,4.34602862570434,4.9322288424274
"lambdaTemp",2.83358199719773,1.15443690824983,1.09088140252778,1.79047407029472,2.74261351735616,3.80267340584024,4.85157531512419
"lambdaTemp",2.590227212085,1.1411896972595,1.03819349883527,1.59268417492705,2.39079182257062,3.49635533168212,4.83978537034186
"lambdaTemp",3.2378824438023,1.13871421054508,1.14453254849569,2.31808746621943,3.35486784202061,4.23337689898001,4.92474662018953
"lambdaTemp",2.96813767561599,1.14208838617162,1.11689850949829,1.9915854207429,2.91457710414347,3.95550400615355,4.8980937066202
"lambdaTemp",2.74930704406616,1.14093349461624,1.07240478065221,1.74613025681446,2.64607695559073,3.69198040531471,4.84824283198643
"lambdaTemp",3.52288015084355,1.02667924055944,1.41174261816955,2.77084986263145,3.6754324762392,4.40067225388646,4.94402977129908
"lambdaTemp",3.00442787885101,1.15244092849153,1.09567903779905,2.01964178073769,2.98953045785058,3.97786991611636,4.89377048961093
"lambdaTemp",2.81422405077052,1.15702041533482,1.08415944337374,1.79440560609228,2.70123945406892,3.78776504246254,4.91629277238849
