"","alpha","beta","gamma","delta","lambda","luce"
"beta",-0.00267897210492707,0.0688849937148681,0.00425405829763324,-0.0202683520124485,-0.00858108791215217,-0.00316505069609179
"gamma",-0.0415649268157242,0.00425405829763324,0.0795362917914918,-0.00294599434669798,-0.00968166856292287,-0.0134533841008375
"delta",0.00333736688319457,-0.0202683520124485,-0.00294599434669798,0.0306067117552711,-0.0442622680651216,-0.00721712984013484
"lambda",0.0053108513200045,-0.00858108791215217,-0.00968166856292287,-0.0442622680651216,1.32174628877131,0.00765219618773951
"luce",0.00252571238871581,-0.00316505069609179,-0.0134533841008375,-0.00721712984013484,0.00765219618773951,0.0869905703348483
"alpha",0.0561637460644204,0.000488688314874319,-0.0277345040272323,0.00159644263770538,0.0129087085477703,-0.00023121100442719
"beta",0.000488688314874319,0.00616410951130581,0.00396867118132474,0.000609422819118456,-0.0384126489494018,-0.00631327409518087
"gamma",-0.0277345040272323,0.00396867118132474,0.0757130168418356,-0.00183913459519384,-0.0184617775325943,-0.00705558734829584
"delta",0.00159644263770538,0.000609422819118456,-0.00183913459519384,0.00758464173893954,-0.00323841279226762,-0.000126791459708038
"lambda",0.0129087085477703,-0.0384126489494018,-0.0184617775325943,-0.00323841279226762,1.16395395943125,-0.0462641477969073
"luce",-0.00023121100442719,-0.00631327409518087,-0.00705558734829584,-0.000126791459708038,-0.0462641477969073,0.0747276508022127
"alpha",0.0500215801436794,-5.0260731473422e-05,-0.0211899364384107,0.0109663463416767,-0.000358771072406637,-0.00648760950423233
"beta",-5.0260731473422e-05,0.0443885980440363,0.00641037612175339,-0.0183545620312655,-0.0356174541496926,-0.0023837741198922
"gamma",-0.0211899364384107,0.00641037612175339,0.0597217634951498,-0.00494642263478053,-0.0081572446031236,-0.00942878146386106
"delta",0.0109663463416767,-0.0183545620312655,-0.00494642263478053,0.054840892197597,-0.0572369315085362,-0.0162880380261569
"lambda",-0.000358771072406637,-0.0356174541496926,-0.0081572446031236,-0.0572369315085362,1.24653882251839,-0.0114725121430451
"luce",-0.00648760950423233,-0.0023837741198922,-0.00942878146386106,-0.0162880380261569,-0.0114725121430451,0.0791048886654259
"alpha",0.0113926089610253,-0.00209684083019263,-0.0042282093496316,0.00695640809250437,-0.00208682495387331,-0.00769998537762364
"beta",-0.00209684083019263,0.0657123760181645,0.00109274333894027,-0.0268377841114586,-0.000346207585172759,-0.00144445812815283
"gamma",-0.0042282093496316,0.00109274333894027,0.00451127618713475,-0.00135590456841594,0.000731417287768598,-0.00459111218310154
"delta",0.00695640809250437,-0.0268377841114586,-0.00135590456841594,0.0561196638940986,-0.0721942173213101,-0.00835930734521615
"lambda",-0.00208682495387331,-0.000346207585172759,0.000731417287768598,-0.0721942173213101,1.33150193302875,-0.00340976670204778
"luce",-0.00769998537762364,-0.00144445812815283,-0.00459111218310154,-0.00835930734521615,-0.00340976670204778,0.084884172717563
"alpha",0.0669824738632137,-0.00173515617911588,-0.0369073006407583,0.000617359339432587,0.00743518199809283,-0.000975480271597571
"beta",-0.00173515617911588,0.0723088001322785,0.00243503800931552,-0.0263176842061799,0.00822917241977426,0.00475156140353284
"gamma",-0.0369073006407583,0.00243503800931552,0.0766082399562431,-0.0019520147310908,0.00893873463086347,-0.00838051172268618
"delta",0.000617359339432587,-0.0263176842061799,-0.0019520147310908,0.042326371488524,-0.0590192609028431,-0.00917220354964489
"lambda",0.00743518199809283,0.00822917241977426,0.00893873463086347,-0.0590192609028431,1.37067089024837,-0.00561027749062275
"luce",-0.000975480271597571,0.00475156140353284,-0.00838051172268618,-0.00917220354964489,-0.00561027749062275,0.0814323257202462
"alpha",0.0451985304991449,0.0031154490266613,0.000680969841127921,0.00102444976543799,0.0307211910904404,0.0014223696103102
"beta",0.0031154490266613,0.00756896366462602,0.00528338206945205,0.0026735207056071,-0.0246124515961489,-0.00281562505916628
"gamma",0.000680969841127921,0.00528338206945205,0.0677814982469249,-0.000372218011042044,0.00811675363961638,0.000366129351790725
"delta",0.00102444976543799,0.0026735207056071,-0.000372218011042044,0.00651885680570815,-0.00231719795933012,-0.000942104809325145
"lambda",0.0307211910904404,-0.0246124515961489,0.00811675363961638,-0.00231719795933012,1.04699881266437,-0.0216068904940274
"luce",0.0014223696103102,-0.00281562505916628,0.000366129351790725,-0.000942104809325145,-0.0216068904940274,0.0736569682411763
"alpha",0.0437468707468328,0.000700556473814855,-0.0237601159447473,0.00400340533138049,0.0123457707852558,-0.00595275233936424
"beta",0.000700556473814855,0.0111539873373808,0.00681388256622509,-0.00119315355340581,-0.0435677881957522,-0.00803615131144912
"gamma",-0.0237601159447473,0.00681388256622509,0.0829575385892665,-0.00631121177524881,-0.0383378245955706,-0.00357580624261088
"delta",0.00400340533138049,-0.00119315355340581,-0.00631121177524881,0.0214244663299532,-0.0275321321536152,-0.00931482301030973
"lambda",0.0123457707852558,-0.0435677881957522,-0.0383378245955706,-0.0275321321536152,1.068328494356,-0.0299626860908545
"luce",-0.00595275233936424,-0.00803615131144912,-0.00357580624261088,-0.00931482301030973,-0.0299626860908545,0.0782085945629199
"alpha",0.0086301744638092,0.00496901129925244,-0.00204832777165234,0.00950856404729592,0.0236458623747446,-0.00770773973354344
"beta",0.00496901129925244,0.0279378900476627,0.00242900749991986,-0.00205785416577329,-0.0410344548531919,-0.0018062990859613
"gamma",-0.00204832777165234,0.00242900749991986,0.00885999870666111,-0.000600021288937683,-0.00830958042859791,-0.00104599065426103
"delta",0.00950856404729592,-0.00205785416577329,-0.000600021288937683,0.0395160076527772,-0.0191353000620673,-0.00683342755005216
"lambda",0.0236458623747446,-0.0410344548531919,-0.00830958042859791,-0.0191353000620673,1.31910648252704,0.00126310066695169
"luce",-0.00770773973354344,-0.0018062990859613,-0.00104599065426103,-0.00683342755005216,0.00126310066695169,0.0687574919035639
"alpha",0.0598860773214717,0.00370553591900978,-0.0171221109023172,0.00353156481627422,0.0125746513529785,-0.00192731014141087
"beta",0.00370553591900978,0.00712289366495425,0.00324032329570263,0.000948486385784968,-0.0423691249475605,-0.00571820633908911
"gamma",-0.0171221109023172,0.00324032329570263,0.0609979713658765,-0.00147991466986056,-0.00443590420022158,-0.00675206631238457
"delta",0.00353156481627422,0.000948486385784968,-0.00147991466986056,0.0065242521348045,-0.00195154913717997,-0.000293960523744683
"lambda",0.0125746513529785,-0.0423691249475605,-0.00443590420022158,-0.00195154913717997,1.12571643070697,-0.0416271392817107
"luce",-0.00192731014141087,-0.00571820633908911,-0.00675206631238457,-0.000293960523744683,-0.0416271392817107,0.0800817633322369
"alpha",0.056578577957771,-0.000106897274332257,-0.018504957722822,0.000247203334252994,0.00317911167359758,-0.00163796676092982
"beta",-0.000106897274332257,0.00769702325061238,0.00408112913723746,0.00338656956082368,-0.0148403666548073,-0.00350405262009182
"gamma",-0.018504957722822,0.00408112913723746,0.0803168622012664,-0.00101202845164344,-0.00625802356155635,-0.00164176475736526
"delta",0.000247203334252994,0.00338656956082368,-0.00101202845164344,0.00679223199490507,0.00271711101407508,-0.00121095550673582
"lambda",0.00317911167359758,-0.0148403666548073,-0.00625802356155635,0.00271711101407508,0.930968484358236,-0.0229651338836412
"luce",-0.00163796676092982,-0.00350405262009182,-0.00164176475736526,-0.00121095550673582,-0.0229651338836412,0.0698696808602999
"alpha",0.0438241211827874,0.0068362324830424,-0.0119638522672275,0.0148427328507075,-0.000801164541325174,-0.0157153606866589
"beta",0.0068362324830424,0.0417960481304903,0.00886368561713273,-0.0109661154713654,-0.060856065144639,-0.00992192624126353
"gamma",-0.0119638522672275,0.00886368561713273,0.0594771938964274,-0.00844106954191147,-0.0295038463947208,-0.00461642168677435
"delta",0.0148427328507075,-0.0109661154713654,-0.00844106954191147,0.0527199988280726,-0.054918473365616,-0.0157264737575153
"lambda",-0.000801164541325174,-0.060856065144639,-0.0295038463947208,-0.054918473365616,1.3068319157471,-0.0135710166288355
"luce",-0.0157153606866589,-0.00992192624126353,-0.00461642168677435,-0.0157264737575153,-0.0135710166288355,0.0788650832953533
"alpha",0.00947302020537523,-4.41605460956468e-05,-0.00390322324196395,0.00356658629680509,-0.00211586007547936,-0.0140328811118626
"beta",-4.41605460956468e-05,0.063041080157268,-0.00153033045439837,-0.0158391487520645,-0.00676658891515369,0.00202222087533316
"gamma",-0.00390322324196395,-0.00153033045439837,0.0108053365549751,-0.000864079544412187,-0.0045535100989558,-0.00324504733640174
"delta",0.00356658629680509,-0.0158391487520645,-0.000864079544412187,0.0198234109288941,-0.0342300540987149,-0.00639569577402697
"lambda",-0.00211586007547936,-0.00676658891515369,-0.0045535100989558,-0.0342300540987149,1.35636179402091,0.0172457912462185
"luce",-0.0140328811118626,0.00202222087533316,-0.00324504733640174,-0.00639569577402697,0.0172457912462185,0.0752594216708035
"alpha",0.0313470345738864,-0.00603921601108178,-0.0160580935417292,0.0168510691335147,0.00379490714305314,-0.0111431185484577
"beta",-0.00603921601108178,0.0662139449269745,0.00475317976005521,-0.0338551857844028,-0.012258932786856,5.73044851087187e-05
"gamma",-0.0160580935417292,0.00475317976005521,0.029493560417958,-0.0082179535810374,-0.00510493007022836,-0.0043668449219033
"delta",0.0168510691335147,-0.0338551857844028,-0.0082179535810374,0.0643523066674607,-0.0515105270429948,-0.0153096540188752
"lambda",0.00379490714305314,-0.012258932786856,-0.00510493007022836,-0.0515105270429948,1.31438777913201,-0.00820273701723608
"luce",-0.0111431185484577,5.73044851087187e-05,-0.0043668449219033,-0.0153096540188752,-0.00820273701723608,0.0822521421562851
"alpha",0.0606273128176091,0.000351238378027975,-0.0141973909931925,0.000580295127930356,0.0134737673317663,0.000849059200418889
"beta",0.000351238378027975,0.00359643812750127,0.00200808440739032,0.00118301266961796,-0.0062676292192442,-0.000941328728380259
"gamma",-0.0141973909931925,0.00200808440739032,0.0756363717287678,-0.00221241471768166,0.0200182439642446,-0.00500286152534644
"delta",0.000580295127930356,0.00118301266961796,-0.00221241471768166,0.00700322365706435,-0.0013993485155573,-0.000816396558869308
"lambda",0.0134737673317663,-0.0062676292192442,0.0200182439642446,-0.0013993485155573,1.06638160971017,-0.0103927037401472
"luce",0.000849059200418889,-0.000941328728380259,-0.00500286152534644,-0.000816396558869308,-0.0103927037401472,0.0760745121291277
"alpha",0.0556612244910379,0.000202678115585632,-0.0254883491355168,0.00253698769658444,0.0172872529716504,0.00219409112403077
"beta",0.000202678115585632,0.00742147092851058,0.0044135920444359,0.00120276451817049,-0.0438608865032886,-0.00622626004792291
"gamma",-0.0254883491355168,0.0044135920444359,0.0576050041461029,-0.00171975189592814,-0.0238671438940295,-0.00610472718962715
"delta",0.00253698769658444,0.00120276451817049,-0.00171975189592814,0.0111494661936223,-0.0218740430408565,-0.0031409318018917
"lambda",0.0172872529716504,-0.0438608865032886,-0.0238671438940295,-0.0218740430408565,1.14505463287697,-0.0628575482399222
"luce",0.00219409112403077,-0.00622626004792291,-0.00610472718962715,-0.0031409318018917,-0.0628575482399222,0.0751220703713535
"alpha",0.0440116101653681,-0.00358889113707807,-0.02037739705812,0.00482073814218647,-0.00421029972940804,-0.00851584625777813
"beta",-0.00358889113707807,0.0666793944323461,0.00268510860009727,-0.0223422899164859,0.0115495388162292,0.00137675438316523
"gamma",-0.02037739705812,0.00268510860009727,0.0620261225508075,-0.00274415272471885,-0.00865364199962005,-0.00669612434510705
"delta",0.00482073814218647,-0.0223422899164859,-0.00274415272471885,0.0321323109807884,-0.0490813230405186,-0.00831360526743414
"lambda",-0.00421029972940804,0.0115495388162292,-0.00865364199962005,-0.0490813230405186,1.30379772432099,0.0141581967936331
"luce",-0.00851584625777813,0.00137675438316523,-0.00669612434510705,-0.00831360526743414,0.0141581967936331,0.0826085198291266
"alpha",0.0507333030332395,0.00775721739457308,-0.00277204690614636,0.00411675563596052,0.0498480614341155,-0.00370556650566329
"beta",0.00775721739457308,0.0110354894695609,0.00776259810060465,-4.32547780398836e-05,-0.041217174857988,-0.00499293321023436
"gamma",-0.00277204690614636,0.00776259810060465,0.0543186558228585,-0.000910712427403766,0.00106761666195633,-0.00555566058730209
"delta",0.00411675563596052,-4.32547780398836e-05,-0.000910712427403766,0.00726272187142771,-0.0184468966531898,-0.00328698376219643
"lambda",0.0498480614341155,-0.041217174857988,0.00106761666195633,-0.0184468966531898,1.18368019344669,-0.0626555446699855
"luce",-0.00370556650566329,-0.00499293321023436,-0.00555566058730209,-0.00328698376219643,-0.0626555446699855,0.0798701546410963
"alpha",0.00747504246159237,0.00216301501839588,-0.00143867299958822,0.0114211146708574,0.0122910674224221,-0.00723701865390712
"beta",0.00216301501839588,0.0394922157162852,0.00150113525155209,-0.00811943330155955,-0.0460867396424739,-0.00220335194388683
"gamma",-0.00143867299958822,0.00150113525155209,0.0105343704779447,-0.00176369252245307,-0.0104743262990167,-0.00231259925929225
"delta",0.0114211146708574,-0.00811943330155955,-0.00176369252245307,0.0666229106663087,-0.00460451047480355,-0.00456569284724475
"lambda",0.0122910674224221,-0.0460867396424739,-0.0104743262990167,-0.00460451047480355,1.29823105530939,0.00450334416111444
"luce",-0.00723701865390712,-0.00220335194388683,-0.00231259925929225,-0.00456569284724475,0.00450334416111444,0.0682864796226349
"alpha",0.0562212254318492,4.17353061177045e-05,-0.0341936058040761,0.000534335127251108,0.013052301804201,-0.000443362155990139
"beta",4.17353061177045e-05,0.00898739790474155,0.00536824796902267,0.00136300551138137,-0.0399198926246954,-0.00610299113153082
"gamma",-0.0341936058040761,0.00536824796902267,0.0883559919109247,-0.000932751544590263,-0.0170999980436693,-0.00958536429391823
"delta",0.000534335127251108,0.00136300551138137,-0.000932751544590263,0.00824654081290955,-0.00136185498792079,-0.00262710333739053
"lambda",0.013052301804201,-0.0399198926246954,-0.0170999980436693,-0.00136185498792079,1.15157716167957,-0.0959948389040756
"luce",-0.000443362155990139,-0.00610299113153082,-0.00958536429391823,-0.00262710333739053,-0.0959948389040756,0.0750794717149806
"alpha",0.0714500196642004,0.00469792258831357,-0.0337869903167977,-0.000163984207799851,-0.00640940983260594,0.00639659894676616
"beta",0.00469792258831357,0.0750833229480716,0.00374952542336456,-0.00927315399756887,0.00570956486482156,-0.000506885523089643
"gamma",-0.0337869903167977,0.00374952542336456,0.059170279528986,-0.000204452389407848,0.0100137564988188,-0.0133738940802799
"delta",-0.000163984207799851,-0.00927315399756887,-0.000204452389407848,0.0121226178552604,-0.0279422322113469,-0.00478937961422943
"lambda",-0.00640940983260594,0.00570956486482156,0.0100137564988188,-0.0279422322113469,1.3831123215037,0.00704165306300021
"luce",0.00639659894676616,-0.000506885523089643,-0.0133738940802799,-0.00478937961422943,0.00704165306300021,0.0791698333374162
"alpha",0.0609333528388876,-0.000460093498909163,-0.0309106266238013,0.00115035042600552,0.00472350733246245,0.00129003950587464
"beta",-0.000460093498909163,0.0104365803363208,0.0034228494570913,-0.00146152623595159,-0.0489273608521323,-0.00876080898353213
"gamma",-0.0309106266238013,0.0034228494570913,0.0717525037993927,-0.00118696520143874,0.00249214636708913,-0.00791078626881111
"delta",0.00115035042600552,-0.00146152623595159,-0.00118696520143874,0.00565175717461025,-0.0221832694276281,-0.00475064577967973
"lambda",0.00472350733246245,-0.0489273608521323,0.00249214636708913,-0.0221832694276281,1.22345216145854,-0.0223668430709586
"luce",0.00129003950587464,-0.00876080898353213,-0.00791078626881111,-0.00475064577967973,-0.0223668430709586,0.0810494293660827
"alpha",0.0290829196605277,-0.00302043020508312,-0.00480583645880912,0.00695518420928426,0.00252170821735054,-0.00982759780786486
"beta",-0.00302043020508312,0.0748898042552031,0.00969770498867431,-0.0407211170158465,0.00300121634312306,0.00545085214337562
"gamma",-0.00480583645880912,0.00969770498867431,0.0669524134210285,-0.0112839694608704,-0.0193107024637376,0.00355597180603763
"delta",0.00695518420928426,-0.0407211170158465,-0.0112839694608704,0.0702522649589455,-0.0364274181453612,-0.0167965920640462
"lambda",0.00252170821735054,0.00300121634312306,-0.0193107024637376,-0.0364274181453612,1.31063347711899,-0.0298648877994038
"luce",-0.00982759780786486,0.00545085214337562,0.00355597180603763,-0.0167965920640462,-0.0298648877994038,0.079235989508547
"alpha",0.0111634270225813,0.00504200572156639,0.00040394442018495,0.0174609113262547,0.0107196907955227,-0.00281087078672751
"beta",0.00504200572156639,0.0191699647781613,2.73503765904026e-06,0.00201316678124199,-0.0720119424458806,0.00073894379527641
"gamma",0.00040394442018495,2.73503765904026e-06,0.00483614018049393,-0.000197574846311095,-0.00442432936213371,0.00121344332682758
"delta",0.0174609113262547,0.00201316678124199,-0.000197574846311095,0.0544871135224507,-0.0257111205213404,0.00268707050384644
"lambda",0.0107196907955227,-0.0720119424458806,-0.00442432936213371,-0.0257111205213404,1.30545765860002,-0.0126354553515702
"luce",-0.00281087078672751,0.00073894379527641,0.00121344332682758,0.00268707050384644,-0.0126354553515702,0.0729913491101893
"alpha",0.0553643211715674,-0.000799450431667168,-0.0348968049627468,0.00500313292924389,-0.00665199144872872,-0.00273126928318972
"beta",-0.000799450431667168,0.0399278641976221,0.00342007340854731,-0.0201432743306652,-0.0280088197208245,-0.00417836946174201
"gamma",-0.0348968049627468,0.00342007340854731,0.0823323129910905,-0.0110833708274861,0.0180563779587085,-0.0080578664108719
"delta",0.00500313292924389,-0.0201432743306652,-0.0110833708274861,0.0585295417513581,-0.0529001221649862,-0.0122202842435875
"lambda",-0.00665199144872872,-0.0280088197208245,0.0180563779587085,-0.0529001221649862,1.32935687504239,-0.0244968808446969
"luce",-0.00273126928318972,-0.00417836946174201,-0.0080578664108719,-0.0122202842435875,-0.0244968808446969,0.0809937481352384
"alpha",0.010070598741845,0.000748502861405203,-0.00236181972570751,0.00367734603981213,0.00529214405749797,-0.0132300407909192
"beta",0.000748502861405203,0.0169316216016028,0.00321121291151578,-0.003720869970698,-0.0526968848027833,-0.00255997111687211
"gamma",-0.00236181972570751,0.00321121291151578,0.018554239805416,0.000427967094799126,-0.0228296779197522,-0.00416912694111275
"delta",0.00367734603981213,-0.003720869970698,0.000427967094799126,0.00484658017808288,-0.0149775558159456,-0.0051950334407078
"lambda",0.00529214405749797,-0.0526968848027833,-0.0228296779197522,-0.0149775558159456,1.20837142620675,-0.00847520020171838
"luce",-0.0132300407909192,-0.00255997111687211,-0.00416912694111275,-0.0051950334407078,-0.00847520020171838,0.0814323992202557
"alpha",0.0046667210943984,0.000433184357537234,0.000771107518822941,0.00413057796317949,0.00100440220603799,-0.00262859281943498
"beta",0.000433184357537234,0.0592604091613714,0.00151266079645759,-0.0268088687935023,-0.0104211028134774,0.00119100777057023
"gamma",0.000771107518822941,0.00151266079645759,0.00646369157886175,-0.00126948909351468,0.00163904201640405,0.00185092177475282
"delta",0.00413057796317949,-0.0268088687935023,-0.00126948909351468,0.0765925419675784,-0.058913714423854,-0.00648587628809993
"lambda",0.00100440220603799,-0.0104211028134774,0.00163904201640405,-0.058913714423854,1.27014852743751,0.000538997395779371
"luce",-0.00262859281943498,0.00119100777057023,0.00185092177475282,-0.00648587628809993,0.000538997395779371,0.0716619297373678
"alpha",0.0709408431544369,-5.17929162792569e-06,-0.0354841350273875,0.00150233395519187,-0.00958924211458538,0.00501567217958554
"beta",-5.17929162792569e-06,0.0670105199316098,0.00148900863370864,-0.0231554113785252,-0.00714807553573689,0.00137430542638679
"gamma",-0.0354841350273875,0.00148900863370864,0.0645928149555158,-0.00195506585793646,0.0102375799508003,-0.00968426890257858
"delta",0.00150233395519187,-0.0231554113785252,-0.00195506585793646,0.036258043070122,-0.0561906764426883,-0.0104983606047246
"lambda",-0.00958924211458538,-0.00714807553573689,0.0102375799508003,-0.0561906764426883,1.34818910763653,0.00602850750659249
"luce",0.00501567217958554,0.00137430542638679,-0.00968426890257858,-0.0104983606047246,0.00602850750659249,0.078021587663207
"alpha",0.0586419398691357,0.00114158096777217,-0.0318865615958201,0.00093209770145133,0.0138915839085143,-0.00152302206886539
"beta",0.00114158096777217,0.0142267971766526,0.00677255881340495,0.00166597446401909,-0.0565857852772803,-0.00910502700638482
"gamma",-0.0318865615958201,0.00677255881340495,0.0918903316254362,-0.00194656353649946,-0.0391732945581339,-0.0106867696805294
"delta",0.00093209770145133,0.00166597446401909,-0.00194656353649946,0.014291892753079,-0.00707922001386869,-0.00186568939230251
"lambda",0.0138915839085143,-0.0565857852772803,-0.0391732945581339,-0.00707922001386869,1.11277651838881,-0.0911424529879258
"luce",-0.00152302206886539,-0.00910502700638482,-0.0106867696805294,-0.00186568939230251,-0.0911424529879258,0.0755862655581513
"alpha",0.065301961406137,0.000341019636853187,-0.0271432957043764,0.000411322387296275,-0.00119540881705823,-0.000905749610407084
"beta",0.000341019636853187,0.0053822604891879,0.00175421170750629,-0.00052658302243209,-0.0100095094732024,-0.00306198514128933
"gamma",-0.0271432957043764,0.00175421170750629,0.0625279811141453,-0.000145704756367001,0.00598493929669087,-0.00486736256596999
"delta",0.000411322387296275,-0.00052658302243209,-0.000145704756367001,0.000958065969809457,-0.00947989033517208,-0.00190408373750312
"lambda",-0.00119540881705823,-0.0100095094732024,0.00598493929669087,-0.00947989033517208,0.983829114582892,-0.0336181664760111
"luce",-0.000905749610407084,-0.00306198514128933,-0.00486736256596999,-0.00190408373750312,-0.0336181664760111,0.0760600966685969
"alpha",0.0463901720156785,0.00223776277666307,-0.0227232888702165,0.000896468070999632,0.0126841734480297,-0.00280501327601492
"beta",0.00223776277666307,0.00846416068178959,0.00573871830341564,0.00110203068620122,-0.0285997889183021,-0.0055619269585107
"gamma",-0.0227232888702165,0.00573871830341564,0.0917694460562149,-0.000367172809474369,-0.0337236053658042,-0.00615655929942363
"delta",0.000896468070999632,0.00110203068620122,-0.000367172809474369,0.00568357344912443,0.00216379493720818,0.000183376274230178
"lambda",0.0126841734480297,-0.0285997889183021,-0.0337236053658042,0.00216379493720818,0.807178022394249,-0.0239354736426537
"luce",-0.00280501327601492,-0.0055619269585107,-0.00615655929942363,0.000183376274230178,-0.0239354736426537,0.0595293951646485
"alpha",0.0452019267719815,-0.000361850144262456,-0.0208143952340714,0.0126656007249873,0.00175740186763165,-0.0074505221108058
"beta",-0.000361850144262456,0.0486181316406754,0.00394421030676757,-0.0204621092193261,-0.0347027523324944,-0.00350257376682488
"gamma",-0.0208143952340714,0.00394421030676757,0.0401044282667626,-0.00685975920955961,-0.0100879673248275,-0.00335359001770953
"delta",0.0126656007249873,-0.0204621092193261,-0.00685975920955961,0.0451105282874164,-0.0545844062536618,-0.00996309394465825
"lambda",0.00175740186763165,-0.0347027523324944,-0.0100879673248275,-0.0545844062536618,1.31107084609857,-0.0146361743005286
"luce",-0.0074505221108058,-0.00350257376682488,-0.00335359001770953,-0.00996309394465825,-0.0146361743005286,0.0814905940094162
"alpha",0.0598645275571339,0.00037510951039213,-0.0348505840297425,0.00469491110849142,0.017392819880295,0.000991395678982126
"beta",0.00037510951039213,0.0118424049389191,0.00105929300325959,0.00245382156656681,-0.0292384841495623,-0.0046143646977544
"gamma",-0.0348505840297425,0.00105929300325959,0.0769982039767279,-0.00687286098607976,-0.0137600239634626,-0.0109187723184668
"delta",0.00469491110849142,0.00245382156656681,-0.00687286098607976,0.0500104475228964,0.00249976241664307,0.00108715025214979
"lambda",0.017392819880295,-0.0292384841495623,-0.0137600239634626,0.00249976241664307,0.811792519058439,-0.0620334991854414
"luce",0.000991395678982126,-0.0046143646977544,-0.0109187723184668,0.00108715025214979,-0.0620334991854414,0.0706848303178078
"alpha",0.0441790672044895,0.0065736942059062,0.0117149458421967,0.000824105759865599,0.027371908896669,5.84383411624923e-05
"beta",0.0065736942059062,0.00906428118020724,0.00757387624053582,-0.000545157206914475,-0.0340371333610612,-0.00529881986228708
"gamma",0.0117149458421967,0.00757387624053582,0.0654873636152928,-0.00234699119882196,0.0174841076597038,-0.000875673777759691
"delta",0.000824105759865599,-0.000545157206914475,-0.00234699119882196,0.00682525242190446,-0.00579897398938283,-0.00196637480056099
"lambda",0.027371908896669,-0.0340371333610612,0.0174841076597038,-0.00579897398938283,1.08529442324342,-0.00903808501184544
"luce",5.84383411624923e-05,-0.00529881986228708,-0.000875673777759691,-0.00196637480056099,-0.00903808501184544,0.075919588446559
"alpha",0.0131865997483267,-0.0029192064102751,-0.00950983483143587,0.0104035228113025,-0.00700014970720308,-0.013193101451517
"beta",-0.0029192064102751,0.0587281389094834,0.00525368616665267,-0.0191765709803506,-0.0229511566281326,0.00719216355542906
"gamma",-0.00950983483143587,0.00525368616665267,0.0270198838953624,-0.00714467476382451,-0.00561931564282396,-0.00583787187878128
"delta",0.0104035228113025,-0.0191765709803506,-0.00714467476382451,0.0382909004826016,-0.0437802499252857,-0.0146668073583027
"lambda",-0.00700014970720308,-0.0229511566281326,-0.00561931564282396,-0.0437802499252857,1.40940741651377,0.0205176209715868
"luce",-0.013193101451517,0.00719216355542906,-0.00583787187878128,-0.0146668073583027,0.0205176209715868,0.0838704473857431
"alpha",0.0196660246373538,0.0133832576453942,-0.00109630921303754,0.0102297128863004,0.0421395265005742,-0.00836004683306935
"beta",0.0133832576453942,0.0162524741438169,0.00135751683850541,0.00654670751948545,-0.0339208603447035,-0.00493031166851429
"gamma",-0.00109630921303754,0.00135751683850541,0.0174587881158825,-0.00288633299600941,-0.012364221607575,-0.0033955740936726
"delta",0.0102297128863004,0.00654670751948545,-0.00288633299600941,0.0197021713880166,-0.00223544685476133,-0.00390735759089953
"lambda",0.0421395265005742,-0.0339208603447035,-0.012364221607575,-0.00223544685476133,1.14720467830654,-0.0560398248701891
"luce",-0.00836004683306935,-0.00493031166851429,-0.0033955740936726,-0.00390735759089953,-0.0560398248701891,0.0717511583297197
"alpha",0.0523727014566521,0.00120128332292895,-0.0187724639566467,0.0016888053611535,-0.00111594089489885,0.000825714976585791
"beta",0.00120128332292895,0.00633199143602209,0.00321772386703933,0.0012893051143147,-0.032468406457882,-0.00583601988619252
"gamma",-0.0187724639566467,0.00321772386703933,0.0699122303187305,-0.00170109147171158,0.00664003821205191,-0.00910966473810752
"delta",0.0016888053611535,0.0012893051143147,-0.00170109147171158,0.00545451429991649,-0.00186431470844438,-0.000731880014837525
"lambda",-0.00111594089489885,-0.032468406457882,0.00664003821205191,-0.00186431470844438,1.0054138514765,-0.0182492490663455
"luce",0.000825714976585791,-0.00583601988619252,-0.00910966473810752,-0.000731880014837525,-0.0182492490663455,0.0713183468967685
"alpha",0.012954651292675,-0.00127044533717955,-0.00794597118710467,0.0146706673317241,0.019737754154483,-0.0132240424786966
"beta",-0.00127044533717955,0.0454441092161225,0.00138300019299751,-0.0243693296157736,-0.021645504174271,0.000634647503832449
"gamma",-0.00794597118710467,0.00138300019299751,0.0152809833857151,-0.00640909247872438,-0.0170243804904682,-0.00148112161297362
"delta",0.0146706673317241,-0.0243693296157736,-0.00640909247872438,0.0741022316087641,-0.0353209046441514,-0.0168987241250163
"lambda",0.019737754154483,-0.021645504174271,-0.0170243804904682,-0.0353209046441514,1.34575600268709,-0.0249402293417923
"luce",-0.0132240424786966,0.000634647503832449,-0.00148112161297362,-0.0168987241250163,-0.0249402293417923,0.0761939535318915
"alpha",0.00502530221193656,-0.00180295358056386,-0.000482263861703754,0.00356750088974986,-0.000336392888141816,-0.00295494250900538
"beta",-0.00180295358056386,0.0700843443312503,-0.000417003532060339,-0.0368257205236252,0.00347276023092507,0.00317950140785983
"gamma",-0.000482263861703754,-0.000417003532060339,0.0151766863413538,-0.00357634657823467,-0.00899446626191,-0.00607955035384638
"delta",0.00356750088974986,-0.0368257205236252,-0.00357634657823467,0.079709991124567,-0.0403268192474024,-0.0092600748593598
"lambda",-0.000336392888141816,0.00347276023092507,-0.00899446626191,-0.0403268192474024,1.34585501807788,0.00717492622679911
"luce",-0.00295494250900538,0.00317950140785983,-0.00607955035384638,-0.0092600748593598,0.00717492622679911,0.0787572190002742
