"","alpha","beta","gamma","delta","lambda","luce"
"luce",-0.00490720678690362,-0.00321043650144439,0.00194405562492113,-0.000520828175577969,-0.0171691150393145,0.0286266838905588
"alpha",0.000831722867202476,0.000535458587852729,-0.000274068086360974,-0.000150079445996674,0.00378024880695963,-0.00406772427602408
"beta",0.000535458587852729,0.0107477735284973,-0.000240421918072401,-0.00284755418813375,-0.0897215977917077,-0.00396476646532356
"gamma",-0.000274068086360974,-0.000240421918072401,0.000235513797049012,6.37871264966143e-05,-0.000365618367027514,0.00139659224653845
"delta",-0.000150079445996674,-0.00284755418813375,6.37871264966143e-05,0.000771920481308528,0.0236966466339074,0.00103043117574791
"lambda",0.00378024880695963,-0.0897215977917077,-0.000365618367027514,0.0236966466339074,0.930016334205572,-0.00957217145891159
"luce",-0.00406772427602408,-0.00396476646532356,0.00139659224653845,0.00103043117574791,-0.00957217145891159,0.0268069885220602
"alpha",0.00103360991304785,0.000488955594526474,-0.000440156009498171,-0.000169438054416949,0.00775218715784618,-0.00378699804431617
"beta",0.000488955594526474,0.00179537540857913,-0.000189795131693437,-0.000582758743557588,-0.0149511172250159,-0.00315123569248669
"gamma",-0.000440156009498171,-0.000189795131693437,0.00028709674805525,7.04788428664665e-05,-0.00321369584085476,0.00154932423581576
"delta",-0.000169438054416949,-0.000582758743557588,7.04788428664665e-05,0.000357655901243874,0.00524122878047932,0.00149957361450068
"lambda",0.00775218715784618,-0.0149511172250159,-0.00321369584085476,0.00524122878047932,0.389569708524183,-0.028037109259089
"luce",-0.00378699804431617,-0.00315123569248669,0.00154932423581576,0.00149957361450068,-0.028037109259089,0.0220972996142882
"alpha",0.00360163135979847,0.000134394484547684,-0.00137162801350968,-7.37713566319819e-05,0.0198565959361312,-0.0089272882882841
"beta",0.000134394484547684,0.00101930127596718,-0.000155703581738609,-0.000508808470256145,-0.00869392790197219,-0.000319836866365886
"gamma",-0.00137162801350968,-0.000155703581738609,0.00996635470579449,0.000220524333029531,-0.00291594916488283,0.00228965653448521
"delta",-7.37713566319819e-05,-0.000508808470256145,0.000220524333029531,0.000665574135093176,0.00467003808388525,0.000174913532148726
"lambda",0.0198565959361312,-0.00869392790197219,-0.00291594916488283,0.00467003808388525,0.253436780476013,-0.0617497412197548
"luce",-0.0089272882882841,-0.000319836866365886,0.00228965653448521,0.000174913532148726,-0.0617497412197548,0.0281386281145971
"alpha",0.00153283047118808,0.000311845471283229,-0.000465761569763088,0.000120504891865333,0.00344829289027158,-0.00607908086977238
"beta",0.000311845471283229,0.0233358909537019,-6.46298772785004e-06,-0.00375091947730796,-0.0305617648797825,-0.00162506324416674
"gamma",-0.000465761569763088,-6.46298772785004e-06,0.00685757553474442,-3.45677828443867e-05,-0.00100589546554012,0.00137107987457641
"delta",0.000120504891865333,-0.00375091947730796,-3.45677828443867e-05,0.00103932063864251,-0.0153587210576796,-0.000755113112441538
"lambda",0.00344829289027158,-0.0305617648797825,-0.00100589546554012,-0.0153587210576796,1.3635268366714,-0.0118596299222336
"luce",-0.00607908086977238,-0.00162506324416674,0.00137107987457641,-0.000755113112441538,-0.0118596299222336,0.035169230537314
"alpha",0.00519286492998331,0.000390633033398515,-0.000257351324973451,-0.000122607287751045,0.0399548464953969,-0.0176152489657278
"beta",0.000390633033398515,0.00378740078443396,8.67586400283402e-05,-0.00129729153143957,-0.0256298711231575,-0.00141878937523906
"gamma",-0.000257351324973451,8.67586400283402e-05,0.00291436419244377,-2.35694726392343e-05,-0.00509085308113723,0.00203656075653412
"delta",-0.000122607287751045,-0.00129729153143957,-2.35694726392343e-05,0.000461815295792762,0.00867757495807765,0.000445168201752458
"lambda",0.0399548464953969,-0.0256298711231575,-0.00509085308113723,0.00867757495807765,0.725311802754024,-0.140374371467115
"luce",-0.0176152489657278,-0.00141878937523906,0.00203656075653412,0.000445168201752458,-0.140374371467115,0.0647617581343604
"alpha",0.0012208933071884,0.000178049905657728,-0.000344031010735677,-1.08371148181314e-05,0.0098977642095074,-0.00359655717274146
"beta",0.000178049905657728,0.00393906435701403,-3.67396102847959e-05,0.000138087133612235,-0.0283006060777523,-0.000603877501968224
"gamma",-0.000344031010735677,-3.67396102847959e-05,0.000325325392410743,5.18333923339417e-05,-0.00310794529532794,0.00110055374957005
"delta",-1.08371148181314e-05,0.000138087133612235,5.18333923339417e-05,0.00200344604211385,-0.000111180135285638,1.69684186807595e-05
"lambda",0.0098977642095074,-0.0283006060777523,-0.00310794529532794,-0.000111180135285638,0.345953298403026,-0.0325959852045927
"luce",-0.00359655717274146,-0.000603877501968224,0.00110055374957005,1.69684186807595e-05,-0.0325959852045927,0.0121460536015543
"alpha",0.00102971470095876,-0.00011457120605314,-0.000553868447168338,5.6990024429625e-05,0.00924159346217397,-0.00425237476560085
"beta",-0.00011457120605314,0.000604589387765814,0.000104256260114486,-0.000378667289042894,-0.00539618289944406,3.26467656039127e-05
"gamma",-0.000553868447168338,0.000104256260114486,0.00112963311962403,-0.000154289538455639,-0.00504134560526618,0.00234584182069801
"delta",5.6990024429625e-05,-0.000378667289042894,-0.000154289538455639,0.000483463437336797,0.00303346374864312,0.000112203873701466
"lambda",0.00924159346217397,-0.00539618289944406,-0.00504134560526618,0.00303346374864312,0.121699048255161,-0.0361738457652903
"luce",-0.00425237476560085,3.26467656039127e-05,0.00234584182069801,0.000112203873701466,-0.0361738457652903,0.0252207275915822
"alpha",0.0051068202958209,0.00026785224116697,-4.7713035618984e-05,-3.48474582745735e-05,0.0452520951584405,-0.0162543679817887
"beta",0.00026785224116697,0.00258169388733509,0.000117437732132091,-0.000312497371976521,-0.0227120140728457,-0.000813252438177043
"gamma",-4.7713035618984e-05,0.000117437732132091,0.00252764262308488,-2.66053832420825e-05,-0.00365936216453203,0.000722366500658498
"delta",-3.48474582745735e-05,-0.000312497371976521,-2.66053832420825e-05,0.000201557006739773,0.00350069913253637,7.45873653119861e-05
"lambda",0.0452520951584405,-0.0227120140728457,-0.00365936216453203,0.00350069913253637,0.708072649694516,-0.148745084765171
"luce",-0.0162543679817887,-0.000813252438177043,0.000722366500658498,7.45873653119861e-05,-0.148745084765171,0.0550541429982246
"alpha",0.00177692349754881,-0.00016311511151538,-0.000538655833424894,0.000360034743696663,0.00238083611201809,-0.00808140970560877
"beta",-0.00016311511151538,0.012873367073549,3.84416789466029e-05,-0.00289366699295228,-0.0288326205427762,0.000937197884704709
"gamma",-0.000538655833424894,3.84416789466029e-05,0.000243079016251492,-0.000107161668897758,-0.000384432382218202,0.00250374999848219
"delta",0.000360034743696663,-0.00289366699295228,-0.000107161668897758,0.00139469083448404,-0.0187185977141263,-0.00171793862419594
"lambda",0.00238083611201809,-0.0288326205427762,-0.000384432382218202,-0.0187185977141263,1.21730644434527,-0.0110923512846319
"luce",-0.00808140970560877,0.000937197884704709,0.00250374999848219,-0.00171793862419594,-0.0110923512846319,0.0425072534908071
"alpha",0.00141359872124816,0.00131689131714272,-0.000476240802597092,-2.69065231864792e-05,0.00603671166687877,-0.00740256523637557
"beta",0.00131689131714272,0.0101719576189373,-0.000352430367238924,-2.93942283973284e-05,-0.0534542393453357,-0.00825253119633106
"gamma",-0.000476240802597092,-0.000352430367238924,0.00109170286857606,-5.55995548210697e-06,-0.0021826046092243,0.00228766676511211
"delta",-2.69065231864792e-05,-2.93942283973284e-05,-5.55995548210697e-06,0.00191826050867065,0.000489660083847906,0.000190739025351168
"lambda",0.00603671166687877,-0.0534542393453357,-0.0021826046092243,0.000489660083847906,0.482687722706993,-0.0370434827309656
"luce",-0.00740256523637557,-0.00825253119633106,0.00228766676511211,0.000190739025351168,-0.0370434827309656,0.0472697688831126
"alpha",0.00295057584306587,0.00120297350126313,-5.88144600634099e-05,0.000144049819878475,0.000273977256710133,-0.0113440284342098
"beta",0.00120297350126313,0.0567446187083605,-3.04430422694813e-05,-0.00285156455622361,-0.0718181823724827,-0.00490795045048999
"gamma",-5.88144600634099e-05,-3.04430422694813e-05,0.000349383780963326,1.94445749331684e-05,-0.00039339006495892,0.000696507634343106
"delta",0.000144049819878475,-0.00285156455622361,1.94445749331684e-05,0.00136515653422501,-0.00249877375116068,-0.000662378960196221
"lambda",0.000273977256710133,-0.0718181823724827,-0.00039339006495892,-0.00249877375116068,1.2436299289864,-0.00212670892165532
"luce",-0.0113440284342098,-0.00490795045048999,0.000696507634343106,-0.000662378960196221,-0.00212670892165532,0.0478122307438675
"alpha",0.00280940178733479,0.000252149186259321,-7.98773520372905e-05,-7.85712023116804e-05,0.0267078776731969,-0.00793134913535721
"beta",0.000252149186259321,0.000567632997718549,-4.67486353753568e-05,-0.000256749501087575,-0.00644382733089368,-0.000687294166528079
"gamma",-7.98773520372905e-05,-4.67486353753568e-05,0.00179618997523286,2.021253601112e-06,-0.00254637224570491,0.000956419421139502
"delta",-7.85712023116804e-05,-0.000256749501087575,2.021253601112e-06,0.0010929447695489,0.00400033219014138,0.00031775956753752
"lambda",0.0267078776731969,-0.00644382733089368,-0.00254637224570491,0.00400033219014138,0.584192303982637,-0.11016609982495
"luce",-0.00793134913535721,-0.000687294166528079,0.000956419421139502,0.00031775956753752,-0.11016609982495,0.0322719948212228
"alpha",0.0071274239416627,0.00325737984077329,0.000141098649204196,-0.000206340765861882,0.00936697455769709,-0.0217376487075699
"beta",0.00325737984077329,0.0206918202089298,0.000345305419904067,-0.00331438978741984,-0.0326168093420634,-0.0108038720816991
"gamma",0.000141098649204196,0.000345305419904067,0.00203544978093431,-7.06966538046168e-05,-0.00198297747924559,-5.11049756048561e-05
"delta",-0.000206340765861882,-0.00331438978741984,-7.06966538046168e-05,0.00177701943040334,0.0013625758884164,0.0007046643638104
"lambda",0.00936697455769709,-0.0326168093420634,-0.00198297747924559,0.0013625758884164,0.848219320727235,-0.0305357082820439
"luce",-0.0217376487075699,-0.0108038720816991,-5.11049756048561e-05,0.0007046643638104,-0.0305357082820439,0.0736585490614077
"alpha",0.0041201635942849,5.0395339721205e-05,-0.000386436701346093,-1.39474394486043e-05,0.0387033920228385,-0.0146197325033908
"beta",5.0395339721205e-05,0.000834309558504657,-5.08728290503068e-05,-0.000313725996874216,-0.0101878865597245,-0.000114366292295258
"gamma",-0.000386436701346093,-5.08728290503068e-05,0.00502194165905619,-5.47460671659043e-05,-0.00205614965036157,0.000960310659948763
"delta",-1.39474394486043e-05,-0.000313725996874216,-5.47460671659043e-05,0.000959075077001555,0.00450895095361309,0.000102254399945107
"lambda",0.0387033920228385,-0.0101878865597245,-0.00205614965036157,0.00450895095361309,0.594606836734578,-0.155890303385941
"luce",-0.0146197325033908,-0.000114366292295258,0.000960310659948763,0.000102254399945107,-0.155890303385941,0.0608135111861287
"alpha",0.00344667842070426,0.000473323925184306,-0.000525297171447515,-4.26739968826115e-05,0.0256325728781713,-0.00735936003819201
"beta",0.000473323925184306,0.00284159498987347,-6.44241996013827e-05,-0.000149979706267122,-0.0296369581797368,-0.00104474567511047
"gamma",-0.000525297171447515,-6.44241996013827e-05,0.000131502907870778,1.48038318339562e-05,-0.0042141473602753,0.00119948678776311
"delta",-4.26739968826115e-05,-0.000149979706267122,1.48038318339562e-05,0.00021075792655842,0.00196025468634602,0.000170445365340267
"lambda",0.0256325728781713,-0.0296369581797368,-0.0042141473602753,0.00196025468634602,0.663322598416954,-0.0617951465437365
"luce",-0.00735936003819201,-0.00104474567511047,0.00119948678776311,0.000170445365340267,-0.0617951465437365,0.0180492512390924
"alpha",0.00278848632966948,0.000383311155723616,0.0006128103482819,-0.000233276195067982,0.0245486227637411,-0.0066323027026659
"beta",0.000383311155723616,0.00112142690339433,4.68522050681674e-05,-0.000487918869094293,-0.00944065269574986,-0.00104326071436765
"gamma",0.0006128103482819,4.68522050681674e-05,0.00563970429195815,5.44969341392725e-05,-0.00780615668346772,0.00154360838026039
"delta",-0.000233276195067982,-0.000487918869094293,5.44969341392725e-05,0.00427485261396102,0.00268792871959613,0.000896774704451559
"lambda",0.0245486227637411,-0.00944065269574986,-0.00780615668346772,0.00268792871959613,0.540183173406081,-0.0825329707108066
"luce",-0.0066323027026659,-0.00104326071436765,0.00154360838026039,0.000896774704451559,-0.0825329707108066,0.0217558107724014
"alpha",0.00214755236017393,0.00148437204003469,-0.000410059377495621,-0.000133496269998246,0.00367568939698995,-0.00882048155224339
"beta",0.00148437204003469,0.017001618807004,-0.000210568316306015,-0.00302085489185863,-0.0280319759661434,-0.00676636779577709
"gamma",-0.000410059377495621,-0.000210568316306015,0.0034497088831372,3.35172796413625e-05,-0.00100653278071075,0.00161308410608877
"delta",-0.000133496269998246,-0.00302085489185863,3.35172796413625e-05,0.0014768505266662,0.000283006996537627,0.000661515322578867
"lambda",0.00367568939698995,-0.0280319759661434,-0.00100653278071075,0.000283006996537627,0.703836424282155,-0.0167987859829363
"luce",-0.00882048155224339,-0.00676636779577709,0.00161308410608877,0.000661515322578867,-0.0167987859829363,0.0426120300166533
"alpha",0.00087714629002469,0.00110111425052671,-0.000370554508905356,-1.05936791332363e-05,0.000304926272807245,-0.00453972937352122
"beta",0.00110111425052671,0.0547552799409608,-0.0004937655097799,-0.00276308367962474,-0.0689774498327575,-0.00696889827952872
"gamma",-0.000370554508905356,-0.0004937655097799,0.000621893146145076,4.55469509477089e-05,-0.000218599179862546,0.00211521250941386
"delta",-1.05936791332363e-05,-0.00276308367962474,4.55469509477089e-05,0.00142000215645977,-0.00199921253979704,6.92447153644126e-05
"lambda",0.000304926272807245,-0.0689774498327575,-0.000218599179862546,-0.00199921253979704,1.27695864396296,-0.000715215223826127
"luce",-0.00453972937352122,-0.00696889827952872,0.00211521250941386,6.92447153644126e-05,-0.000715215223826127,0.0285491312054679
"alpha",0.00097353827341682,9.53656783585405e-05,-0.000543180395132169,-5.72221210647249e-05,0.0121739087794338,-0.0049009635470082
"beta",9.53656783585405e-05,0.00108325887753348,-0.000118713401952722,-0.000445529898445065,-0.013896160819975,-0.00112689810015275
"gamma",-0.000543180395132169,-0.000118713401952722,0.00100758305684313,6.55270701091527e-05,-0.00496270729689062,0.00269626599418684
"delta",-5.72221210647249e-05,-0.000445529898445065,6.55270701091527e-05,0.000298884480733225,0.00557623963088672,0.00063558029849661
"lambda",0.0121739087794338,-0.013896160819975,-0.00496270729689062,0.00557623963088672,0.413359560271917,-0.05917706504544
"luce",-0.0049009635470082,-0.00112689810015275,0.00269626599418684,0.00063558029849661,-0.05917706504544,0.0297731909582822
"alpha",0.00080090291771565,0.000151869735447453,-0.000245665106023208,-2.06325125088954e-05,0.00304398076832551,-0.00408060848441712
"beta",0.000151869735447453,0.00241560804384505,-7.21210258465733e-05,-0.000645703076017958,-0.00423014289027892,-0.000954256226750706
"gamma",-0.000245665106023208,-7.21210258465733e-05,0.000470922628549041,1.43044595827349e-05,-0.00120216675632735,0.00146184198247428
"delta",-2.06325125088954e-05,-0.000645703076017958,1.43044595827349e-05,0.000203397597630558,0.000490904757659049,0.000133839214268398
"lambda",0.00304398076832551,-0.00423014289027892,-0.00120216675632735,0.000490904757659049,0.331149661332254,-0.019930665794519
"luce",-0.00408060848441712,-0.000954256226750706,0.00146184198247428,0.000133839214268398,-0.019930665794519,0.0264579922930267
"alpha",0.00157799987881511,0.0001038347592376,-0.000525227923099148,-0.000173607959194086,0.0119212618993925,-0.00597559962989464
"beta",0.0001038347592376,0.00133597568714196,-3.50943300715838e-05,-0.00041584097572821,-0.0098102395757879,-0.000568618833063395
"gamma",-0.000525227923099148,-3.50943300715838e-05,0.000420900841845578,3.5302842024218e-05,-0.00388409109943957,0.00201379717699291
"delta",-0.000173607959194086,-0.00041584097572821,3.5302842024218e-05,0.00263987561897561,0.00110129498908406,0.000948757520797862
"lambda",0.0119212618993925,-0.0098102395757879,-0.00388409109943957,0.00110129498908406,0.196308433357431,-0.046868647807338
"luce",-0.00597559962989464,-0.000568618833063395,0.00201379717699291,0.000948757520797862,-0.046868647807338,0.0254583562890778
"alpha",0.000469814539586954,0.000142871433035785,-0.000115577481665326,-3.52346406178645e-06,0.000424387401202626,-0.000625419259225644
"beta",0.000142871433035785,0.047979784132484,-4.03555867318282e-05,-0.0056944808051552,-0.0963373865326463,-0.00133330341067834
"gamma",-0.000115577481665326,-4.03555867318282e-05,5.77803620688064e-05,2.79103708104828e-07,-0.00013618771873401,0.000255291607238732
"delta",-3.52346406178645e-06,-0.0056944808051552,2.79103708104828e-07,0.000896638375038119,-0.000296785821942833,4.29812480912724e-06
"lambda",0.000424387401202626,-0.0963373865326463,-0.00013618771873401,-0.000296785821942833,1.21713722701239,-0.00429055738048356
"luce",-0.000625419259225644,-0.00133330341067834,0.000255291607238732,4.29812480912724e-06,-0.00429055738048356,0.00924015686928147
"alpha",0.0144686079947831,9.95530998557902e-05,-0.00204532310645832,-8.70941713219445e-05,0.0266260181200489,-0.0130078058549584
"beta",9.95530998557902e-05,0.00109417403809055,3.9241278695425e-07,-0.000582720725831398,-0.0100656763129632,-0.000428080630523756
"gamma",-0.00204532310645832,3.9241278695425e-07,0.000446980989148858,4.32816430703793e-06,0.00209839764326575,-0.000929740029620756
"delta",-8.70941713219445e-05,-0.000582720725831398,4.32816430703793e-06,0.000806901405144079,0.00510147509826875,0.000423195614658771
"lambda",0.0266260181200489,-0.0100656763129632,0.00209839764326575,0.00510147509826875,0.465795238860349,-0.150128904509646
"luce",-0.0130078058549584,-0.000428080630523756,-0.000929740029620756,0.000423195614658771,-0.150128904509646,0.0746301788053177
"alpha",0.00104205974942181,0.000692781925133064,-0.000257698799766963,-0.000140845833297972,0.00437626190384648,-0.00482625258461388
"beta",0.000692781925133064,0.0141360310471506,-0.00019957031208661,-0.00244141685060323,-0.111139884914869,-0.00378397746653507
"gamma",-0.000257698799766963,-0.00019957031208661,0.000181209413718842,5.29262113347412e-05,-0.000843782774594508,0.00141846996437671
"delta",-0.000140845833297972,-0.00244141685060323,5.29262113347412e-05,0.000634988393762493,0.0178764564330377,0.000941196049469852
"lambda",0.00437626190384648,-0.111139884914869,-0.000843782774594508,0.0178764564330377,1.06532530000959,-0.0216215469931151
"luce",-0.00482625258461388,-0.00378397746653507,0.00141846996437671,0.000941196049469852,-0.0216215469931151,0.0276168132709178
"alpha",0.00162722872315706,-0.000103978382712795,-0.000499440126449887,-7.52404256122722e-05,0.0120201410953452,-0.00760062391124933
"beta",-0.000103978382712795,0.00197591491253798,4.63369961078437e-05,-0.000509399612978168,-0.00240482058627171,0.0010125156539498
"gamma",-0.000499440126449887,4.63369961078437e-05,0.000251823987559166,1.65345239754127e-05,-0.00365203755414419,0.00242030619609734
"delta",-7.52404256122722e-05,-0.000509399612978168,1.65345239754127e-05,0.00106303694180155,0.00959722305729296,0.000490848940725992
"lambda",0.0120201410953452,-0.00240482058627171,-0.00365203755414419,0.00959722305729296,0.71410784319481,-0.0585839456779367
"luce",-0.00760062391124933,0.0010125156539498,0.00242030619609734,0.000490848940725992,-0.0585839456779367,0.0418751889265126
"alpha",0.000483490219258788,0.000144853523000417,-0.000278228066300216,-0.000140518516114742,0.000739208038461978,-0.00148945417688891
"beta",0.000144853523000417,0.000294800130768988,-9.34033253506699e-05,-0.000307303161683492,-0.00419681231477052,-0.000782826491817868
"gamma",-0.000278228066300216,-9.34033253506699e-05,0.00364782049140128,4.44696336501022e-06,0.0016151256071851,0.00071070749482484
"delta",-0.000140518516114742,-0.000307303161683492,4.44696336501022e-06,0.00103561061775132,0.00471876304978799,0.000791324942568882
"lambda",0.000739208038461978,-0.00419681231477052,0.0016151256071851,0.00471876304978799,0.151536336572628,-0.00512757192036595
"luce",-0.00148945417688891,-0.000782826491817868,0.00071070749482484,0.000791324942568882,-0.00512757192036595,0.00960685910838222
"alpha",0.00851972708955121,3.59240161890676e-05,-0.000661613311317386,-1.15835664971649e-05,0.0571115467946497,-0.022664735249801
"beta",3.59240161890676e-05,0.000799427986934878,1.50958772882742e-05,-0.000329362528864801,-0.00616635569681366,-0.00013361716243241
"gamma",-0.000661613311317386,1.50958772882742e-05,0.000149361444946874,-4.63065569230639e-06,-0.00362737577095009,0.00137984517550976
"delta",-1.15835664971649e-05,-0.000329362528864801,-4.63065569230639e-06,0.00025445556923187,0.00236149132260798,4.74104274306566e-05
"lambda",0.0571115467946497,-0.00616635569681366,-0.00362737577095009,0.00236149132260798,0.547010606746586,-0.164189171466778
"luce",-0.022664735249801,-0.00013361716243241,0.00137984517550976,4.74104274306566e-05,-0.164189171466778,0.0680496151689055
"alpha",0.00205769770788476,0.00173741645748223,-0.000458210902087676,-8.61250815998893e-05,0.00494235241318436,-0.0085398535590699
"beta",0.00173741645748223,0.0173039938159813,-0.000467120961537813,-0.00424749307223257,-0.0694432042149397,-0.00791306505539431
"gamma",-0.000458210902087676,-0.000467120961537813,0.00036914899427683,4.34615321432799e-05,-0.000384946400525044,0.0022084838975301
"delta",-8.61250815998893e-05,-0.00424749307223257,4.34615321432799e-05,0.00172799823488187,0.00462626965623471,0.000463448432869582
"lambda",0.00494235241318436,-0.0694432042149397,-0.000384946400525044,0.00462626965623471,0.888277639944112,-0.0199767055202886
"luce",-0.0085398535590699,-0.00791306505539431,0.0022084838975301,0.000463448432869582,-0.0199767055202886,0.03937518459367
"alpha",0.00344352906453285,0.0019596031771011,-0.00119198968417326,8.50705067701183e-05,0.00257929067842253,-0.0127280214763836
"beta",0.0019596031771011,0.0522163961259344,-0.00122612201720664,-0.00200474135431872,-0.0703664640893886,-0.00774767028120555
"gamma",-0.00119198968417326,-0.00122612201720664,0.00997116499311561,0.000101573260248987,-0.00214636981117745,0.00366144677494099
"delta",8.50705067701183e-05,-0.00200474135431872,0.000101573260248987,0.00122677397851299,-0.000346579237645568,-0.000575495050595774
"lambda",0.00257929067842253,-0.0703664640893886,-0.00214636981117745,-0.000346579237645568,1.1676425363171,-0.0105543641519648
"luce",-0.0127280214763836,-0.00774767028120555,0.00366144677494099,-0.000575495050595774,-0.0105543641519648,0.0548406746034492
"alpha",0.00126195557370421,0.000632811953586276,-6.39368069741142e-05,2.79575617698118e-05,0.00329344805004145,-0.00520830788009401
"beta",0.000632811953586276,0.0275370795269624,-9.09798956275701e-05,-0.00629946380980713,-0.0735221480996381,-0.00314935200889786
"gamma",-6.39368069741142e-05,-9.09798956275701e-05,0.000170957308726569,-3.59794365655989e-05,0.00141355911254545,0.00058797282237538
"delta",2.79575617698118e-05,-0.00629946380980713,-3.59794365655989e-05,0.00265064932140908,-0.00577874064607367,-0.000189224290467118
"lambda",0.00329344805004145,-0.0735221480996381,0.00141355911254545,-0.00577874064607367,1.17487846516333,-0.0125137709523901
"luce",-0.00520830788009401,-0.00314935200889786,0.00058797282237538,-0.000189224290467118,-0.0125137709523901,0.0254909505629778
"alpha",0.00242202467064617,0.000244195690798101,-0.0004156596458345,-9.74249080668796e-05,0.0267052703980551,-0.00799379924424565
"beta",0.000244195690798101,0.00176754531381242,-9.76324296384248e-05,-0.00064093014296385,-0.0206042955352169,-0.000885175381317495
"gamma",-0.0004156596458345,-9.76324296384248e-05,0.000413759415124649,5.28895055598607e-05,-0.00398993564310088,0.00154003399792347
"delta",-9.74249080668796e-05,-0.00064093014296385,5.28895055598607e-05,0.000323473007270678,0.00783236442150057,0.000412910251482776
"lambda",0.0267052703980551,-0.0206042955352169,-0.00398993564310088,0.00783236442150057,0.681052856671427,-0.0931000738726915
"luce",-0.00799379924424565,-0.000885175381317495,0.00154003399792347,0.000412910251482776,-0.0931000738726915,0.0291684717611534
"alpha",0.00339260767910448,0.000519732194880809,-0.000492843479999807,0.000116227583265533,0.0233708162713817,-0.00953693396565067
"beta",0.000519732194880809,0.00717182638986138,9.49484581122063e-05,0.000102288133219774,-0.0531799409940939,-0.00213488670953727
"gamma",-0.000492843479999807,9.49484581122063e-05,0.00857861545911787,-2.53569680788581e-05,-0.00299290321397146,0.000842056717617064
"delta",0.000116227583265533,0.000102288133219774,-2.53569680788581e-05,0.00176705737133949,0.000974172014351913,-0.000424020009822144
"lambda",0.0233708162713817,-0.0531799409940939,-0.00299290321397146,0.000974172014351913,0.716582668293669,-0.079603046456883
"luce",-0.00953693396565067,-0.00213488670953727,0.000842056717617064,-0.000424020009822144,-0.079603046456883,0.0344483724772886
"alpha",0.00523563541311648,0.00122684877902813,0.000306091629662261,-0.000480627831637252,0.0142022044739355,-0.0175964059415695
"beta",0.00122684877902813,0.00472208035426844,-0.000116921437036089,-0.00282808689983004,-0.0233243214046387,-0.00432318339516203
"gamma",0.000306091629662261,-0.000116921437036089,0.00337934538291523,8.94400932906086e-05,-0.0011477891472008,0.000579442165747279
"delta",-0.000480627831637252,-0.00282808689983004,8.94400932906086e-05,0.00184926654935742,0.00909842081365549,0.00169738781314322
"lambda",0.0142022044739355,-0.0233243214046387,-0.0011477891472008,0.00909842081365549,0.89617118256067,-0.050598219565512
"luce",-0.0175964059415695,-0.00432318339516203,0.000579442165747279,0.00169738781314322,-0.050598219565512,0.0638462478688444
"alpha",0.000605199324451899,-2.44857448720007e-05,-0.000214408215530052,0.000100733474612744,0.00844978418363912,-0.002773022716375
"beta",-2.44857448720007e-05,0.000944381815582577,3.41847331300718e-07,-0.000601530955377984,-0.0118218781041278,4.72352479468826e-05
"gamma",-0.000214408215530052,3.41847331300718e-07,0.000150758660631104,-2.86337263028766e-05,-0.00202404415339725,0.000613908837319526
"delta",0.000100733474612744,-0.000601530955377984,-2.86337263028766e-05,0.00370182530463611,0.009522753836999,1.83357989601428e-07
"lambda",0.00844978418363912,-0.0118218781041278,-0.00202404415339725,0.009522753836999,0.358729993352057,-0.0617793223866031
"luce",-0.002773022716375,4.72352479468826e-05,0.000613908837319526,1.83357989601428e-07,-0.0617793223866031,0.0248967472355315
"alpha",0.00892044849502874,0.00274596880646116,-8.35419845554712e-05,-0.000552351427580516,0.0339473255504493,-0.0227050221270122
"beta",0.00274596880646116,0.0109302430966535,7.57214007000221e-05,-0.00206238431752819,-0.0558962835401332,-0.00837413666941313
"gamma",-8.35419845554712e-05,7.57214007000221e-05,0.00186532437158461,-8.45072656058794e-06,-0.00112927831980999,0.000359561580533772
"delta",-0.000552351427580516,-0.00206238431752819,-8.45072656058794e-06,0.000401370694322599,0.0111417575610931,0.00168318845292566
"lambda",0.0339473255504493,-0.0558962835401332,-0.00112927831980999,0.0111417575610931,0.841256373032714,-0.0980959807067244
"luce",-0.0227050221270122,-0.00837413666941313,0.000359561580533772,0.00168318845292566,-0.0980959807067244,0.0692291392528407
"alpha",0.000929949916992543,-9.28013213275812e-05,-0.000224344659405923,3.44992447215166e-05,0.00932716096363396,-0.0021055012458326
"beta",-9.28013213275812e-05,0.00227234735003861,3.74403068556982e-06,-0.000595612043433296,-0.024470730602715,1.64549818901651e-05
"gamma",-0.000224344659405923,3.74403068556982e-06,0.000109555604282451,8.60310951564613e-06,-0.00200349652243548,0.00053418656331376
"delta",3.44992447215166e-05,-0.000595612043433296,8.60310951564613e-06,0.000312469719983423,0.00704154174638915,6.54507963714269e-05
"lambda",0.00932716096363396,-0.024470730602715,-0.00200349652243548,0.00704154174638915,0.387575480263368,-0.0248832328798615
"luce",-0.0021055012458326,1.64549818901651e-05,0.00053418656331376,6.54507963714269e-05,-0.0248832328798615,0.0068697557075114
"alpha",0.00152713024345556,0.00121960753935185,-0.000327418229351791,-6.57996826052425e-06,-0.000162851692300632,-0.00676917258023184
"beta",0.00121960753935185,0.0576363431280893,-0.000198010665931356,-0.00119321761458524,-0.0682120718972621,-0.00601528233109813
"gamma",-0.000327418229351791,-0.000198010665931356,0.000338913292183011,-2.74688575181507e-06,0.0010971492040494,0.00184455361849818
"delta",-6.57996826052425e-06,-0.00119321761458524,-2.74688575181507e-06,0.000852880114218125,-0.0014493432026166,8.7009891069928e-06
"lambda",-0.000162851692300632,-0.0682120718972621,0.0010971492040494,-0.0014493432026166,1.2659415171585,0.00197717675950679
