"","alpha","beta","gamma","delta","lambda","luce"
"alpha",0.00478664645829548,-0.00165692061649932,-0.00158029388913512,0.00127130177093832,0.000565387469735794,-0.0102872704633091
"beta",-0.00165692061649932,0.0257792326107836,0.00228763056849209,-0.00575113799042366,-0.0473498231522173,-0.000405068891280972
"gamma",-0.00158029388913512,0.00228763056849209,0.00549529188711349,-8.90862859822125e-05,-0.0105567605140403,-0.00460113755218937
"delta",0.00127130177093832,-0.00575113799042366,-8.90862859822125e-05,0.00270424187787434,-0.0122708518461052,-0.00305428008033491
"lambda",0.000565387469735794,-0.0473498231522173,-0.0105567605140403,-0.0122708518461052,1.21766895007242,0.017196164603382
"luce",-0.0102872704633091,-0.000405068891280972,-0.00460113755218937,-0.00305428008033491,0.017196164603382,0.0533438033482295
"alpha",0.00530448090741446,-0.00140545859168806,-0.0007196787052796,0.00488079578555835,-0.00394631514760568,-0.0118665068787125
"beta",-0.00140545859168806,0.05909771379572,0.00218676757699639,-0.0201122882542879,-0.00696192524364172,0.0033548131094694
"gamma",-0.0007196787052796,0.00218676757699639,0.0174901686360587,-0.0011209370038617,-0.00722398920986633,-0.00285112167253344
"delta",0.00488079578555835,-0.0201122882542879,-0.0011209370038617,0.0317222016946674,-0.056163396725662,-0.0117720983706249
"lambda",-0.00394631514760568,-0.00696192524364172,-0.00722398920986633,-0.056163396725662,1.38235189079801,0.00711318802063114
"luce",-0.0118665068787125,0.0033548131094694,-0.00285112167253344,-0.0117720983706249,0.00711318802063114,0.0574258727174712
"alpha",0.0451146524699752,-0.0014329757587907,-0.0149814720418531,-0.00294085723461109,0.0484295448155449,-0.00181125791508786
"beta",-0.0014329757587907,0.0022132859624858,0.00289166252942614,0.000877397402245603,-0.0154451072347288,-0.00258678422223266
"gamma",-0.0149814720418531,0.00289166252942614,0.0431644811113402,-0.00195197357324731,0.00740757823517969,-0.0040071730039855
"delta",-0.00294085723461109,0.000877397402245603,-0.00195197357324731,0.00403998521422274,-0.0113078334283254,-0.00305644844606722
"lambda",0.0484295448155449,-0.0154451072347288,0.00740757823517969,-0.0113078334283254,1.04473582636376,-0.0865911626065778
"luce",-0.00181125791508786,-0.00258678422223266,-0.0040071730039855,-0.00305644844606722,-0.0865911626065778,0.0754077365237278
"alpha",0.0472744077065638,-0.000415747543659311,-0.0267546406949387,0.00286899320399946,0.0357894173477862,-0.00582082712136071
"beta",-0.000415747543659311,0.00609806433018765,0.00728524777878412,0.00144588983907092,-0.0434038206542415,-0.00566068803932052
"gamma",-0.0267546406949387,0.00728524777878412,0.0846977195483731,-0.00365603962902188,-0.0557958425829982,-0.00682441051780819
"delta",0.00286899320399946,0.00144588983907092,-0.00365603962902188,0.0168569866781748,-0.0381283417282965,-0.00977287800382066
"lambda",0.0357894173477862,-0.0434038206542415,-0.0557958425829982,-0.0381283417282965,1.0939531246102,-0.101612329655448
"luce",-0.00582082712136071,-0.00566068803932052,-0.00682441051780819,-0.00977287800382066,-0.101612329655448,0.0746818746199075
"alpha",0.00853096851605014,0.000899652346951148,-0.00137833981378037,0.0024781031827718,-0.00051455124786766,-0.0142926166936301
"beta",0.000899652346951148,0.0535338527296722,0.00197028545202956,-0.0115522265984057,-0.0464149054326485,0.000531952826509862
"gamma",-0.00137833981378037,0.00197028545202956,0.0220881253944675,-0.00193993327314075,0.00127253171261735,-0.0035320879296285
"delta",0.0024781031827718,-0.0115522265984057,-0.00193993327314075,0.0133127195338356,-0.0189893294664505,-0.00549039800409493
"lambda",-0.00051455124786766,-0.0464149054326485,0.00127253171261735,-0.0189893294664505,1.30967822931921,-0.00946981737218103
"luce",-0.0142926166936301,0.000531952826509862,-0.0035320879296285,-0.00549039800409493,-0.00946981737218103,0.0788745154718025
"alpha",0.0163232172561084,-0.00204246733219449,-0.0119719524576899,0.000998170447549756,0.0478681701667411,-0.0041204382821271
"beta",-0.00204246733219449,0.00525456111881532,0.00521527711735427,0.000752175785530094,-0.0462133538015875,-0.00712797437179671
"gamma",-0.0119719524576899,0.00521527711735427,0.0230554573032237,-3.8254688737165e-05,-0.025201649038348,-0.0108375313633575
"delta",0.000998170447549756,0.000752175785530094,-3.8254688737165e-05,0.00153839186550011,-0.0134226105629426,-0.00253757175615096
"lambda",0.0478681701667411,-0.0462133538015875,-0.025201649038348,-0.0134226105629426,1.13659917666605,-0.062906310345321
"luce",-0.0041204382821271,-0.00712797437179671,-0.0108375313633575,-0.00253757175615096,-0.062906310345321,0.0771709692729852
"alpha",0.00322119294718486,-0.000357054126190267,-0.00131433619180167,0.0049641965441091,0.0105693920475206,-0.00186494365825869
"beta",-0.000357054126190267,0.0254750308131009,0.000877259214107391,-0.0124389008520023,-0.052964452896089,0.000192353060406855
"gamma",-0.00131433619180167,0.000877259214107391,0.00489463631211818,-0.00172979800852071,-0.00867586807687224,-0.000994064780271681
"delta",0.0049641965441091,-0.0124389008520023,-0.00172979800852071,0.0459538537822381,-0.0146619552446511,-0.00279531390351128
"lambda",0.0105693920475206,-0.052964452896089,-0.00867586807687224,-0.0146619552446511,1.27138573415649,0.000845097787480002
"luce",-0.00186494365825869,0.000192353060406855,-0.000994064780271681,-0.00279531390351128,0.000845097787480002,0.0379700621582806
"alpha",0.0608302984441042,-0.000471424465980548,-0.0325283073057573,0.000944326957636823,0.00113441166172619,0.00320049899817111
"beta",-0.000471424465980548,0.00460248643153248,0.00538501479199927,0.000448069886048652,-0.0264858721546342,-0.00451554991452372
"gamma",-0.0325283073057573,0.00538501479199927,0.0735141866862526,-0.0013992201473255,-0.0131225140035919,-0.013735446470619
"delta",0.000944326957636823,0.000448069886048652,-0.0013992201473255,0.00505732558744206,-0.00729835842142652,-0.00163127043450135
"lambda",0.00113441166172619,-0.0264858721546342,-0.0131225140035919,-0.00729835842142652,0.548134705484419,-0.0743816528972845
"luce",0.00320049899817111,-0.00451554991452372,-0.013735446470619,-0.00163127043450135,-0.0743816528972845,0.0550442501682361
"alpha",0.0647249030365613,-0.00436079636030866,-0.0374503374721127,0.00179412527625923,-0.0167865245739276,0.000910362762644583
"beta",-0.00436079636030866,0.0161194104517459,0.0101457768096923,-0.00331762576715512,-0.0443166198066202,-0.00918368444072176
"gamma",-0.0374503374721127,0.0101457768096923,0.0774859322686564,-0.00197241544178767,0.00996510475967328,-0.0136442568275793
"delta",0.00179412527625923,-0.00331762576715512,-0.00197241544178767,0.00206209295187949,-0.0101497347277791,-0.00235472896801103
"lambda",-0.0167865245739276,-0.0443166198066202,0.00996510475967328,-0.0101497347277791,1.19931492915475,-0.0255181786060194
"luce",0.000910362762644583,-0.00918368444072176,-0.0136442568275793,-0.00235472896801103,-0.0255181786060194,0.0820780274423731
"alpha",0.0499392538529676,0.00024644937981618,-0.0253695392528673,0.00212058317908913,-0.00771123841626547,-0.00150433343812104
"beta",0.00024644937981618,0.00422577016090959,0.00471945984311408,0.000546150329655918,-0.0373480878524013,-0.00434539715048424
"gamma",-0.0253695392528673,0.00471945984311408,0.0948613698625985,-0.00197027439381928,0.00806466513664591,-0.0126770628787027
"delta",0.00212058317908913,0.000546150329655918,-0.00197027439381928,0.00327047431086016,-0.0174481211234106,-0.00299958819451954
"lambda",-0.00771123841626547,-0.0373480878524013,0.00806466513664591,-0.0174481211234106,1.06273173827123,-0.111439854373618
"luce",-0.00150433343812104,-0.00434539715048424,-0.0126770628787027,-0.00299958819451954,-0.111439854373618,0.0715714611262149
"alpha",0.00539555283197813,-0.000740505013509057,-0.00148378663694533,0.00219658636611595,-0.00170973833505981,-0.0131657284680311
"beta",-0.000740505013509057,0.0686867193668553,0.00470681831882392,-0.0123548051430297,-0.00575542087662517,0.00690602990198743
"gamma",-0.00148378663694533,0.00470681831882392,0.0200844886741457,-0.00180434440166885,-0.00720040046438141,-0.00812260911583478
"delta",0.00219658636611595,-0.0123548051430297,-0.00180434440166885,0.013529480823213,-0.0292026314373468,-0.00564784200171598
"lambda",-0.00170973833505981,-0.00575542087662517,-0.00720040046438141,-0.0292026314373468,1.3460849207626,0.0122301758785855
"luce",-0.0131657284680311,0.00690602990198743,-0.00812260911583478,-0.00564784200171598,0.0122301758785855,0.0751946709336797
"alpha",0.0018571082334034,0.000505220886944534,0.000155997156231143,0.00108070072894436,0.0112441329601119,-0.00592169866101205
"beta",0.000505220886944534,0.00529710928422505,-0.00061325413407422,0.00124894443616992,-0.037244998146412,0.000285814463991012
"gamma",0.000155997156231143,-0.00061325413407422,0.00486279969214792,-0.00151767805737671,0.000152428311021402,-0.000653676923996978
"delta",0.00108070072894436,0.00124894443616992,-0.00151767805737671,0.00877752195489435,-0.00697679327012565,-0.000128728305792731
"lambda",0.0112441329601119,-0.037244998146412,0.000152428311021402,-0.00697679327012565,0.483113437641396,-0.0452322674245772
"luce",-0.00592169866101205,0.000285814463991012,-0.000653676923996978,-0.000128728305792731,-0.0452322674245772,0.0618447205286665
"alpha",0.0586248675998631,-0.0088313426771424,-0.0369973079354035,0.00342212555837669,0.012191012357171,0.00122440904326453
"beta",-0.0088313426771424,0.0348321851126696,0.0205146595726827,-0.00952988185002348,-0.0381043700278047,-0.00567030799969453
"gamma",-0.0369973079354035,0.0205146595726827,0.0891178780120261,-0.00612034374735188,0.00109009503370969,-0.0115107892579691
"delta",0.00342212555837669,-0.00952988185002348,-0.00612034374735188,0.00675677558384486,-0.0101143503835805,-0.00222589756547767
"lambda",0.012191012357171,-0.0381043700278047,0.00109009503370969,-0.0101143503835805,1.1968224940731,-0.00825415218413341
"luce",0.00122440904326453,-0.00567030799969453,-0.0115107892579691,-0.00222589756547767,-0.00825415218413341,0.0811974400902117
"alpha",0.00372605177846116,-0.00023286138056546,-0.000868284942967793,0.00122088672226874,0.00781318202692413,-0.0107503545169636
"beta",-0.00023286138056546,0.00917876846582314,0.0035746305870368,-0.00194030776470073,-0.0493220287451137,-0.00283123160499253
"gamma",-0.000868284942967793,0.0035746305870368,0.0144776303573565,-0.000178358518361664,-0.0185716749495572,-0.00384719690124965
"delta",0.00122088672226874,-0.00194030776470073,-0.000178358518361664,0.00142536001820916,-0.00352143835250466,-0.00337747796777254
"lambda",0.00781318202692413,-0.0493220287451137,-0.0185716749495572,-0.00352143835250466,0.99358781439263,-0.0151060005718765
"luce",-0.0107503545169636,-0.00283123160499253,-0.00384719690124965,-0.00337747796777254,-0.0151060005718765,0.0685273575220956
"alpha",0.00385022643937258,-0.00119694818869896,0.00136688701600589,0.00373979930783001,0.00300912766473142,-0.0104070064449851
"beta",-0.00119694818869896,0.0694010562962668,0.00284585092843912,-0.0394666196472734,0.0136741456311017,0.00384275430213457
"gamma",0.00136688701600589,0.00284585092843912,0.00859766474393884,-0.00417933331415825,-0.0028215675904321,-0.00255527760953363
"delta",0.00373979930783001,-0.0394666196472734,-0.00417933331415825,0.0794286102821821,-0.0589601532906863,-0.0104788768246077
"lambda",0.00300912766473142,0.0136741456311017,-0.0028215675904321,-0.0589601532906863,1.34715753989171,-0.00975875542155234
"luce",-0.0104070064449851,0.00384275430213457,-0.00255527760953363,-0.0104788768246077,-0.00975875542155234,0.0665158009582727
"alpha",0.0637513330227506,-0.0016252998391832,-0.0411835801151601,0.000101992875440945,-0.0015941040382679,0.00349669965636817
"beta",-0.0016252998391832,0.0703895922614413,0.00646806302067192,-0.0117590620846041,-0.0358134227989035,-0.00611389015855586
"gamma",-0.0411835801151601,0.00646806302067192,0.0864840743246891,-0.00150087886095451,0.00912450469618236,-0.0131197272371271
"delta",0.000101992875440945,-0.0117590620846041,-0.00150087886095451,0.00961144284699724,-0.0097116571356695,-0.00188435326792469
"lambda",-0.0015941040382679,-0.0358134227989035,0.00912450469618236,-0.0097116571356695,1.31279804673326,-0.00743480802135265
"luce",0.00349669965636817,-0.00611389015855586,-0.0131197272371271,-0.00188435326792469,-0.00743480802135265,0.0754545559451179
"alpha",0.0523017161785319,0.000317174679806596,-0.0378242968688547,0.000740025132564715,0.0168877245981258,0.00028926429167755
"beta",0.000317174679806596,0.00518421679753814,0.00604600785524099,0.000480402986212374,-0.0301734463471424,-0.00567402198135337
"gamma",-0.0378242968688547,0.00604600785524099,0.110393385607928,-0.00283327599259642,-0.0635377371069891,-0.0138176792556139
"delta",0.000740025132564715,0.000480402986212374,-0.00283327599259642,0.0115586748184887,-0.0057378488569147,-0.00320795941892904
"lambda",0.0168877245981258,-0.0301734463471424,-0.0635377371069891,-0.0057378488569147,0.930627067900311,-0.114254043564723
"luce",0.00028926429167755,-0.00567402198135337,-0.0138176792556139,-0.00320795941892904,-0.114254043564723,0.0702191352585991
"alpha",0.0460794737578774,-0.000477445971643036,-0.0229136918908857,0.000280035947325119,0.0286354038832961,-0.00456505841081697
"beta",-0.000477445971643036,0.00528120143820184,0.00206025584054391,-0.000271360194095104,-0.0372643067171419,-0.00597625184106862
"gamma",-0.0229136918908857,0.00206025584054391,0.0450029045695835,-0.000474074506482048,-0.000791067179093466,-0.00181532834177408
"delta",0.000280035947325119,-0.000271360194095104,-0.000474074506482048,0.000763992284534684,-0.00666695816433263,-0.00128139717733614
"lambda",0.0286354038832961,-0.0372643067171419,-0.000791067179093466,-0.00666695816433263,1.06945020538537,-0.0775647228054413
"luce",-0.00456505841081697,-0.00597625184106862,-0.00181532834177408,-0.00128139717733614,-0.0775647228054413,0.0768319256887545
"alpha",0.0351380384133161,0.000979818218003985,-0.0173691078043223,0.000824588132738384,0.00796590061409695,-0.00293814188232028
"beta",0.000979818218003985,0.00302867833608452,0.00633450723423985,0.000323551662121069,-0.0209107101860198,-0.00389847142310711
"gamma",-0.0173691078043223,0.00633450723423985,0.087046255101914,-0.000855238609084381,-0.049955575881116,-0.0115400547384867
"delta",0.000824588132738384,0.000323551662121069,-0.000855238609084381,0.00221328261524739,0.000183079820651482,-0.000733419943924347
"lambda",0.00796590061409695,-0.0209107101860198,-0.049955575881116,0.000183079820651482,0.691193770234439,-0.0655062315432676
"luce",-0.00293814188232028,-0.00389847142310711,-0.0115400547384867,-0.000733419943924347,-0.0655062315432676,0.0518583017532324
"alpha",0.0129616324666103,-0.00686243277973376,-0.00972715028081447,0.0101102421234917,0.0021768943466842,-0.0131091104087034
"beta",-0.00686243277973376,0.0732271856966087,0.00769230411137516,-0.0292382900996181,0.00659172601921703,0.00633027069909343
"gamma",-0.00972715028081447,0.00769230411137516,0.0222261142398259,-0.00957689557365473,-0.00471966039869176,-0.00194039185030687
"delta",0.0101102421234917,-0.0292382900996181,-0.00957689557365473,0.0400962737837338,-0.0446745741866121,-0.0167087028229642
"lambda",0.0021768943466842,0.00659172601921703,-0.00471966039869176,-0.0446745741866121,1.38430288254916,0.00680550409701182
"luce",-0.0131091104087034,0.00633027069909343,-0.00194039185030687,-0.0167087028229642,0.00680550409701182,0.0774421183337567
"alpha",0.0555878655180765,-0.00418584516827061,-0.0447589639598707,0.00963220837046712,-0.0323476481667071,-0.00686040454928011
"beta",-0.00418584516827061,0.073773552888972,0.00938897269557714,-0.02827212903261,0.00613418092794867,0.00294038355771222
"gamma",-0.0447589639598707,0.00938897269557714,0.104962658418317,-0.0180679512092952,0.0459218292761224,0.000861838601654128
"delta",0.00963220837046712,-0.02827212903261,-0.0180679512092952,0.0502687052012812,-0.0630642329443732,-0.016376925900262
"lambda",-0.0323476481667071,0.00613418092794867,0.0459218292761224,-0.0630642329443732,1.31227808965305,0.00687480830447711
"luce",-0.00686040454928011,0.00294038355771222,0.000861838601654128,-0.016376925900262,0.00687480830447711,0.0825625366549012
"alpha",0.0426713509907787,-0.000363779927414197,-0.0218532344942596,0.000946846793766726,0.0199790219752733,-0.00685121461218672
"beta",-0.000363779927414197,0.00499000535616098,0.00555653918759847,0.000566801462229734,-0.0451717392111338,-0.00488348170670731
"gamma",-0.0218532344942596,0.00555653918759847,0.0825515414809027,-0.00022308559308101,-0.0322500527627757,-0.00418659812509131
"delta",0.000946846793766726,0.000566801462229734,-0.00022308559308101,0.00120265093727853,-0.0123695202331172,-0.00279405400757601
"lambda",0.0199790219752733,-0.0451717392111338,-0.0322500527627757,-0.0123695202331172,1.15630764430048,-0.0950283520822766
"luce",-0.00685121461218672,-0.00488348170670731,-0.00418659812509131,-0.00279405400757601,-0.0950283520822766,0.0745445534645277
"alpha",0.00537553195857522,-0.00494495180119094,-0.00298282850415948,0.0126606354449248,0.00452452644355946,-0.0150395744151095
"beta",-0.00494495180119094,0.0598732754868706,0.00504623079012936,-0.0345124219233582,-0.0101162357426327,0.012221995110868
"gamma",-0.00298282850415948,0.00504623079012936,0.0112324352598641,-0.00796741740133526,-0.003519277218768,0.00139844412284322
"delta",0.0126606354449248,-0.0345124219233582,-0.00796741740133526,0.0720698250799586,-0.0539142961666972,-0.0320235866605055
"lambda",0.00452452644355946,-0.0101162357426327,-0.003519277218768,-0.0539142961666972,1.2619434520822,-0.0233340052897621
"luce",-0.0150395744151095,0.012221995110868,0.00139844412284322,-0.0320235866605055,-0.0233340052897621,0.0759679577830133
"alpha",0.00516533390424155,0.00219062031309018,-0.000228934148270599,0.00561697133002932,0.019862386053119,-0.0146310140352483
"beta",0.00219062031309018,0.00942995621061559,0.000899413792435641,0.000184979734486685,-0.0599331323011183,-0.0045339135387042
"gamma",-0.000228934148270599,0.000899413792435641,0.00732221765091788,-0.00132650806972799,-0.00588320864729595,-0.000507792703820265
"delta",0.00561697133002932,0.000184979734486685,-0.00132650806972799,0.0198649322783915,-0.0223996740197259,-0.0173245299470859
"lambda",0.019862386053119,-0.0599331323011183,-0.00588320864729595,-0.0223996740197259,1.29174936481439,-0.0729534714110099
"luce",-0.0146310140352483,-0.0045339135387042,-0.000507792703820265,-0.0173245299470859,-0.0729534714110099,0.0714397757252825
"alpha",0.0354947618666696,0.00149881525153861,-0.0124596445339011,0.0007831037530343,0.0322191336721237,-0.00674332445550445
"beta",0.00149881525153861,0.00426260551784895,0.00493668934456516,0.00133092051678667,-0.0281599457795862,-0.00584754956694358
"gamma",-0.0124596445339011,0.00493668934456516,0.0622467950587898,-0.000653067578293072,-0.0182453112504284,-0.00649483411920583
"delta",0.0007831037530343,0.00133092051678667,-0.000653067578293072,0.00225694507283403,-0.00917638280757183,-0.00331089267704714
"lambda",0.0322191336721237,-0.0281599457795862,-0.0182453112504284,-0.00917638280757183,0.844177200029008,-0.0630263215883787
"luce",-0.00674332445550445,-0.00584754956694358,-0.00649483411920583,-0.00331089267704714,-0.0630263215883787,0.0677054572275084
"alpha",0.00521740110531681,0.00248740515799395,-0.00120106263423426,0.0060269970962282,0.0124184567261272,-0.0137805095255689
"beta",0.00248740515799395,0.0152631696327428,0.000831198149724001,-0.00319348697963837,-0.0500990843505635,-0.00456067916789208
"gamma",-0.00120106263423426,0.000831198149724001,0.0126086094492482,-0.0016353743406798,-0.0134952764798143,0.000922436117974869
"delta",0.0060269970962282,-0.00319348697963837,-0.0016353743406798,0.0275096917007387,-0.0352381388415435,-0.0157037326939082
"lambda",0.0124184567261272,-0.0500990843505635,-0.0134952764798143,-0.0352381388415435,1.2737878048724,-0.0558338136218842
"luce",-0.0137805095255689,-0.00456067916789208,0.000922436117974869,-0.0157037326939082,-0.0558338136218842,0.0699748213450415
"alpha",0.00320477778159563,-0.00290714551245289,-0.00104763116255102,0.00629990577872584,0.00601592006552933,-0.00429298032458849
"beta",-0.00290714551245289,0.0582410002064751,0.00244968785539393,-0.0432066339987784,-0.00763174012646379,0.00199383511127781
"gamma",-0.00104763116255102,0.00244968785539393,0.00527534137581009,-0.00553048527997302,-0.00781928173277651,-0.00125978804577635
"delta",0.00629990577872584,-0.0432066339987784,-0.00553048527997302,0.1049898126527,-0.0272645053971718,-0.00862050256343281
"lambda",0.00601592006552933,-0.00763174012646379,-0.00781928173277651,-0.0272645053971718,1.3203039711494,-0.00251408628246677
"luce",-0.00429298032458849,0.00199383511127781,-0.00125978804577635,-0.00862050256343281,-0.00251408628246677,0.0486872594054884
"alpha",0.0441525850393741,-0.000770921404514309,-0.0198380456806271,0.00538775298601733,0.0550342100851363,-0.00561392822282215
"beta",-0.000770921404514309,0.00437035620735342,0.00359485947097699,0.00152586370598982,-0.0335190219440794,-0.00281601109013886
"gamma",-0.0198380456806271,0.00359485947097699,0.0259417408094258,-0.00233158432293973,-0.0232966813095626,-0.00625302905041152
"delta",0.00538775298601733,0.00152586370598982,-0.00233158432293973,0.0101206147377926,-0.020053883812462,-0.00344316105957901
"lambda",0.0550342100851363,-0.0335190219440794,-0.0232966813095626,-0.020053883812462,0.880012626810836,-0.127368820034825
"luce",-0.00561392822282215,-0.00281601109013886,-0.00625302905041152,-0.00344316105957901,-0.127368820034825,0.0724725961486993
"alpha",0.00884727816583503,0.00129567341377962,-0.00439134639948539,0.0029484854857073,0.0285421819947456,-0.0118002583047354
"beta",0.00129567341377962,0.00791453618648017,0.00554187133952462,0.000833924650038322,-0.058942263005433,-0.0044136256152106
"gamma",-0.00439134639948539,0.00554187133952462,0.0189190052471973,-0.00121343888641485,-0.0359649652359009,-0.00552176839906084
"delta",0.0029484854857073,0.000833924650038322,-0.00121343888641485,0.00637727107496246,-0.0194882676452322,-0.00742138126786592
"lambda",0.0285421819947456,-0.058942263005433,-0.0359649652359009,-0.0194882676452322,1.18381601333495,-0.0934912767689642
"luce",-0.0118002583047354,-0.0044136256152106,-0.00552176839906084,-0.00742138126786592,-0.0934912767689642,0.076297831285916
"alpha",0.0552941537830679,-0.000526399461707919,-0.0198441485983037,-0.000590164927202929,0.0076262130296854,-0.00472840880656254
"beta",-0.000526399461707919,0.00118433013735025,0.00147275622807524,0.000762753132919081,0.00101977602427531,0.000423448572079931
"gamma",-0.0198441485983037,0.00147275622807524,0.0685686317285215,-0.000301209539085848,0.00653550350258528,-0.00538537184115685
"delta",-0.000590164927202929,0.000762753132919081,-0.000301209539085848,0.00124568362267043,0.000419752491005806,-0.000153896305206209
"lambda",0.0076262130296854,0.00101977602427531,0.00653550350258528,0.000419752491005806,0.902297190248882,-0.0693049295982463
"luce",-0.00472840880656254,0.000423448572079931,-0.00538537184115685,-0.000153896305206209,-0.0693049295982463,0.0677221911472101
"alpha",0.0314732539346474,0.00117431855269616,-0.0146902528747187,0.000792350666956295,0.0069581942112125,-0.00321229992549559
"beta",0.00117431855269616,0.00283217323113968,0.0044472332819638,0.000345537497528288,-0.0185892965681805,-0.00401291461537775
"gamma",-0.0146902528747187,0.0044472332819638,0.0717230468944154,-0.00156222238924052,-0.0466837631869945,-0.00679535339152491
"delta",0.000792350666956295,0.000345537497528288,-0.00156222238924052,0.00445941218730108,-0.00396670179619951,-0.00153569542075499
"lambda",0.0069581942112125,-0.0185892965681805,-0.0466837631869945,-0.00396670179619951,0.637076533268669,-0.0546269992920867
"luce",-0.00321229992549559,-0.00401291461537775,-0.00679535339152491,-0.00153569542075499,-0.0546269992920867,0.048716550503735
"alpha",0.0381307032942896,0.000821329077734686,-0.0171775484145562,0.00223517216951973,0.023418077164999,-0.00828048916476359
"beta",0.000821329077734686,0.00440369502906622,0.00614611093488968,0.00130668419123569,-0.0414902160413071,-0.00347123314413905
"gamma",-0.0171775484145562,0.00614611093488968,0.0701793893949278,-0.00338972856620986,-0.0243310729256661,-0.00695209633814451
"delta",0.00223517216951973,0.00130668419123569,-0.00338972856620986,0.00399990090413474,-0.0156214491046897,-0.00398549357514145
"lambda",0.023418077164999,-0.0414902160413071,-0.0243310729256661,-0.0156214491046897,1.10876426753054,-0.139615766000505
"luce",-0.00828048916476359,-0.00347123314413905,-0.00695209633814451,-0.00398549357514145,-0.139615766000505,0.0780597733627758
"alpha",0.0660525615929631,-0.00271114417773849,-0.0256043454795755,0.00295218872229657,0.0118915153737956,-0.0070626832170832
"beta",-0.00271114417773849,0.015515528970979,0.00609445106644557,-0.00287320024431516,-0.0541911440177223,-0.00715632199690771
"gamma",-0.0256043454795755,0.00609445106644557,0.0417420179215491,-0.00186418769918259,0.0013882609784801,-0.00700583239267703
"delta",0.00295218872229657,-0.00287320024431516,-0.00186418769918259,0.00561830550483318,-0.0239540661352067,-0.00514960297116589
"lambda",0.0118915153737956,-0.0541911440177223,0.0013882609784801,-0.0239540661352067,1.16593230052103,-0.0414481478389387
"luce",-0.0070626832170832,-0.00715632199690771,-0.00700583239267703,-0.00514960297116589,-0.0414481478389387,0.0770660738874369
"alpha",0.0286455719290249,-0.00421889098768744,-0.0194941692706811,0.00396610432414576,0.00428517446598463,-0.00955890593611924
"beta",-0.00421889098768744,0.0701791760600571,0.00885613735792989,-0.0150704951894769,-0.015978425708201,0.00377606850678546
"gamma",-0.0194941692706811,0.00885613735792989,0.0705767357424192,-0.00652268163800698,-0.0129463794655765,-0.00452043974440814
"delta",0.00396610432414576,-0.0150704951894769,-0.00652268163800698,0.0144075672255816,-0.016542069147314,-0.00505706894936643
"lambda",0.00428517446598463,-0.015978425708201,-0.0129463794655765,-0.016542069147314,1.27332244726177,-0.0169675547640999
"luce",-0.00955890593611924,0.00377606850678546,-0.00452043974440814,-0.00505706894936643,-0.0169675547640999,0.076578361194605
"alpha",0.0518718152163831,-0.00285711573572671,-0.0225362355802453,0.0025397483079828,0.0173663269430904,-0.00298674939222791
"beta",-0.00285711573572671,0.0144231625665043,0.00675953485113419,-0.00217876097931932,-0.070374362194903,-0.00870261935819618
"gamma",-0.0225362355802453,0.00675953485113419,0.0411218875916037,-0.0011171828488741,-0.00914679274172214,-0.00907674560675407
"delta",0.0025397483079828,-0.00217876097931932,-0.0011171828488741,0.00165490067175094,-0.00636652861222883,-0.00267852526667956
"lambda",0.0173663269430904,-0.070374362194903,-0.00914679274172214,-0.00636652861222883,1.2810786439409,-0.0280426058067244
"luce",-0.00298674939222791,-0.00870261935819618,-0.00907674560675407,-0.00267852526667956,-0.0280426058067244,0.0833003089628523
"alpha",0.017540579847512,0.00548820167663071,-0.00621440038111688,0.00472675093634048,0.0134405056522806,-0.0153286876523324
"beta",0.00548820167663071,0.00973223633764546,0.00684281843685415,0.00169548308682215,-0.0548940471479202,-0.00925659184092402
"gamma",-0.00621440038111688,0.00684281843685415,0.041531597219294,-0.00284410709646018,-0.047934634059892,-0.00858293623659502
"delta",0.00472675093634048,0.00169548308682215,-0.00284410709646018,0.0151344889518871,-0.0310169115919694,-0.00956430325085808
"lambda",0.0134405056522806,-0.0548940471479202,-0.047934634059892,-0.0310169115919694,1.1289191402134,-0.0836321823883803
"luce",-0.0153286876523324,-0.00925659184092402,-0.00858293623659502,-0.00956430325085808,-0.0836321823883803,0.0772028774356431
"alpha",0.0302889578615683,-0.00569582855585174,-0.0190702633068594,0.00797608787991239,0.00414713415650114,-0.0112635755969787
"beta",-0.00569582855585174,0.0757594135893247,0.0113137344378734,-0.0275561486641267,0.0195233701219878,0.00776738959717166
"gamma",-0.0190702633068594,0.0113137344378734,0.0726488549291163,-0.0121278536014636,-0.00367169737742433,-0.00102933049222359
"delta",0.00797608787991239,-0.0275561486641267,-0.0121278536014636,0.0442354466270145,-0.0617707787044281,-0.0131794280945413
"lambda",0.00414713415650114,0.0195233701219878,-0.00367169737742433,-0.0617707787044281,1.29268907551848,-0.00719685168578876
"luce",-0.0112635755969787,0.00776738959717166,-0.00102933049222359,-0.0131794280945413,-0.00719685168578876,0.0823500729373882
"alpha",0.056616266814863,-0.000547776182876506,-0.0294160411089259,3.51615587934558e-05,0.0078560324808832,-0.00236780069730901
"beta",-0.000547776182876506,0.00207454062560504,0.00248198616268299,0.000829675793526524,-0.00767727221223073,-0.0013763470872652
"gamma",-0.0294160411089259,0.00248198616268299,0.0873753801722847,3.46970282818869e-05,-0.0074295089762165,-0.0067283830734771
"delta",3.51615587934558e-05,0.000829675793526524,3.46970282818869e-05,0.00293545152318798,-0.00569795474096995,-0.00171812750495985
"lambda",0.0078560324808832,-0.00767727221223073,-0.0074295089762165,-0.00569795474096995,0.838405210679925,-0.100346994123113
