"","alpha","beta","gamma","delta","lambda","luce"
"gamma",-0.000866069339500214,0.00252984899504676,0.00420642695609029,-0.0039761592900412,-0.0108965262550994,-0.000678608353306483
"delta",0.00608121326187893,-0.0362476614932513,-0.0039761592900412,0.081730009016473,-0.00398304771985459,-0.0146333446564268
"lambda",0.0103357979869661,-0.0285319973485278,-0.0108965262550994,-0.00398304771985459,1.33384690150466,-0.0244898573685543
"luce",-0.00865109584326175,0.0032907278593961,-0.000678608353306483,-0.0146333446564268,-0.0244898573685543,0.0634220765244728
"alpha",0.00466509660372457,-0.00242539468357398,-0.00117073457357438,0.00536908465579591,0.000347612959104622,-0.010491333693215
"beta",-0.00242539468357398,0.0744340324391998,0.00164539263942929,-0.034739651968653,0.00853287947937874,0.00407483231866536
"gamma",-0.00117073457357438,0.00164539263942929,0.00555967663263471,-0.00392920585684792,0.00119998295115751,-0.00441616384154187
"delta",0.00536908465579591,-0.034739651968653,-0.00392920585684792,0.0599302622760119,-0.0553419586873618,-0.0106242211595984
"lambda",0.000347612959104622,0.00853287947937874,0.00119998295115751,-0.0553419586873618,1.33697930800207,-0.00596694387593008
"luce",-0.010491333693215,0.00407483231866536,-0.00441616384154187,-0.0106242211595984,-0.00596694387593008,0.0654608629641184
"alpha",0.0635412313242886,0.00115376990699342,-0.0140105784949802,-0.00124480797909672,0.0544811495403406,0.00120544374916889
"beta",0.00115376990699342,0.00134603153352578,0.00127653947658788,0.000574359868680046,-0.00316613729813739,-0.00028341160491347
"gamma",-0.0140105784949802,0.00127653947658788,0.0681663563344563,-0.00198851716521657,0.00690517141058747,0.000144406938344601
"delta",-0.00124480797909672,0.000574359868680046,-0.00198851716521657,0.00411715000533998,-0.000702212561079036,-0.000123555838611958
"lambda",0.0544811495403406,-0.00316613729813739,0.00690517141058747,-0.000702212561079036,0.963830866712436,-0.0979297216949678
"luce",0.00120544374916889,-0.00028341160491347,0.000144406938344601,-0.000123555838611958,-0.0979297216949678,0.0781151503289203
"alpha",0.0632206482464168,-0.000875039040604992,-0.0358290995898415,0.000282938659804807,0.0115094972391147,-0.000273580640573632
"beta",-0.000875039040604992,0.00367907673958312,0.00361726650152732,0.00111438607652311,-0.0235831669414706,-0.00555795573937109
"gamma",-0.0358290995898415,0.00361726650152732,0.0905464065373488,-0.00158421111599908,-0.0155665010617918,-0.00829101926309743
"delta",0.000282938659804807,0.00111438607652311,-0.00158421111599908,0.00208804151812144,-0.00516135421939635,-0.00246377971089446
"lambda",0.0115094972391147,-0.0235831669414706,-0.0155665010617918,-0.00516135421939635,0.917246384431334,-0.102580733619627
"luce",-0.000273580640573632,-0.00555795573937109,-0.00829101926309743,-0.00246377971089446,-0.102580733619627,0.0713171576282009
"alpha",0.0583063595237666,0.000619698923379941,-0.0303183567243094,0.000266005627010558,0.0168798334475013,-0.00381281176806367
"beta",0.000619698923379941,0.00436311498660106,0.005309056972481,0.000976620079784898,-0.0325979189049925,-0.00534420634974989
"gamma",-0.0303183567243094,0.005309056972481,0.0852458764804995,-0.00182187077157493,-0.0188473741879741,-0.00656536289085574
"delta",0.000266005627010558,0.000976620079784898,-0.00182187077157493,0.00248911851826044,-0.0104825710418263,-0.00181722168804567
"lambda",0.0168798334475013,-0.0325979189049925,-0.0188473741879741,-0.0104825710418263,1.02002408812818,-0.103397725328228
"luce",-0.00381281176806367,-0.00534420634974989,-0.00656536289085574,-0.00181722168804567,-0.103397725328228,0.0746091877601232
"alpha",0.052832572344816,-0.000378643248183597,-0.0261020798934698,0.00123115310824805,0.0184494963918851,-0.00539983458725821
"beta",-0.000378643248183597,0.00513140929054514,0.00276504502197273,0.00173109977060467,-0.042279875422074,-0.00491308747506131
"gamma",-0.0261020798934698,0.00276504502197273,0.0760194900731482,-0.000146610434734183,0.00563461132321883,-0.00482789258550804
"delta",0.00123115310824805,0.00173109977060467,-0.000146610434734183,0.00229208739642801,-0.0238626994912385,-0.00305368152675266
"lambda",0.0184494963918851,-0.042279875422074,0.00563461132321883,-0.0238626994912385,1.0813546427163,-0.0902160098173608
"luce",-0.00539983458725821,-0.00491308747506131,-0.00482789258550804,-0.00305368152675266,-0.0902160098173608,0.0705996500918238
"alpha",0.0729341563679563,-0.0016410151558904,-0.0393474778714616,0.000684636949186245,-0.00229957785354046,0.00599887911709296
"beta",-0.0016410151558904,0.0746069133370214,0.00261762716631466,-0.0113855463331485,-0.033861217068065,-0.00400963863810888
"gamma",-0.0393474778714616,0.00261762716631466,0.0854339062952531,-0.000966556897766446,0.0153156067385837,-0.0221115578067228
"delta",0.000684636949186245,-0.0113855463331485,-0.000966556897766446,0.00843818510504486,-0.0114771472561537,-0.00225794220343144
"lambda",-0.00229957785354046,-0.033861217068065,0.0153156067385837,-0.0114771472561537,1.39360903066268,-0.0172469407916154
"luce",0.00599887911709296,-0.00400963863810888,-0.0221115578067228,-0.00225794220343144,-0.0172469407916154,0.0863693447528347
"alpha",0.0738258764415173,-0.00255428667209658,-0.0449557624553741,0.000964610972763324,0.0132686381015571,0.00294205644781187
"beta",-0.00255428667209658,0.00438493317714407,0.00564227735319375,-0.000341451329274019,-0.0255856725877819,-0.00823848016021702
"gamma",-0.0449557624553741,0.00564227735319375,0.086527857844611,-0.00173048970009338,-0.0110558732477053,-0.0102301468478562
"delta",0.000964610972763324,-0.000341451329274019,-0.00173048970009338,0.000757201091592316,-0.00413435244562171,-0.00154848003450572
"lambda",0.0132686381015571,-0.0255856725877819,-0.0110558732477053,-0.00413435244562171,0.68385254914375,-0.00399797282910285
"luce",0.00294205644781187,-0.00823848016021702,-0.0102301468478562,-0.00154848003450572,-0.00399797282910285,0.0650722487276243
"alpha",0.0252311399004251,-0.00294216597196956,-0.0123619562456385,0.006577191448906,-0.0036113039086262,-0.0103267994754444
"beta",-0.00294216597196956,0.0492799925038961,0.0170631448065087,-0.0176924220694346,-0.0357564253528705,0.000439242438789108
"gamma",-0.0123619562456385,0.0170631448065087,0.0722146122591343,-0.00968449746133238,-0.0154426072420187,-0.00810851139256703
"delta",0.006577191448906,-0.0176924220694346,-0.00968449746133238,0.0255711782844544,-0.0373111218574247,-0.0120928081389562
"lambda",-0.0036113039086262,-0.0357564253528705,-0.0154426072420187,-0.0373111218574247,1.27963266400736,-0.0143540884140737
"luce",-0.0103267994754444,0.000439242438789108,-0.00810851139256703,-0.0120928081389562,-0.0143540884140737,0.0816831728912108
"alpha",0.0495071730190341,-0.000120772180540724,-0.0175233709928208,0.000538421276700501,0.0271840053602846,-0.00471697540447089
"beta",-0.000120772180540724,0.00373182305130825,0.00305506825787539,0.00189797512608774,-0.0223325232344231,-0.00124786951743451
"gamma",-0.0175233709928208,0.00305506825787539,0.0736003557798819,-0.000134738891356594,-0.00915206091569971,-0.00387679780124689
"delta",0.000538421276700501,0.00189797512608774,-0.000134738891356594,0.0034180428037688,-0.00788154653933169,-0.00112007352688695
"lambda",0.0271840053602846,-0.0223325232344231,-0.00915206091569971,-0.00788154653933169,1.03117561251502,-0.166404552484739
"luce",-0.00471697540447089,-0.00124786951743451,-0.00387679780124689,-0.00112007352688695,-0.166404552484739,0.0727069486624723
"alpha",0.0679174231730797,-0.00166473743228433,-0.027692022556546,0.000795589661968573,-0.00798605943772549,0.00309910392703394
"beta",-0.00166473743228433,0.0611194393128769,0.00467009034608832,-0.0120591643147087,-0.0255199680625179,-0.00489491989912625
"gamma",-0.027692022556546,0.00467009034608832,0.047460978557794,3.47202436177138e-05,0.00640411777908928,-0.0131782937754658
"delta",0.000795589661968573,-0.0120591643147087,3.47202436177138e-05,0.0123829229844419,-0.0215547278004385,-0.00477222327046129
"lambda",-0.00798605943772549,-0.0255199680625179,0.00640411777908928,-0.0215547278004385,1.28869118332722,-0.00698692106235517
"luce",0.00309910392703394,-0.00489491989912625,-0.0131782937754658,-0.00477222327046129,-0.00698692106235517,0.0814059407087125
"alpha",0.0554810326391843,-0.00609110608413355,-0.0366930958270615,0.00655474574899382,0.00425082119789161,-0.00785099288663777
"beta",-0.00609110608413355,0.0577402122162131,0.0099036022365248,-0.0185100938906007,-0.0252821883766291,0.0013313765435225
"gamma",-0.0366930958270615,0.0099036022365248,0.0856773784261423,-0.0090821693599845,-0.00110631348213201,-0.00764992468152898
"delta",0.00655474574899382,-0.0185100938906007,-0.0090821693599845,0.0237589183726836,-0.0282630810758936,-0.00730108112972563
"lambda",0.00425082119789161,-0.0252821883766291,-0.00110631348213201,-0.0282630810758936,1.35059191801695,-0.0231992766179606
"luce",-0.00785099288663777,0.0013313765435225,-0.00764992468152898,-0.00730108112972563,-0.0231992766179606,0.0829837148098136
"alpha",0.0380354196001091,-0.000925158710611165,-0.0276054956944813,0.00748034414267881,0.0217410492104857,-0.00898105928354353
"beta",-0.000925158710611165,0.0237800307771091,0.0103418556216796,-0.0153135817908839,-0.0290033427011011,0.001293304231933
"gamma",-0.0276054956944813,0.0103418556216796,0.0838437420642896,-0.0182329261308549,-0.0474584294034133,-0.00189280345313136
"delta",0.00748034414267881,-0.0153135817908839,-0.0182329261308549,0.0432278870508537,-0.0361428432734064,-0.0208031080792773
"lambda",0.0217410492104857,-0.0290033427011011,-0.0474584294034133,-0.0361428432734064,1.26225209427881,-0.0436057557448932
"luce",-0.00898105928354353,0.001293304231933,-0.00189280345313136,-0.0208031080792773,-0.0436057557448932,0.0792503959019489
"alpha",0.0700277094476106,0.000271050048192495,-0.0334319350595979,0.000431278435181845,-0.0133907914452547,0.000987103203637485
"beta",0.000271050048192495,0.00201281981139232,0.00155568633956025,9.51901342608925e-05,-0.0121263736186782,-0.00296192259919536
"gamma",-0.0334319350595979,0.00155568633956025,0.0779314566402691,-0.000546705702340657,0.0334747991224087,-0.00955870922614479
"delta",0.000431278435181845,9.51901342608925e-05,-0.000546705702340657,0.00030967264588585,-0.00545559448697517,-0.000637402668875407
"lambda",-0.0133907914452547,-0.0121263736186782,0.0334747991224087,-0.00545559448697517,1.01260075751277,-0.104815616104623
"luce",0.000987103203637485,-0.00296192259919536,-0.00955870922614479,-0.000637402668875407,-0.104815616104623,0.0765648350883234
"alpha",0.00472160686065159,-0.00455194133816658,-0.00251120772818678,0.0113721300166213,0.0156336391097853,-0.0106484907969285
"beta",-0.00455194133816658,0.0661322982773084,0.00582110813205842,-0.0517794542299766,-0.0188131438823472,0.00273219039565083
"gamma",-0.00251120772818678,0.00582110813205842,0.00687566827640219,-0.0118861944318629,-0.0148218418600279,-0.00390748867319914
"delta",0.0113721300166213,-0.0517794542299766,-0.0118861944318629,0.111392994866561,-0.00206205317640145,-0.0112141296356316
"lambda",0.0156336391097853,-0.0188131438823472,-0.0148218418600279,-0.00206205317640145,1.36070031618629,-0.0200467193438183
"luce",-0.0106484907969285,0.00273219039565083,-0.00390748867319914,-0.0112141296356316,-0.0200467193438183,0.0711440306333556
"alpha",0.00942943535613732,-0.00493522843019769,-0.00615531169719025,0.0220294890483432,0.0026213698219038,-0.0194822884044992
"beta",-0.00493522843019769,0.0502980449444025,0.00817832264542859,-0.0333080694769208,-0.0170487245511095,0.0085575759727357
"gamma",-0.00615531169719025,0.00817832264542859,0.0167493045651212,-0.0178760505626396,0.00135451348373686,0.00336220992870132
"delta",0.0220294890483432,-0.0333080694769208,-0.0178760505626396,0.108230744761804,-0.0744371763055857,-0.0442667927297872
"lambda",0.0026213698219038,-0.0170487245511095,0.00135451348373686,-0.0744371763055857,1.24372419020938,-0.0197943129587941
"luce",-0.0194822884044992,0.0085575759727357,0.00336220992870132,-0.0442667927297872,-0.0197943129587941,0.0781941606553552
"alpha",0.0757040924104082,0.00539042209207687,-0.0377083748019869,0.00540247911760971,0.0543804899731124,-0.00108141887939591
"beta",0.00539042209207687,0.00574210985583576,-3.19237008789509e-05,0.000214247672569346,-0.020033997628436,-0.00564988387343365
"gamma",-0.0377083748019869,-3.19237008789509e-05,0.0416454050843028,-0.0038673828344504,-0.0356436094833602,-0.00625615620567073
"delta",0.00540247911760971,0.000214247672569346,-0.0038673828344504,0.0182675449186583,-0.0273431724649816,-0.00967571951994202
"lambda",0.0543804899731124,-0.020033997628436,-0.0356436094833602,-0.0273431724649816,0.767567770210155,-0.0526991235005389
"luce",-0.00108141887939591,-0.00564988387343365,-0.00625615620567073,-0.00967571951994202,-0.0526991235005389,0.0625921328451961
"alpha",0.0512506585131478,-0.000596350741706142,-0.0301152388552654,0.0010316144911284,0.0087280675510535,0.000596006198190889
"beta",-0.000596350741706142,0.00278246691194485,0.00465200081586607,0.000708098260516395,-0.0181518568303146,-0.00335654742530197
"gamma",-0.0301152388552654,0.00465200081586607,0.0850319166790528,-0.00155480972235819,-0.0192412386948006,-0.0127218798592598
"delta",0.0010316144911284,0.000708098260516395,-0.00155480972235819,0.00595065127664776,-0.0146522127590837,-0.00321210772851938
"lambda",0.0087280675510535,-0.0181518568303146,-0.0192412386948006,-0.0146522127590837,0.847910374161858,-0.115217501843905
"luce",0.000596006198190889,-0.00335654742530197,-0.0127218798592598,-0.00321210772851938,-0.115217501843905,0.066058575215072
"alpha",0.0551740607441779,-0.0012745384961522,-0.0335466586609883,0.000399374419105861,0.0120594218889797,-0.00236435519912517
"beta",-0.0012745384961522,0.00518095683975489,0.00492351827993799,-0.000203097262531219,-0.0436075458187234,-0.00797454385949963
"gamma",-0.0335466586609883,0.00492351827993799,0.0916277884274537,-0.000441269505446144,-0.0140859174956432,-0.00756114188281215
"delta",0.000399374419105861,-0.000203097262531219,-0.000441269505446144,0.000313886727953037,-0.000574586530389069,-0.00070605521903953
"lambda",0.0120594218889797,-0.0436075458187234,-0.0140859174956432,-0.000574586530389069,1.01471799500878,-0.0482512742392792
"luce",-0.00236435519912517,-0.00797454385949963,-0.00756114188281215,-0.00070605521903953,-0.0482512742392792,0.0717601884973526
"alpha",0.0203559852310235,0.00191695490883384,-0.0101847899791406,0.00299673674320912,0.0146755099135391,-0.00870541612346297
"beta",0.00191695490883384,0.00737759867478753,0.00162014192203859,0.000349740505234901,-0.0341457199396653,-0.00527496082674756
"gamma",-0.0101847899791406,0.00162014192203859,0.0566121702847815,-0.00673811363775585,-0.0533846908734157,-0.00214914650661138
"delta",0.00299673674320912,0.000349740505234901,-0.00673811363775585,0.0290394331442783,0.00421222298027638,-0.00809653105914534
"lambda",0.0146755099135391,-0.0341457199396653,-0.0533846908734157,0.00421222298027638,1.16491308667858,-0.129386977803522
"luce",-0.00870541612346297,-0.00527496082674756,-0.00214914650661138,-0.00809653105914534,-0.129386977803522,0.0716130194239078
"alpha",0.0577879878407231,-0.00136890335392456,-0.0248755647410913,0.00044042535852257,0.0316897232477307,-0.00148975181576096
"beta",-0.00136890335392456,0.00480827009218911,0.00355916864732775,0.0012272784749586,-0.0334884309348695,-0.00475255079794839
"gamma",-0.0248755647410913,0.00355916864732775,0.0555875535932905,6.29319463456769e-06,-0.00827467409790938,-0.00813465683387505
"delta",0.00044042535852257,0.0012272784749586,6.29319463456769e-06,0.00210210844934312,-0.0153733002230807,-0.00207898439443302
"lambda",0.0316897232477307,-0.0334884309348695,-0.00827467409790938,-0.0153733002230807,0.806980978786701,-0.0944672582766431
"luce",-0.00148975181576096,-0.00475255079794839,-0.00813465683387505,-0.00207898439443302,-0.0944672582766431,0.0671653838848513
