,alpha,sd,2.5%,25%,50%,75%,97.5%
alphaTemp,0.943219447,0.038282252,0.859103825,0.917162986,0.948574724,0.97389906,0.997966841
alphaTemp,0.272522928,0.236235822,0.009870691,0.094906974,0.193716583,0.386204709,0.863258346
alphaTemp,0.572052424,0.051397526,0.481419254,0.535912057,0.568215477,0.603032141,0.681105575
alphaTemp,0.867133352,0.051371097,0.77622781,0.829802053,0.863867509,0.9016524,0.975857472
alphaTemp,0.326500226,0.27042544,0.007292491,0.09516653,0.250166693,0.518455535,0.922114713
alphaTemp,0.264944086,0.220999475,0.011115379,0.102951409,0.203703651,0.35225006,0.846895886
alphaTemp,0.391715071,0.206338209,0.040189545,0.242259156,0.382588457,0.514260707,0.853835819
alphaTemp,0.419027932,0.124971251,0.094192658,0.353153237,0.430603943,0.500202718,0.630104581
alphaTemp,0.561298961,0.092257294,0.407236979,0.496211014,0.550509107,0.613144286,0.780275751
alphaTemp,0.27089986,0.248481636,0.005432253,0.081872696,0.183958829,0.396815945,0.89305995
alphaTemp,0.394316215,0.16057395,0.072396604,0.306317604,0.394923954,0.47424456,0.797640806
alphaTemp,0.599372584,0.053834415,0.51140875,0.560798219,0.5923406,0.630231977,0.72175418
alphaTemp,0.639909544,0.06350205,0.514684765,0.595191564,0.641739448,0.686115199,0.755454692
alphaTemp,0.455437501,0.144434208,0.100727506,0.381326824,0.473034266,0.541255491,0.705544155
alphaTemp,0.636440141,0.065512981,0.513109858,0.589689735,0.6362047,0.684138705,0.760065793
alphaTemp,0.86761233,0.049642613,0.770398182,0.834171708,0.866600046,0.903212175,0.962162245
alphaTemp,0.712519708,0.138797669,0.442426401,0.614897805,0.715152878,0.815237023,0.967374106
alphaTemp,0.528698525,0.068543938,0.395946393,0.481067969,0.524875081,0.575805707,0.661474071
alphaTemp,0.389751685,0.224815047,0.023691024,0.214947994,0.380595486,0.545893323,0.873167028
alphaTemp,0.35986563,0.11399844,0.105922884,0.294784792,0.369630601,0.43006999,0.565234159
alphaTemp,0.363796651,0.183266532,0.030469676,0.236103154,0.365368818,0.480976175,0.762370045
alphaTemp,0.408786187,0.276085976,0.019608182,0.187143714,0.356745621,0.598190259,0.985551731
alphaTemp,0.279677996,0.23021607,0.012832607,0.107846516,0.215217879,0.385773817,0.87269061
alphaTemp,0.401968991,0.207245161,0.04182719,0.263078622,0.376195968,0.512519608,0.874438093
alphaTemp,0.47557065,0.122964552,0.242716473,0.394344037,0.46754405,0.547783355,0.74685582
alphaTemp,0.217873493,0.175448819,0.013187284,0.098806203,0.17866556,0.274017543,0.735061051
alphaTemp,0.366150309,0.224337522,0.028857718,0.190006701,0.345575876,0.506599185,0.878840098
alphaTemp,0.885825821,0.060080782,0.768945766,0.84190977,0.888346063,0.931950362,0.99109602
alphaTemp,0.315381359,0.252569039,0.008772896,0.119141696,0.245674927,0.453211732,0.92321744
alphaTemp,0.812395493,0.065235075,0.697372458,0.763844477,0.806557328,0.858859955,0.948134875
alphaTemp,0.330560623,0.200189859,0.017571948,0.209074385,0.308541026,0.404888591,0.918883375
alphaTemp,0.314244036,0.242564919,0.016964767,0.120986647,0.251127976,0.454437422,0.901163911
alphaTemp,0.287271904,0.19561986,0.016298873,0.151141604,0.254762188,0.364282411,0.84994894
alphaTemp,0.960796474,0.03123515,0.88327569,0.945286947,0.968348324,0.985198341,0.997970636
alphaTemp,0.445452381,0.174893399,0.063276217,0.335752132,0.466451452,0.565089352,0.764344613
alphaTemp,0.392986949,0.166419924,0.035312125,0.290250446,0.412888889,0.502970177,0.704746369
