"","alpha","beta","gamma","delta","lambda","luce"
"gamma",0.00105307694503662,-9.47326870627077e-05,0.00825598548032636,4.03039610124232e-06,0.00132938139606151,0.00128047008250702
"delta",0.000626453778526739,0.000163943626009794,4.03039610124232e-06,0.0111513216076287,0.00224608928839626,-0.00142793651417987
"lambda",0.0165255538719227,-0.0544532518776571,0.00132938139606151,0.00224608928839626,1.08831905545814,-0.0589316796246577
"luce",-0.0104240011431809,-0.00871104394129817,0.00128047008250702,-0.00142793651417987,-0.0589316796246577,0.0707783480034576
"alpha",0.0139825138379488,0.00332491708406365,0.00525077090644744,-0.000937693542075355,0.00656330325283361,-0.0140687941962246
"beta",0.00332491708406365,0.00784729133158479,0.00595249552835238,-0.00200750847846568,-0.0468430939267684,-0.00861787726473862
"gamma",0.00525077090644744,0.00595249552835238,0.046528812086011,-0.00449943071491408,-0.0328105987058581,-0.00959083990786838
"delta",-0.000937693542075355,-0.00200750847846568,-0.00449943071491408,0.0136397974451755,-0.00583905562277956,-0.00310696437630551
"lambda",0.00656330325283361,-0.0468430939267684,-0.0328105987058581,-0.00583905562277956,1.06781319030525,-0.0584859622177861
"luce",-0.0140687941962246,-0.00861787726473862,-0.00959083990786838,-0.00310696437630551,-0.0584859622177861,0.0751059119424997
"alpha",0.00349344551810283,0.00111894309976283,-0.000235966642096229,7.11208728326643e-05,0.0280587182888678,-0.0104797284225566
"beta",0.00111894309976283,0.00837246005906273,0.00111306884415646,-0.00205693120227272,-0.0711444701389585,-0.000705176925260117
"gamma",-0.000235966642096229,0.00111306884415646,0.00589828739916233,-0.000445935486252869,-0.0153851570090093,-0.000927023946638935
"delta",7.11208728326643e-05,-0.00205693120227272,-0.000445935486252869,0.00426232101274609,0.0106658321230678,-0.00165561123986661
"lambda",0.0280587182888678,-0.0711444701389585,-0.0153851570090093,0.0106658321230678,1.2297199848441,-0.117494773803863
"luce",-0.0104797284225566,-0.000705176925260117,-0.000927023946638935,-0.00165561123986661,-0.117494773803863,0.0693184113019446
"alpha",0.0467091159459921,-0.000122165348446424,-0.0213105326852103,0.00131394275192442,0.0138441383677365,-0.00424511388605246
"beta",-0.000122165348446424,0.00525887479911229,0.00404562427668793,-0.000464035103997232,-0.0277320633704827,-0.00524921526245477
"gamma",-0.0213105326852103,0.00404562427668793,0.0734333942378579,-0.000584437053089477,-0.011730177356362,-0.00846009355706558
"delta",0.00131394275192442,-0.000464035103997232,-0.000584437053089477,0.00730900592613033,-0.00308075501493474,-0.000864420959296114
"lambda",0.0138441383677365,-0.0277320633704827,-0.011730177356362,-0.00308075501493474,0.514873938783857,-0.0654624704403078
"luce",-0.00424511388605246,-0.00524921526245477,-0.00846009355706558,-0.000864420959296114,-0.0654624704403078,0.0566242425773394
"alpha",0.0523587231437451,-0.000470182906262664,-0.0269547941610603,-1.32888152202356e-06,0.0157331607812009,-0.00472777744067727
"beta",-0.000470182906262664,0.00410159171686859,0.0025706873490284,0.000154447799754873,-0.0327537189867211,-0.00556832195805867
"gamma",-0.0269547941610603,0.0025706873490284,0.0589042406170481,-0.000227556810785827,-0.0155066039012271,-0.00498494927427995
"delta",-1.32888152202356e-06,0.000154447799754873,-0.000227556810785827,0.00530818042771098,-0.00914947897604848,-0.00181420693473335
"lambda",0.0157331607812009,-0.0327537189867211,-0.0155066039012271,-0.00914947897604848,0.982306374056326,-0.0614134953083407
"luce",-0.00472777744067727,-0.00556832195805867,-0.00498494927427995,-0.00181420693473335,-0.0614134953083407,0.0725030713751638
"alpha",0.0304674128480072,0.00167581346263521,-0.0147922343218591,0.00621428690856973,-0.000462362098029686,-0.012503657960669
"beta",0.00167581346263521,0.0534472533950528,0.00730880045378178,-0.0283630263916521,-0.0155224568353593,-0.00152244801550745
"gamma",-0.0147922343218591,0.00730880045378178,0.064780216941642,-0.01101144894435,0.00415343450649043,-0.00865826323954644
"delta",0.00621428690856973,-0.0283630263916521,-0.01101144894435,0.0539956191661238,-0.0493628976654397,-0.0123844074777913
"lambda",-0.000462362098029686,-0.0155224568353593,0.00415343450649043,-0.0493628976654397,1.30863866921194,-0.00418556623265874
"luce",-0.012503657960669,-0.00152244801550745,-0.00865826323954644,-0.0123844074777913,-0.00418556623265874,0.0828671559297825
"alpha",0.00586097382916955,-0.00252852275644963,-0.00297017747794527,0.000968564776536238,0.00350105760479873,-0.00356994837790225
"beta",-0.00252852275644963,0.0286125107918895,0.00329949272294898,-0.00691962444871558,-0.0474578007253347,-0.009310066706971
"gamma",-0.00297017747794527,0.00329949272294898,0.00350648778611767,-0.000280766287246274,-0.0026676735885329,-0.0059176096998506
"delta",0.000968564776536238,-0.00691962444871558,-0.000280766287246274,0.00362664696310142,-0.011209323314991,-0.00192915222844637
"lambda",0.00350105760479873,-0.0474578007253347,-0.0026676735885329,-0.011209323314991,1.16772083119268,-0.00672751466603799
"luce",-0.00356994837790225,-0.009310066706971,-0.0059176096998506,-0.00192915222844637,-0.00672751466603799,0.0699673889389723
"alpha",0.00687219813976999,0.00010826257486653,-0.00118941278654693,0.00280400551933515,-0.00373603358873159,-0.0137757828704183
"beta",0.00010826257486653,0.0613975798764925,-0.0012956138621561,-0.0191095712478219,-0.0104221597212948,0.00289258779392066
"gamma",-0.00118941278654693,-0.0012956138621561,0.0212835542979358,-0.000690051202465556,0.00115889467833115,-0.000478987021374307
"delta",0.00280400551933515,-0.0191095712478219,-0.000690051202465556,0.0230543175799338,-0.0438086141955234,-0.0122075072469981
"lambda",-0.00373603358873159,-0.0104221597212948,0.00115889467833115,-0.0438086141955234,1.3425386804914,0.0077032170331282
"luce",-0.0137757828704183,0.00289258779392066,-0.000478987021374307,-0.0122075072469981,0.0077032170331282,0.0771035744826756
"alpha",0.0101833650359848,0.000295975127246144,-0.00420635012956954,-7.80646280534681e-05,0.0138752884106436,-0.00807551184574286
"beta",0.000295975127246144,0.00168025459565948,0.000767555453393293,-0.000403311581809458,-0.0117806958962221,-0.00211220094263309
"gamma",-0.00420635012956954,0.000767555453393293,0.0058143100833527,-0.00015833004538859,3.07499576799714e-07,0.000202572045702773
"delta",-7.80646280534681e-05,-0.000403311581809458,-0.00015833004538859,0.00108368690671411,-0.00127269938223948,0.000199870576295554
"lambda",0.0138752884106436,-0.0117806958962221,3.07499576799714e-07,-0.00127269938223948,0.787784063361363,-0.0162956271424249
"luce",-0.00807551184574286,-0.00211220094263309,0.000202572045702773,0.000199870576295554,-0.0162956271424249,0.05630370008466
"alpha",0.0427676571529794,-0.000172667577967171,-0.02261251535072,0.00174836607407309,0.0202498664379036,-0.00582189108157586
"beta",-0.000172667577967171,0.00658980347050664,0.00494129884022015,-0.000538624337299264,-0.0428383237835181,-0.00668973388831288
"gamma",-0.02261251535072,0.00494129884022015,0.0635388169964434,-0.000838560267408658,-0.0193244534374287,-0.00876107773259996
"delta",0.00174836607407309,-0.000538624337299264,-0.000838560267408658,0.0116000701922986,-0.000588869142189242,-0.00120621463515827
"lambda",0.0202498664379036,-0.0428383237835181,-0.0193244534374287,-0.000588869142189242,1.02368773329345,-0.112426727775262
"luce",-0.00582189108157586,-0.00668973388831288,-0.00876107773259996,-0.00120621463515827,-0.112426727775262,0.0766928898531531
"alpha",0.00571194822499497,0.000876589841329733,-0.000197387166340024,0.00686449680561245,0.0024668248301625,-0.014270051427979
"beta",0.000876589841329733,0.0298342327063895,0.000659626529330042,-0.0115224921231557,-0.0353445400484401,-0.00398218501002327
"gamma",-0.000197387166340024,0.000659626529330042,0.0202176497051233,-0.000758770176943276,-0.00688994077791601,0.00133485885871691
"delta",0.00686449680561245,-0.0115224921231557,-0.000758770176943276,0.0697939150847493,-0.0592374652914894,-0.0184054172213072
"lambda",0.0024668248301625,-0.0353445400484401,-0.00688994077791601,-0.0592374652914894,1.1455665095052,-0.0284690529957827
"luce",-0.014270051427979,-0.00398218501002327,0.00133485885871691,-0.0184054172213072,-0.0284690529957827,0.074147709084817
"alpha",0.00540813926734107,0.000793376387543751,-0.000335030651593295,0.000570888953081187,0.0134442625573671,-0.0104929534517182
"beta",0.000793376387543751,0.00385431005456848,0.00115786603999191,-0.000371110026818012,-0.0228866035069826,-0.00418167067292277
"gamma",-0.000335030651593295,0.00115786603999191,0.0164847741637173,-0.000261674736254974,-0.00224074710889507,-0.000783858670138451
"delta",0.000570888953081187,-0.000371110026818012,-0.000261674736254974,0.0008219973880158,-0.00307063597386187,-0.00179863134540807
"lambda",0.0134442625573671,-0.0228866035069826,-0.00224074710889507,-0.00307063597386187,0.847226029546125,-0.0455475976086527
"luce",-0.0104929534517182,-0.00418167067292277,-0.000783858670138451,-0.00179863134540807,-0.0455475976086527,0.0651338071306071
"alpha",0.00300944807938373,-8.18125568689886e-05,0.000158613848551367,0.00144509477588799,0.00314236560924224,-0.00567145602259513
"beta",-8.18125568689886e-05,0.0338749998173482,0.000536620715166346,-0.0181009260320284,-0.0482919731327396,-0.00718766486231214
"gamma",0.000158613848551367,0.000536620715166346,0.00796412302877105,-0.00022317129107905,-0.00105925295685149,0.000178185597379923
"delta",0.00144509477588799,-0.0181009260320284,-0.00022317129107905,0.0301489387235475,-0.0159416424039417,-0.00164288962968042
"lambda",0.00314236560924224,-0.0482919731327396,-0.00105925295685149,-0.0159416424039417,1.17134813703574,-0.0031020042708006
"luce",-0.00567145602259513,-0.00718766486231214,0.000178185597379923,-0.00164288962968042,-0.0031020042708006,0.0565377674025203
"alpha",0.0711325395724689,0.000283348043532003,-0.024597833637071,0.000425965122476942,0.00242791838263973,-0.00263409653117565
"beta",0.000283348043532003,0.00615082251579816,0.000946281711396308,-0.00169831533873319,-0.0264805041919203,-0.00579474064367745
"gamma",-0.024597833637071,0.000946281711396308,0.0339767444397162,-0.00103026342982845,0.00247094646465717,-0.00327155827752548
"delta",0.000425965122476942,-0.00169831533873319,-0.00103026342982845,0.00732185627921135,-0.00127867868370168,8.9954506011272e-05
"lambda",0.00242791838263973,-0.0264805041919203,0.00247094646465717,-0.00127867868370168,0.440236991182978,-0.0476762336085772
"luce",-0.00263409653117565,-0.00579474064367745,-0.00327155827752548,8.9954506011272e-05,-0.0476762336085772,0.0513371327186683
"alpha",0.0735907906606416,-0.0038595184262423,-0.0300195345352483,0.000754633508931496,0.00355287197453388,0.00322158536439036
"beta",-0.0038595184262423,0.0472983803877972,0.00847450297581434,-0.0102720628086958,-0.0508784733665417,-0.00703957380059475
"gamma",-0.0300195345352483,0.00847450297581434,0.0536818370496509,-0.000879535769185534,-0.00576540979235298,-0.0146234524373788
"delta",0.000754633508931496,-0.0102720628086958,-0.000879535769185534,0.00569573563901384,-0.0161488693843721,-0.00364891553674396
"lambda",0.00355287197453388,-0.0508784733665417,-0.00576540979235298,-0.0161488693843721,1.30427685000773,-0.00461912385361419
"luce",0.00322158536439036,-0.00703957380059475,-0.0146234524373788,-0.00364891553674396,-0.00461912385361419,0.0798488627006625
"alpha",0.0647349194033933,-0.000480832375971627,-0.0388207955439314,-0.000200342618692954,0.0104478063449615,0.000107618374255107
"beta",-0.000480832375971627,0.00717432114227688,0.00348542076316727,-0.00198714042317626,-0.0370733974868991,-0.00461129644086815
"gamma",-0.0388207955439314,0.00348542076316727,0.0861184600908725,-0.00135769232771948,-0.00928158935876043,-0.00754254173015144
"delta",-0.000200342618692954,-0.00198714042317626,-0.00135769232771948,0.00384125120892781,0.00332503890059484,0.000674118709017997
"lambda",0.0104478063449615,-0.0370733974868991,-0.00928158935876043,0.00332503890059484,0.637824199600425,-0.0706007291846148
"luce",0.000107618374255107,-0.00461129644086815,-0.00754254173015144,0.000674118709017997,-0.0706007291846148,0.0528536764555121
"alpha",0.0140021273815193,0.000224029959862714,-0.00226303904583914,0.00239990005929027,-0.00592228970667547,-0.01373797827694
"beta",0.000224029959862714,0.0720360155343917,0.00173829621831341,-0.0160723326572052,-0.0100213025419749,-0.000764558799532748
"gamma",-0.00226303904583914,0.00173829621831341,0.0406753188970883,-0.00114573676039799,0.00999595324079139,-0.0077665463830822
"delta",0.00239990005929027,-0.0160723326572052,-0.00114573676039799,0.0190059724305429,-0.0359304068660826,-0.00685270810779449
"lambda",-0.00592228970667547,-0.0100213025419749,0.00999595324079139,-0.0359304068660826,1.34123309328381,0.00382978771144687
"luce",-0.01373797827694,-0.000764558799532748,-0.0077665463830822,-0.00685270810779449,0.00382978771144687,0.0703497716997087
"alpha",0.00126974480349385,0.000116145993343709,-0.000178825780017612,0.000504655370979292,0.00903453506446937,-0.00321122073611239
"beta",0.000116145993343709,0.00911412817397875,0.00150948747160468,0.000284377323205583,-0.0609102558033864,-0.000702364336444431
"gamma",-0.000178825780017612,0.00150948747160468,0.00547150410844844,-0.00112826427422145,-0.0103570410010558,-0.000822015715191154
"delta",0.000504655370979292,0.000284377323205583,-0.00112826427422145,0.00569031652047495,-0.00469417797814167,0.000926623540569224
"lambda",0.00903453506446937,-0.0609102558033864,-0.0103570410010558,-0.00469417797814167,0.668876051884875,-0.0510159772398181
"luce",-0.00321122073611239,-0.000702364336444431,-0.000822015715191154,0.000926623540569224,-0.0510159772398181,0.0541736775578356
"alpha",0.055388509387794,-0.00397903628641793,-0.0330306575243659,0.00289767230587499,0.00223850441826965,-0.00595444821162796
"beta",-0.00397903628641793,0.043792646633435,0.0137458682282387,-0.0150795382084868,-0.0684495404302321,-0.0102703407247837
"gamma",-0.0330306575243659,0.0137458682282387,0.085352929570768,-0.00626294797126242,-0.0133766647233079,-0.0032591060123665
"delta",0.00289767230587499,-0.0150795382084868,-0.00626294797126242,0.010103787503676,-0.00220611987313398,-0.00161303162849491
"lambda",0.00223850441826965,-0.0684495404302321,-0.0133766647233079,-0.00220611987313398,1.15019007225227,-0.0147257915728195
"luce",-0.00595444821162796,-0.0102703407247837,-0.0032591060123665,-0.00161303162849491,-0.0147257915728195,0.0774590131450859
"alpha",0.00323312366535054,-0.000216386520910665,-0.000735970616157321,0.00119870095943473,0.00529513442151492,-0.00647397846206836
"beta",-0.000216386520910665,0.00862830792737677,0.00258169675558075,-0.00263108485440463,-0.0331288277130558,-0.00260624557762497
"gamma",-0.000735970616157321,0.00258169675558075,0.00932154694839129,-0.000709698260400837,-0.00807459713597015,-0.00176610562671779
"delta",0.00119870095943473,-0.00263108485440463,-0.000709698260400837,0.00250959288653647,-0.00548340424419454,-0.00269021409661087
"lambda",0.00529513442151492,-0.0331288277130558,-0.00807459713597015,-0.00548340424419454,0.8457595805264,-0.00817663837159056
"luce",-0.00647397846206836,-0.00260624557762497,-0.00176610562671779,-0.00269021409661087,-0.00817663837159056,0.0474539165701955
"alpha",0.00455179494858929,-0.00178389950395143,0.000110293657873135,0.00639331595045117,0.00787435304810006,-0.0114821521653072
"beta",-0.00178389950395143,0.046082940467697,0.00126849897459103,-0.0353773560450597,-0.0191726212853715,0.00356122331843775
"gamma",0.000110293657873135,0.00126849897459103,0.0054463002716768,-0.00196131229109961,-0.00343558885926877,0.00071663270498438
"delta",0.00639331595045117,-0.0353773560450597,-0.00196131229109961,0.0885850155271456,-0.0358131448269908,-0.0135109602795247
"lambda",0.00787435304810006,-0.0191726212853715,-0.00343558885926877,-0.0358131448269908,1.24177339918267,-0.0317458187672793
"luce",-0.0114821521653072,0.00356122331843775,0.00071663270498438,-0.0135109602795247,-0.0317458187672793,0.0755090976068685
"alpha",0.0585083816656631,0.00206741695941442,-0.0266944731581293,0.000448762371181962,0.00366048182983822,-0.00688817113087531
"beta",0.00206741695941442,0.0784160385671778,0.00236605283051478,-0.0184218540596583,0.0110199987793131,0.000618507099562167
"gamma",-0.0266944731581293,0.00236605283051478,0.0458612895099973,-0.00115893365787008,-0.000527858064523405,-0.00587053333847688
"delta",0.000448762371181962,-0.0184218540596583,-0.00115893365787008,0.0222050311022454,-0.0395146836668924,-0.00676269985490454
"lambda",0.00366048182983822,0.0110199987793131,-0.000527858064523405,-0.0395146836668924,1.33636045494808,-0.00239775777338207
"luce",-0.00688817113087531,0.000618507099562167,-0.00587053333847688,-0.00676269985490454,-0.00239775777338207,0.0831807148443123
"alpha",0.0284425730796557,0.00141894944098566,-0.0213597502163745,0.000585580900971651,-0.00459586085232978,-0.00334893606871235
"beta",0.00141894944098566,0.00540231700100405,-0.000108858621066852,0.000447848575191812,-0.0284348671030065,-0.00648299178267114
"gamma",-0.0213597502163745,-0.000108858621066852,0.0896932474190927,-0.00210803087673109,-0.0325811811901097,-0.00469236901323147
"delta",0.000585580900971651,0.000447848575191812,-0.00210803087673109,0.00894278404882112,0.00624587181626861,0.000416213009503284
"lambda",-0.00459586085232978,-0.0284348671030065,-0.0325811811901097,0.00624587181626861,0.911787273368131,-0.0261978814114891
"luce",-0.00334893606871235,-0.00648299178267114,-0.00469236901323147,0.000416213009503284,-0.0261978814114891,0.0622245573007408
"alpha",0.0649363238374676,-0.00165401680235407,-0.028846279944893,-9.84400951851203e-06,0.0343054919488363,-0.00278417775934737
"beta",-0.00165401680235407,0.00570568111988775,0.00246730162712271,-0.000666098983202687,-0.0257674704123726,-0.00480916867933336
"gamma",-0.028846279944893,0.00246730162712271,0.0527944968999834,-0.000214961996883988,-0.000444352441665574,-0.00708373918862464
"delta",-9.84400951851203e-06,-0.000666098983202687,-0.000214961996883988,0.00137107193099296,-0.00844071308823347,-0.00109522638313159
"lambda",0.0343054919488363,-0.0257674704123726,-0.000444352441665574,-0.00844071308823347,1.11277857469563,-0.120342653953679
"luce",-0.00278417775934737,-0.00480916867933336,-0.00708373918862464,-0.00109522638313159,-0.120342653953679,0.0791722734663552
"alpha",0.0349624400107973,0.00114388898354325,-0.0206431500692628,7.81830543444623e-05,0.0159042539437213,-0.00787827453286201
"beta",0.00114388898354325,0.00729665359934137,0.00380266207274366,3.73057796563158e-05,-0.0593924070250893,-0.00873400237417015
"gamma",-0.0206431500692628,0.00380266207274366,0.050188837136816,-0.000493940237367602,-0.0415499485943201,-0.003334652641781
"delta",7.81830543444623e-05,3.73057796563158e-05,-0.000493940237367602,0.0081156458769072,-0.00163377823505774,1.87389670211595e-05
"lambda",0.0159042539437213,-0.0593924070250893,-0.0415499485943201,-0.00163377823505774,1.10111689450233,-0.039405738461702
"luce",-0.00787827453286201,-0.00873400237417015,-0.003334652641781,1.87389670211595e-05,-0.039405738461702,0.0708839852420901
"alpha",0.0106438846938235,-0.00238466218510393,-0.00447680608505983,0.00640868511289939,0.00562484622067,-0.0146510552656395
"beta",-0.00238466218510393,0.0628466924196948,0.00184284040081285,-0.0362192838538024,-0.00583983400098801,0.00145920862137172
"gamma",-0.00447680608505983,0.00184284040081285,0.00442565774474913,-0.00232630871690739,-0.00383776625377137,-0.000707313108361144
"delta",0.00640868511289939,-0.0362192838538024,-0.00232630871690739,0.066008856547351,-0.0561525322085809,-0.0110626963397956
"lambda",0.00562484622067,-0.00583983400098801,-0.00383776625377137,-0.0561525322085809,1.22725763297117,-0.003896235715901
"luce",-0.0146510552656395,0.00145920862137172,-0.000707313108361144,-0.0110626963397956,-0.003896235715901,0.0772982614056754
"alpha",0.0470409482721371,0.000602413129162634,-0.0332882328804893,0.00388005802025893,0.00556543801135369,-0.00327407700495705
"beta",0.000602413129162634,0.0181398429655787,0.000195623584112199,-0.0108035971896328,-0.0451636497054664,-0.00508377434767508
"gamma",-0.0332882328804893,0.000195623584112199,0.0977178753533543,-0.00742883668176993,-0.0145682173520104,-0.00330031420467353
"delta",0.00388005802025893,-0.0108035971896328,-0.00742883668176993,0.0444631814660084,0.00668215432786497,-0.00328230530058562
"lambda",0.00556543801135369,-0.0451636497054664,-0.0145682173520104,0.00668215432786497,1.27760764717351,-0.0658894264426474
"luce",-0.00327407700495705,-0.00508377434767508,-0.00330031420467353,-0.00328230530058562,-0.0658894264426474,0.0757275283932933
"alpha",0.0293682647386498,-1.59390877275307e-05,-0.00823061295559779,0.000875468327170139,0.0192207112385906,-0.008716129677828
"beta",-1.59390877275307e-05,0.00592729024224389,0.00417999542726851,-0.000951530635528668,-0.0409647431274128,-0.00515470709234378
"gamma",-0.00823061295559779,0.00417999542726851,0.0767194690938327,0.000172993371000701,-0.0278415764549441,-0.00340503895278976
"delta",0.000875468327170139,-0.000951530635528668,0.000172993371000701,0.00239504802165033,-0.00700972809035519,-0.00274599987995251
"lambda",0.0192207112385906,-0.0409647431274128,-0.0278415764549441,-0.00700972809035519,1.13618565272748,-0.0839033339483362
"luce",-0.008716129677828,-0.00515470709234378,-0.00340503895278976,-0.00274599987995251,-0.0839033339483362,0.0763208296635206
"alpha",0.0066643966609775,-0.00277539049826071,-0.00325681589025282,0.00840647310640426,0.0002828701227853,-0.0158783401740192
"beta",-0.00277539049826071,0.0716429421018915,0.00164988460958948,-0.0441841783604291,0.0396351873869506,0.00526075226725323
"gamma",-0.00325681589025282,0.00164988460958948,0.0160528882175302,-0.00332488901882627,-0.00283452517038367,0.00225016513659609
"delta",0.00840647310640426,-0.0441841783604291,-0.00332488901882627,0.0898543783206981,-0.0890767209950464,-0.0211284752149123
"lambda",0.0002828701227853,0.0396351873869506,-0.00283452517038367,-0.0890767209950464,1.30640239312699,-0.0126457324641229
"luce",-0.0158783401740192,0.00526075226725323,0.00225016513659609,-0.0211284752149123,-0.0126457324641229,0.0749566080837021
"alpha",0.00560189854249024,0.00214572466606981,-0.00064082591638917,0.00545773550402252,0.0137102386713881,-0.0144835418205131
"beta",0.00214572466606981,0.0189707758027324,0.000237374046764632,-0.00421728647822152,-0.0621888944195389,-0.00788033162923666
"gamma",-0.00064082591638917,0.000237374046764632,0.00997137267989376,-0.000710912212943963,-0.00430382325480808,0.00138266326004789
"delta",0.00545773550402252,-0.00421728647822152,-0.000710912212943963,0.0377851799928636,-0.0220704270710291,-0.0117816888419309
"lambda",0.0137102386713881,-0.0621888944195389,-0.00430382325480808,-0.0220704270710291,1.22362877742098,-0.0612164329189698
"luce",-0.0144835418205131,-0.00788033162923666,0.00138266326004789,-0.0117816888419309,-0.0612164329189698,0.0708854187794429
"alpha",0.00586776537524134,0.000875060555188633,-0.000169784650941701,0.000321097606192359,0.00599002485141208,-0.00996442174760801
"beta",0.000875060555188633,0.00295945491837422,0.000917771703185712,0.000131162224481087,-0.0278216338169685,-0.00335116232800073
"gamma",-0.000169784650941701,0.000917771703185712,0.0175316740037572,-0.000288666589561378,-0.00161123138597962,-0.000206494150867074
"delta",0.000321097606192359,0.000131162224481087,-0.000288666589561378,0.00191594557493815,-0.00517966979532799,-0.00182727410260066
"lambda",0.00599002485141208,-0.0278216338169685,-0.00161123138597962,-0.00517966979532799,0.947138476228125,-0.0449580164452243
"luce",-0.00996442174760801,-0.00335116232800073,-0.000206494150867074,-0.00182727410260066,-0.0449580164452243,0.0614145136920133
"alpha",0.00481145314154874,0.00303245862576266,-0.000432901307358354,0.00281268234465305,0.022694712750415,-0.0136972363426978
"beta",0.00303245862576266,0.0149433920091887,0.000856203165917413,-0.00137132630020128,-0.0630006498142701,-0.0090072165805124
"gamma",-0.000432901307358354,0.000856203165917413,0.0098041890630121,-0.00248095536457259,-0.00574923001090072,-0.0015779478017182
"delta",0.00281268234465305,-0.00137132630020128,-0.00248095536457259,0.0252297982878738,-0.00199232521100963,-0.0035684161988304
"lambda",0.022694712750415,-0.0630006498142701,-0.00574923001090072,-0.00199232521100963,1.07742231857286,-0.0849645301925498
"luce",-0.0136972363426978,-0.0090072165805124,-0.0015779478017182,-0.0035684161988304,-0.0849645301925498,0.0696338484739154
"alpha",0.00452275282230848,-0.000438827086160789,-0.000834955239533552,0.00216818711969439,0.00172851738061123,-0.0121309131262397
"beta",-0.000438827086160789,0.0472405582443914,0.00095406599846083,-0.0242654256281421,-0.0310270621902731,-0.00378344953209454
"gamma",-0.000834955239533552,0.00095406599846083,0.00667844217294243,-0.00164027678399354,-0.00317801966015024,0.000572063784610284
"delta",0.00216818711969439,-0.0242654256281421,-0.00164027678399354,0.0431435223080661,-0.024078655562179,-0.00517448937716502
"lambda",0.00172851738061123,-0.0310270621902731,-0.00317801966015024,-0.024078655562179,1.3170559824295,0.00372369090316114
"luce",-0.0121309131262397,-0.00378344953209454,0.000572063784610284,-0.00517448937716502,0.00372369090316114,0.0739725469208114
"alpha",0.0204976740789958,0.000803148372478515,-0.0109124969459442,0.00129042666632304,0.0187808112406682,-0.00901775986063101
"beta",0.000803148372478515,0.00699826674904271,0.00211096170871361,-0.00145918229054219,-0.0406231530307365,-0.00795330280269856
"gamma",-0.0109124969459442,0.00211096170871361,0.0144782137548802,-0.00136319360887687,-0.00479323062217111,-0.00616151774854435
"delta",0.00129042666632304,-0.00145918229054219,-0.00136319360887687,0.00750416556161498,0.00111625882448815,0.000890365899191982
"lambda",0.0187808112406682,-0.0406231530307365,-0.00479323062217111,0.00111625882448815,0.692799566803231,-0.0753515061124834
"luce",-0.00901775986063101,-0.00795330280269856,-0.00616151774854435,0.000890365899191982,-0.0753515061124834,0.0713649102055407
"alpha",0.00872459720496602,0.000687846718679402,-0.0071260479363087,0.0025872822055984,0.0182207218344542,-0.0138156161336963
"beta",0.000687846718679402,0.0139816162757504,0.00366739951187866,-0.00577385416292926,-0.068482411300538,-0.00749529322408562
"gamma",-0.0071260479363087,0.00366739951187866,0.0312434996209547,-0.00186316302190353,-0.0174426908040539,-0.000486840862328795
"delta",0.0025872822055984,-0.00577385416292926,-0.00186316302190353,0.0109481217135114,0.00560994374754774,-0.00426067342783076
"lambda",0.0182207218344542,-0.068482411300538,-0.0174426908040539,0.00560994374754774,1.18260289039271,-0.0593130399097589
"luce",-0.0138156161336963,-0.00749529322408562,-0.000486840862328795,-0.00426067342783076,-0.0593130399097589,0.0745181638919022
"alpha",0.00527778669741041,-8.69823522819175e-06,0.000313791440934928,-5.67749806796701e-05,0.0107353016457283,-0.00807018901563044
"beta",-8.69823522819175e-06,0.00181178726533774,0.000989176836365688,0.000540118193308677,-0.00132222556605675,0.000264303723139453
"gamma",0.000313791440934928,0.000989176836365688,0.0229946088538662,-0.000179791451993319,0.0107872750075022,0.00107673439845176
"delta",-5.67749806796701e-05,0.000540118193308677,-0.000179791451993319,0.00145399335305918,0.00145201159271775,6.99387972153405e-05
"lambda",0.0107353016457283,-0.00132222556605675,0.0107872750075022,0.00145201159271775,0.901681176729672,-0.0240528507546589
"luce",-0.00807018901563044,0.000264303723139453,0.00107673439845176,6.99387972153405e-05,-0.0240528507546589,0.0568272398706837
"alpha",0.0292375987347775,0.000987085566386598,-0.0127307770971782,0.000100155762741132,0.0125777020459675,-0.0080399163742112
"beta",0.000987085566386598,0.00494611494284694,0.00495709380008463,-0.0012921864449334,-0.0387010604423658,-0.00757713443205609
"gamma",-0.0127307770971782,0.00495709380008463,0.0714345896487943,-0.00186259587070195,-0.0397972740999906,-0.0101066683466657
"delta",0.000100155762741132,-0.0012921864449334,-0.00186259587070195,0.00860652101761889,0.00965217982671719,0.00211609729109502
"lambda",0.0125777020459675,-0.0387010604423658,-0.0397972740999906,0.00965217982671719,0.921541728676986,-0.0355601074533767
"luce",-0.0080399163742112,-0.00757713443205609,-0.0101066683466657,0.00211609729109502,-0.0355601074533767,0.0668984459715718
"alpha",0.0288833881295297,-0.000541561972772887,-0.0119724686340161,0.00123269817635444,0.0225270397648149,-0.00787548080828792
"beta",-0.000541561972772887,0.00774964713890723,0.00223335208843295,0.000880311580331046,-0.0421816417126508,-0.00788417859487127
"gamma",-0.0119724686340161,0.00223335208843295,0.019236002284035,-0.000245984165034162,-0.00542447654595595,-0.00541285720082715
"delta",0.00123269817635444,0.000880311580331046,-0.000245984165034162,0.00657250550979728,-0.0124403735797141,-0.00300297648745808
"lambda",0.0225270397648149,-0.0421816417126508,-0.00542447654595595,-0.0124403735797141,0.844486794363429,-0.0889167862199205
"luce",-0.00787548080828792,-0.00788417859487127,-0.00541285720082715,-0.00300297648745808,-0.0889167862199205,0.0756545886773264
