"","alpha","gamma","luce"
"gamma",-0.000595319600633882,0.00452892272347629,0.00199842150347085
"luce",-0.00463010963856913,0.00199842150347085,0.0260129165527953
"alpha",0.00485443749588403,-0.00116327541076179,-0.0125189482783479
"gamma",-0.00116327541076179,0.000302909859720247,0.00303196140814903
"luce",-0.0125189482783479,0.00303196140814903,0.0398398983153702
"alpha",0.00606599452239959,-7.91635420042459e-05,-0.0207300348972876
"gamma",-7.91635420042459e-05,0.00224919112506527,0.000837257634531883
"luce",-0.0207300348972876,0.000837257634531883,0.0757285006268017
"alpha",0.00272065037330279,-0.000336628302745684,-0.00749366718898236
"gamma",-0.000336628302745684,0.00016359879183165,0.00109530929965711
"luce",-0.00749366718898236,0.00109530929965711,0.0229373173938072
"alpha",0.0014874946654124,-0.000473373098777918,-0.00672800919674814
"gamma",-0.000473373098777918,0.000320630359644215,0.00220071060175817
"luce",-0.00672800919674814,0.00220071060175817,0.0393520636362494
"alpha",0.00119402949984029,-0.000412716205050871,-0.00418228307596042
"gamma",-0.000412716205050871,0.00155128996597976,0.00146831316622698
"luce",-0.00418228307596042,0.00146831316622698,0.0181110086350707
"alpha",0.0104624591449569,-5.15114736318854e-05,-0.0268725318483302
"gamma",-5.15114736318854e-05,0.00194820163818181,0.000405779073800267
"luce",-0.0268725318483302,0.000405779073800267,0.085603365257447
"alpha",0.00178074240519745,-0.000803442552759148,-0.00660494679948613
"gamma",-0.000803442552759148,0.00747585854203724,0.00176737276628694
"luce",-0.00660494679948613,0.00176737276628694,0.0331282835738602
"alpha",0.00445158994037761,-0.000224660571114628,-0.0158597005124184
"gamma",-0.000224660571114628,0.00166519397404992,0.00109501676860524
"luce",-0.0158597005124184,0.00109501676860524,0.0616275612616875
"alpha",0.00204369963409939,-0.000946839141686554,-0.00922251431619034
"gamma",-0.000946839141686554,0.000676139090817367,0.00408187544520852
"luce",-0.00922251431619034,0.00408187544520852,0.0549183806052899
"alpha",0.00130153145030229,-0.000422466400019617,-0.00292310464142572
"gamma",-0.000422466400019617,0.000194970141795546,0.0010451512312394
"luce",-0.00292310464142572,0.0010451512312394,0.0316347767437322
"alpha",0.0090863422282475,-3.96280175616123e-06,-0.0247870572972133
"gamma",-3.96280175616123e-06,0.00165476578100477,7.21692984081608e-05
"luce",-0.0247870572972133,7.21692984081608e-05,0.0778976914660209
"alpha",0.0024504585726722,-0.00108074069578975,-0.0105450007388084
"gamma",-0.00108074069578975,0.00187980112287227,0.00429669743327637
"luce",-0.0105450007388084,0.00429669743327637,0.0623705491285489
"alpha",0.00603716534566285,-0.000118016974357759,-0.0154157770695248
"gamma",-0.000118016974357759,0.000229546137006088,0.000417454698918325
"luce",-0.0154157770695248,0.000417454698918325,0.0440837480671242
"alpha",0.0207703174648058,-0.00144000697201854,-0.0141090445617621
"gamma",-0.00144000697201854,0.00113816370679816,-0.000182198684091991
"luce",-0.0141090445617621,-0.000182198684091991,0.0751114792104057
"alpha",0.00868925937008846,-0.00104157369043425,-0.0248772532261752
"gamma",-0.00104157369043425,0.000214087393463152,0.00301432423035489
"luce",-0.0248772532261752,0.00301432423035489,0.0760704155803314
"alpha",0.00540909427484034,1.11695958753786e-05,-0.0181215130254124
"gamma",1.11695958753786e-05,0.000687275775255398,0.00101782161738015
"luce",-0.0181215130254124,0.00101782161738015,0.0679555117410811
"alpha",0.001502527659029,-0.000476374829899251,-0.00481313600605449
"gamma",-0.000476374829899251,0.000549775104199889,0.00163003377026737
"luce",-0.00481313600605449,0.00163003377026737,0.0177353163191199
"alpha",0.00185041009456533,-0.000595633983153383,-0.00817449316984827
"gamma",-0.000595633983153383,0.000434637926635707,0.00270968171261451
"luce",-0.00817449316984827,0.00270968171261451,0.0428049571674522
