"","alpha","beta","gamma","delta","lambda","luce"
"gamma",-0.00336225880313669,0.00215286135593972,0.0238626021735893,-0.000866702938799158,-0.0287977153379316,-0.0026878164164156
"delta",0.000377096803395075,-5.80903668527096e-05,-0.000866702938799158,0.00431379950518396,-0.00113817654543918,-0.00109434195700978
"lambda",0.0130322400103196,-0.0152592458496959,-0.0287977153379316,-0.00113817654543918,0.555524450946981,-0.0679273037091705
"luce",-0.00568119726640729,-0.00228400515308316,-0.0026878164164156,-0.00109434195700978,-0.0679273037091705,0.0383754619549252
"alpha",0.0254882274629677,-0.00111019075401071,-0.0101797263429154,0.000572575067933803,0.0329578899645647,-0.00871900694703438
"beta",-0.00111019075401071,0.00193687442502757,0.000975548568887321,3.96655306413991e-05,-0.0166922089743224,-0.00150279088537514
"gamma",-0.0101797263429154,0.000975548568887321,0.00693531141127429,-0.000275206072368505,-0.00187804626795704,-0.00349516311660315
"delta",0.000572575067933803,3.96655306413991e-05,-0.000275206072368505,0.0014859233071807,-0.00294426474842679,-0.000447539088380852
"lambda",0.0329578899645647,-0.0166922089743224,-0.00187804626795704,-0.00294426474842679,0.608025022247386,-0.140176240593547
"luce",-0.00871900694703438,-0.00150279088537514,-0.00349516311660315,-0.000447539088380852,-0.140176240593547,0.067917832729699
"alpha",0.00682386036273702,0.000495974268191428,-0.00200675521407665,0.00107529405654557,0.016793570552109,-0.0143679569792593
"beta",0.000495974268191428,0.00656189745310401,0.00140821426213676,-0.00111898026993377,-0.0415429583186006,-0.0029825971664462
"gamma",-0.00200675521407665,0.00140821426213676,0.00874544284320195,-0.000189096783599718,-0.00835787529318534,-0.000527283657920846
"delta",0.00107529405654557,-0.00111898026993377,-0.000189096783599718,0.00117375005830872,-0.00375220365215645,-0.00317142184217981
"lambda",0.016793570552109,-0.0415429583186006,-0.00835787529318534,-0.00375220365215645,0.973924181942469,-0.0673427451169563
"luce",-0.0143679569792593,-0.0029825971664462,-0.000527283657920846,-0.00317142184217981,-0.0673427451169563,0.0584901977294498
"alpha",0.00642119542685476,0.000890419604163496,0.0010060572457594,0.000416023248595444,-0.000745619091621081,-0.00735571069431381
"beta",0.000890419604163496,0.0725115808260698,0.00311733434340042,-0.00933391302527939,-0.0152486986469295,-4.98364366585339e-05
"gamma",0.0010060572457594,0.00311733434340042,0.040695632781916,-0.00123036454489827,-0.00100456249841706,0.000462929607710478
"delta",0.000416023248595444,-0.00933391302527939,-0.00123036454489827,0.00704081073325179,-0.016735180366429,-0.00274204486470272
"lambda",-0.000745619091621081,-0.0152486986469295,-0.00100456249841706,-0.016735180366429,1.30698362007416,-0.00700127928993234
"luce",-0.00735571069431381,-4.98364366585339e-05,0.000462929607710478,-0.00274204486470272,-0.00700127928993234,0.0693600947011527
"alpha",0.00804045702836216,0.0006484582718367,-0.00235399306871093,0.000574882896507425,0.0203877300914629,-0.0135556729811446
"beta",0.0006484582718367,0.00397812386155194,0.00123531387873856,-0.00032465614291623,-0.0318306979056276,-0.00449848209872951
"gamma",-0.00235399306871093,0.00123531387873856,0.0095193495704097,-0.000245748432648397,-0.00531958857817552,-0.000757379499406605
"delta",0.000574882896507425,-0.00032465614291623,-0.000245748432648397,0.000602964413126474,-0.00242433098461568,-0.00221989453323657
"lambda",0.0203877300914629,-0.0318306979056276,-0.00531958857817552,-0.00242433098461568,0.844189432338487,-0.0855845197855069
"luce",-0.0135556729811446,-0.00449848209872951,-0.000757379499406605,-0.00221989453323657,-0.0855845197855069,0.0685216918647579
"alpha",0.00320151392950718,0.00047185218036965,-0.00113692956498235,0.000442385913446148,0.0182493576559827,-0.00792036388904418
"beta",0.00047185218036965,0.00271901633555983,0.00139246707725563,-0.000368586496842726,-0.0284728567404335,-0.00137657952715636
"gamma",-0.00113692956498235,0.00139246707725563,0.00968564752479263,-0.000756990972032622,-0.020574419035218,0.000501306213328055
"delta",0.000442385913446148,-0.000368586496842726,-0.000756990972032622,0.00229128481326683,0.00242251254046408,-0.00166926911969181
"lambda",0.0182493576559827,-0.0284728567404335,-0.020574419035218,0.00242251254046408,0.842928025012554,-0.113216177469884
"luce",-0.00792036388904418,-0.00137657952715636,0.000501306213328055,-0.00166926911969181,-0.113216177469884,0.0489262817727302
"alpha",0.00490792506382662,-0.000767388130569505,-0.00312655734154724,0.00188355662967352,0.00291149389816701,-0.00751050356332014
"beta",-0.000767388130569505,0.0814821314625404,0.00160845149016813,-0.0163137316106127,0.010715343684022,0.000625987355056718
"gamma",-0.00312655734154724,0.00160845149016813,0.0508788348896026,-0.00712922332098808,0.000208771244470163,0.0109970776419764
"delta",0.00188355662967352,-0.0163137316106127,-0.00712922332098808,0.0216555991920432,-0.0269549825186413,-0.00994043601558758
"lambda",0.00291149389816701,0.010715343684022,0.000208771244470163,-0.0269549825186413,1.33649647089265,0.000682453836845921
"luce",-0.00751050356332014,0.000625987355056718,0.0109970776419764,-0.00994043601558758,0.000682453836845921,0.0841920427137079
"alpha",0.00830446092048367,9.64861931342384e-05,-0.00299350417200223,2.17590199100972e-05,0.00550655489597284,-0.0044523689867361
"beta",9.64861931342384e-05,0.000445720762639524,0.000851750504120078,4.65252751804606e-08,-0.00229465093853237,-0.000759426016374982
"gamma",-0.00299350417200223,0.000851750504120078,0.0511946266494883,-0.000173397682256023,-0.000910684730781485,-0.00501557146997655
"delta",2.17590199100972e-05,4.65252751804606e-08,-0.000173397682256023,0.000707436364157399,-0.00128458816005138,-0.000883276214002399
"lambda",0.00550655489597284,-0.00229465093853237,-0.000910684730781485,-0.00128458816005138,0.39373307861758,-0.0557915317090753
"luce",-0.0044523689867361,-0.000759426016374982,-0.00501557146997655,-0.000883276214002399,-0.0557915317090753,0.0391669841242438
"alpha",0.00110382805629786,-0.00250343252064326,-0.000307723240023013,0.00440377143868182,0.00345564292246161,-0.00416181654154512
"beta",-0.00250343252064326,0.0688133145011474,0.00154042889367117,-0.0635694501357889,0.0442414804253047,0.00961546701324856
"gamma",-0.000307723240023013,0.00154042889367117,0.000788555946191005,-0.00214595986809988,-0.000184520711777644,0.0013760134421601
"delta",0.00440377143868182,-0.0635694501357889,-0.00214595986809988,0.133444800832137,-0.0632779780429278,-0.015460489239098
"lambda",0.00345564292246161,0.0442414804253047,-0.000184520711777644,-0.0632779780429278,1.10040960811167,-0.0229362655474753
"luce",-0.00416181654154512,0.00961546701324856,0.0013760134421601,-0.015460489239098,-0.0229362655474753,0.0347734477454216
"alpha",0.062287483535717,-7.01902469527039e-05,-0.0128136816700736,0.00018738708032772,0.0224399079585909,-0.00932043659800047
"beta",-7.01902469527039e-05,0.00172264539055306,0.000104719051282597,-0.000227518419180322,-0.0137012675757531,-0.000475940224761969
"gamma",-0.0128136816700736,0.000104719051282597,0.0130168709439272,-0.000116562560633197,0.00505368152071534,-0.00200679616492628
"delta",0.00018738708032772,-0.000227518419180322,-0.000116562560633197,0.000298482987756735,-0.000374864992094993,-7.53973693913641e-05
"lambda",0.0224399079585909,-0.0137012675757531,0.00505368152071534,-0.000374864992094993,0.766284579554585,-0.193250971885474
"luce",-0.00932043659800047,-0.000475940224761969,-0.00200679616492628,-7.53973693913641e-05,-0.193250971885474,0.0805416630180383
"alpha",0.0021665149690201,-0.0001623836072142,-0.000435826138252693,0.00326012520071834,0.00704580002113023,-0.00636842694206806
"beta",-0.0001623836072142,0.0100078883896882,0.000280403203676712,-0.00402484684050402,-0.0382929450847999,-0.000467738031030125
"gamma",-0.000435826138252693,0.000280403203676712,0.000799343815990904,-0.000248853682281288,-0.00312389941151483,0.000240255353059676
"delta",0.00326012520071834,-0.00402484684050402,-0.000248853682281288,0.0257270181146613,-0.0198250277492318,-0.00935794640679691
"lambda",0.00704580002113023,-0.0382929450847999,-0.00312389941151483,-0.0198250277492318,0.616351246320538,-0.0212767450586923
"luce",-0.00636842694206806,-0.000467738031030125,0.000240255353059676,-0.00935794640679691,-0.0212767450586923,0.0271046947515192
"alpha",0.00582346668603831,0.00088180028111549,-0.000588395721221332,0.000103779361433223,0.00242734128982655,-0.0107173503548257
"beta",0.00088180028111549,0.0776068586024273,4.62568971615889e-05,-0.00479689444734361,-0.0111097009733007,-0.00462980244304661
"gamma",-0.000588395721221332,4.62568971615889e-05,0.0202517541596222,-0.000191512712458624,-0.00183567609146444,-0.00302832378419055
"delta",0.000103779361433223,-0.00479689444734361,-0.000191512712458624,0.00270836724797304,-0.0102006633038079,-0.00050246802084054
"lambda",0.00242734128982655,-0.0111097009733007,-0.00183567609146444,-0.0102006633038079,1.33823657287755,0.00191455670192478
"luce",-0.0107173503548257,-0.00462980244304661,-0.00302832378419055,-0.00050246802084054,0.00191455670192478,0.052355759982349
"alpha",0.0502712302152008,0.000321340389696149,-0.0109110725251893,0.000401532041117752,0.00140672089998802,-0.00222001491935702
"beta",0.000321340389696149,0.00103940209963581,-4.26454748785677e-05,-0.000192138737213429,-0.0020650387703681,-0.000972446278047929
"gamma",-0.0109110725251893,-4.26454748785677e-05,0.011375275541049,-0.000193326417522647,0.000495724877122119,3.64838684469444e-05
"delta",0.000401532041117752,-0.000192138737213429,-0.000193326417522647,0.000514276781792486,-0.000248062087365296,-0.000214469282207752
"lambda",0.00140672089998802,-0.0020650387703681,0.000495724877122119,-0.000248062087365296,0.024870553336158,-0.00374440224950582
"luce",-0.00222001491935702,-0.000972446278047929,3.64838684469444e-05,-0.000214469282207752,-0.00374440224950582,0.00663545103085031
"alpha",0.0625893928728916,-0.00132803481091387,-0.0238058134836881,0.000705644917226699,0.0326968730522583,-0.00488742838145256
"beta",-0.00132803481091387,0.00230231202613335,0.00284580365225385,-0.000258757712758566,-0.0168061361721679,-0.003195244025221
"gamma",-0.0238058134836881,0.00284580365225385,0.0374285258785697,-0.00132102843805784,-0.0149472060336029,-0.00663132948114947
"delta",0.000705644917226699,-0.000258757712758566,-0.00132102843805784,0.00231369510009434,-0.000326680647191671,-0.000863108209294376
"lambda",0.0326968730522583,-0.0168061361721679,-0.0149472060336029,-0.000326680647191671,0.884620831958998,-0.182746336065453
"luce",-0.00488742838145256,-0.003195244025221,-0.00663132948114947,-0.000863108209294376,-0.182746336065453,0.0770564409454901
"alpha",0.000272813120102516,0.000104363943779786,1.95527959334399e-05,0.000238444284049609,-0.000431400555153311,-0.0011484863572457
"beta",0.000104363943779786,0.0809747622937641,0.000760261750549599,-0.029842356094503,0.0214167387686738,-0.0039844088596554
"gamma",1.95527959334399e-05,0.000760261750549599,0.00102784858452948,-0.000537664166005645,0.000812177866604451,-0.000525701005878836
"delta",0.000238444284049609,-0.029842356094503,-0.000537664166005645,0.0431949609564584,-0.078483565444625,-0.00260316065715504
"lambda",-0.000431400555153311,0.0214167387686738,0.000812177866604451,-0.078483565444625,1.27648695913088,0.000616963390428307
"luce",-0.0011484863572457,-0.0039844088596554,-0.000525701005878836,-0.00260316065715504,0.000616963390428307,0.0252194679079063
"alpha",0.00191309565548819,0.000120948522370421,-0.000158247112357867,-1.63894774153318e-05,0.0128828375297275,-0.00652566701835583
"beta",0.000120948522370421,0.000477935019553194,0.000193559088908376,-1.18385871066671e-05,-0.00932416597917223,-0.000111433527137385
"gamma",-0.000158247112357867,0.000193559088908376,0.00628355364837113,-0.000114257507635117,-0.0042578769461054,0.00097833800192145
"delta",-1.63894774153318e-05,-1.18385871066671e-05,-0.000114257507635117,0.000307895283455781,0.00245403968091613,9.87526859485133e-05
"lambda",0.0128828375297275,-0.00932416597917223,-0.0042578769461054,0.00245403968091613,0.650174081977416,-0.0887627943252367
"luce",-0.00652566701835583,-0.000111433527137385,0.00097833800192145,9.87526859485133e-05,-0.0887627943252367,0.043524585784798
"alpha",0.00830686052286932,0.000444446321741837,0.00455625023317373,0.000235074680300502,0.0104471597435908,-0.00655235104663896
"beta",0.000444446321741837,0.000613230558465817,0.00101177374769451,9.12556506451269e-05,-0.00511141212387906,-0.00108467029187437
"gamma",0.00455625023317373,0.00101177374769451,0.0462077332154828,-0.000296095451704985,-0.00208535032511255,-0.00222467516808558
"delta",0.000235074680300502,9.12556506451269e-05,-0.000296095451704985,0.00101625022947254,-0.000709388090564922,-6.82554455176263e-05
"lambda",0.0104471597435908,-0.00511141212387906,-0.00208535032511255,-0.000709388090564922,0.514179240959145,-0.0861190040340689
"luce",-0.00655235104663896,-0.00108467029187437,-0.00222467516808558,-6.82554455176263e-05,-0.0861190040340689,0.0456780122473201
"alpha",0.0036097042691344,-0.000187396150894144,-0.00116546077304599,0.000860464657502283,0.0235742491483542,-0.0103050001922673
"beta",-0.000187396150894144,0.00344439814100395,0.000886981245794511,-0.000351536848009611,-0.0246741754613936,-0.001480700201709
"gamma",-0.00116546077304599,0.000886981245794511,0.00205234443841616,-0.00014098669958806,-0.00606523039115672,-4.75778726807685e-05
"delta",0.000860464657502283,-0.000351536848009611,-0.00014098669958806,0.0019227496000615,0.00167678968991004,-0.00236643900024797
"lambda",0.0235742491483542,-0.0246741754613936,-0.00606523039115672,0.00167678968991004,0.458726661707776,-0.0781738852566181
"luce",-0.0103050001922673,-0.001480700201709,-4.75778726807685e-05,-0.00236643900024797,-0.0781738852566181,0.0455211369270112
"alpha",0.0652528879106715,0.00106727208649989,-0.00670789877024304,0.000186018902537663,-0.000493242034462227,-0.00690999472270855
"beta",0.00106727208649989,0.00430800305588523,9.12526150159534e-05,-0.000601465427819078,-0.0223421457605294,-0.00584801890434578
"gamma",-0.00670789877024304,9.12526150159534e-05,0.00428788423468436,-6.01882012235573e-05,0.00334792876234398,-0.000422963183944723
"delta",0.000186018902537663,-0.000601465427819078,-6.01882012235573e-05,0.000579476810110524,-0.00395083428854288,-0.00136352949856209
"lambda",-0.000493242034462227,-0.0223421457605294,0.00334792876234398,-0.00395083428854288,0.769308051932729,-0.082905630563573
"luce",-0.00690999472270855,-0.00584801890434578,-0.000422963183944723,-0.00136352949856209,-0.082905630563573,0.0688762799306257
"alpha",0.00681611528459428,0.000341476425526496,-0.00180864473291594,0.000696946676530676,0.0411080537576446,-0.0145333741682354
"beta",0.000341476425526496,0.00183548534929102,0.00107051822529463,0.00021438601895233,-0.0181451022509012,-0.00161681164051183
"gamma",-0.00180864473291594,0.00107051822529463,0.00780551259764383,-0.000187297402812059,-0.0121686463848733,-0.000853503756572299
"delta",0.000696946676530676,0.00021438601895233,-0.000187297402812059,0.00520036423300911,-0.0039949234173418,-0.00194381966366431
"lambda",0.0411080537576446,-0.0181451022509012,-0.0121686463848733,-0.0039949234173418,0.90584085280824,-0.180669825902049
"luce",-0.0145333741682354,-0.00161681164051183,-0.000853503756572299,-0.00194381966366431,-0.180669825902049,0.0692260036057556
"alpha",0.00240613784339151,-0.00152261668749562,-0.000338580089479301,0.00275646334026309,-0.000895712722093133,-0.00954822103779893
"beta",-0.00152261668749562,0.075058360024001,0.00124755590732367,-0.0280543893234004,0.0169358153270958,0.00484625234396028
