"","alpha","beta","gamma","delta","lambda","luce"
"lambda",0.001212747,-0.09197477,0.00710758,0.00246762,1.218398,-0.01676161
"luce",-0.006346241,-0.01361534,0.006769473,-3.585662e-05,-0.01676161,0.07185605
"alpha",0.01050794,0.002690403,-0.001138599,-0.0006927078,0.01960444,-0.01833733
"beta",0.002690403,0.01489002,-0.0005403771,-0.00146676,-0.09048204,-0.01270852
"gamma",-0.001138599,-0.0005403771,0.01902259,0.001278409,0.008486022,0.00332857
"delta",-0.0006927078,-0.00146676,0.001278409,0.006677796,0.01570528,0.004115224
"lambda",0.01960444,-0.09048204,0.008486022,0.01570528,1.279967,-0.06526793
"luce",-0.01833733,-0.01270852,0.00332857,0.004115224,-0.06526793,0.07660962
"alpha",0.009640574,0.001695697,-0.003856716,0.0004017459,0.001691077,-0.0121459
"beta",0.001695697,0.0681245,-0.00151653,-0.004189899,-0.04125855,-0.005412198
"gamma",-0.003856716,-0.00151653,0.007309976,-0.0002023897,-0.002796455,0.0043373
"delta",0.0004017459,-0.004189899,-0.0002023897,0.002805827,-0.004611281,-0.001568534
"lambda",0.001691077,-0.04125855,-0.002796455,-0.004611281,1.251477,-0.004546218
"luce",-0.0121459,-0.005412198,0.0043373,-0.001568534,-0.004546218,0.06965906
"alpha",0.01077118,0.002535719,0.001600666,-0.0004451445,0.005453549,-0.01619761
"beta",0.002535719,0.07089577,-0.0008682759,-0.004462101,-0.0639453,-0.01181586
"gamma",0.001600666,-0.0008682759,0.0214149,0.0009766852,-0.002416618,0.003453551
"delta",-0.0004451445,-0.004462101,0.0009766852,0.003244644,-0.003321375,7.147394e-05
"lambda",0.005453549,-0.0639453,-0.002416618,-0.003321375,1.317951,-0.01975109
"luce",-0.01619761,-0.01181586,0.003453551,7.147394e-05,-0.01975109,0.07917726
"alpha",0.004716079,0.001002398,0.001338578,-0.000450122,0.001422718,-0.005493156
"beta",0.001002398,0.0108666,-6.604182e-05,-0.005613713,-0.05852483,-0.008228931
"gamma",0.001338578,-6.604182e-05,0.03292887,-1.20576e-05,0.005126015,0.0002321976
"delta",-0.000450122,-0.005613713,-1.20576e-05,0.006456417,0.02217614,0.00376341
"lambda",0.001422718,-0.05852483,0.005126015,0.02217614,1.190508,-0.03168031
"luce",-0.005493156,-0.008228931,0.0002321976,0.00376341,-0.03168031,0.05183906
"alpha",0.04346455,0.0002200538,-0.003437134,0.0002197169,0.01194091,-0.01235874
"beta",0.0002200538,0.008325028,4.71316e-05,-0.005793568,-0.02111909,-0.003028383
"gamma",-0.003437134,4.71316e-05,0.003524595,5.057138e-05,0.0009158436,-0.0002072917
"delta",0.0002197169,-0.005793568,5.057138e-05,0.009715581,0.0267888,0.004052945
"lambda",0.01194091,-0.02111909,0.0009158436,0.0267888,0.9974108,-0.02743785
"luce",-0.01235874,-0.003028383,-0.0002072917,0.004052945,-0.02743785,0.0637278
"alpha",0.01142528,0.002173646,0.001709438,1.285847e-06,0.003486457,-0.01473328
"beta",0.002173646,0.06904598,-0.0008567982,-0.004229745,-0.04932035,-0.009974612
"gamma",0.001709438,-0.0008567982,0.0341361,0.0004753807,0.00190273,0.006021622
"delta",1.285847e-06,-0.004229745,0.0004753807,0.002804622,-0.003107014,-0.0008452327
"lambda",0.003486457,-0.04932035,0.00190273,-0.003107014,1.285337,-0.01058432
"luce",-0.01473328,-0.009974612,0.006021622,-0.0008452327,-0.01058432,0.07493398
"alpha",0.004531651,0.001222486,-0.001995869,0.0006102771,0.00654235,-0.002892351
"beta",0.001222486,0.01378509,-0.0003763534,-0.002868611,-0.06664432,-0.008060986
"gamma",-0.001995869,-0.0003763534,0.002860787,-0.0002676612,-0.001167004,0.0009250964
"delta",0.0006102771,-0.002868611,-0.0002676612,0.0169863,0.02826227,0.002359674
"lambda",0.00654235,-0.06664432,-0.001167004,0.02826227,1.02464,-0.0442
"luce",-0.002892351,-0.008060986,0.0009250964,0.002359674,-0.0442,0.0688467
"alpha",0.02996403,0.003171029,-0.00504207,-0.0008954016,0.005524545,-0.01029927
"beta",0.003171029,0.01866533,0.0007166485,-0.006712368,-0.049943,-0.007208537
"gamma",-0.00504207,0.0007166485,0.004815814,-0.0001790152,0.002219575,0.0005841306
"delta",-0.0008954016,-0.006712368,-0.0001790152,0.002918794,0.0190339,0.002902064
"lambda",0.005524545,-0.049943,0.002219575,0.0190339,0.9949519,-0.008599686
"luce",-0.01029927,-0.007208537,0.0005841306,0.002902064,-0.008599686,0.06031049
"alpha",0.01338548,0.0003426423,0.001919446,0.0001848248,-0.004772551,-0.02182727
"beta",0.0003426423,0.01135153,0.0002460407,-0.002857479,-0.01669545,-0.0001424742
"gamma",0.001919446,0.0002460407,0.009802711,6.903318e-05,-0.002263843,0.001437061
"delta",0.0001848248,-0.002857479,6.903318e-05,0.01225974,-0.001080525,-0.001112877
"lambda",-0.004772551,-0.01669545,-0.002263843,-0.001080525,1.238625,0.001873968
"luce",-0.02182727,-0.0001424742,0.001437061,-0.001112877,0.001873968,0.07641889
"alpha",0.007792239,0.002245689,-0.0008680533,-0.0005533444,0.02316818,-0.01074936
"beta",0.002245689,0.005634778,-0.0002257905,-0.002647504,-0.03356083,-0.002724694
"gamma",-0.0008680533,-0.0002257905,0.009855302,4.529744e-05,0.001466989,0.002199369
"delta",-0.0005533444,-0.002647504,4.529744e-05,0.007345924,0.01866599,0.001160028
"lambda",0.02316818,-0.03356083,0.001466989,0.01866599,0.7304952,-0.0628373
"luce",-0.01074936,-0.002724694,0.002199369,0.001160028,-0.0628373,0.05603163
"alpha",0.007700594,0.002272883,-0.00305866,8.89799e-05,0.003902331,-0.00881745
"beta",0.002272883,0.05314373,-0.0004116945,-0.01318757,-0.09692208,-0.01166718
"gamma",-0.00305866,-0.0004116945,0.003892574,5.727822e-05,-0.002297413,0.004032325
"delta",8.89799e-05,-0.01318757,5.727822e-05,0.006567004,0.005555739,0.0005202529
"lambda",0.003902331,-0.09692208,-0.002297413,0.005555739,1.265638,-0.01444368
"luce",-0.00881745,-0.01166718,0.004032325,0.0005202529,-0.01444368,0.06495236
"alpha",0.009813604,0.00233201,0.002989438,0.0003379645,0.003364817,-0.01484911
"beta",0.00233201,0.06540278,-0.0008702971,-0.004233099,-0.06261258,-0.009272204
"gamma",0.002989438,-0.0008702971,0.03306156,0.0004228401,0.006217304,0.004300138
"delta",0.0003379645,-0.004233099,0.0004228401,0.003402335,-0.004136155,-0.001717532
"lambda",0.003364817,-0.06261258,0.006217304,-0.004136155,1.273693,-0.009187143
"luce",-0.01484911,-0.009272204,0.004300138,-0.001717532,-0.009187143,0.07828366
"alpha",0.009764006,0.001635316,0.0002576896,0.0002202573,-0.0008562477,-0.01498149
"beta",0.001635316,0.06549103,-0.0004819736,-0.004584412,-0.03729532,-0.007802263
"gamma",0.0002576896,-0.0004819736,0.02166979,-2.366082e-05,0.006055474,0.00441859
"delta",0.0002202573,-0.004584412,-2.366082e-05,0.002744097,-0.00468641,-0.001070175
"lambda",-0.0008562477,-0.03729532,0.006055474,-0.00468641,1.320425,0.008844962
"luce",-0.01498149,-0.007802263,0.00441859,-0.001070175,0.008844962,0.07753271
"alpha",0.004959966,0.001365816,-0.0003708462,0.0004849628,0.01359679,-0.007864204
"beta",0.001365816,0.007206637,-0.0004924206,-0.00166834,-0.05059227,-0.006606445
"gamma",-0.0003708462,-0.0004924206,0.01050907,0.0001641059,-0.003234018,0.003692088
"delta",0.0004849628,-0.00166834,0.0001641059,0.00723938,0.01884632,0.003486417
"lambda",0.01359679,-0.05059227,-0.003234018,0.01884632,1.000699,-0.01916807
"luce",-0.007864204,-0.006606445,0.003692088,0.003486417,-0.01916807,0.0553152
"alpha",0.01038601,0.001642054,0.000801289,-0.0004654236,0.0059121,-0.01637287
"beta",0.001642054,0.01384744,0.0002621015,-0.006241896,-0.03472682,-0.005593908
"gamma",0.000801289,0.0002621015,0.01015125,5.628896e-05,-0.001085987,0.001364674
"delta",-0.0004654236,-0.006241896,5.628896e-05,0.006899078,0.01448407,0.002342584
"lambda",0.0059121,-0.03472682,-0.001085987,0.01448407,1.208918,-0.01994006
"luce",-0.01637287,-0.005593908,0.001364674,0.002342584,-0.01994006,0.07558004
"alpha",0.01186976,0.004749631,-0.0004623574,4.869904e-05,0.01207449,-0.01532637
"beta",0.004749631,0.03006766,0.0006887351,-0.006399489,-0.0343537,-0.009084422
"gamma",-0.0004623574,0.0006887351,0.01576996,0.0002146228,0.0057148,0.002764702
"delta",4.869904e-05,-0.006399489,0.0002146228,0.003820816,0.002788302,0.0005016225
"lambda",0.01207449,-0.0343537,0.0057148,0.002788302,0.9430534,-0.01506106
"luce",-0.01532637,-0.009084422,0.002764702,0.0005016225,-0.01506106,0.0782519
"alpha",0.04306285,0.001379325,-0.004289896,-0.0003410259,-0.002639336,-0.0136327
"beta",0.001379325,0.03704481,-7.918189e-05,-0.008716293,-0.02880186,-0.007874579
"gamma",-0.004289896,-7.918189e-05,0.004362278,3.184711e-05,0.0003520878,-2.215851e-05
"delta",-0.0003410259,-0.008716293,3.184711e-05,0.002548654,0.009112387,0.002271002
"lambda",-0.002639336,-0.02880186,0.0003520878,0.009112387,1.230613,-0.009717692
"luce",-0.0136327,-0.007874579,-2.215851e-05,0.002271002,-0.009717692,0.07201218
"alpha",0.008654382,0.001957743,-0.002634069,0.0003414671,0.008055199,-0.01618568
"beta",0.001957743,0.06242819,0.0005329455,-0.007231878,-0.07120921,-0.01067887
"gamma",-0.002634069,0.0005329455,0.008716587,0.001262791,-0.005366573,0.004501078
"delta",0.0003414671,-0.007231878,0.001262791,0.006114776,-0.003777341,-0.002224349
"lambda",0.008055199,-0.07120921,-0.005366573,-0.003777341,1.278052,-0.02432226
"luce",-0.01618568,-0.01067887,0.004501078,-0.002224349,-0.02432226,0.0794544
"alpha",0.01232891,0.001496579,-0.003104062,-0.0001886404,0.007122451,-0.005819839
"beta",0.001496579,0.07121273,-0.0004795792,-0.003304961,-0.029536,-0.00574385
"gamma",-0.003104062,-0.0004795792,0.002080918,5.991498e-05,-0.002018029,0.002648642
"delta",-0.0001886404,-0.003304961,5.991498e-05,0.002083291,-0.006413729,-0.0004666277
"lambda",0.007122451,-0.029536,-0.002018029,-0.006413729,1.291015,-0.02070338
"luce",-0.005819839,-0.00574385,0.002648642,-0.0004666277,-0.02070338,0.06958821
"alpha",0.006994077,0.001328507,-0.002764732,0.0001793981,-0.00391857,-0.01569992
"beta",0.001328507,0.07089545,-0.000627574,-0.003332933,-0.04474124,-0.004845625
"gamma",-0.002764732,-0.000627574,0.01366522,5.170976e-05,0.003922026,0.004593632
"delta",0.0001793981,-0.003332933,5.170976e-05,0.001689785,-0.003454914,-0.0009597107
"lambda",-0.00391857,-0.04474124,0.003922026,-0.003454914,1.306739,0.008913517
"luce",-0.01569992,-0.004845625,0.004593632,-0.0009597107,0.008913517,0.07725939
"alpha",0.008165968,0.0001038807,0.002350435,-0.0002112213,0.003476763,-0.008615472
"beta",0.0001038807,0.06078616,-0.001881156,-0.003987397,-0.06471076,-0.004239758
"gamma",0.002350435,-0.001881156,0.03258817,8.273084e-05,-0.004946939,0.003609919
"delta",-0.0002112213,-0.003987397,8.273084e-05,0.003154952,-0.0003803618,-0.001280546
"lambda",0.003476763,-0.06471076,-0.004946939,-0.0003803618,1.312886,-0.01975923
"luce",-0.008615472,-0.004239758,0.003609919,-0.001280546,-0.01975923,0.05338439
"alpha",0.00960303,0.003200433,0.0001812819,-0.001544554,0.01430568,-0.01379545
"beta",0.003200433,0.01362975,0.000215947,-0.006517909,-0.05482872,-0.007216486
"gamma",0.0001812819,0.000215947,0.01341179,-0.0002186238,0.002884953,0.003296114
"delta",-0.001544554,-0.006517909,-0.0002186238,0.006772795,0.0178547,0.001715517
"lambda",0.01430568,-0.05482872,0.002884953,0.0178547,1.168935,-0.01987364
"luce",-0.01379545,-0.007216486,0.003296114,0.001715517,-0.01987364,0.07229544
"alpha",0.01257535,0.004651255,0.002558343,0.0001002896,0.00100411,-0.01962412
"beta",0.004651255,0.05132705,-0.0004368782,-0.01290398,-0.08645889,-0.01848221
"gamma",0.002558343,-0.0004368782,0.01258548,0.0009462409,-0.003373532,0.003229527
"delta",0.0001002896,-0.01290398,0.0009462409,0.005947209,8.317747e-05,0.001202583
"lambda",0.00100411,-0.08645889,-0.003373532,8.317747e-05,1.247874,-0.00655622
"luce",-0.01962412,-0.01848221,0.003229527,0.001202583,-0.00655622,0.07854988
"alpha",0.02026184,0.004566197,-0.002086385,0.0007164418,0.002105186,-0.005948061
"beta",0.004566197,0.04806432,0.001164856,-0.01104511,-0.09792867,-0.008046194
"gamma",-0.002086385,0.001164856,0.002854187,0.0002174566,-0.0006990787,-0.0001346463
"delta",0.0007164418,-0.01104511,0.0002174566,0.004791141,0.002317378,0.0001204376
"lambda",0.002105186,-0.09792867,-0.0006990787,0.002317378,1.246398,-0.0008926564
"luce",-0.005948061,-0.008046194,-0.0001346463,0.0001204376,-0.0008926564,0.06503374
"alpha",0.03727152,0.0001833343,-0.003930782,0.0001567858,-0.007080129,-0.01307952
"beta",0.0001833343,0.07084702,0.0007644306,-0.003384066,-0.05820327,-0.01132719
"gamma",-0.003930782,0.0007644306,0.004619479,-5.139141e-05,0.001047254,-0.001133615
"delta",0.0001567858,-0.003384066,-5.139141e-05,0.001863965,-0.002304105,-0.0002216371
"lambda",-0.007080129,-0.05820327,0.001047254,-0.002304105,1.252034,-0.002612221
"luce",-0.01307952,-0.01132719,-0.001133615,-0.0002216371,-0.002612221,0.08333917
"alpha",0.00729891,0.004065217,-4.049074e-06,-0.0016482,0.01407324,-0.01294564
"beta",0.004065217,0.01006089,0.000262509,-0.004334366,-0.0463187,-0.006920783
"gamma",-4.049074e-06,0.000262509,0.006335899,-0.0002957808,0.00439795,0.002033234
"delta",-0.0016482,-0.004334366,-0.0002957808,0.005585437,0.02194828,0.003868035
"lambda",0.01407324,-0.0463187,0.00439795,0.02194828,1.05051,-0.02105878
"luce",-0.01294564,-0.006920783,0.002033234,0.003868035,-0.02105878,0.07597534
"alpha",0.01037788,0.001626768,-0.001288782,-0.0007655703,0.004856686,-0.0154857
"beta",0.001626768,0.02248232,0.001377428,-0.009148359,-0.06281707,-0.006303581
"gamma",-0.001288782,0.001377428,0.01200784,-0.0004578275,-0.002701078,0.003795943
"delta",-0.0007655703,-0.009148359,-0.0004578275,0.004647084,0.02934111,0.003370786
"lambda",0.004856686,-0.06281707,-0.002701078,0.02934111,1.199136,-0.02404524
"luce",-0.0154857,-0.006303581,0.003795943,0.003370786,-0.02404524,0.07157573
"alpha",0.008658684,0.002941978,-0.002025338,-0.002279007,0.02583223,-0.004102132
"beta",0.002941978,0.01375319,0.0007358135,-0.008395555,-0.02958648,0.001527665
"gamma",-0.002025338,0.0007358135,0.01583673,-0.0007455899,0.002252512,-0.001289008
"delta",-0.002279007,-0.008395555,-0.0007455899,0.01324702,-0.003145086,-0.005412134
"lambda",0.02583223,-0.02958648,0.002252512,-0.003145086,1.123793,-0.04466724
"luce",-0.004102132,0.001527665,-0.001289008,-0.005412134,-0.04466724,0.07552441
"alpha",0.009481233,0.001709591,0.0004023,-0.0004982487,0.005494196,-0.007513208
"beta",0.001709591,0.0171842,0.0007097025,-0.007773853,-0.05832746,-0.006826505
"gamma",0.0004023,0.0007097025,0.04314774,-0.000128001,-0.007813063,0.004692059
"delta",-0.0004982487,-0.007773853,-0.000128001,0.007944041,0.0221835,0.002202216
"lambda",0.005494196,-0.05832746,-0.007813063,0.0221835,0.8519908,-0.04694112
"luce",-0.007513208,-0.006826505,0.004692059,0.002202216,-0.04694112,0.04848012
"alpha",0.04212032,0.001712725,-0.003013231,-0.0006294086,0.01032408,-0.01385931
"beta",0.001712725,0.009470263,0.0001532497,-0.002441106,-0.06613387,-0.01042322
"gamma",-0.003013231,0.0001532497,0.00296019,-7.135645e-05,-0.0004498845,-0.0004494921
"delta",-0.0006294086,-0.002441106,-7.135645e-05,0.006934154,0.02081458,0.003660489
"lambda",0.01032408,-0.06613387,-0.0004498845,0.02081458,1.266245,-0.01989344
"luce",-0.01385931,-0.01042322,-0.0004494921,0.003660489,-0.01989344,0.07448562
"alpha",0.02616896,0.003189399,-0.006304641,-6.196278e-05,0.01238431,-0.01647987
"beta",0.003189399,0.01309736,-0.0002024756,-0.001460689,-0.07456358,-0.01071198
"gamma",-0.006304641,-0.0002024756,0.003631163,0.0007403975,0.003406581,0.0008515694
"delta",-6.196278e-05,-0.001460689,0.0007403975,0.005351624,0.01075186,0.002992884
"lambda",0.01238431,-0.07456358,0.003406581,0.01075186,1.092898,-0.0754298
"luce",-0.01647987,-0.01071198,0.0008515694,0.002992884,-0.0754298,0.07783763
"alpha",0.01870222,0.004998134,-0.003065446,0.001393901,-0.001952148,-0.005726439
"beta",0.004998134,0.04786983,0.0001433792,-0.01149363,-0.09029487,-0.007056031
"gamma",-0.003065446,0.0001433792,0.002330252,0.0002111897,0.002439234,5.250819e-05
"delta",0.001393901,-0.01149363,0.0002111897,0.005972756,0.001178348,0.0001203569
"lambda",-0.001952148,-0.09029487,0.002439234,0.001178348,1.304001,-0.009920345
"luce",-0.005726439,-0.007056031,5.250819e-05,0.0001203569,-0.009920345,0.06281295
"alpha",0.01107513,0.003195972,0.0006323315,0.0001140228,0.01745791,-0.01988789
"beta",0.003195972,0.01437644,0.0005680065,-0.0001556904,-0.07733601,-0.009574061
"gamma",0.0006323315,0.0005680065,0.01089486,0.0005329503,-0.004169335,-0.0002791798
"delta",0.0001140228,-0.0001556904,0.0005329503,0.008008856,0.01106665,-0.000675521
"lambda",0.01745791,-0.07733601,-0.004169335,0.01106665,1.190685,-0.08009783
"luce",-0.01988789,-0.009574061,-0.0002791798,-0.000675521,-0.08009783,0.0706288
"alpha",0.02649259,0.0009502649,-0.002393837,-0.0003927226,0.02128371,-0.00863377
"beta",0.0009502649,0.01022525,0.0003359743,-0.004861172,-0.01283616,-0.001608509
"gamma",-0.002393837,0.0003359743,0.004822768,-0.0002225932,0.007686934,0.001710479
"delta",-0.0003927226,-0.004861172,-0.0002225932,0.004809367,0.006397733,0.0005102083
"lambda",0.02128371,-0.01283616,0.007686934,0.006397733,1.180943,-0.02136535
"luce",-0.00863377,-0.001608509,0.001710479,0.0005102083,-0.02136535,0.06820314
"alpha",0.01088336,0.002302624,0.001474706,-0.001276137,0.01111386,-0.01370263
"beta",0.002302624,0.009509479,0.001247248,-0.006500187,-0.06468635,-0.006724038
"gamma",0.001474706,0.001247248,0.02167937,8.539569e-06,-0.009440654,0.001813911
"delta",-0.001276137,-0.006500187,8.539569e-06,0.01072075,0.04193244,0.00485888
"lambda",0.01111386,-0.06468635,-0.009440654,0.04193244,1.187146,-0.0878373
"luce",-0.01370263,-0.006724038,0.001813911,0.00485888,-0.0878373,0.06427189
"alpha",0.0104386,0.002388068,0.0007710539,-0.0001491006,0.002642447,-0.01921915
"beta",0.002388068,0.06613962,-0.001126097,-0.008374168,-0.06925413,-0.008447163
"gamma",0.0007710539,-0.001126097,0.01842899,0.0005823345,0.00879854,0.000897108
"delta",-0.0001491006,-0.008374168,0.0005823345,0.00611307,-0.004376595,-0.001364567
"lambda",0.002642447,-0.06925413,0.00879854,-0.004376595,1.26596,-0.0077659
"luce",-0.01921915,-0.008447163,0.000897108,-0.001364567,-0.0077659,0.07795931
"alpha",0.00856818,0.00615721,-0.003193592,-0.001679497,0.02764859,-0.006107629
"beta",0.00615721,0.01960852,-0.0006538525,-0.005386462,-0.03811099,-0.005784842
"gamma",-0.003193592,-0.0006538525,0.009489437,0.0001587113,-0.0005892237,0.0008003069
"delta",-0.001679497,-0.005386462,0.0001587113,0.001782801,0.008819234,0.001422509
"lambda",0.02764859,-0.03811099,-0.0005892237,0.008819234,0.956136,-0.01445941
"luce",-0.006107629,-0.005784842,0.0008003069,0.001422509,-0.01445941,0.06555912
"alpha",0.006178793,0.00182081,-0.002827408,-0.0003941183,0.01108819,-0.005318149
"beta",0.00182081,0.01821484,-0.0004896803,-0.007942021,-0.09129559,-0.01229951
"gamma",-0.002827408,-0.0004896803,0.005204283,-0.0003452416,-0.006988674,-0.0002527125
"delta",-0.0003941183,-0.007942021,-0.0003452416,0.009558597,0.04680432,0.007421726
"lambda",0.01108819,-0.09129559,-0.006988674,0.04680432,1.251955,-0.004357954
"luce",-0.005318149,-0.01229951,-0.0002527125,0.007421726,-0.004357954,0.07527573
"alpha",0.007194824,0.001815246,9.231893e-06,-0.000689966,0.002004336,-0.008793939
"beta",0.001815246,0.01053327,0.0002812754,-0.004833649,-0.06832721,-0.0102711
"gamma",9.231893e-06,0.0002812754,0.02664232,-0.0003310477,-0.003756429,0.0008995162
"delta",-0.000689966,-0.004833649,-0.0003310477,0.005213154,0.02694164,0.005272387
"lambda",0.002004336,-0.06832721,-0.003756429,0.02694164,1.270904,-0.04696676
"luce",-0.008793939,-0.0102711,0.0008995162,0.005272387,-0.04696676,0.07752008
"alpha",0.008024325,0.002034908,0.001556985,1.656734e-05,0.0005327109,-0.007992621
"beta",0.002034908,0.04823702,-0.0002225774,-0.0115529,-0.07836511,-0.0140264
"gamma",0.001556985,-0.0002225774,0.02392546,-9.798689e-05,-0.001383455,0.003682742
"delta",1.656734e-05,-0.0115529,-9.798689e-05,0.005385919,-0.007632432,-0.0001760646
"lambda",0.0005327109,-0.07836511,-0.001383455,-0.007632432,1.271096,-0.00646034
"luce",-0.007992621,-0.0140264,0.003682742,-0.0001760646,-0.00646034,0.06356109
"alpha",0.01559315,0.001572139,0.0005016263,-0.000516711,0.006304514,-0.02242826
"beta",0.001572139,0.02201147,5.510529e-05,-0.005670881,-0.0190952,-0.00363727
"gamma",0.0005016263,5.510529e-05,0.008943815,-1.703074e-05,0.0009489547,0.002102772
"delta",-0.000516711,-0.005670881,-1.703074e-05,0.002800184,0.003748555,0.001466506
"lambda",0.006304514,-0.0190952,0.0009489547,0.003748555,1.184223,-0.03678784
"luce",-0.02242826,-0.00363727,0.002102772,0.001466506,-0.03678784,0.08112592
"alpha",0.006800929,0.001010266,-0.0009190446,-0.0006743155,0.01008971,-0.01325915
"beta",0.001010266,0.004928057,0.0005303592,0.0001425558,-0.01070585,-0.004572758
"gamma",-0.0009190446,0.0005303592,0.01705394,0.001181911,-0.003952063,0.003480734
"delta",-0.0006743155,0.0001425558,0.001181911,0.02076569,0.008690902,0.003164934
"lambda",0.01008971,-0.01070585,-0.003952063,0.008690902,0.3135449,-0.0460615
"luce",-0.01325915,-0.004572758,0.003480734,0.003164934,-0.0460615,0.05806316
"alpha",0.005244784,0.003311449,-0.001300851,-6.669346e-05,0.005322089,-0.005291174
"beta",0.003311449,0.00801876,-0.002510387,-0.002011348,-0.05001081,-0.00265581
"gamma",-0.001300851,-0.002510387,0.009129882,-0.0009793964,0.0145531,0.001238577
"delta",-6.669346e-05,-0.002011348,-0.0009793964,0.006525007,0.0101361,0.004030117
"lambda",0.005322089,-0.05001081,0.0145531,0.0101361,0.5962377,-0.03254947
"luce",-0.005291174,-0.00265581,0.001238577,0.004030117,-0.03254947,0.07891422
"alpha",0.01167065,0.003031034,-5.97344e-05,-0.0006248552,0.02313673,-0.02047817
"beta",0.003031034,0.01610335,-0.0002384912,-0.002953963,-0.08767071,-0.01253065
"gamma",-5.97344e-05,-0.0002384912,0.00601813,0.0002426201,-0.0005437751,0.0009142415
"delta",-0.0006248552,-0.002953963,0.0002426201,0.004544472,0.01697487,0.002330361
"lambda",0.02313673,-0.08767071,-0.0005437751,0.01697487,1.178412,-0.08076243
"luce",-0.02047817,-0.01253065,0.0009142415,0.002330361,-0.08076243,0.07642936
"alpha",0.01111634,0.007314679,-0.004941168,0.0002808361,0.008597185,-0.01938975
"beta",0.007314679,0.03693829,-0.002586283,-0.009390978,-0.08435455,-0.01442172
"gamma",-0.004941168,-0.002586283,0.007813764,6.007553e-05,-0.003005982,0.00870095
"delta",0.0002808361,-0.009390978,6.007553e-05,0.004560291,0.002108544,0.0007236701
"lambda",0.008597185,-0.08435455,-0.003005982,0.002108544,1.237028,-0.01939083
"luce",-0.01938975,-0.01442172,0.00870095,0.0007236701,-0.01939083,0.08457459
"alpha",0.004978984,-3.58974e-05,-0.001750559,0.0002454548,0.00161389,-0.003143488
"beta",-3.58974e-05,0.06516515,0.000223384,-0.009427633,-0.04717283,-0.006768668
"gamma",-0.001750559,0.000223384,0.00598562,0.0002391432,-0.001107053,0.0001581454
"delta",0.0002454548,-0.009427633,0.0002391432,0.005595722,-0.008661292,-0.0008560664
"lambda",0.00161389,-0.04717283,-0.001107053,-0.008661292,1.32368,-0.0005871941
"luce",-0.003143488,-0.006768668,0.0001581454,-0.0008560664,-0.0005871941,0.06231761
"alpha",0.03644906,0.0006507273,-0.003835425,4.68044e-05,0.0139976,-0.01342103
"beta",0.0006507273,0.05856495,0.000444872,-0.01011859,-0.06978756,-0.01000297
"gamma",-0.003835425,0.000444872,0.00461633,0.000476898,-0.0007155952,-0.0005053998
"delta",4.68044e-05,-0.01011859,0.000476898,0.005232689,-0.002312303,-0.001457617
"lambda",0.0139976,-0.06978756,-0.0007155952,-0.002312303,1.345404,-0.01814396
"luce",-0.01342103,-0.01000297,-0.0005053998,-0.001457617,-0.01814396,0.07793799
"alpha",0.006666853,0.001421559,-0.0002420027,-0.0006331054,0.0005999142,-0.008869662
"beta",0.001421559,0.009877793,-0.0006550641,-0.002931053,-0.06075965,-0.01003024
"gamma",-0.0002420027,-0.0006550641,0.04070564,0.0003643372,-0.001253922,0.00768877
"delta",-0.0006331054,-0.002931053,0.0003643372,0.01141407,0.02565517,0.005033778
"lambda",0.0005999142,-0.06075965,-0.001253922,0.02565517,1.097064,-0.04222242
"luce",-0.008869662,-0.01003024,0.00768877,0.005033778,-0.04222242,0.07021437
"alpha",0.03941748,0.001269066,-0.003415195,3.202048e-05,0.004964196,-0.0127744
"beta",0.001269066,0.04721898,0.001463408,-0.008854649,-0.0530294,-0.01222928
"gamma",-0.003415195,0.001463408,0.004435365,-0.0002165291,0.002257385,-0.0008486679
"delta",3.202048e-05,-0.008854649,-0.0002165291,0.004361135,0.003294888,0.001085027
"lambda",0.004964196,-0.0530294,0.002257385,0.003294888,1.112338,-0.01354093
"luce",-0.0127744,-0.01222928,-0.0008486679,0.001085027,-0.01354093,0.07396402
"alpha",0.007958104,0.001514988,0.0003766443,-0.0003094385,0.008250683,-0.008676013
"beta",0.001514988,0.01196004,8.872349e-05,-0.0009925594,-0.08111072,-0.009008212
"gamma",0.0003766443,8.872349e-05,0.02797002,0.0008321138,-0.002457,0.003098854
"delta",-0.0003094385,-0.0009925594,0.0008321138,0.007442937,0.01323224,0.00255
"lambda",0.008250683,-0.08111072,-0.002457,0.01323224,1.227188,-0.05555572
"luce",-0.008676013,-0.009008212,0.003098854,0.00255,-0.05555572,0.06117092
"alpha",0.02328444,0.003195092,-0.0065617,-0.0004050145,0.01163968,-0.01675229
"beta",0.003195092,0.0149978,0.0001183295,-0.001018283,-0.08427404,-0.0132574
"gamma",-0.0065617,0.0001183295,0.003911411,0.0004836533,0.002376987,2.902241e-07
"delta",-0.0004050145,-0.001018283,0.0004836533,0.006677387,0.02053157,0.002585917
"lambda",0.01163968,-0.08427404,0.002376987,0.02053157,1.211285,-0.05263127
"luce",-0.01675229,-0.0132574,2.902241e-07,0.002585917,-0.05263127,0.07760877
"alpha",0.009924193,0.0009573147,-0.0008184043,-0.0001318971,0.01158071,-0.0101755
"beta",0.0009573147,0.0106182,-0.0001490527,-0.001914369,-0.05894321,-0.004942251
"gamma",-0.0008184043,-0.0001490527,0.01744437,0.002161085,-0.0003201049,-0.000195164
"delta",-0.0001318971,-0.001914369,0.002161085,0.02448058,0.008418563,-0.0002937929
