"","lambda","sd","2.5%","25%","50%","75%","97.5%"
"lambdaTemp",2.66302053968122,1.02461844618224,1.12311210032042,1.82184897945998,2.51099761932259,3.4295817248649,4.74818792114021
"lambdaTemp",3.25310514882819,1.07483674877178,1.22235770481123,2.40574900097183,3.30469585556863,4.18245722022682,4.91315859935638
"lambdaTemp",1.83105760549269,0.586966643819038,1.03826401453543,1.37382912966996,1.73458619241522,2.17715531960068,3.17696943242875
"lambdaTemp",2.76748696211835,0.957890805736243,1.21764121683609,2.00513904844715,2.65841246253091,3.45986623242549,4.71656471411486
"lambdaTemp",3.73445208831533,0.787873354252475,2.11502381562377,3.18906825655152,3.79755520378907,4.38551256492596,4.94729326151192
"lambdaTemp",3.30417559583913,1.05422324648965,1.23873862720148,2.49883994311451,3.37305768138506,4.21252255907814,4.89836489279688
"lambdaTemp",3.28388478675152,1.03980868521455,1.25822036582698,2.5028425419069,3.34500214873788,4.13966824746792,4.91706141719374
"lambdaTemp",3.39418407442378,1.01533062710811,1.29225039226738,2.6664338721315,3.52247189088579,4.23052344334589,4.90454093608769
"lambdaTemp",2.90549757905734,1.13588386633072,1.09533850320949,1.92921263243865,2.85364354690206,3.88566180228896,4.87294044393169
"lambdaTemp",3.32415986521683,0.965372835016127,1.47549757203962,2.60170350706068,3.33825455522798,4.14249555109956,4.90903686883865
"lambdaTemp",2.7502238183456,1.14556173672705,1.07156627974396,1.75035701673678,2.61416952283892,3.69577854396037,4.86278184938088
"lambdaTemp",2.66382681015548,0.991500284027181,1.15957032500453,1.83882845331245,2.56007604922732,3.37837759828138,4.68668488685731
"lambdaTemp",2.03396180986256,0.88793136062775,1.03919720643331,1.32721079103909,1.77113467387924,2.52945053479843,4.3174404347761
"lambdaTemp",3.54888337330397,0.952109020211132,1.56981348836033,2.87069055033119,3.62649511138646,4.36596384569095,4.94094340749091
"lambdaTemp",2.96534705227388,1.01145719838328,1.23603470089084,2.14791452267283,2.91782976348604,3.73126125567142,4.83781957417941
"lambdaTemp",3.25424414458162,0.978239428631543,1.3709445860774,2.53163388834228,3.28159174655554,4.05948969177605,4.88348603640072
"lambdaTemp",2.69798858910815,0.990884151417466,1.13706915859509,1.92279263035266,2.56417154059327,3.41951357038076,4.71958229428953
"lambdaTemp",2.86428849608761,1.14410654547333,1.10386192084315,1.84966714402228,2.78591243136788,3.86577749693616,4.90089543786467
"lambdaTemp",3.39212814485759,0.938337265953296,1.50971174514004,2.67961408859354,3.45510626133534,4.16327516719991,4.88752636154063
