"","alpha","beta","gamma","delta","lambda","luce"
"delta",0.00450032590352923,-0.0124738105073432,-0.00649912928601707,0.00933304101153486,-0.0131252897395727,-0.00412264865899245
"lambda",0.00533841284044261,-0.0358622868946345,-0.0127212534232089,-0.0131252897395727,1.28606562053904,-0.0212225599424134
"luce",-0.00554191576316978,-0.00277569505030423,-0.00844383543878226,-0.00412264865899245,-0.0212225599424134,0.080835496112855
"alpha",0.0471529518746552,-0.00464101601259911,-0.024071890929836,0.00198689690332499,0.0324263503300342,0.000905181462901095
"beta",-0.00464101601259911,0.00819822246340396,0.00882467243737953,-0.000970262128886823,-0.057294693377144,-0.00792138110011929
"gamma",-0.024071890929836,0.00882467243737953,0.0464457585325183,-0.00127384669051526,-0.0353967650623781,-0.0137616572214935
"delta",0.00198689690332499,-0.000970262128886823,-0.00127384669051526,0.000973889225805811,-0.00211618934346667,-0.00220741810348756
"lambda",0.0324263503300342,-0.057294693377144,-0.0353967650623781,-0.00211618934346667,1.08428713224215,-0.0428851120492609
"luce",0.000905181462901095,-0.00792138110011929,-0.0137616572214935,-0.00220741810348756,-0.0428851120492609,0.0775166944303806
"alpha",0.0154198390721786,0.000750043218981721,-0.011728226604656,0.00246244825024073,0.0403243276844684,-0.00771437633303444
"beta",0.000750043218981721,0.00514302082621439,0.0039016286490967,0.00110890572251929,-0.0395641379468009,-0.00454436115007753
"gamma",-0.011728226604656,0.0039016286490967,0.0236211016362284,-0.000893138219399796,-0.0475237334373735,-0.00731928475862845
"delta",0.00246244825024073,0.00110890572251929,-0.000893138219399796,0.00973012534201518,-0.0317944941509397,-0.00637012920756068
"lambda",0.0403243276844684,-0.0395641379468009,-0.0475237334373735,-0.0317944941509397,1.09397847368184,-0.0921288503579084
"luce",-0.00771437633303444,-0.00454436115007753,-0.00731928475862845,-0.00637012920756068,-0.0921288503579084,0.0642914180703395
"alpha",0.031168474002825,-0.0102862406107148,-0.0255993988289259,0.0148453630812891,-0.00323742510844309,-0.0101298467490802
"beta",-0.0102862406107148,0.0710506711935472,0.0242735345678997,-0.0324301968691366,-0.00187462049515975,0.00856594186975711
"gamma",-0.0255993988289259,0.0242735345678997,0.0746362222373981,-0.0292001180403531,0.000892559508330516,0.00550600286231997
"delta",0.0148453630812891,-0.0324301968691366,-0.0292001180403531,0.0464886049930207,-0.0415006507520423,-0.0176992769833038
"lambda",-0.00323742510844309,-0.00187462049515975,0.000892559508330516,-0.0415006507520423,1.28166024101945,-0.00837857491503345
"luce",-0.0101298467490802,0.00856594186975711,0.00550600286231997,-0.0176992769833038,-0.00837857491503345,0.0805331342498405
"alpha",0.0538063146517935,-0.000317201349348228,-0.0272113322026461,0.000906299704200286,0.0107199098641701,-0.00209983368236251
"beta",-0.000317201349348228,0.000919054450824272,0.00226116190355686,0.000536766880146247,-0.00566716690289778,-0.00154000787902491
"gamma",-0.0272113322026461,0.00226116190355686,0.0686739854720906,-0.000240011268722801,-0.00611150991276144,-0.00884620191025093
"delta",0.000906299704200286,0.000536766880146247,-0.000240011268722801,0.00225773768971049,-0.00695637127164044,-0.00207310625655759
"lambda",0.0107199098641701,-0.00566716690289778,-0.00611150991276144,-0.00695637127164044,0.707503260760375,-0.0965288865777816
"luce",-0.00209983368236251,-0.00154000787902491,-0.00884620191025093,-0.00207310625655759,-0.0965288865777816,0.0617569527409619
"alpha",0.00379916789842707,-0.00109952881056759,-0.000729468223001783,0.0104453701811205,0.0119331122849709,-0.011698644188547
"beta",-0.00109952881056759,0.0308818075596512,0.00140710215118595,-0.0157700285037085,-0.036529968018785,0.00170708221685506
"gamma",-0.000729468223001783,0.00140710215118595,0.00394232558264343,-0.00409018988814366,-0.00407337802958616,-0.000216070759935178
"delta",0.0104453701811205,-0.0157700285037085,-0.00409018988814366,0.0924456978650795,-0.0245628790548665,-0.0238308571271167
"lambda",0.0119331122849709,-0.036529968018785,-0.00407337802958616,-0.0245628790548665,1.30030985040204,-0.0411300228539384
"luce",-0.011698644188547,0.00170708221685506,-0.000216070759935178,-0.0238308571271167,-0.0411300228539384,0.0645123123085842
"alpha",0.0577530521998636,-0.00178055689048433,-0.0331625231135309,0.000451050800173748,0.0095672084955372,0.00093328132941088
"beta",-0.00178055689048433,0.00417442174983667,0.00509057242963151,0.000394367391247726,-0.0393616435030027,-0.00474747965663005
"gamma",-0.0331625231135309,0.00509057242963151,0.0934620065824514,-0.000562062053547292,-0.00928378627249022,-0.0134909451765239
"delta",0.000451050800173748,0.000394367391247726,-0.000562062053547292,0.000590649055980615,-0.00847534719756698,-0.00146163429340861
"lambda",0.0095672084955372,-0.0393616435030027,-0.00928378627249022,-0.00847534719756698,1.06294328947569,-0.105793684483209
"luce",0.00093328132941088,-0.00474747965663005,-0.0134909451765239,-0.00146163429340861,-0.105793684483209,0.0733683601728411
"alpha",0.00404385415565955,-0.00310960141513869,-0.000568724061200888,0.00386299721568876,0.00131631178718107,-0.0138216548504341
"beta",-0.00310960141513869,0.0296071040584084,0.00121699905687081,-0.0091224133102235,-0.0641660550910235,0.00859600906688067
"gamma",-0.000568724061200888,0.00121699905687081,0.00212804456509496,0.000100290384587577,-0.0115499621543577,-0.00294393612456392
"delta",0.00386299721568876,-0.0091224133102235,0.000100290384587577,0.0113113392309398,-0.0305418150083597,-0.0129088521738893
"lambda",0.00131631178718107,-0.0641660550910235,-0.0115499621543577,-0.0305418150083597,1.36639417533937,0.00947097011829641
"luce",-0.0138216548504341,0.00859600906688067,-0.00294393612456392,-0.0129088521738893,0.00947097011829641,0.0765935218113042
"alpha",0.036706967621195,-0.00126426679082698,-0.0229735491071857,7.24287141022034e-05,0.00553537074829395,-0.000267892103511855
"beta",-0.00126426679082698,0.0705776746621368,0.00537204614146506,-0.00791631661866036,-0.0252069364032888,-0.00350306429852461
"gamma",-0.0229735491071857,0.00537204614146506,0.0904593349270031,-0.000191228010516703,-0.01699318680273,-0.0278772066863765
"delta",7.24287141022034e-05,-0.00791631661866036,-0.000191228010516703,0.00548485667693671,-0.00683411888830445,-0.0013520596941593
"lambda",0.00553537074829395,-0.0252069364032888,-0.01699318680273,-0.00683411888830445,1.3505341113955,0.000504373598431141
"luce",-0.000267892103511855,-0.00350306429852461,-0.0278772066863765,-0.0013520596941593,0.000504373598431141,0.0697563008200189
"alpha",0.069022191845473,-0.000400792776680665,-0.0366693104648079,0.000750423010083248,0.000115229058525182,-9.34696886554358e-05
"beta",-0.000400792776680665,0.00332413298994419,0.00265251445108183,0.000106133557600268,-0.0143529870502466,-0.00467806177974883
"gamma",-0.0366693104648079,0.00265251445108183,0.0716206686141997,-0.000917338382659797,0.0034369291961321,-0.0076111071344772
"delta",0.000750423010083248,0.000106133557600268,-0.000917338382659797,0.000970296411776302,-0.00394828289319614,-0.00138912961753633
"lambda",0.000115229058525182,-0.0143529870502466,0.0034369291961321,-0.00394828289319614,0.240007950994128,-0.0268623951016197
"luce",-9.34696886554358e-05,-0.00467806177974883,-0.0076111071344772,-0.00138912961753633,-0.0268623951016197,0.0383584271047784
"alpha",0.0297151782878235,0.000663252575575209,-0.0190793533977095,0.00227194002175527,0.0144285876839804,-0.0072692114517705
"beta",0.000663252575575209,0.00547979908043775,0.0102946173128174,-0.000268477965695952,-0.0439576971428244,-0.00313002189296333
"gamma",-0.0190793533977095,0.0102946173128174,0.0909150738207396,-0.00703667491809691,-0.0692286001685383,-0.00605528300995376
"delta",0.00227194002175527,-0.000268477965695952,-0.00703667491809691,0.00749143521687291,-0.0171249531878226,-0.00682190012364303
"lambda",0.0144285876839804,-0.0439576971428244,-0.0692286001685383,-0.0171249531878226,1.11714271833154,-0.119004830549791
"luce",-0.0072692114517705,-0.00313002189296333,-0.00605528300995376,-0.00682190012364303,-0.119004830549791,0.0715612361644391
"alpha",0.00102732190188828,-0.00097289565424735,6.09010607196126e-06,0.0015371576931665,0.000524166357644427,-0.00253976080807985
"beta",-0.00097289565424735,0.062432527529886,0.0012685094411042,-0.0269779761798844,-0.00159381866864516,0.00267532938462216
"gamma",6.09010607196126e-06,0.0012685094411042,0.0037250246097285,-0.00138261528714297,-0.00162571460609764,-0.00109667373125859
"delta",0.0015371576931665,-0.0269779761798844,-0.00138261528714297,0.0495139055882131,-0.061690120407015,-0.00446310406290568
"lambda",0.000524166357644427,-0.00159381866864516,-0.00162571460609764,-0.061690120407015,1.36768820231103,-0.0040682989123435
"luce",-0.00253976080807985,0.00267532938462216,-0.00109667373125859,-0.00446310406290568,-0.0040682989123435,0.0334773770037926
"alpha",0.0340636652436143,0.00212579593763435,0.00103642580924602,0.000324203078499063,0.0123110143336399,-0.0074475061410643
"beta",0.00212579593763435,0.000948427545186546,0.00445217695796409,2.12897913881469e-05,-0.00786981790329761,-0.00140633081912481
"gamma",0.00103642580924602,0.00445217695796409,0.0735857519656706,-0.00101248497239701,-0.0173416322311112,-0.00984453221584354
"delta",0.000324203078499063,2.12897913881469e-05,-0.00101248497239701,0.000466342142702494,0.00195072516606653,0.000277594955924747
"lambda",0.0123110143336399,-0.00786981790329761,-0.0173416322311112,0.00195072516606653,0.620004088755244,-0.0614086849514388
"luce",-0.0074475061410643,-0.00140633081912481,-0.00984453221584354,0.000277594955924747,-0.0614086849514388,0.0558505082315104
"alpha",0.0330561766405297,0.000588296764400636,-0.0112268749681888,0.000779508794261748,0.0260594959154996,-0.00336036937617254
"beta",0.000588296764400636,0.00110060260945789,0.00453363921490136,0.000318421059393482,-0.00702741097785547,-0.000804378302108489
"gamma",-0.0112268749681888,0.00453363921490136,0.0815175100681287,0.000667075331771253,-0.0226213120545357,-0.000484519906345684
"delta",0.000779508794261748,0.000318421059393482,0.000667075331771253,0.00121731957199345,0.00177377568695784,8.48639838537811e-05
"lambda",0.0260594959154996,-0.00702741097785547,-0.0226213120545357,0.00177377568695784,0.676876540879163,-0.103054123376356
"luce",-0.00336036937617254,-0.000804378302108489,-0.000484519906345684,8.48639838537811e-05,-0.103054123376356,0.0589948184590219
"alpha",0.00713629667130832,-0.00151659509918587,-0.00360148258360511,0.00196092789419408,0.0370191062064368,-0.0123377847008815
"beta",-0.00151659509918587,0.00596200314409702,0.00297925037958884,0.000173742857082168,-0.0567491612651984,-0.00392101815753867
"gamma",-0.00360148258360511,0.00297925037958884,0.0051616006757281,2.87413429107271e-05,-0.0239992405088851,-0.00313704923078594
"delta",0.00196092789419408,0.000173742857082168,2.87413429107271e-05,0.0027167866782635,-0.00891605612652643,-0.00648165509597313
"lambda",0.0370191062064368,-0.0567491612651984,-0.0239992405088851,-0.00891605612652643,1.11246418940849,-0.0720250385680961
"luce",-0.0123377847008815,-0.00392101815753867,-0.00313704923078594,-0.00648165509597313,-0.0720250385680961,0.079861318987178
"alpha",0.0807679808933876,-0.00314541195675118,-0.034871094537147,0.000500888684331836,0.010314692926124,0.00376496291469081
"beta",-0.00314541195675118,0.00626449088917557,0.00569692621456572,-0.00096209211602544,-0.0323006514469307,-0.00826165737649147
"gamma",-0.034871094537147,0.00569692621456572,0.056642507299238,-0.00101714822910594,-0.01464241212733,-0.00881674397121837
"delta",0.000500888684331836,-0.00096209211602544,-0.00101714822910594,0.000618647984280761,-0.00296270520389407,-0.000518143219992585
"lambda",0.010314692926124,-0.0323006514469307,-0.01464241212733,-0.00296270520389407,0.785556090879787,-0.0312322133315966
"luce",0.00376496291469081,-0.00826165737649147,-0.00881674397121837,-0.000518143219992585,-0.0312322133315966,0.0643439430661125
"alpha",0.0331314585020225,0.00103042338184556,-0.0189280476820083,0.00151305683290434,0.0259022358632763,-0.00851327540931625
"beta",0.00103042338184556,0.00402714923195479,0.00843868520460635,0.000499321612651176,-0.033879144783647,-0.00247681401845371
"gamma",-0.0189280476820083,0.00843868520460635,0.0806990594722223,-0.00305339622421016,-0.0783592566744388,-0.00826297359538723
"delta",0.00151305683290434,0.000499321612651176,-0.00305339622421016,0.00830537566572818,-0.0122725686327675,-0.00220720559801366
"lambda",0.0259022358632763,-0.033879144783647,-0.0783592566744388,-0.0122725686327675,1.06466421468151,-0.165186583443602
"luce",-0.00851327540931625,-0.00247681401845371,-0.00826297359538723,-0.00220720559801366,-0.165186583443602,0.0677709567435638
"alpha",0.00326260516312647,-0.00445624165982229,-0.000689701833100834,0.00909472974693344,0.00348605585977045,-0.0124042590873743
"beta",-0.00445624165982229,0.0754139240334988,0.00295809255380418,-0.0457922587016391,0.0112855902240799,0.0137890595631942
"gamma",-0.000689701833100834,0.00295809255380418,0.00465368886937253,-0.00546285833013953,-0.00386578564469959,-0.000834355035475688
"delta",0.00909472974693344,-0.0457922587016391,-0.00546285833013953,0.086844263130547,-0.0565839208350971,-0.0283195943841342
"lambda",0.00348605585977045,0.0112855902240799,-0.00386578564469959,-0.0565839208350971,1.30121369711516,-0.0130356768502195
"luce",-0.0124042590873743,0.0137890595631942,-0.000834355035475688,-0.0283195943841342,-0.0130356768502195,0.0687166816079079
"alpha",0.00282015504340885,-0.00162689143641056,0.000441651120085732,0.00375758133170182,-0.00111825712916281,-0.00858510714139711
"beta",-0.00162689143641056,0.0606967136060245,0.00104970042154133,-0.0199011952238524,-0.0162271226693017,0.0046430526552133
"gamma",0.000441651120085732,0.00104970042154133,0.00224561290688642,-0.000508387172558601,-0.00191586793983264,-0.000737238011446576
"delta",0.00375758133170182,-0.0199011952238524,-0.000508387172558601,0.0320711541597425,-0.0470691025578972,-0.0113149379263106
"lambda",-0.00111825712916281,-0.0162271226693017,-0.00191586793983264,-0.0470691025578972,1.3293056239473,-0.000887121161532083
"luce",-0.00858510714139711,0.0046430526552133,-0.000737238011446576,-0.0113149379263106,-0.000887121161532083,0.0403336865945401
"alpha",0.0443405792045711,-0.000103140429055644,-0.0182338460517209,-0.00031051492474548,0.00877579581819184,-0.00205687940138263
"beta",-0.000103140429055644,0.0013013454994434,0.00185931628779104,0.00118783333093352,-0.00685461158392582,-0.00196358310483621
"gamma",-0.0182338460517209,0.00185931628779104,0.0920406881632281,-0.00163528934249512,-0.00505772201663393,0.00138137414828113
"delta",-0.00031051492474548,0.00118783333093352,-0.00163528934249512,0.00186891180371228,-0.00678606717122281,-0.00244656161557632
"lambda",0.00877579581819184,-0.00685461158392582,-0.00505772201663393,-0.00678606717122281,0.551021154045541,-0.0267576579335834
"luce",-0.00205687940138263,-0.00196358310483621,0.00138137414828113,-0.00244656161557632,-0.0267576579335834,0.0510027945014254
"alpha",0.0255848974209607,-0.000474212049175596,-0.0202599507798193,0.00100919063649603,0.00786789866606523,-0.00079131561079583
"beta",-0.000474212049175596,0.00138611326265127,0.00540813659252643,-0.000255577393488685,-0.008564232749748,-0.00169951846858978
"gamma",-0.0202599507798193,0.00540813659252643,0.0793192087970304,-0.00417930023055518,-0.0198543854622182,-0.00323962815624129
"delta",0.00100919063649603,-0.000255577393488685,-0.00417930023055518,0.00131349737018236,-0.00256369785986436,-0.00172626060662242
"lambda",0.00786789866606523,-0.008564232749748,-0.0198543854622182,-0.00256369785986436,0.287784037271319,-0.00673915187031695
"luce",-0.00079131561079583,-0.00169951846858978,-0.00323962815624129,-0.00172626060662242,-0.00673915187031695,0.023864369397365
"alpha",0.0472056147233284,-0.00114928232242214,-0.0250963945976268,-0.000303713353586474,0.0208677793930192,-0.0039796754541298
