"","alpha","beta","gamma","delta","lambda","luce"
"luce",-0.00525851868216482,-0.00336566185499824,0.00168329449665682,0.00315635330400248,-0.0281245327643403,0.0697105288942458
"alpha",0.00448378724729566,-0.000286832832598198,-0.00238982615417033,0.00272488263811241,0.0051100540010243,-0.00230925036281922
"beta",-0.000286832832598198,0.0722010936265445,-0.000343062152706443,-0.0358699709149195,0.0105971189800576,-0.00218607469884138
"gamma",-0.00238982615417033,-0.000343062152706443,0.00412672092327165,0.00163202050779178,-0.00280066961719042,0.000696399059847099
"delta",0.00272488263811241,-0.0358699709149195,0.00163202050779178,0.0623687124014848,-0.0572258744947522,-0.000583253068069984
"lambda",0.0051100540010243,0.0105971189800576,-0.00280066961719042,-0.0572258744947522,1.32975180865609,-0.00575402129248558
"luce",-0.00230925036281922,-0.00218607469884138,0.000696399059847099,-0.000583253068069984,-0.00575402129248558,0.071132393978413
"alpha",0.0604962718566697,0.00370447538191249,-0.0200383540515122,0.000872459765829147,0.0174372752409094,-0.00112412849374852
"beta",0.00370447538191249,0.00972376955717136,0.00707415358877163,-0.00778294418389674,-0.0173530665261969,-0.00290164174026154
"gamma",-0.0200383540515122,0.00707415358877163,0.0763594327848702,-0.00235473423895837,0.0172720377862837,-0.00382482387189232
"delta",0.000872459765829147,-0.00778294418389674,-0.00235473423895837,0.0117278195378799,0.0206455334284677,0.00479259347427659
"lambda",0.0174372752409094,-0.0173530665261969,0.0172720377862837,0.0206455334284677,1.17542282423775,-0.0321413776593885
"luce",-0.00112412849374852,-0.00290164174026154,-0.00382482387189232,0.00479259347427659,-0.0321413776593885,0.0825516507360597
"alpha",0.0603141240088293,0.00254077491881901,-0.01783554596756,-0.00040593648703051,0.0305207611155608,0.000462913699952609
"beta",0.00254077491881901,0.00630188475375013,0.00255517213555614,-0.0021097161778646,-0.00669073777961844,-0.000898196403850946
"gamma",-0.01783554596756,0.00255517213555614,0.0808684300980879,0.00013482707888336,0.00639599626003155,-0.00100305518528123
"delta",-0.00040593648703051,-0.0021097161778646,0.00013482707888336,0.0054467602662238,-0.00101571134008518,0.000743888610524961
"lambda",0.0305207611155608,-0.00669073777961844,0.00639599626003155,-0.00101571134008518,1.1771142841756,-0.00372885002735648
"luce",0.000462913699952609,-0.000898196403850946,-0.00100305518528123,0.000743888610524961,-0.00372885002735648,0.0833917261544917
"alpha",0.0209472536567752,0.00508873725281442,-0.0185188904081218,0.00251296643158707,0.0143659014133799,-0.00851619463923924
"beta",0.00508873725281442,0.0165004982425306,0.00503187533281991,-0.0114492721205135,-0.0534861973885153,-0.00992595812938371
"gamma",-0.0185188904081218,0.00503187533281991,0.0468757274473721,-0.00832225931798983,0.0174040788685094,0.00217156117206566
"delta",0.00251296643158707,-0.0114492721205135,-0.00832225931798983,0.0292052362058711,0.0279633199984839,0.00597208231349995
"lambda",0.0143659014133799,-0.0534861973885153,0.0174040788685094,0.0279633199984839,0.925764122010067,-0.00238387225933082
"luce",-0.00851619463923924,-0.00992595812938371,0.00217156117206566,0.00597208231349995,-0.00238387225933082,0.0641167121394727
"alpha",0.0344802961625285,0.00286481857637897,-0.0248438575937379,-0.00185764453810855,0.0111742990245959,-0.0178556956856426
"beta",0.00286481857637897,0.0180134895984664,0.00730345184548209,-0.00466203627275225,-0.0889276907633952,-0.0121037888780216
"gamma",-0.0248438575937379,0.00730345184548209,0.0569844030147386,0.00355893344896392,0.0038852687732934,0.00349117724566032
"delta",-0.00185764453810855,-0.00466203627275225,0.00355893344896392,0.0220142463382093,0.032681073874385,0.00827989808236568
"lambda",0.0111742990245959,-0.0889276907633952,0.0038852687732934,0.032681073874385,1.141923746462,-0.0755539954750861
"luce",-0.0178556956856426,-0.0121037888780216,0.00349117724566032,0.00827989808236568,-0.0755539954750861,0.0790692078651147
"alpha",0.00883016492407838,0.00473415332838062,-0.00151296923931035,0.00266112072926775,0.0128649082309339,-0.0123129764881971
"beta",0.00473415332838062,0.0321610959350764,0.00213253388889057,-0.0247830306207155,-0.0696968929313558,-0.0147707273793916
"gamma",-0.00151296923931035,0.00213253388889057,0.0202232558516333,-0.00376351556106862,0.00379542527095055,0.00351571187956687
"delta",0.00266112072926775,-0.0247830306207155,-0.00376351556106862,0.0496897210545741,-0.010965990100535,0.00674040147948346
"lambda",0.0128649082309339,-0.0696968929313558,0.00379542527095055,-0.010965990100535,1.2274401982713,-0.0320228518494781
"luce",-0.0123129764881971,-0.0147707273793916,0.00351571187956687,0.00674040147948346,-0.0320228518494781,0.0688065205688764
"alpha",0.0199651016651154,0.00348807101512312,-0.00274319289002164,0.00293259884680427,0.00256467585309494,-0.0208208677310024
"beta",0.00348807101512312,0.0483216924349444,0.0055222402341947,-0.0191950456804827,-0.0765172981404469,-0.00815034671189132
"gamma",-0.00274319289002164,0.0055222402341947,0.0558800513648779,0.00500743846662672,0.00856438926271831,-0.00122810014275953
"delta",0.00293259884680427,-0.0191950456804827,0.00500743846662672,0.0201639752516783,-0.0168433599563689,-0.00321366055457343
"lambda",0.00256467585309494,-0.0765172981404469,0.00856438926271831,-0.0168433599563689,1.36079338552049,-0.0371012888023829
"luce",-0.0208208677310024,-0.00815034671189132,-0.00122810014275953,-0.00321366055457343,-0.0371012888023829,0.0761194711205365
"alpha",0.0124777632456945,0.00275459690785506,-0.003163009002352,-0.000905364865336125,0.000527433126438172,-0.00956606145999162
"beta",0.00275459690785506,0.0157150693568583,0.00495824227532111,-0.008247798223432,-0.082171309047669,-0.0154500446224726
"gamma",-0.003163009002352,0.00495824227532111,0.0682331564148912,0.00266540079928528,-0.00277423243163575,0.00395945820293412
"delta",-0.000905364865336125,-0.008247798223432,0.00266540079928528,0.021547972104346,0.0537190839141056,0.0112749587652283
"lambda",0.000527433126438172,-0.082171309047669,-0.00277423243163575,0.0537190839141056,1.14298868313134,-0.0468206963850632
"luce",-0.00956606145999162,-0.0154500446224726,0.00395945820293412,0.0112749587652283,-0.0468206963850632,0.0782849170224083
"alpha",0.0170948684160161,0.00304407811835771,-0.00945480845779139,0.00569283665044034,0.016386769781936,-0.00585316847863365
"beta",0.00304407811835771,0.0313905277680807,0.0103022366287456,-0.0152684556587049,-0.0620538364755161,-0.00154883777609791
"gamma",-0.00945480845779139,0.0103022366287456,0.0229986631499838,-0.00842103294424099,0.00639569162479251,-0.00120502525098996
"delta",0.00569283665044034,-0.0152684556587049,-0.00842103294424099,0.0199071563826766,-0.0212288783647758,-0.00210956883098064
"lambda",0.016386769781936,-0.0620538364755161,0.00639569162479251,-0.0212288783647758,1.29948684770246,-0.0360547410298475
"luce",-0.00585316847863365,-0.00154883777609791,-0.00120502525098996,-0.00210956883098064,-0.0360547410298475,0.0761132157755517
"alpha",0.00926272670890719,0.00426335993286102,0.000116495170886336,0.00166758922927061,0.0225832200291626,-0.0163361742556524
"beta",0.00426335993286102,0.0144854996814104,0.000833050559870514,-0.00314911222866626,-0.0819460641883992,-0.0105129490686755
"gamma",0.000116495170886336,0.000833050559870514,0.0117590183217975,-0.000181648689840252,0.00172893265557117,0.00289707994909445
"delta",0.00166758922927061,-0.00314911222866626,-0.000181648689840252,0.0251180219059591,0.0223751286035632,0.00548114446195895
"lambda",0.0225832200291626,-0.0819460641883992,0.00172893265557117,0.0223751286035632,1.21022756223387,-0.081371273853156
"luce",-0.0163361742556524,-0.0105129490686755,0.00289707994909445,0.00548114446195895,-0.081371273853156,0.0736928586821892
"alpha",0.0628153511310154,0.00229083953585284,-0.0275433296095761,0.000227461340800979,-0.000342014050318057,-0.0012257230381935
"beta",0.00229083953585284,0.0415531657799743,0.00936650809736977,-0.0137571553363053,-0.0433307815853953,-0.00941741152278921
"gamma",-0.0275433296095761,0.00936650809736977,0.0736671578415601,-0.000377628635719465,0.0123090822388166,-0.00267432398049099
"delta",0.000227461340800979,-0.0137571553363053,-0.000377628635719465,0.0109638990796025,0.0103382311744754,0.00257982108465247
"lambda",-0.000342014050318057,-0.0433307815853953,0.0123090822388166,0.0103382311744754,0.983316864182448,-0.0111304806795708
"luce",-0.0012257230381935,-0.00941741152278921,-0.00267432398049099,0.00257982108465247,-0.0111304806795708,0.0747778604187983
"alpha",0.0638997353197765,4.14868151055121e-05,-0.0224947389551202,0.00155337030838535,0.0222711782347778,0.00308220945338522
"beta",4.14868151055121e-05,0.00606653145536178,0.0026982866771312,-0.00401949606092402,-0.00600813351617101,-0.00132282581260656
"gamma",-0.0224947389551202,0.0026982866771312,0.0782044929014954,-0.000233793288223125,0.0296976249898457,-0.00123027562676589
"delta",0.00155337030838535,-0.00401949606092402,-0.000233793288223125,0.0054921108015856,-0.000149154822688033,0.000837682456094501
"lambda",0.0222711782347778,-0.00600813351617101,0.0296976249898457,-0.000149154822688033,1.18173849075329,-0.0158672157916987
"luce",0.00308220945338522,-0.00132282581260656,-0.00123027562676589,0.000837682456094501,-0.0158672157916987,0.0786874406605708
"alpha",0.00564002841564423,0.0012376613198635,0.0010289637054696,0.000350060858536642,0.00335650233895905,-0.00654890932936095
"beta",0.0012376613198635,0.0110363093084224,-0.0014693545393615,-0.00396948535638704,-0.0641455386840845,-0.00930749947454744
"gamma",0.0010289637054696,-0.0014693545393615,0.0508690364524536,0.00758357380740136,0.00808323293000813,0.00395614985137227
"delta",0.000350060858536642,-0.00396948535638704,0.00758357380740136,0.0216996759291076,0.00376732926288134,0.0024110973301558
"lambda",0.00335650233895905,-0.0641455386840845,0.00808323293000813,0.00376732926288134,1.12052883740893,-0.075121954604091
"luce",-0.00654890932936095,-0.00930749947454744,0.00395614985137227,0.0024110973301558,-0.075121954604091,0.0545146867712429
"alpha",0.0379202912104659,0.00316593254859942,-0.0063051230093948,-0.00127215007797924,0.01289235663105,-0.0116625890018354
"beta",0.00316593254859942,0.0748348449679095,-0.00302864860567597,-0.00931840374065209,-0.0523369697596515,-0.00920920226542587
"gamma",-0.0063051230093948,-0.00302864860567597,0.00714159065654944,0.00279518218952098,-0.000593913044709606,-0.000261066454843833
"delta",-0.00127215007797924,-0.00931840374065209,0.00279518218952098,0.00624250289951794,-0.000248812491805595,-0.000652458967161883
"lambda",0.01289235663105,-0.0523369697596515,-0.000593913044709606,-0.000248812491805595,1.23678869898307,0.00594777891847936
"luce",-0.0116625890018354,-0.00920920226542587,-0.000261066454843833,-0.000652458967161883,0.00594777891847936,0.0818623093132383
"alpha",0.0616987161664663,0.00475423296156563,-0.0279032598539176,-0.00121389544880535,0.00129772485955374,-0.00363970377313728
"beta",0.00475423296156563,0.0428653094764452,0.00560052052457398,-0.0157488032749016,-0.0400354681344241,-0.010406323062014
"gamma",-0.0279032598539176,0.00560052052457398,0.0774474320778148,0.00140294320208367,0.0290861417821487,-0.00177899230304774
"delta",-0.00121389544880535,-0.0157488032749016,0.00140294320208367,0.0132292355530518,0.00958354219320838,0.00281679591770531
"lambda",0.00129772485955374,-0.0400354681344241,0.0290861417821487,0.00958354219320838,0.979488317263391,-0.0088289061559542
"luce",-0.00363970377313728,-0.010406323062014,-0.00177899230304774,0.00281679591770531,-0.0088289061559542,0.0781904952801557
"alpha",0.016805738915441,-0.00399058282477399,-0.00635660614124369,0.00478113532809867,-0.00460988404542878,-0.0239280208146359
"beta",-0.00399058282477399,0.0783754056125831,0.000455898012011707,-0.0178010909233724,0.00782503754644336,0.00540195849179445
"gamma",-0.00635660614124369,0.000455898012011707,0.00705585500354216,2.67202893829405e-05,0.0035537720708496,0.010587399659937
"delta",0.00478113532809867,-0.0178010909233724,2.67202893829405e-05,0.0238649985020015,-0.0446898029801246,-0.00682735844992635
"lambda",-0.00460988404542878,0.00782503754644336,0.0035537720708496,-0.0446898029801246,1.39106029647749,-0.000183687986859731
"luce",-0.0239280208146359,0.00540195849179445,0.010587399659937,-0.00682735844992635,-0.000183687986859731,0.0774746590419488
"alpha",0.0168946058552785,-0.000681616956008562,-0.00501878524920599,0.00505489565372061,0.00857158574620243,-0.00842374787505845
"beta",-0.000681616956008562,0.074924219027711,-0.00192622515121481,-0.0299148695795406,0.00587930016234914,0.000346993127936745
"gamma",-0.00501878524920599,-0.00192622515121481,0.00492244708725158,0.00202862551447127,-0.00354809205987712,0.00149578092094736
"delta",0.00505489565372061,-0.0299148695795406,0.00202862551447127,0.0467876810968566,-0.0550865681625257,-0.000414139050739051
"lambda",0.00857158574620243,0.00587930016234914,-0.00354809205987712,-0.0550865681625257,1.35660813604958,-0.0262427629186597
"luce",-0.00842374787505845,0.000346993127936745,0.00149578092094736,-0.000414139050739051,-0.0262427629186597,0.0661901460313896
"alpha",0.00420645872033085,0.00137225629428299,0.00160215289803062,-4.31869796426532e-05,0.000836392949689057,-0.00554996258914173
"beta",0.00137225629428299,0.0651252454858908,-0.00261860201429766,-0.00437659818377433,-0.0615258293931959,-0.00719118345083707
"gamma",0.00160215289803062,-0.00261860201429766,0.044827661974443,0.000777227989432942,0.00389853575869882,0.00838015880770196
"delta",-4.31869796426532e-05,-0.00437659818377433,0.000777227989432942,0.00265708919918334,-0.000967443905413048,-0.000734097423450994
"lambda",0.000836392949689057,-0.0615258293931959,0.00389853575869882,-0.000967443905413048,1.35123434732099,-0.0183099936367098
"luce",-0.00554996258914173,-0.00719118345083707,0.00838015880770196,-0.000734097423450994,-0.0183099936367098,0.057360489938923
"alpha",0.0574901546991746,0.00179452004106591,-0.0239186733423951,-9.04531569159017e-05,0.00586109303590563,-0.00478352368316922
"beta",0.00179452004106591,0.0412378003109919,0.00913692683780983,-0.014456153367232,-0.0451294281090049,-0.0113797258222981
"gamma",-0.0239186733423951,0.00913692683780983,0.076544743960926,0.000152128223500052,0.0159878792865907,0.0012358408928036
"delta",-9.04531569159017e-05,-0.014456153367232,0.000152128223500052,0.0119258205910831,0.0115431578238821,0.00381113783698159
"lambda",0.00586109303590563,-0.0451294281090049,0.0159878792865907,0.0115431578238821,1.01624033141327,-0.00233258620524953
"luce",-0.00478352368316922,-0.0113797258222981,0.0012358408928036,0.00381113783698159,-0.00233258620524953,0.0749100879965345
"alpha",0.0563380061657879,-0.000834019992209933,-0.0313770464188972,0.00290840066300638,0.0156612236743479,-0.0101611254958326
"beta",-0.000834019992209933,0.0189426734805811,0.00763652664936961,-0.00980429776225065,-0.0909013674565351,-0.0167119457489747
"gamma",-0.0313770464188972,0.00763652664936961,0.0727213416522949,0.0002424096537197,0.0196447694144726,0.00089653638693173
"delta",0.00290840066300638,-0.00980429776225065,0.0002424096537197,0.0224327665977001,0.0661058491246478,0.0117954205868707
"lambda",0.0156612236743479,-0.0909013674565351,0.0196447694144726,0.0661058491246478,1.22284686694583,-0.0243494558049747
"luce",-0.0101611254958326,-0.0167119457489747,0.00089653638693173,0.0117954205868707,-0.0243494558049747,0.07870919323804
"alpha",0.0595278808297221,0.00584072419490396,-0.0209280332883651,-0.0014530729086326,0.0176901429982959,-0.00230388182452442
"beta",0.00584072419490396,0.024884954608102,0.003296096995938,-0.015607248051067,-0.0195062020661299,-0.00550388964482254
"gamma",-0.0209280332883651,0.003296096995938,0.0753598831203749,-0.00112036619399311,0.00668215360044808,-0.00067616976472934
"delta",-0.0014530729086326,-0.015607248051067,-0.00112036619399311,0.0135499632425232,0.0119254097606792,0.00358517719905626
