"","alpha","beta","gamma","delta","lambda","luce"
"alpha",0.0528204296183309,-0.000796961490756198,0.00786292826096593,0.0012629342342318,0.0199841013706788,-0.0103644348860591
"beta",-0.000796961490756198,0.0435373614506155,0.000993082989662041,-0.00832193445905725,-0.0745903314643994,-0.00266632350064367
"gamma",0.00786292826096593,0.000993082989662041,0.0385546162522209,-2.00298753205332e-05,-0.0134117288890229,0.0043824589858311
"delta",0.0012629342342318,-0.00832193445905725,-2.00298753205332e-05,0.0208332203338779,0.00122672941694409,-0.00160670281919367
"lambda",0.0199841013706788,-0.0745903314643994,-0.0134117288890229,0.00122672941694409,0.65174605765034,-0.0715205107713136
"luce",-0.0103644348860591,-0.00266632350064367,0.0043824589858311,-0.00160670281919367,-0.0715205107713136,0.0320982574441214
"alpha",0.0562741412125745,0.00339819324764129,-0.000678240998518949,-0.00209313595742478,0.0299441429032974,-0.0237813896104574
"beta",0.00339819324764129,0.068831015033475,-0.000490936571415878,0.00147623431750869,-0.0851703960076074,-0.00946746817159854
"gamma",-0.000678240998518949,-0.000490936571415878,0.0193307395247619,0.00114748287901593,-0.000393029101711491,-0.000187737700663969
"delta",-0.00209313595742478,0.00147623431750869,0.00114748287901593,0.00852931084029377,0.00566470189731869,1.2494598584733e-05
"lambda",0.0299441429032974,-0.0851703960076074,-0.000393029101711491,0.00566470189731869,0.440167363532114,-0.06677799238773
"luce",-0.0237813896104574,-0.00946746817159854,-0.000187737700663969,1.2494598584733e-05,-0.06677799238773,0.0449879154535156
"alpha",0.0661803095602169,0.00826518071401395,0.000928594117967368,-0.00101797084657357,0.0468160026435871,-0.0297934455459954
"beta",0.00826518071401395,0.076049177394457,-0.000224300536913755,-0.000629307763356248,-0.134923824159335,-0.0113022958702891
"gamma",0.000928594117967368,-0.000224300536913755,0.0290530843596176,0.00267430983508172,-0.0109430967494903,0.0059432117047423
"delta",-0.00101797084657357,-0.000629307763356248,0.00267430983508172,0.00905141400336025,0.0200435115777908,-0.00113670959085577
"lambda",0.0468160026435871,-0.134923824159335,-0.0109430967494903,0.0200435115777908,1.08167156596859,-0.138913137765126
"luce",-0.0297934455459954,-0.0113022958702891,0.0059432117047423,-0.00113670959085577,-0.138913137765126,0.0638465441705826
"alpha",0.0554899581526749,0.00420576857303604,0.00100254167843258,-0.00032345234806792,0.0213224162223097,-0.0299610590651246
"beta",0.00420576857303604,0.0720698355098912,0.000528612648779786,-0.00187824659512336,-0.0561591244633235,-0.00647183650786604
"gamma",0.00100254167843258,0.000528612648779786,0.00886194897465827,0.000123272920193866,-0.00388035118861948,0.00162975331771476
"delta",-0.00032345234806792,-0.00187824659512336,0.000123272920193866,0.00447116152855532,0.000456020944558561,-0.00111622081886319
"lambda",0.0213224162223097,-0.0561591244633235,-0.00388035118861948,0.000456020944558561,0.894308062567122,-0.0487915159065361
"luce",-0.0299610590651246,-0.00647183650786604,0.00162975331771476,-0.00111622081886319,-0.0487915159065361,0.0573475847169047
"alpha",0.0487170676775004,0.000717771832040794,-0.000481712055235111,0.000234103365004703,0.0155588904374062,-0.00770262033523574
"beta",0.000717771832040794,0.0371662891828766,2.05826944436263e-05,0.000736598483530472,-0.0595216030054193,-0.00903569989352239
"gamma",-0.000481712055235111,2.05826944436263e-05,0.020541510035813,0.000185532048576507,-0.000123911531308632,0.00219965358292467
"delta",0.000234103365004703,0.000736598483530472,0.000185532048576507,0.016957621285428,0.0113972797078939,0.00206508154689455
"lambda",0.0155588904374062,-0.0595216030054193,-0.000123911531308632,0.0113972797078939,0.885303393496142,-0.0871563256166061
"luce",-0.00770262033523574,-0.00903569989352239,0.00219965358292467,0.00206508154689455,-0.0871563256166061,0.05660157536348
"alpha",0.043476259694135,0.00519668799611814,-0.00635820493014178,-0.00213945568876742,0.0135494929757133,-0.0173040915237689
"beta",0.00519668799611814,0.0368145143450176,-0.000736585256391111,-0.00682619622651069,-0.0555094025523946,-0.0159875595069205
"gamma",-0.00635820493014178,-0.000736585256391111,0.056564622870079,0.0016488589408323,-0.0143748213853029,0.00774097103177697
"delta",-0.00213945568876742,-0.00682619622651069,0.0016488589408323,0.00803642390136671,0.0173786040928053,0.00541622520799722
"lambda",0.0135494929757133,-0.0555094025523946,-0.0143748213853029,0.0173786040928053,0.797915763103559,-0.0734457473293794
"luce",-0.0173040915237689,-0.0159875595069205,0.00774097103177697,0.00541622520799722,-0.0734457473293794,0.0559945423465423
"alpha",0.0532441691807751,0.00265149673423024,0.00171261539146929,0.00118576612662138,0.0305524311871314,-0.0191079437549111
"beta",0.00265149673423024,0.0611177154036714,0.00213438492284657,-0.00748353786336463,-0.069556718983265,-0.00883055264167007
"gamma",0.00171261539146929,0.00213438492284657,0.0204576964399783,-0.000819869322263338,-0.00824301531506163,0.00198264927546668
"delta",0.00118576612662138,-0.00748353786336463,-0.000819869322263338,0.0214205626655192,0.00648251956353668,0.000313799895747094
"lambda",0.0305524311871314,-0.069556718983265,-0.00824301531506163,0.00648251956353668,0.600260189768054,-0.114125066379917
"luce",-0.0191079437549111,-0.00883055264167007,0.00198264927546668,0.000313799895747094,-0.114125066379917,0.0682580706874518
"alpha",0.0305466379570737,0.00050452211995131,0.000429849452488902,-0.000131623261774045,0.024272959222243,-0.00890009679337658
"beta",0.00050452211995131,0.0467661957061166,-0.00168101504803142,-0.00681476684852207,-0.102833089573983,-0.00657901504333895
"gamma",0.000429849452488902,-0.00168101504803142,0.0424956899707234,0.00198698385105093,0.000103310397874086,0.00256274931227292
"delta",-0.000131623261774045,-0.00681476684852207,0.00198698385105093,0.0172269940425422,0.0115093772127176,0.00101148465394884
"lambda",0.024272959222243,-0.102833089573983,0.000103310397874086,0.0115093772127176,1.02978625911448,-0.097139102348753
"luce",-0.00890009679337658,-0.00657901504333895,0.00256274931227292,0.00101148465394884,-0.097139102348753,0.0385467000222278
"alpha",0.0365927784694923,0.000871051478929065,0.00177824034273926,0.000493822221126504,0.00538523396852554,-0.00559498068641702
"beta",0.000871051478929065,0.0421472172434029,0.000439510444638005,-0.000802063177093389,-0.0900289939196584,-0.00382716620769144
"gamma",0.00177824034273926,0.000439510444638005,0.00707729551810168,0.000400996642899438,-0.00418754987628495,0.000915837055877877
"delta",0.000493822221126504,-0.000802063177093389,0.000400996642899438,0.0073037041181312,0.0147524505882996,0.000237187967833851
"lambda",0.00538523396852554,-0.0900289939196584,-0.00418754987628495,0.0147524505882996,0.828017717706388,-0.0656653335575235
"luce",-0.00559498068641702,-0.00382716620769144,0.000915837055877877,0.000237187967833851,-0.0656653335575235,0.0361848416598387
"alpha",0.0604038467210309,0.00240686823329567,-0.000101093283200109,-0.00130138913658957,0.0573137824054128,-0.0313258529242818
"beta",0.00240686823329567,0.0655795785493058,-0.000390337481176501,-0.00311632109882855,-0.109739398492374,-0.00885369007682806
"gamma",-0.000101093283200109,-0.000390337481176501,0.00994431604516254,0.000758464521482218,0.0019675153235898,0.00125210439630132
"delta",-0.00130138913658957,-0.00311632109882855,0.000758464521482218,0.00450816941511799,0.0174797493296971,0.000228094572952264
"lambda",0.0573137824054128,-0.109739398492374,0.0019675153235898,0.0174797493296971,0.918311214035983,-0.135744918645561
"luce",-0.0313258529242818,-0.00885369007682806,0.00125210439630132,0.000228094572952264,-0.135744918645561,0.0655757529933405
"alpha",0.0545840668129692,0.00504325001781333,0.00278435520282874,-0.000890151374214388,0.0232878395778262,-0.025805884231336
"beta",0.00504325001781333,0.0762927220861449,-0.00198379080005044,-0.00248025211174243,-0.0549422856364303,-0.00951514128293026
"gamma",0.00278435520282874,-0.00198379080005044,0.0207073309698049,0.000878583808602819,-0.00239624317818683,0.00621792552090797
"delta",-0.000890151374214388,-0.00248025211174243,0.000878583808602819,0.00418529306929438,-0.00132725401545157,3.2300449093744e-06
"lambda",0.0232878395778262,-0.0549422856364303,-0.00239624317818683,-0.00132725401545157,0.896527062238355,-0.0496629441243556
"luce",-0.025805884231336,-0.00951514128293026,0.00621792552090797,3.2300449093744e-06,-0.0496629441243556,0.0597062480359288
"alpha",0.0633560867768533,0.0017718929493303,0.00147503688017273,-0.000272473052903547,0.0280304176214278,-0.0137481963211703
"beta",0.0017718929493303,0.0527139416520388,-0.000625634517781978,0.000376518139176662,-0.11491586433874,-0.00566804171101359
"gamma",0.00147503688017273,-0.000625634517781978,0.0418814451979832,0.00124349133439986,-0.00169216889206591,0.000498257381120714
"delta",-0.000272473052903547,0.000376518139176662,0.00124349133439986,0.00798528636722114,0.0110133517782916,-0.000447945205184199
"lambda",0.0280304176214278,-0.11491586433874,-0.00169216889206591,0.0110133517782916,0.862818610152665,-0.0777513642965643
"luce",-0.0137481963211703,-0.00566804171101359,0.000498257381120714,-0.000447945205184199,-0.0777513642965643,0.0315552506261804
"alpha",0.0426559073242209,0.000481215104947869,0.00593735336625573,0.00112219320945472,0.0143129940289114,-0.00738321666006289
"beta",0.000481215104947869,0.0250310811826941,-0.001007513423798,-0.00570307077756664,-0.0588400126042508,-0.00656106146848483
"gamma",0.00593735336625573,-0.001007513423798,0.0118093782017841,0.00106501578898062,-0.00416575145078113,0.00473505236659381
"delta",0.00112219320945472,-0.00570307077756664,0.00106501578898062,0.0130842891384434,0.0202084371071344,0.00308041643484478
"lambda",0.0143129940289114,-0.0588400126042508,-0.00416575145078113,0.0202084371071344,0.883291984938745,-0.045620936613482
"luce",-0.00738321666006289,-0.00656106146848483,0.00473505236659381,0.00308041643484478,-0.045620936613482,0.0395637469561291
"alpha",0.0603125663315025,0.00854738912763744,0.0014097457596117,-0.00287136187564485,0.0399662197577911,-0.0296311128443942
"beta",0.00854738912763744,0.0480979046786032,-0.00165193697169612,-0.0104029815196645,-0.0952879340928466,-0.0172692604690099
"gamma",0.0014097457596117,-0.00165193697169612,0.0174384251353824,0.0017192958912866,-0.000634400903086725,0.00138370924249622
"delta",-0.00287136187564485,-0.0104029815196645,0.0017192958912866,0.0174469869771208,0.0245388319383934,0.00512931179083521
"lambda",0.0399662197577911,-0.0952879340928466,-0.000634400903086725,0.0245388319383934,0.859123960078607,-0.0842909194665074
"luce",-0.0296311128443942,-0.0172692604690099,0.00138370924249622,0.00512931179083521,-0.0842909194665074,0.0602769765916926
"alpha",0.0468420714175174,0.00208996863536748,0.000917724530530133,-0.000472356070118338,0.034622124820721,-0.0197833850886147
"beta",0.00208996863536748,0.0734300954943421,-0.00042935566624809,-0.000908579873029277,-0.113446364342514,-0.00948809406254015
"gamma",0.000917724530530133,-0.00042935566624809,0.032061666821066,0.00021631142889506,-0.00108651253452351,0.000605504912216972
"delta",-0.000472356070118338,-0.000908579873029277,0.00021631142889506,0.00331247428337443,-0.000762208038031525,-0.000357434397462237
"lambda",0.034622124820721,-0.113446364342514,-0.00108651253452351,-0.000762208038031525,0.925500487014111,-0.110467218864352
"luce",-0.0197833850886147,-0.00948809406254015,0.000605504912216972,-0.000357434397462237,-0.110467218864352,0.0619418112073476
"alpha",0.0628207819003502,0.00632398979663943,0.00469621273544737,-0.000607456318356572,0.0340470307888364,-0.0162098563531315
"beta",0.00632398979663943,0.0528424484131755,-0.00147133212196607,-0.0053780704818951,-0.0887035036288956,-0.01724697329649
"gamma",0.00469621273544737,-0.00147133212196607,0.0343467887762909,0.00105803975247025,-0.00393248309456129,0.00719867163827111
"delta",-0.000607456318356572,-0.0053780704818951,0.00105803975247025,0.00493537551059555,0.0105662194874059,0.00302660653597469
"lambda",0.0340470307888364,-0.0887035036288956,-0.00393248309456129,0.0105662194874059,0.902086008563519,-0.109597589347525
"luce",-0.0162098563531315,-0.01724697329649,0.00719867163827111,0.00302660653597469,-0.109597589347525,0.061373200897919
"alpha",0.019052228979887,0.00284664597933179,-0.00322503616048349,0.000730286215172229,0.00303273886625332,-0.00201451386315327
"beta",0.00284664597933179,0.0541498965600736,0.00117639192346222,-0.0041509647287471,-0.10678605555997,-0.00849629657854009
"gamma",-0.00322503616048349,0.00117639192346222,0.0210309388403024,0.00125509130863048,0.00906375261244716,0.000652380741714758
"delta",0.000730286215172229,-0.0041509647287471,0.00125509130863048,0.00424789020765994,0.0143593169346601,0.00200767022134513
"lambda",0.00303273886625332,-0.10678605555997,0.00906375261244716,0.0143593169346601,0.73301886484733,-0.0189455629688947
"luce",-0.00201451386315327,-0.00849629657854009,0.000652380741714758,0.00200767022134513,-0.0189455629688947,0.030533083335053
"alpha",0.0417056485647167,0.00186074525835041,0.00105223133284639,7.79143324925768e-05,0.00812666503277701,-0.00978124337405059
"beta",0.00186074525835041,0.0646746397626557,-0.00226611273736416,-0.00358316804529118,-0.0854031295048783,-0.00931954259324107
"gamma",0.00105223133284639,-0.00226611273736416,0.0332836418884816,5.05857016063113e-05,0.0026746196774192,0.0026818528155074
"delta",7.79143324925768e-05,-0.00358316804529118,5.05857016063113e-05,0.0244252087609062,0.0124134013438743,0.000416985524330323
"lambda",0.00812666503277701,-0.0854031295048783,0.0026746196774192,0.0124134013438743,0.604187402551284,-0.0482577110740936
"luce",-0.00978124337405059,-0.00931954259324107,0.0026818528155074,0.000416985524330323,-0.0482577110740936,0.0309730966921126
"alpha",0.0628237920442767,0.00465883208277324,-0.00140491062768812,-0.00112817746510701,0.0241312452929226,-0.0196076545585028
"beta",0.00465883208277324,0.0713241126340808,-0.00159152336207876,-0.00199993530338609,-0.107444898470431,-0.00987536405051747
"gamma",-0.00140491062768812,-0.00159152336207876,0.0310010766544737,0.000842767990080246,-0.0085536042295903,0.00283769572997297
"delta",-0.00112817746510701,-0.00199993530338609,0.000842767990080246,0.00668899948539306,0.0105956077624663,-0.000879605466111086
"lambda",0.0241312452929226,-0.107444898470431,-0.0085536042295903,0.0105956077624663,1.002884101921,-0.101258573742629
"luce",-0.0196076545585028,-0.00987536405051747,0.00283769572997297,-0.000879605466111086,-0.101258573742629,0.0478114550302874
"alpha",0.0506781647899951,0.00181825030436472,0.00371903496415731,-0.000850888997965432,0.0256415856672227,-0.0151886512326542
"beta",0.00181825030436472,0.0359344504981962,0.00123454359404832,-0.00314703004346585,-0.077096437384989,-0.00441265252565973
"gamma",0.00371903496415731,0.00123454359404832,0.0125073726774903,0.000469947421673339,-0.00971940800567626,0.00438033542467904
"delta",-0.000850888997965432,-0.00314703004346585,0.000469947421673339,0.013366379707788,0.0166500885598945,0.0020933374946139
"lambda",0.0256415856672227,-0.077096437384989,-0.00971940800567626,0.0166500885598945,0.973664001155861,-0.113864991279562
"luce",-0.0151886512326542,-0.00441265252565973,0.00438033542467904,0.0020933374946139,-0.113864991279562,0.0573024251455945
"alpha",0.0484870707748573,0.000415305114373367,0.00488759623701388,-0.00095007994323129,0.0145779949360461,-0.00744280854394188
"beta",0.000415305114373367,0.0403027872706865,-0.000430840706093385,-0.00207542392665479,-0.0876065990301224,-0.00360525294574852
"gamma",0.00488759623701388,-0.000430840706093385,0.0670528334522326,0.00421184793935626,-0.0146981778119133,0.00339969572378023
"delta",-0.00095007994323129,-0.00207542392665479,0.00421184793935626,0.0154835879082622,0.0241483473174239,0.000376904678357354
"lambda",0.0145779949360461,-0.0876065990301224,-0.0146981778119133,0.0241483473174239,0.852854902531207,-0.0566388308931686
"luce",-0.00744280854394188,-0.00360525294574852,0.00339969572378023,0.000376904678357354,-0.0566388308931686,0.0224208432982311
"alpha",0.0234248205311533,-0.000347497895176087,0.000194763658965318,-6.11557723011689e-05,0.00591181816445917,-0.0027161986809384
"beta",-0.000347497895176087,0.0408844757420476,-8.56598481004622e-05,-0.00516579390488169,-0.117800358244108,-0.00994163959604369
"gamma",0.000194763658965318,-8.56598481004622e-05,0.0123377719055615,-0.000209867832739198,0.00274445513329038,0.00165300145733752
"delta",-6.11557723011689e-05,-0.00516579390488169,-0.000209867832739198,0.0133671683756837,0.0210728545291821,0.0024169248759639
"lambda",0.00591181816445917,-0.117800358244108,0.00274445513329038,0.0210728545291821,1.01304093352875,-0.0508288946736615
"luce",-0.0027161986809384,-0.00994163959604369,0.00165300145733752,0.0024169248759639,-0.0508288946736615,0.0489425019137598
"alpha",0.0631657651144027,0.00507734957516947,0.00108987530913525,-0.00360904930843787,0.0216938173802664,-0.0237410013127543
"beta",0.00507734957516947,0.0491318660112655,-0.00189996152100827,-0.00317206927018187,-0.0804834388177221,-0.00854019832224993
"gamma",0.00108987530913525,-0.00189996152100827,0.0139537818616453,0.00127133280923287,-0.00332015699038429,0.00215938600074758
"delta",-0.00360904930843787,-0.00317206927018187,0.00127133280923287,0.018212646916392,0.0340656911237634,0.00148730147206163
"lambda",0.0216938173802664,-0.0804834388177221,-0.00332015699038429,0.0340656911237634,0.760033525790787,-0.0760247058817855
"luce",-0.0237410013127543,-0.00854019832224993,0.00215938600074758,0.00148730147206163,-0.0760247058817855,0.0416688177720486
"alpha",0.0459605136635276,0.000750272139386644,-0.000832817152582121,-0.00068966853877406,0.0124035705441605,-0.0114808597294213
"beta",0.000750272139386644,0.0706935629938528,0.00125841535829413,-0.0037703177290854,-0.0608098590259357,-0.0054534526728574
"gamma",-0.000832817152582121,0.00125841535829413,0.0174322164034057,0.00182211137995708,0.00449353445657126,0.00249775320123505
"delta",-0.00068966853877406,-0.0037703177290854,0.00182211137995708,0.00528514115368433,-0.00336908996615831,-0.00127683883663951
"lambda",0.0124035705441605,-0.0608098590259357,0.00449353445657126,-0.00336908996615831,0.889343002670335,-0.0326998357051695
"luce",-0.0114808597294213,-0.0054534526728574,0.00249775320123505,-0.00127683883663951,-0.0326998357051695,0.0451654759721311
"alpha",0.0588602096579343,0.00259762587038739,0.000669113286802944,-0.000194867555389117,0.0378269190362538,-0.0244109130579676
"beta",0.00259762587038739,0.0452141880285957,-0.000571654704541693,-0.00111914513663377,-0.0600727313774191,-0.00937077966388604
"gamma",0.000669113286802944,-0.000571654704541693,0.0214720368965261,0.00030250700451855,-0.00306446553810492,0.00271782757814898
"delta",-0.000194867555389117,-0.00111914513663377,0.00030250700451855,0.00722510633134299,0.0030838511344786,-0.000247306581047154
"lambda",0.0378269190362538,-0.0600727313774191,-0.00306446553810492,0.0030838511344786,0.589696977434861,-0.088022744394483
"luce",-0.0244109130579676,-0.00937077966388604,0.00271782757814898,-0.000247306581047154,-0.088022744394483,0.0562654612751543
"alpha",0.0699458961745195,0.00101766100557164,0.00381633016257608,-0.00201202477945876,0.0245538504862354,-0.0136715049214522
"beta",0.00101766100557164,0.069174617069037,-0.000563450202479079,0.000545225204919953,-0.128070421683479,-0.0023586662734696
"gamma",0.00381633016257608,-0.000563450202479079,0.0304053105951754,0.00159200394309781,-0.000444901172426707,-0.000168051022827573
"delta",-0.00201202477945876,0.000545225204919953,0.00159200394309781,0.00796953412587892,0.0135503924180612,-9.00124696159224e-05
"lambda",0.0245538504862354,-0.128070421683479,-0.000444901172426707,0.0135503924180612,0.754130561494577,-0.0613191594424967
"luce",-0.0136715049214522,-0.0023586662734696,-0.000168051022827573,-9.00124696159224e-05,-0.0613191594424967,0.0244302390045046
"alpha",0.0558304843698935,0.00708147909158316,0.000588717468401416,-0.000718922380338508,0.0313621231144302,-0.0218439946448545
"beta",0.00708147909158316,0.0502078455162287,-0.000627292120497525,-0.00431159717465377,-0.0953991944961708,-0.0150506524949041
"gamma",0.000588717468401416,-0.000627292120497525,0.0360858647210414,0.000280517044815434,-0.00650577762826491,0.00393605627287937
"delta",-0.000718922380338508,-0.00431159717465377,0.000280517044815434,0.0136855340101572,0.0141514110813325,0.00208263996686339
"lambda",0.0313621231144302,-0.0953991944961708,-0.00650577762826491,0.0141514110813325,1.02059319644035,-0.104431190354504
"luce",-0.0218439946448545,-0.0150506524949041,0.00393605627287937,0.00208263996686339,-0.104431190354504,0.0572071817409295
"alpha",0.0456173474521451,0.00179355471958397,-0.000623956614170409,-0.00175550437242649,-0.00407564436512983,-0.0101562677538561
"beta",0.00179355471958397,0.0632743455482786,-0.000449252890213099,-0.00388732372629211,-0.0421991007482355,-0.00554235862224501
"gamma",-0.000623956614170409,-0.000449252890213099,0.00367669637352632,0.000213699699309561,0.00206603583977689,0.000303045154909386
"delta",-0.00175550437242649,-0.00388732372629211,0.000213699699309561,0.0055840225730899,0.00173018676221045,-9.60801746782873e-05
"lambda",-0.00407564436512983,-0.0421991007482355,0.00206603583977689,0.00173018676221045,0.675341778241971,-0.0234163442484553
"luce",-0.0101562677538561,-0.00554235862224501,0.000303045154909386,-9.60801746782873e-05,-0.0234163442484553,0.0283533888072673
"alpha",0.0477932084218187,0.00372481204037901,-7.60310553365836e-05,-0.000667663001376622,0.0126619400143805,-0.0102883196595493
"beta",0.00372481204037901,0.0532457536319261,0.00186785752015977,-0.00425827731967567,-0.121878917245286,-0.00346412577173781
"gamma",-7.60310553365836e-05,0.00186785752015977,0.0502850491486033,0.000105431258348245,-0.011225596108267,0.00387980186620372
"delta",-0.000667663001376622,-0.00425827731967567,0.000105431258348245,0.0149764204667422,0.0194175781246329,0.000288270571312442
"lambda",0.0126619400143805,-0.121878917245286,-0.011225596108267,0.0194175781246329,0.987454266544084,-0.0862226234210003
"luce",-0.0102883196595493,-0.00346412577173781,0.00387980186620372,0.000288270571312442,-0.0862226234210003,0.0334784146690857
"alpha",0.0655500358000685,0.00293662855663346,0.000856573146802601,-0.00179492789784091,0.0499856783996248,-0.028388649188305
"beta",0.00293662855663346,0.0295519890970174,-0.000341334991421095,-0.000675157311465782,-0.0605533047826773,-0.00622785119238836
"gamma",0.000856573146802601,-0.000341334991421095,0.0179042299179647,0.00141560796046946,-0.0149833769235584,0.00587279787581338
"delta",-0.00179492789784091,-0.000675157311465782,0.00141560796046946,0.00860486322800772,0.0163778241850725,0.00188663867425999
"lambda",0.0499856783996248,-0.0605533047826773,-0.0149833769235584,0.0163778241850725,0.890593245942728,-0.140975779420462
"luce",-0.028388649188305,-0.00622785119238836,0.00587279787581338,0.00188663867425999,-0.140975779420462,0.0654500009286422
"alpha",0.0371930701753003,0.00137030708167476,0.000535302649240836,-0.00138629786581975,0.0178262416332128,-0.010515520503355
"beta",0.00137030708167476,0.0362542884371152,-0.000186085627803883,-0.00370897248422808,-0.0633622686772337,-0.00812756083292341
"gamma",0.000535302649240836,-0.000186085627803883,0.0308490811801072,0.00135900092928125,-0.00156091779688325,0.00124276161516503
"delta",-0.00138629786581975,-0.00370897248422808,0.00135900092928125,0.0149903309100671,0.0131229159903366,0.00158225238571589
"lambda",0.0178262416332128,-0.0633622686772337,-0.00156091779688325,0.0131229159903366,0.827107725138222,-0.0603856753088673
"luce",-0.010515520503355,-0.00812756083292341,0.00124276161516503,0.00158225238571589,-0.0603856753088673,0.0315644703393764
"alpha",0.0515765549720393,0.00540986057762828,-0.00160053287025584,0.00119889371637259,0.0168300486485362,-0.0155149913883902
"beta",0.00540986057762828,0.0425741748632438,0.00129810048881583,-0.00460052324802654,-0.0369498032225389,-0.0112178448796643
"gamma",-0.00160053287025584,0.00129810048881583,0.0177310407937296,0.000252435640700554,0.000473743053600788,0.000965127781644182
"delta",0.00119889371637259,-0.00460052324802654,0.000252435640700554,0.00395251712337292,-0.00136567535590862,-0.000280553999845082
"lambda",0.0168300486485362,-0.0369498032225389,0.000473743053600788,-0.00136567535590862,0.475636146367064,-0.0221623663275882
"luce",-0.0155149913883902,-0.0112178448796643,0.000965127781644182,-0.000280553999845082,-0.0221623663275882,0.042676028070763
"alpha",0.0562279525575656,0.000240171413803852,0.000348771555747471,0.000359841386879398,0.0232599450456959,-0.0226370754514887
"beta",0.000240171413803852,0.0717462532892338,-0.000306929359807527,-0.000910886345530556,-0.0443621166780288,-0.00671775926799981
"gamma",0.000348771555747471,-0.000306929359807527,0.0192681079800868,3.25844448994781e-05,-0.00819170084740744,0.00322182761176765
"delta",0.000359841386879398,-0.000910886345530556,3.25844448994781e-05,0.00266304625709653,-0.00100725903800704,-0.00113104314757626
"lambda",0.0232599450456959,-0.0443621166780288,-0.00819170084740744,-0.00100725903800704,0.946833930644932,-0.0570325400249353
"luce",-0.0226370754514887,-0.00671775926799981,0.00322182761176765,-0.00113104314757626,-0.0570325400249353,0.0695102330352463
"alpha",0.056361156923384,0.0057786376190931,-0.00251538688202616,-0.000314575200733087,0.016807772744202,-0.0235097690567876
"beta",0.0057786376190931,0.0496345161469621,-6.68328162073851e-05,-0.00393731362057016,-0.0986743869544331,-0.0125084162481217
"gamma",-0.00251538688202616,-6.68328162073851e-05,0.0250223344848408,0.000264076836083915,0.00369515275690867,0.00287790426477332
"delta",-0.000314575200733087,-0.00393731362057016,0.000264076836083915,0.0148491907370439,0.023375515877966,0.00151950616499189
"lambda",0.016807772744202,-0.0986743869544331,0.00369515275690867,0.023375515877966,1.04931460500265,-0.0994082926948495
"luce",-0.0235097690567876,-0.0125084162481217,0.00287790426477332,0.00151950616499189,-0.0994082926948495,0.0610215542952394
"alpha",0.0602961625083905,0.00460410670752416,0.00168230772873296,-0.00115280272913643,0.0137478295283392,-0.0122787768216328
"beta",0.00460410670752416,0.0360247128719424,-0.00135201009008371,-0.00778067596759429,-0.0549127720245625,-0.0109305767710508
"gamma",0.00168230772873296,-0.00135201009008371,0.0218451063867703,0.000380178351513689,0.00695268613431977,0.00363459647418021
"delta",-0.00115280272913643,-0.00778067596759429,0.000380178351513689,0.00553920354452587,0.0145184025949568,0.00366482243964296
"lambda",0.0137478295283392,-0.0549127720245625,0.00695268613431977,0.0145184025949568,0.728015255243055,-0.0639171303789345
"luce",-0.0122787768216328,-0.0109305767710508,0.00363459647418021,0.00366482243964296,-0.0639171303789345,0.0557316861318839
"alpha",0.0470417494161982,0.00468575920766503,-0.000492599598992973,-0.000185868349368941,0.0351898944018419,-0.0256715781995765
"beta",0.00468575920766503,0.0577821617426775,-0.000134367671533158,-0.00263296577583874,-0.0787198197445226,-0.0130909564526873
"gamma",-0.000492599598992973,-0.000134367671533158,0.0159762297621178,-0.000317129709379046,-0.00179097405285156,0.00236551810459674
"delta",-0.000185868349368941,-0.00263296577583874,-0.000317129709379046,0.0182534613349505,0.00457537804044042,0.00201836969150636
"lambda",0.0351898944018419,-0.0787198197445226,-0.00179097405285156,0.00457537804044042,0.579332653327356,-0.0906222483435395
"luce",-0.0256715781995765,-0.0130909564526873,0.00236551810459674,0.00201836969150636,-0.0906222483435395,0.0641696779603373
"alpha",0.0372761471521014,0.00158770287979667,-0.00408792113317112,0.00136785192500766,0.00462672890163715,-0.0109707413704155
"beta",0.00158770287979667,0.0684494405903636,0.00201313895635539,-0.00472565288101879,-0.0625995080875515,-0.00934750981575271
"gamma",-0.00408792113317112,0.00201313895635539,0.0239409219763862,0.000714697681603164,0.00360156422308333,-0.000467071060088705
"delta",0.00136785192500766,-0.00472565288101879,0.000714697681603164,0.00402007164892355,-0.00359813484580801,-0.000643753531381484
"lambda",0.00462672890163715,-0.0625995080875515,0.00360156422308333,-0.00359813484580801,0.772127371015982,-0.0362953474610823
"luce",-0.0109707413704155,-0.00934750981575271,-0.000467071060088705,-0.000643753531381484,-0.0362953474610823,0.0425123441781519
"alpha",0.0627555496219776,0.00504119155216503,0.00384476787117582,0.00152888838049072,0.033825828205513,-0.0302301224128669
"beta",0.00504119155216503,0.0442335477242187,-0.000596290888182411,-0.00119902811042674,-0.0536490010323966,-0.0132797589874085
"gamma",0.00384476787117582,-0.000596290888182411,0.0111967521206159,0.00113406941655237,-0.00346955904697684,0.00371265672328295
"delta",0.00152888838049072,-0.00119902811042674,0.00113406941655237,0.0148888646873326,0.00705371987493057,-0.000112740718612225
"lambda",0.033825828205513,-0.0536490010323966,-0.00346955904697684,0.00705371987493057,0.463088028621788,-0.0768397033942266
"luce",-0.0302301224128669,-0.0132797589874085,0.00371265672328295,-0.000112740718612225,-0.0768397033942266,0.0644206260691595
"alpha",0.0543533320365346,0.00323105335058337,-0.00485130139396152,-0.000821150325759781,0.0297754040518635,-0.020243950041756
