"","alpha","beta","gamma","delta","lambda","luce"
"lambda",0.0374460163746462,-0.0312103789539933,-0.0284593340355788,-0.0144319119300584,1.00103614506037,-0.146590835162558
"luce",-0.00606874783655299,-0.00759489057092517,-0.00998717825705081,-0.00420389310763662,-0.146590835162558,0.075228913218175
"alpha",0.0451749231567312,-0.000736338628613969,-0.0277012332471539,0.00146801876104089,0.0163798897099091,-0.00263882159155439
"beta",-0.000736338628613969,0.00173743379444626,0.00549509163820452,0.000342350961987493,-0.0134428612464143,-0.002773451797958
"gamma",-0.0277012332471539,0.00549509163820452,0.0855692224950996,-0.00235534716393987,-0.0385600757181179,-0.0105646225055084
"delta",0.00146801876104089,0.000342350961987493,-0.00235534716393987,0.00436903278892056,-0.00919322315130109,-0.00232940050507302
"lambda",0.0163798897099091,-0.0134428612464143,-0.0385600757181179,-0.00919322315130109,0.83126654504738,-0.147304547257132
"luce",-0.00263882159155439,-0.002773451797958,-0.0105646225055084,-0.00232940050507302,-0.147304547257132,0.0666497037334825
"alpha",0.0543660959915408,-0.00128808594205843,-0.0338224583175347,0.000273254155158536,0.0126424567898798,-0.00144680045233204
"beta",-0.00128808594205843,0.0038357508650459,0.00486814685029697,-3.86656909877017e-05,-0.0349083265879834,-0.00663223764286247
"gamma",-0.0338224583175347,0.00486814685029697,0.0848046012021128,-0.000483763086499425,-0.0193079290471107,-0.0100550381014899
"delta",0.000273254155158536,-3.86656909877017e-05,-0.000483763086499425,0.000212080079435947,-0.0015600724460999,-0.000470928696584634
"lambda",0.0126424567898798,-0.0349083265879834,-0.0193079290471107,-0.0015600724460999,0.991887502263214,-0.0864359479922124
"luce",-0.00144680045233204,-0.00663223764286247,-0.0100550381014899,-0.000470928696584634,-0.0864359479922124,0.0745407049154265
"alpha",0.0106339931979332,0.0022083244390797,-0.00548726506405219,0.00523234607166932,0.0185274900204488,-0.0133143273180447
"beta",0.0022083244390797,0.00806648587990145,0.00196260581550383,-0.00045513334962968,-0.0298279969203845,-0.00622743530033664
"gamma",-0.00548726506405219,0.00196260581550383,0.0297200866212117,-0.00701743789016645,-0.0274827461478985,-0.00377998986694124
"delta",0.00523234607166932,-0.00045513334962968,-0.00701743789016645,0.0263682032564821,-0.0085343248751674,-0.0104767146867594
"lambda",0.0185274900204488,-0.0298279969203845,-0.0274827461478985,-0.0085343248751674,0.969016433942523,-0.109362526767107
"luce",-0.0133143273180447,-0.00622743530033664,-0.00377998986694124,-0.0104767146867594,-0.109362526767107,0.0728861336221979
"alpha",0.053612890656142,-0.00191071395485827,-0.0238753004363656,0.000755798447652973,0.0239783400628586,0.0028376935907429
"beta",-0.00191071395485827,0.00323392849985324,0.00350937262827568,0.000669379192260282,-0.0229276612967657,-0.00262089353221801
"gamma",-0.0238753004363656,0.00350937262827568,0.0467127671660466,3.58532032675639e-05,-0.00359311009108031,-0.00996443887236866
"delta",0.000755798447652973,0.000669379192260282,3.58532032675639e-05,0.00135154459967166,-0.00766270088648573,-0.000931644453625701
"lambda",0.0239783400628586,-0.0229276612967657,-0.00359311009108031,-0.00766270088648573,0.675257840163378,-0.124732450469641
"luce",0.0028376935907429,-0.00262089353221801,-0.00996443887236866,-0.000931644453625701,-0.124732450469641,0.0710496673749083
"alpha",0.00308639775675967,0.00164662759884498,-0.00166249931668871,0.0025828894797858,0.0120500967474804,-0.00738989854442374
"beta",0.00164662759884498,0.00676597848598548,0.0014425327693312,0.00111691547543679,-0.0432949096428888,-0.00413723559713678
"gamma",-0.00166249931668871,0.0014425327693312,0.00797422159611784,-0.000986481814300039,-0.0240049590919966,-0.00114369852810481
"delta",0.0025828894797858,0.00111691547543679,-0.000986481814300039,0.014295772626089,-0.0428863635265548,-0.00751163740310233
"lambda",0.0120500967474804,-0.0432949096428888,-0.0240049590919966,-0.0428863635265548,1.03335146671989,-0.0457194208645057
"luce",-0.00738989854442374,-0.00413723559713678,-0.00114369852810481,-0.00751163740310233,-0.0457194208645057,0.0440912504353379
"alpha",0.0599319871442184,-0.00137136681198264,-0.0340238007127854,0.000450040226815116,0.00722415949487042,0.00301464068394106
"beta",-0.00137136681198264,0.00195211890204918,0.00399374940556664,0.000591133654889804,-0.0169365829061307,-0.000832369803131817
"gamma",-0.0340238007127854,0.00399374940556664,0.079502822577631,-0.0013364370431511,-0.0123519183376622,-0.0111882270635513
"delta",0.000450040226815116,0.000591133654889804,-0.0013364370431511,0.00253531409208503,-0.00770973770101195,-0.000883982575535888
"lambda",0.00722415949487042,-0.0169365829061307,-0.0123519183376622,-0.00770973770101195,0.754645102960867,-0.151015720023623
"luce",0.00301464068394106,-0.000832369803131817,-0.0111882270635513,-0.000883982575535888,-0.151015720023623,0.0678149272229956
"alpha",0.063084983705705,-0.000833752755819338,-0.0386802824944301,0.00297040162942631,0.0124540645054993,0.00439634732535363
"beta",-0.000833752755819338,0.00512428828660367,0.00437509931926837,0.00105412582626245,-0.0350162902614779,-0.00413488654750633
"gamma",-0.0386802824944301,0.00437509931926837,0.0846967490950926,-0.0039368497937248,-0.0312493231518885,-0.0149899698648157
"delta",0.00297040162942631,0.00105412582626245,-0.0039368497937248,0.0168124868237495,-0.0239676796141549,-0.00507802049751077
"lambda",0.0124540645054993,-0.0350162902614779,-0.0312493231518885,-0.0239676796141549,1.05067609982208,-0.157952032988881
"luce",0.00439634732535363,-0.00413488654750633,-0.0149899698648157,-0.00507802049751077,-0.157952032988881,0.0745325719339476
"alpha",0.0670191236170765,-0.00147300761595049,-0.0293402769613132,0.000451388186454144,-0.0187770139058892,0.00269972504673629
"beta",-0.00147300761595049,0.0774618410819778,-0.000559741742811909,-0.00726838650639015,-0.0043279228306478,-0.00207882641459273
"gamma",-0.0293402769613132,-0.000559741742811909,0.0419351443453565,0.000121230714200521,0.0136493740550916,-0.0130756701476991
"delta",0.000451388186454144,-0.00726838650639015,0.000121230714200521,0.00424276949272486,-0.0133515828135275,-0.000696564739142488
"lambda",-0.0187770139058892,-0.0043279228306478,0.0136493740550916,-0.0133515828135275,1.33145769611483,-0.0184659087459947
"luce",0.00269972504673629,-0.00207882641459273,-0.0130756701476991,-0.000696564739142488,-0.0184659087459947,0.0810287958401836
"alpha",0.0346503703491995,-0.000713767174284711,-0.0147950228252482,0.000811768690386981,0.0164856947591896,-0.00805880290888939
"beta",-0.000713767174284711,0.00529498482059359,0.00791642502428197,-0.00030283942126015,-0.0467249301720115,-0.00399149061864879
"gamma",-0.0147950228252482,0.00791642502428197,0.0956440469310867,-0.0002713754009796,-0.0404039227036514,-0.00679875021822683
"delta",0.000811768690386981,-0.00030283942126015,-0.0002713754009796,0.00050432566631424,-0.00362589125626165,-0.00144118567942588
"lambda",0.0164856947591896,-0.0467249301720115,-0.0404039227036514,-0.00362589125626165,1.11590939296431,-0.10246140414278
"luce",-0.00805880290888939,-0.00399149061864879,-0.00679875021822683,-0.00144118567942588,-0.10246140414278,0.0739094318117724
"alpha",0.00853204691595743,0.000829305618861663,-0.00250535568295799,0.00155835045933601,0.0280965464209455,-0.013976343561876
"beta",0.000829305618861663,0.00600360088093293,0.00695643223149292,0.000274194927496686,-0.0596863337899539,-0.003328472667674
"gamma",-0.00250535568295799,0.00695643223149292,0.0314835787418741,-7.32385423449406e-05,-0.044786958437144,-0.00798001740859466
"delta",0.00155835045933601,0.000274194927496686,-7.32385423449406e-05,0.00129483648129771,-0.0041208782703256,-0.00433712739387302
"lambda",0.0280965464209455,-0.0596863337899539,-0.044786958437144,-0.0041208782703256,1.23176988088714,-0.108450677716815
"luce",-0.013976343561876,-0.003328472667674,-0.00798001740859466,-0.00433712739387302,-0.108450677716815,0.0718728421869663
"alpha",0.0482940509532749,-4.73851925167782e-05,-0.0217372855044431,0.000122774777609,0.00882518660400288,-0.00316011136118594
"beta",-4.73851925167782e-05,0.00172606869750154,0.00168470622090734,0.00147217998182761,-0.012369745685374,-0.00308823519844155
"gamma",-0.0217372855044431,0.00168470622090734,0.0920242156582899,-0.00166081322109064,0.00321128900374414,0.000422550276581185
"delta",0.000122774777609,0.00147217998182761,-0.00166081322109064,0.00194327483696823,-0.00986924111226232,-0.00347233018553449
"lambda",0.00882518660400288,-0.012369745685374,0.00321128900374414,-0.00986924111226232,0.804224362119014,-0.0765138353430463
"luce",-0.00316011136118594,-0.00308823519844155,0.000422550276581185,-0.00347233018553449,-0.0765138353430463,0.0718098914091997
"alpha",0.00268930356318554,0.000371164564250312,2.27571915599556e-05,0.000542124074087,0.00803937382691382,-0.00268573108112436
"beta",0.000371164564250312,0.0014555095265832,0.000908731962232828,0.000133710301201172,-0.0093059531270671,-0.000582013147250803
"gamma",2.27571915599556e-05,0.000908731962232828,0.0120410035902579,0.000293714491706939,0.00139292331601838,-0.00163065277553549
"delta",0.000542124074087,0.000133710301201172,0.000293714491706939,0.000620076390172506,-0.00216706073036959,-0.000684771824086991
"lambda",0.00803937382691382,-0.0093059531270671,0.00139292331601838,-0.00216706073036959,0.164326717705486,-0.0130242927563875
"luce",-0.00268573108112436,-0.000582013147250803,-0.00163065277553549,-0.000684771824086991,-0.0130242927563875,0.0105663730435218
"alpha",0.00411927809945389,0.00015951735936132,-0.00256476717392195,0.00142972661237601,0.0195049116734263,-0.00408801781852176
"beta",0.00015951735936132,0.00555863589822802,0.00295559703528897,0.00157143136474395,-0.0332361276265564,-0.00266118090366931
"gamma",-0.00256476717392195,0.00295559703528897,0.00713829079568041,-0.000387636999805143,-0.0155204471698487,-0.00297890697198473
"delta",0.00142972661237601,0.00157143136474395,-0.000387636999805143,0.00847155103926303,-0.0124599361727891,-0.00188895065659629
"lambda",0.0195049116734263,-0.0332361276265564,-0.0155204471698487,-0.0124599361727891,0.470294648763821,-0.0333591988264966
"luce",-0.00408801781852176,-0.00266118090366931,-0.00297890697198473,-0.00188895065659629,-0.0333591988264966,0.021810901017333
"alpha",0.0187350898270222,0.000119900958591903,-0.00662421382137286,0.000384975102287804,0.0422092256241362,-0.0112947694407587
"beta",0.000119900958591903,0.00220370751117454,0.00269712878334342,6.99611091502784e-05,-0.0199946321582037,-0.00168530640921353
"gamma",-0.00662421382137286,0.00269712878334342,0.0485758231349129,0.000549352817429019,-0.015636399675832,-0.000746463674503936
"delta",0.000384975102287804,6.99611091502784e-05,0.000549352817429019,0.000183648089146223,-0.000516579800126596,-0.000725467900472494
"lambda",0.0422092256241362,-0.0199946321582037,-0.015636399675832,-0.000516579800126596,0.916566227659407,-0.159425335212536
"luce",-0.0112947694407587,-0.00168530640921353,-0.000746463674503936,-0.000725467900472494,-0.159425335212536,0.0749525722704167
"alpha",0.00554014815912834,-0.00448005571958274,-0.00169064121139321,0.00816223332174276,-0.00847384694906872,-0.01383625340521
"beta",-0.00448005571958274,0.0687582653438649,0.0016343265236944,-0.0242009214466335,0.00885332608837527,0.0091426270845246
"gamma",-0.00169064121139321,0.0016343265236944,0.00201235367916561,-0.00216822014056557,0.000570971972914531,-0.00156282802326072
"delta",0.00816223332174276,-0.0242009214466335,-0.00216822014056557,0.0362782383867608,-0.0756427356376952,-0.0185926349538229
"lambda",-0.00847384694906872,0.00885332608837527,0.000570971972914531,-0.0756427356376952,1.37512045428594,0.0215228034862992
"luce",-0.01383625340521,0.0091426270845246,-0.00156282802326072,-0.0185926349538229,0.0215228034862992,0.0760038329427038
"alpha",0.0379345244919739,-0.00126380370979735,-0.0121147895963977,-0.00126900552959185,0.0241637950990396,-0.000968643698798253
"beta",-0.00126380370979735,0.00136501561246512,0.00364881087287046,0.000999371072894516,-0.0068462407675877,-0.000968895861831195
"gamma",-0.0121147895963977,0.00364881087287046,0.0547610707149239,0.000921393225607361,-0.00591511080271316,-0.00108912501623186
"delta",-0.00126900552959185,0.000999371072894516,0.000921393225607361,0.00152555660739274,-0.00402886359518155,-0.0012709543097866
"lambda",0.0241637950990396,-0.0068462407675877,-0.00591511080271316,-0.00402886359518155,0.734319913204591,-0.0630788567828752
"luce",-0.000968643698798253,-0.000968895861831195,-0.00108912501623186,-0.0012709543097866,-0.0630788567828752,0.0563783081984609
"alpha",0.0702755193947002,-0.00216732007332243,-0.0499783372830794,0.00687715654445933,0.0377943286860276,0.00388765632474807
"beta",-0.00216732007332243,0.00869006569571766,0.00792852293918205,-0.0048605982289575,-0.0329541932193684,-0.00149246604813429
"gamma",-0.0499783372830794,0.00792852293918205,0.0943268204970554,-0.0153117148832043,-0.0626072697786451,-0.0137383547858561
"delta",0.00687715654445933,-0.0048605982289575,-0.0153117148832043,0.0334702064581765,-0.0103259320847398,-0.0125220908933395
"lambda",0.0377943286860276,-0.0329541932193684,-0.0626072697786451,-0.0103259320847398,1.0486709784728,-0.12934184592887
"luce",0.00388765632474807,-0.00149246604813429,-0.0137383547858561,-0.0125220908933395,-0.12934184592887,0.0729364313570816
"alpha",0.0362138961255445,0.00121971733004486,-0.0221847335761309,0.00391401072661508,0.0148868629976387,-0.00535209720769671
"beta",0.00121971733004486,0.00374877102205164,0.00642819547457171,0.000339658084845117,-0.0236040640093677,-0.0053495103081192
"gamma",-0.0221847335761309,0.00642819547457171,0.0918375610470044,-0.00615125647226001,-0.0594104989268779,-0.0140788896632096
"delta",0.00391401072661508,0.000339658084845117,-0.00615125647226001,0.0127047293727042,-0.00818733937907624,-0.00600958238466364
"lambda",0.0148868629976387,-0.0236040640093677,-0.0594104989268779,-0.00818733937907624,0.667224980905925,-0.0635984239494646
"luce",-0.00535209720769671,-0.0053495103081192,-0.0140788896632096,-0.00600958238466364,-0.0635984239494646,0.0516980965851814
"alpha",0.0412593629912366,0.000537081290410012,-0.0169878143435219,-0.000481581716615645,0.00828126953407215,0.00176554318316008
"beta",0.000537081290410012,0.00235295182732187,0.00486361701179418,0.000631523077398869,-0.0122971660284938,-0.00317384726914178
"gamma",-0.0169878143435219,0.00486361701179418,0.0780901360097137,-0.00159496459322554,-0.0133258513951676,-0.00783891112962984
"delta",-0.000481581716615645,0.000631523077398869,-0.00159496459322554,0.00141861829392915,-0.00325609750972308,-0.00181710757814395
"lambda",0.00828126953407215,-0.0122971660284938,-0.0133258513951676,-0.00325609750972308,0.510717681156535,-0.0336879885091584
"luce",0.00176554318316008,-0.00317384726914178,-0.00783891112962984,-0.00181710757814395,-0.0336879885091584,0.045666964228845
"alpha",0.0460923996209885,-0.00192596219573271,-0.0219165987771911,0.00261770894600511,0.0378557693615823,-0.00251115759263615
"beta",-0.00192596219573271,0.00501938225075904,0.00577813807535897,-0.000515280145394015,-0.0331660684534069,-0.00604885714918921
"gamma",-0.0219165987771911,0.00577813807535897,0.0335017009759598,-0.00231707260258641,-0.0232339702923456,-0.00963311376364891
"delta",0.00261770894600511,-0.000515280145394015,-0.00231707260258641,0.00230949382072745,-0.00886965954014672,-0.00466156091165055
"lambda",0.0378557693615823,-0.0331660684534069,-0.0232339702923456,-0.00886965954014672,0.926847170891064,-0.0436252741854319
"luce",-0.00251115759263615,-0.00604885714918921,-0.00963311376364891,-0.00466156091165055,-0.0436252741854319,0.0753342195707753
"alpha",0.0023773972481218,0.00141069685371547,7.51213235658271e-05,0.00449610747328995,0.0168605829651991,-0.00313318204985131
"beta",0.00141069685371547,0.0110140363188429,0.00086997476275235,-0.000491162647254354,-0.0468245408737063,-0.00167470154089932
