"","alpha","beta","gamma","delta","lambda","luce"
"luce",-0.00698174422291355,-0.00889822757914633,0.00450751083311226,-0.00415387272713271,-0.0539425687513073,0.0518730734298071
"alpha",0.0730040870267729,-0.000928659978030686,-0.00682715207906369,0.000623963475449683,-0.00455202698589832,-0.00441740192387235
"beta",-0.000928659978030686,0.0211654081899207,-3.58137719415451e-05,0.00108462242134061,0.00441711981164591,0.00194368060465177
"gamma",-0.00682715207906369,-3.58137719415451e-05,0.022878222532173,-0.000595870725819006,0.00127177373932271,-0.00489043399729143
"delta",0.000623963475449683,0.00108462242134061,-0.000595870725819006,0.00886008720354203,0.0142273179205089,0.00183344354466525
"lambda",-0.00455202698589832,0.00441711981164591,0.00127177373932271,0.0142273179205089,1.04282807405611,-0.0399991916071156
"luce",-0.00441740192387235,0.00194368060465177,-0.00489043399729143,0.00183344354466525,-0.0399991916071156,0.0596037711999506
"alpha",0.0739939643530161,0.000893661659906361,-0.00255378213360363,-0.00022176619777292,0.0274686186106867,-0.0144723784384664
"beta",0.000893661659906361,0.0643376161967257,0.00493221195407158,-0.0014044085640415,-0.0986260946368799,-0.010453886262136
"gamma",-0.00255378213360363,0.00493221195407158,0.0669943483158421,0.00257654720656416,0.0080514031991085,0.00131999289433368
"delta",-0.00022176619777292,-0.0014044085640415,0.00257654720656416,0.0344865909889551,0.00666150613125418,-0.000291248733717246
"lambda",0.0274686186106867,-0.0986260946368799,0.0080514031991085,0.00666150613125418,1.04860290615397,-0.0990188080956811
"luce",-0.0144723784384664,-0.010453886262136,0.00131999289433368,-0.000291248733717246,-0.0990188080956811,0.0695872775907332
"alpha",0.0711637452405806,0.0016790306620056,0.00555713837987287,-0.00109557849499042,-0.00273517753877888,-0.0117111709465775
"beta",0.0016790306620056,0.0787199653294622,0.000462519059008989,-0.00452280966530425,-0.0381217530893577,-0.00631771089128606
"gamma",0.00555713837987287,0.000462519059008989,0.0260525210125207,-0.000348358417161967,-0.00977460057051457,0.00661376006737143
"delta",-0.00109557849499042,-0.00452280966530425,-0.000348358417161967,0.010288908128934,-0.0130149617596384,-0.00444015527191628
"lambda",-0.00273517753877888,-0.0381217530893577,-0.00977460057051457,-0.0130149617596384,1.15333772971158,-0.0499871818994037
"luce",-0.0117111709465775,-0.00631771089128606,0.00661376006737143,-0.00444015527191628,-0.0499871818994037,0.0722306770136798
"alpha",0.0724175378968919,0.00129717630748474,-0.0109392700174762,0.000145173735374536,0.0035303813364201,-0.00748213019443994
"beta",0.00129717630748474,0.0655723537700396,0.000826939528653955,-0.00745393778138934,-0.0275903628265153,-0.00540587616213042
"gamma",-0.0109392700174762,0.000826939528653955,0.0637904479085979,0.00281898797121508,0.0219182041604598,0.000803940330316403
"delta",0.000145173735374536,-0.00745393778138934,0.00281898797121508,0.0128923251884409,0.00892020469310174,0.00104346667670841
"lambda",0.0035303813364201,-0.0275903628265153,0.0219182041604598,0.00892020469310174,0.819754601322062,-0.0117034083862341
"luce",-0.00748213019443994,-0.00540587616213042,0.000803940330316403,0.00104346667670841,-0.0117034083862341,0.0586804741533107
"alpha",0.0671782978274507,-0.000197295965713218,-0.000243847982800056,-0.00171761498697046,-0.000447577437095939,-0.00227700562294489
"beta",-0.000197295965713218,0.0729359380363375,-0.00123362792024437,-0.00560582293164354,-0.0536570901490449,-0.00598915889822923
"gamma",-0.000243847982800056,-0.00123362792024437,0.0433843385322535,0.002070055752142,-0.000757667198505716,0.00331818835522207
"delta",-0.00171761498697046,-0.00560582293164354,0.002070055752142,0.0182636985326107,0.00950779466936851,-0.000699197884931924
"lambda",-0.000447577437095939,-0.0536570901490449,-0.000757667198505716,0.00950779466936851,1.07317437173899,-0.0325892232096024
"luce",-0.00227700562294489,-0.00598915889822923,0.00331818835522207,-0.000699197884931924,-0.0325892232096024,0.0572679527818258
"alpha",0.0665128966799014,0.00569688647419956,-0.00158333144533517,-0.00320052368000353,0.00601944746376038,-0.0138857160135325
"beta",0.00569688647419956,0.0489881820213509,8.55893509400594e-05,-0.00398051718910937,-0.0617303910132569,-0.00805896914586576
"gamma",-0.00158333144533517,8.55893509400594e-05,0.0625193727436579,0.00287264499528013,0.00799538091648079,0.00446163112853378
"delta",-0.00320052368000353,-0.00398051718910937,0.00287264499528013,0.0447787326117484,0.0276389098040991,0.000241520252561811
"lambda",0.00601944746376038,-0.0617303910132569,0.00799538091648079,0.0276389098040991,0.888906909437958,-0.0588823971117703
"luce",-0.0138857160135325,-0.00805896914586576,0.00446163112853378,0.000241520252561811,-0.0588823971117703,0.0497303334555488
"alpha",0.0723053635863636,0.00552530187516454,-0.00713542983825889,9.68732163416458e-05,0.0187149791859896,-0.0141170679150296
"beta",0.00552530187516454,0.0762889971923714,0.000321072041219977,-0.00154210850826386,-0.0418767231632416,-0.00743766123270559
"gamma",-0.00713542983825889,0.000321072041219977,0.0369925710461945,0.00061924658311665,-0.00218765305583373,-0.00509139850166589
"delta",9.68732163416458e-05,-0.00154210850826386,0.00061924658311665,0.00423874155549855,-0.00832033072323244,-0.00135437369554603
"lambda",0.0187149791859896,-0.0418767231632416,-0.00218765305583373,-0.00832033072323244,1.1843969607057,-0.0415816551458794
"luce",-0.0141170679150296,-0.00743766123270559,-0.00509139850166589,-0.00135437369554603,-0.0415816551458794,0.0756331193966173
"alpha",0.0660557633268613,0.00163021087171468,-0.00721492959618345,-0.000511120942726535,0.00670012840783182,-0.0128825257483048
"beta",0.00163021087171468,0.05422466345417,0.003251779610197,0.00299025472252687,-0.0257938797753856,-0.00964174009214348
"gamma",-0.00721492959618345,0.003251779610197,0.0566722265010982,0.00459711376396576,0.00332589359949339,0.000734534664379664
"delta",-0.000511120942726535,0.00299025472252687,0.00459711376396576,0.0292829049217504,0.0106396211988005,0.00342976235616347
"lambda",0.00670012840783182,-0.0257938797753856,0.00332589359949339,0.0106396211988005,0.767849310195731,-0.0303320098377298
"luce",-0.0128825257483048,-0.00964174009214348,0.000734534664379664,0.00342976235616347,-0.0303320098377298,0.0683257734169004
"alpha",0.0720700917555445,0.00102674902297597,-0.0121853642841828,-0.00248699404011158,0.00748422933685945,-0.00716159955132237
"beta",0.00102674902297597,0.0661067605780803,0.00104092236874055,0.00283138667290316,-0.0624643286326715,-0.0108865266962891
"gamma",-0.0121853642841828,0.00104092236874055,0.0367194940689904,0.00213854520598839,-0.00114791534829027,-0.00409144322802856
"delta",-0.00248699404011158,0.00283138667290316,0.00213854520598839,0.0307810284211539,0.00713755410401542,0.000688846038129358
"lambda",0.00748422933685945,-0.0624643286326715,-0.00114791534829027,0.00713755410401542,0.60908293605694,-0.0863453380384357
"luce",-0.00716159955132237,-0.0108865266962891,-0.00409144322802856,0.000688846038129358,-0.0863453380384357,0.0768282080960807
"alpha",0.0653974491528033,-0.000373154012496088,0.00422626268939062,0.000394720501387018,-0.00239133408650681,9.40131606160085e-05
"beta",-0.000373154012496088,0.0655096885629206,-0.000474346235259311,0.00520066530292741,-0.0724917846676638,-0.00910763102379213
"gamma",0.00422626268939062,-0.000474346235259311,0.0344501828249746,0.00147800011878056,-0.00826087859745663,0.00746462677403486
"delta",0.000394720501387018,0.00520066530292741,0.00147800011878056,0.0220591974557199,0.0356575607513453,0.00374819582673671
"lambda",-0.00239133408650681,-0.0724917846676638,-0.00826087859745663,0.0356575607513453,1.18606807283942,-0.073297926892029
"luce",9.40131606160085e-05,-0.00910763102379213,0.00746462677403486,0.00374819582673671,-0.073297926892029,0.07292935762597
"alpha",0.0652068121459057,0.00132417668753522,-0.00592905472031469,-0.00150970009987174,-0.00105239946104208,-0.00775726004943337
"beta",0.00132417668753522,0.045378599373806,0.000174688363599099,-0.00399662152204083,-0.0426154735344698,-0.0132212638043015
"gamma",-0.00592905472031469,0.000174688363599099,0.0267848549915785,0.0039113883423105,0.00334558815939057,-0.00098651683661917
"delta",-0.00150970009987174,-0.00399662152204083,0.0039113883423105,0.0471056325809538,0.0109272118203646,-9.81734788830464e-05
"lambda",-0.00105239946104208,-0.0426154735344698,0.00334558815939057,0.0109272118203646,0.597625760734078,-0.071568792671603
"luce",-0.00775726004943337,-0.0132212638043015,-0.00098651683661917,-9.81734788830464e-05,-0.071568792671603,0.0717006141926872
"alpha",0.0654103028647942,0.0015383940642995,-0.000940540353768676,4.51274706662522e-05,-0.00362260194084518,-0.00699255746741648
"beta",0.0015383940642995,0.0649949857406765,0.000219007919490856,-0.00705257104600884,-0.0206447667513587,-0.0102602154660175
"gamma",-0.000940540353768676,0.000219007919490856,0.0480674994083883,0.00246254328820189,0.00802486777257255,0.00378854340777748
"delta",4.51274706662522e-05,-0.00705257104600884,0.00246254328820189,0.0127828930903258,0.00670106994224324,0.00224369046657962
"lambda",-0.00362260194084518,-0.0206447667513587,0.00802486777257255,0.00670106994224324,0.787785609227549,-0.0181060042121125
"luce",-0.00699255746741648,-0.0102602154660175,0.00378854340777748,0.00224369046657962,-0.0181060042121125,0.0632601847574417
"alpha",0.0742904080594021,0.0012042811404154,0.00299812618621915,0.00588497000886395,-0.00707607284133246,0.00232047575043422
"beta",0.0012042811404154,0.0607006402806164,-0.000369733328350771,-0.00688992514994676,-0.0462674305680183,-0.0104280888600272
"gamma",0.00299812618621915,-0.000369733328350771,0.0332748776497475,0.0011659588274151,-0.00829742776109017,0.00416506211902802
"delta",0.00588497000886395,-0.00688992514994676,0.0011659588274151,0.0485706438470059,-0.0103487655200159,0.000956318957069553
"lambda",-0.00707607284133246,-0.0462674305680183,-0.00829742776109017,-0.0103487655200159,0.548453974764216,-0.0631565188051813
"luce",0.00232047575043422,-0.0104280888600272,0.00416506211902802,0.000956318957069553,-0.0631565188051813,0.06324995950287
"alpha",0.0615430326271613,0.00108995998770392,0.00147546481546209,0.000196755637943179,0.00481936569405962,-0.0179903546378488
"beta",0.00108995998770392,0.0771600699990306,-0.00196018769467955,-0.00414014088013107,-0.0523500946178203,-0.00507309867221084
"gamma",0.00147546481546209,-0.00196018769467955,0.0685439130031081,0.0012864610400373,0.00785767124866764,0.00424048837432401
"delta",0.000196755637943179,-0.00414014088013107,0.0012864610400373,0.0100770337692616,-0.00933423548182927,-0.00355198970039117
"lambda",0.00481936569405962,-0.0523500946178203,0.00785767124866764,-0.00933423548182927,1.16075453199121,-0.0295337379915304
"luce",-0.0179903546378488,-0.00507309867221084,0.00424048837432401,-0.00355198970039117,-0.0295337379915304,0.0700762851261535
"alpha",0.0732631828555688,-0.00174074089770621,0.00248962369594705,0.000433241277747228,0.00406615405643301,-0.0109121239564448
"beta",-0.00174074089770621,0.061159784555926,-0.0032661946896149,-0.00138819793237223,-0.0331476899218077,-0.00625436707599662
"gamma",0.00248962369594705,-0.0032661946896149,0.0621532350081318,0.00186239948734409,0.00903595648358866,-0.00285055550771087
"delta",0.000433241277747228,-0.00138819793237223,0.00186239948734409,0.0305897140824656,-0.00382066626172917,-0.0021259731793123
"lambda",0.00406615405643301,-0.0331476899218077,0.00903595648358866,-0.00382066626172917,1.1592910948144,-0.114231747894129
"luce",-0.0109121239564448,-0.00625436707599662,-0.00285055550771087,-0.0021259731793123,-0.114231747894129,0.0743156988692589
"alpha",0.067963202163142,-0.000713812723194923,-0.00362888888725961,0.000418338769733083,0.00560292493359525,-0.0207898403677835
"beta",-0.000713812723194923,0.0759301500044293,0.00149148299081706,-0.0032791325201844,-0.0423069303381591,-0.00887676576800037
"gamma",-0.00362888888725961,0.00149148299081706,0.03480415417972,0.00272874635268962,0.00828221467724255,-0.00343908863645031
"delta",0.000418338769733083,-0.0032791325201844,0.00272874635268962,0.0210988131485172,-0.015418114548979,-0.00698817629297277
"lambda",0.00560292493359525,-0.0423069303381591,0.00828221467724255,-0.015418114548979,1.05653035691558,-0.0401786861138496
"luce",-0.0207898403677835,-0.00887676576800037,-0.00343908863645031,-0.00698817629297277,-0.0401786861138496,0.073734477671356
"alpha",0.0739457100288548,0.000706435403481199,-0.00133882513616761,-0.00106480556286537,0.0217097312899639,-0.0169044672787125
"beta",0.000706435403481199,0.0418795202097569,0.000318147738199349,-0.00162927255097097,-0.0805451555436625,-0.00911853351437562
"gamma",-0.00133882513616761,0.000318147738199349,0.0586762889858833,0.00367577732114206,0.0029137758899752,0.000222061492718729
"delta",-0.00106480556286537,-0.00162927255097097,0.00367577732114206,0.0327095327751237,0.0173708812603182,0.00353239398035333
"lambda",0.0217097312899639,-0.0805451555436625,0.0029137758899752,0.0173708812603182,1.0858653670223,-0.0901735450690898
"luce",-0.0169044672787125,-0.00911853351437562,0.000222061492718729,0.00353239398035333,-0.0901735450690898,0.0695566923441905
"alpha",0.0674163296587901,0.00180627587044517,-0.00344395592928386,-0.00479622633296019,0.0103512323447013,-0.0196366711594645
"beta",0.00180627587044517,0.0540401614326042,-0.000662544443092694,-0.00206554925227168,-0.0724092236072783,-0.00806227154526717
"gamma",-0.00344395592928386,-0.000662544443092694,0.0330595639490826,0.00280148551303905,0.00584662234117843,-0.00134527874242816
"delta",-0.00479622633296019,-0.00206554925227168,0.00280148551303905,0.0486886405031371,0.0388762851077265,-0.00107187254113667
"lambda",0.0103512323447013,-0.0724092236072783,0.00584662234117843,0.0388762851077265,1.06063778016875,-0.0934287404443725
"luce",-0.0196366711594645,-0.00806227154526717,-0.00134527874242816,-0.00107187254113667,-0.0934287404443725,0.0711539474164039
"alpha",0.0658848039404081,0.00579329953683971,-0.00685337127009188,-0.00155680518101174,0.00943119933886678,-0.0174777867373017
"beta",0.00579329953683971,0.0726112118984777,-0.00214928380982815,0.00371955335498129,-0.0517782436559248,-0.011742365879057
"gamma",-0.00685337127009188,-0.00214928380982815,0.0484867330769601,-0.00011595957426033,0.00604883736695131,-0.00220333361422505
"delta",-0.00155680518101174,0.00371955335498129,-0.00011595957426033,0.0252499601910181,0.0158126138506538,0.00193217616008005
"lambda",0.00943119933886678,-0.0517782436559248,0.00604883736695131,0.0158126138506538,0.64383212108552,-0.0597557794080438
"luce",-0.0174777867373017,-0.011742365879057,-0.00220333361422505,0.00193217616008005,-0.0597557794080438,0.0518970940117467
"alpha",0.0543774967105612,-0.000857363867465469,0.00185833298938874,-0.00283978325578046,-0.0151846404599328,-0.000621249512267805
"beta",-0.000857363867465469,0.0698522357774614,-7.98841528287743e-05,-0.00731381571877036,-0.0212593704545075,-0.006904239894679
"gamma",0.00185833298938874,-7.98841528287743e-05,0.019789431828049,0.00126042480747327,0.00132962371183531,0.00201066320985794
"delta",-0.00283978325578046,-0.00731381571877036,0.00126042480747327,0.0251556399738399,0.00322626829253433,-0.00130256252142168
"lambda",-0.0151846404599328,-0.0212593704545075,0.00132962371183531,0.00322626829253433,0.97801741129173,-0.0195099694326105
"luce",-0.000621249512267805,-0.006904239894679,0.00201066320985794,-0.00130256252142168,-0.0195099694326105,0.0512093044239472
"alpha",0.0698677468522888,-0.000450061705507996,0.0123010010034945,-0.00213354617895163,0.0242018531400769,-0.0077969182983033
"beta",-0.000450061705507996,0.0753161211310258,-0.00173552033513417,-0.00414699499978639,-0.0309996191122499,-0.00735862907595313
"gamma",0.0123010010034945,-0.00173552033513417,0.0428051454178507,0.000259419767527827,0.000522810139591008,0.00514667436223257
"delta",-0.00213354617895163,-0.00414699499978639,0.000259419767527827,0.00972025021866883,-0.0122614448346572,-0.00348588688315807
"lambda",0.0242018531400769,-0.0309996191122499,0.000522810139591008,-0.0122614448346572,1.12545446898171,-0.0324895430099722
"luce",-0.0077969182983033,-0.00735862907595313,0.00514667436223257,-0.00348588688315807,-0.0324895430099722,0.068366586119944
"alpha",0.0711622369595767,0.00305402120567918,0.00564818087265298,0.00069602893418784,0.00634079484237461,-0.00537909083803465
"beta",0.00305402120567918,0.0580963287483106,-0.000371004264185343,-0.0131045746739965,-0.0458830344015632,-0.00932631763935263
"gamma",0.00564818087265298,-0.000371004264185343,0.0312512430814803,0.000377686530816083,0.0127011856583472,0.00660265167530563
"delta",0.00069602893418784,-0.0131045746739965,0.000377686530816083,0.0207508924753585,0.0188253863548195,0.00522310482673698
"lambda",0.00634079484237461,-0.0458830344015632,0.0127011856583472,0.0188253863548195,1.04764659533776,-0.0402429474124636
"luce",-0.00537909083803465,-0.00932631763935263,0.00660265167530563,0.00522310482673698,-0.0402429474124636,0.06954988512628
"alpha",0.065557470293263,0.00652989936864206,-0.00454661983616087,-0.000254612119471611,0.00603236985833457,-0.0127447155371597
"beta",0.00652989936864206,0.0542070145295916,-0.000240054747404967,-0.00325117848872691,-0.0727451421802709,-0.014438726577602
"gamma",-0.00454661983616087,-0.000240054747404967,0.0617739124850329,-0.000431601964365938,0.00661891083316044,0.00290297904012227
"delta",-0.000254612119471611,-0.00325117848872691,-0.000431601964365938,0.0211179773816982,0.00559090428336835,0.00370381685559233
"lambda",0.00603236985833457,-0.0727451421802709,0.00661891083316044,0.00559090428336835,0.968874515818568,-0.0315648454727663
"luce",-0.0127447155371597,-0.014438726577602,0.00290297904012227,0.00370381685559233,-0.0315648454727663,0.076524379189656
"alpha",0.0408770863943781,-0.0020852938383282,0.00314560306111983,0.000141872048563519,-0.00701316093691602,0.00939822902028614
"beta",-0.0020852938383282,0.0459651692065237,0.000136520613779517,0.00168256962043202,-0.0250240469168346,-0.0145015251170277
"gamma",0.00314560306111983,0.000136520613779517,0.0159624035298627,-0.000351935575430088,-0.00355591560578313,0.00377832716881158
"delta",0.000141872048563519,0.00168256962043202,-0.000351935575430088,0.0424055217961449,0.0115556219719695,0.00485643849141492
"lambda",-0.00701316093691602,-0.0250240469168346,-0.00355591560578313,0.0115556219719695,0.331346346046921,-0.0505332727969645
"luce",0.00939822902028614,-0.0145015251170277,0.00377832716881158,0.00485643849141492,-0.0505332727969645,0.0792991963576891
"alpha",0.0573731102561558,-0.0027261047591689,0.00242189795255011,0.000741055316749772,0.0129174498622359,-0.00699971543365511
"beta",-0.0027261047591689,0.0748898634536165,8.1947886052148e-05,-0.00525286235723933,-0.0330748119919639,-0.00452284947459752
"gamma",0.00242189795255011,8.1947886052148e-05,0.0325673851090088,0.00124639781642534,0.00142953726913576,0.00466454638191153
"delta",0.000741055316749772,-0.00525286235723933,0.00124639781642534,0.0122513529656889,-0.0223785556144218,-0.00260396055026112
"lambda",0.0129174498622359,-0.0330748119919639,0.00142953726913576,-0.0223785556144218,1.24077532124076,-0.0369064284103745
"luce",-0.00699971543365511,-0.00452284947459752,0.00466454638191153,-0.00260396055026112,-0.0369064284103745,0.0638637226946879
"alpha",0.0664824155463622,0.00124076877174277,-0.00548278159776889,0.000374997766343923,-0.00168384480032939,-0.0142123348137249
"beta",0.00124076877174277,0.0598904262654613,0.00568346708116156,-0.00602268609447301,-0.0511961647244805,-0.00814034151833475
"gamma",-0.00548278159776889,0.00568346708116156,0.06519023989943,0.00123399622006323,-0.00275328746178936,0.00601043613477598
"delta",0.000374997766343923,-0.00602268609447301,0.00123399622006323,0.0228034631061764,0.022758841019195,0.00386357418171235
"lambda",-0.00168384480032939,-0.0511961647244805,-0.00275328746178936,0.022758841019195,1.16249165626271,-0.080331107720773
"luce",-0.0142123348137249,-0.00814034151833475,0.00601043613477598,0.00386357418171235,-0.080331107720773,0.0713181571198034
"alpha",0.0638183587480298,0.00113633235397756,0.00361731334003163,-0.00113515672086222,0.00947463594326233,-0.00972476858331221
"beta",0.00113633235397756,0.0492128426937101,-0.00277607099365693,-0.00680655311450798,-0.0873984533865526,-0.0133006735683448
"gamma",0.00361731334003163,-0.00277607099365693,0.0572665219731856,0.00431596656754246,0.00966931518300086,0.00660404937880824
"delta",-0.00113515672086222,-0.00680655311450798,0.00431596656754246,0.0309127501174009,0.0308465892109934,0.00696889400609408
"lambda",0.00947463594326233,-0.0873984533865526,0.00966931518300086,0.0308465892109934,1.16867464279998,-0.0453597942264762
"luce",-0.00972476858331221,-0.0133006735683448,0.00660404937880824,0.00696889400609408,-0.0453597942264762,0.073189302709674
"alpha",0.0775293392393251,0.00154544008640434,0.00848776550089692,-0.0001262562754001,0.00947767525194334,-0.00097334567880862
"beta",0.00154544008640434,0.0276364099176167,0.00263984778176053,0.00213772542122272,-0.00513390463649899,-0.00227130811022839
"gamma",0.00848776550089692,0.00263984778176053,0.0417859979631602,0.000934188408386628,0.00342379814853974,0.010166722737612
"delta",-0.0001262562754001,0.00213772542122272,0.000934188408386628,0.011333774574745,0.0179197260457806,0.00472702943059543
"lambda",0.00947767525194334,-0.00513390463649899,0.00342379814853974,0.0179197260457806,0.753610738262985,-0.0286052640691823
"luce",-0.00097334567880862,-0.00227130811022839,0.010166722737612,0.00472702943059543,-0.0286052640691823,0.0718012046249906
"alpha",0.0715918189874728,-0.000265194054590011,0.00795422131395622,-0.000921608210687744,-0.00399791375558426,-0.00399100064089964
"beta",-0.000265194054590011,0.0504729831946191,0.00309145733763677,0.00173465739458849,-0.0325549209279308,-0.00564935309716534
"gamma",0.00795422131395622,0.00309145733763677,0.0459309261423914,-0.000417761561662157,0.00226111683302222,0.0096810990692921
"delta",-0.000921608210687744,0.00173465739458849,-0.000417761561662157,0.015319823843352,0.0210439270240856,0.00177102651281722
"lambda",-0.00399791375558426,-0.0325549209279308,0.00226111683302222,0.0210439270240856,0.994849840681954,-0.0311262377484793
"luce",-0.00399100064089964,-0.00564935309716534,0.0096810990692921,0.00177102651281722,-0.0311262377484793,0.0678053469699012
"alpha",0.0731500088810083,0.00588861411401276,0.00171929470146839,0.00136104677266196,0.0384011527281957,-0.0120410421216783
"beta",0.00588861411401276,0.0574506267585145,0.00587814417984731,0.00275546638890456,-0.0603300273204541,-0.00551082103150508
"gamma",0.00171929470146839,0.00587814417984731,0.0582386133148083,0.00107473487776837,0.0134294214878185,0.00627637190090766
"delta",0.00136104677266196,0.00275546638890456,0.00107473487776837,0.0233317409890013,0.0295426184331272,0.00477230956665679
"lambda",0.0384011527281957,-0.0603300273204541,0.0134294214878185,0.0295426184331272,1.11437735197444,-0.0921076546440746
"luce",-0.0120410421216783,-0.00551082103150508,0.00627637190090766,0.00477230956665679,-0.0921076546440746,0.074049657343435
"alpha",0.074076303784603,0.00208791958873639,0.00638255044809334,0.000211142068754117,0.00378399454306846,-0.000237875451171448
"beta",0.00208791958873639,0.0678169940111721,-5.14495532936283e-05,-0.00317739870107373,-0.0326241870452532,-0.0102182304645109
"gamma",0.00638255044809334,-5.14495532936283e-05,0.0300183511919967,0.000194465799536761,-0.00648248044451989,0.00493517223470211
"delta",0.000211142068754117,-0.00317739870107373,0.000194465799536761,0.0171728749944248,-0.0137313470822556,-0.0022171622781154
"lambda",0.00378399454306846,-0.0326241870452532,-0.00648248044451989,-0.0137313470822556,1.0710592281266,-0.0404522577509769
"luce",-0.000237875451171448,-0.0102182304645109,0.00493517223470211,-0.0022171622781154,-0.0404522577509769,0.0752520499375956
"alpha",0.0716390029737372,0.000220015593042487,0.011056092119418,-2.88125660891159e-05,0.00628150321239101,-0.00546821983502547
"beta",0.000220015593042487,0.0716029712105631,-0.00187449330413513,-0.00190808420866306,-0.0407551269055633,-0.00489138111334016
"gamma",0.011056092119418,-0.00187449330413513,0.0469012799827579,-0.000120235609050845,-0.0185757651626179,0.00563065366869188
"delta",-2.88125660891159e-05,-0.00190808420866306,-0.000120235609050845,0.00712296010721837,-0.00721835643671018,-0.00264540670727502
"lambda",0.00628150321239101,-0.0407551269055633,-0.0185757651626179,-0.00721835643671018,1.15864372936739,-0.0489690616529181
"luce",-0.00546821983502547,-0.00489138111334016,0.00563065366869188,-0.00264540670727502,-0.0489690616529181,0.0752135945411009
"alpha",0.0478077811048047,0.000285533817353406,0.000292179995623452,5.12442924128955e-05,0.0147009497879213,-0.0157516388147435
"beta",0.000285533817353406,0.0740204270924972,-0.00147961825029614,-0.00321744842817734,-0.042342433353073,-0.00798829762235002
"gamma",0.000292179995623452,-0.00147961825029614,0.0622525588003601,0.00145631340058923,-0.00437967242261333,0.0064693202092709
"delta",5.12442924128955e-05,-0.00321744842817734,0.00145631340058923,0.00840475696018679,5.53912962750266e-05,0.000217996550986961
"lambda",0.0147009497879213,-0.042342433353073,-0.00437967242261333,5.53912962750266e-05,1.07568336243087,-0.0588721819001799
"luce",-0.0157516388147435,-0.00798829762235002,0.0064693202092709,0.000217996550986961,-0.0588721819001799,0.0712652110871098
"alpha",0.0662346313851954,-0.00248361534021059,-0.000253011847666658,0.00153036113437628,0.00147673727500954,-0.00752683893903236
"beta",-0.00248361534021059,0.0695809649145629,-0.00150118472242935,-0.00107802166432758,-0.0894520085278364,-0.0105256489097075
"gamma",-0.000253011847666658,-0.00150118472242935,0.0431261606165672,0.00229761650343417,0.00156286724816951,0.00526343700413654
"delta",0.00153036113437628,-0.00107802166432758,0.00229761650343417,0.0357416514504261,0.016852287964799,0.00438685348143313
"lambda",0.00147673727500954,-0.0894520085278364,0.00156286724816951,0.016852287964799,1.0059960311499,-0.0872006203813192
"luce",-0.00752683893903236,-0.0105256489097075,0.00526343700413654,0.00438685348143313,-0.0872006203813192,0.0751879165337447
"alpha",0.0679824095590096,0.0026541925164626,0.00949074496937201,0.00089815936290957,0.00438752499027041,-0.0164755555414766
"beta",0.0026541925164626,0.0786577356233325,-0.000384771933745791,-0.00416466715792002,-0.0363200940302744,-0.00590478110221078
"gamma",0.00949074496937201,-0.000384771933745791,0.0554349944291913,0.000907021586341857,-0.0162312094128869,0.00353154768529523
"delta",0.00089815936290957,-0.00416466715792002,0.000907021586341857,0.00847636450327517,-0.00854022250897866,-0.00137265076213875
"lambda",0.00438752499027041,-0.0363200940302744,-0.0162312094128869,-0.00854022250897866,1.18678508161367,-0.0447501675853867
"luce",-0.0164755555414766,-0.00590478110221078,0.00353154768529523,-0.00137265076213875,-0.0447501675853867,0.0733880298630154
"alpha",0.0697026103674538,0.000937126505992751,0.0064587697935072,0.000913038370800558,-0.012218089911014,-0.0064323051390001
"beta",0.000937126505992751,0.0285095502129998,0.00226220303645355,-0.00538999312008477,0.00260973851928214,-0.00120228327084793
"gamma",0.0064587697935072,0.00226220303645355,0.0509752332846809,0.000950976291586944,0.00616080319452922,0.00758408779147657
"delta",0.000913038370800558,-0.00538999312008477,0.000950976291586944,0.0134768098741365,0.00346816183633311,0.00296036590655041
"lambda",-0.012218089911014,0.00260973851928214,0.00616080319452922,0.00346816183633311,0.814234726411059,-0.015409630392536
"luce",-0.0064323051390001,-0.00120228327084793,0.00758408779147657,0.00296036590655041,-0.015409630392536,0.0615724583178477
"alpha",0.0720284002164533,-0.000877288699833735,0.0134348905153685,0.00188726004800506,0.00917684880439603,0.00641428208990545
"beta",-0.000877288699833735,0.0506450078481229,-0.000394361876401681,-0.00849355731931111,-0.0854310698757081,-0.0110788452024299
"gamma",0.0134348905153685,-0.000394361876401681,0.0379024683548611,0.000590853674490464,-0.0036678766777323,0.0109489832154226
"delta",0.00188726004800506,-0.00849355731931111,0.000590853674490464,0.0326816462697234,0.0174835545597237,0.00295158761992967
"lambda",0.00917684880439603,-0.0854310698757081,-0.0036678766777323,0.0174835545597237,1.10240643561071,-0.0446783638521919
"luce",0.00641428208990545,-0.0110788452024299,0.0109489832154226,0.00295158761992967,-0.0446783638521919,0.0644874549409267
"alpha",0.0694117324960996,0.0017544055289596,-0.00435702095572744,-0.00128204649395022,-0.00700404084615394,-0.00904267752666444
"beta",0.0017544055289596,0.0643261077842299,0.00118969619293513,-0.0124935129615594,-0.0368144565925561,-0.0122755703394134
"gamma",-0.00435702095572744,0.00118969619293513,0.0605731771741303,0.00326940178036841,-5.76885553022329e-05,-0.00288095675199797
"delta",-0.00128204649395022,-0.0124935129615594,0.00326940178036841,0.0249900234567984,0.0334212082021252,0.00801099709248132
"lambda",-0.00700404084615394,-0.0368144565925561,-5.76885553022329e-05,0.0334212082021252,0.980900523080781,-0.0442964544993363
