"","alpha","beta","gamma","delta","lambda","luce"
"luce",-0.00524995246853435,-0.000261033221344194,0.000957172679806668,1.8167907810932e-05,-0.0339766703280184,0.0133691643895613
"alpha",0.0166584649670339,0.00192348002481037,-0.00478763607449243,-2.17885731525674e-05,0.0501296840165003,-0.0151991409543571
"beta",0.00192348002481037,0.00887782549581469,-0.000284362748807739,-0.000424338074494639,-0.0221631700246048,-0.0026487393528506
"gamma",-0.00478763607449243,-0.000284362748807739,0.0115307536984273,0.000265568821529588,-0.00523437100214331,0.00266257590942158
"delta",-2.17885731525674e-05,-0.000424338074494639,0.000265568821529588,0.000285966079128148,0.00213394226850003,-7.59784414272826e-06
"lambda",0.0501296840165003,-0.0221631700246048,-0.00523437100214331,0.00213394226850003,0.400115790942806,-0.0714037403680044
"luce",-0.0151991409543571,-0.0026487393528506,0.00266257590942158,-7.59784414272826e-06,-0.0714037403680044,0.0213894494604849
"alpha",0.00314875130031968,0.000505491442280567,-0.000191032352834416,-1.40109664320888e-05,0.00243582684039248,-0.00259383275171004
"beta",0.000505491442280567,0.0573642349189922,5.17073367905417e-05,-0.000523291503754795,-0.101599774290779,-0.000407521401840063
"gamma",-0.000191032352834416,5.17073367905417e-05,0.000347529302726459,1.69140761901788e-05,-0.000741711231354529,0.000374010681679764
"delta",-1.40109664320888e-05,-0.000523291503754795,1.69140761901788e-05,0.00181234228634668,0.00153063886973403,-0.000131201456658059
"lambda",0.00243582684039248,-0.101599774290779,-0.000741711231354529,0.00153063886973403,0.23916775865356,-0.00771923651025177
"luce",-0.00259383275171004,-0.000407521401840063,0.000374010681679764,-0.000131201456658059,-0.00771923651025177,0.00599532315530236
"alpha",0.0249462883863611,0.00132597533256118,-0.00447309211800324,0.000116250308810947,0.0667290208761018,-0.026973223648395
"beta",0.00132597533256118,0.0197669955607447,-0.000620172988728089,-0.000270277877154116,-0.0444837018763517,-0.00162650310426881
"gamma",-0.00447309211800324,-0.000620172988728089,0.00949589118088725,0.000264782080451837,-0.0107949300705565,0.00447123320856051
"delta",0.000116250308810947,-0.000270277877154116,0.000264782080451837,0.00218465688750799,0.00332457737725914,-0.000647903916893627
"lambda",0.0667290208761018,-0.0444837018763517,-0.0107949300705565,0.00332457737725914,0.408190213009522,-0.0979077426060376
"luce",-0.026973223648395,-0.00162650310426881,0.00447123320856051,-0.000647903916893627,-0.0979077426060376,0.0400843570430452
"alpha",0.00648531537149249,0.000172392965816121,-0.000602653321595127,-0.00021781365517971,0.007576538195479,-0.00137051522285876
"beta",0.000172392965816121,0.0299190041272682,0.000183609711473466,-0.000216099916645226,-0.0891418169831296,-0.00180851167015415
"gamma",-0.000602653321595127,0.000183609711473466,0.0190528619828038,0.000661100087591323,0.000993730456091687,-0.000165795999871813
"delta",-0.00021781365517971,-0.000216099916645226,0.000661100087591323,0.00273161110132696,0.0044109112219793,-0.000201305714875916
"lambda",0.007576538195479,-0.0891418169831296,0.000993730456091687,0.0044109112219793,0.468137296920649,-0.0169373290933082
"luce",-0.00137051522285876,-0.00180851167015415,-0.000165795999871813,-0.000201305714875916,-0.0169373290933082,0.00397601983190603
"alpha",0.0149427404465125,0.00236436295381296,-0.00139723768231652,0.000214188238824459,0.016774301889705,-0.0139150023038827
"beta",0.00236436295381296,0.00988088169691339,0.000453952007855383,-0.00266731224193136,-0.00981211361816318,-0.004245940163196
"gamma",-0.00139723768231652,0.000453952007855383,0.0104197216209817,-0.000763046445145615,-0.00054680592179379,0.000354011550397314
"delta",0.000214188238824459,-0.00266731224193136,-0.000763046445145615,0.00422901875908982,0.00278469465430638,0.000473704026339309
"lambda",0.016774301889705,-0.00981211361816318,-0.00054680592179379,0.00278469465430638,0.0717008095577888,-0.0304825020797943
"luce",-0.0139150023038827,-0.004245940163196,0.000354011550397314,0.000473704026339309,-0.0304825020797943,0.0255055061061198
"alpha",0.0292970711158715,0.00324428436177969,0.000789947048718628,-0.000524763527063593,0.0444095712313913,-0.0207669497813698
"beta",0.00324428436177969,0.0301007497202184,-0.000376187092649947,-0.000459449533884036,-0.0521664738884117,-0.00306058079663589
"gamma",0.000789947048718628,-0.000376187092649947,0.00420907111542259,1.86315670228517e-05,-0.00198427155746013,0.000864310570785891
"delta",-0.000524763527063593,-0.000459449533884036,1.86315670228517e-05,0.00114900973563606,0.00445860515987537,-0.000335095095422405
"lambda",0.0444095712313913,-0.0521664738884117,-0.00198427155746013,0.00445860515987537,0.245589806934636,-0.0449468644034548
"luce",-0.0207669497813698,-0.00306058079663589,0.000864310570785891,-0.000335095095422405,-0.0449468644034548,0.0202653293063964
"alpha",0.0114588238484336,4.20205920179228e-05,-0.00027150645175463,2.72477713149031e-05,0.027436062819196,-0.0133195478254939
"beta",4.20205920179228e-05,0.0295737132399886,-4.21776067723343e-05,-0.000920366295134907,-0.0712878281898311,0.000128722236909203
"gamma",-0.00027150645175463,-4.21776067723343e-05,0.000666146273691626,8.93579127907283e-05,-0.0030953021369258,0.00135423700475667
"delta",2.72477713149031e-05,-0.000920366295134907,8.93579127907283e-05,0.00028057994581431,0.00294350656030462,-7.53661853897908e-05
"lambda",0.027436062819196,-0.0712878281898311,-0.0030953021369258,0.00294350656030462,0.309997428525307,-0.0479907583868189
"luce",-0.0133195478254939,0.000128722236909203,0.00135423700475667,-7.53661853897908e-05,-0.0479907583868189,0.0220709244096737
"alpha",0.0253486665163603,0.00836870762150217,0.000729964790795051,-0.000155770779152053,0.0238690101138672,-0.0268817717234667
"beta",0.00836870762150217,0.0515667615263542,-0.000775095075056418,-0.000504086532734481,-0.0395006909848092,-0.011027275277827
"gamma",0.000729964790795051,-0.000775095075056418,0.00389786104082691,-8.63963986641695e-07,-0.00252740910999519,0.00247759959475304
"delta",-0.000155770779152053,-0.000504086532734481,-8.63963986641695e-07,0.00110609353926985,-0.000161909828508691,8.35290280406505e-05
"lambda",0.0238690101138672,-0.0395006909848092,-0.00252740910999519,-0.000161909828508691,0.410827299690272,-0.0325895954535198
"luce",-0.0268817717234667,-0.011027275277827,0.00247759959475304,8.35290280406505e-05,-0.0325895954535198,0.0361610115079244
"alpha",0.0163844067551436,4.90271118610776e-05,-0.00251011468600094,5.17136605933461e-05,0.0619369098542293,-0.0210473754561153
"beta",4.90271118610776e-05,0.00481220232592782,-0.000203772898946887,-0.00159425612457379,-0.0216443755893123,5.11188411207969e-05
"gamma",-0.00251011468600094,-0.000203772898946887,0.00816287017932468,-0.000148096956758932,-0.00102995206232711,0.00177354571243292
"delta",5.17136605933461e-05,-0.00159425612457379,-0.000148096956758932,0.00190254938494825,0.00719457157462243,0.00021628766234941
"lambda",0.0619369098542293,-0.0216443755893123,-0.00102995206232711,0.00719457157462243,0.450802804094801,-0.105617663513438
"luce",-0.0210473754561153,5.11188411207969e-05,0.00177354571243292,0.00021628766234941,-0.105617663513438,0.0368004304018761
"alpha",0.0137477971205229,0.000160325449115442,-0.00103695756299222,4.44980926168605e-05,0.0309104419146596,-0.0124063962130548
"beta",0.000160325449115442,0.00647168934269945,-7.55230250668848e-05,-0.000959753518510294,-0.0221703584026166,-3.1961998816415e-05
"gamma",-0.00103695756299222,-7.55230250668848e-05,0.00180576756482498,0.000136682689448796,-0.00156320374148861,0.00126252583633489
"delta",4.44980926168605e-05,-0.000959753518510294,0.000136682689448796,0.00048755794126181,0.00433535232754634,-8.3207362643637e-06
"lambda",0.0309104419146596,-0.0221703584026166,-0.00156320374148861,0.00433535232754634,0.256280495954305,-0.056342231434157
"luce",-0.0124063962130548,-3.1961998816415e-05,0.00126252583633489,-8.3207362643637e-06,-0.056342231434157,0.0220520507266208
"alpha",0.014405640064721,0.00118726316900764,-0.00246665404717758,0.000124800674256327,0.0265510558370939,-0.0141220083417769
"beta",0.00118726316900764,0.0145678549817358,7.93721412454399e-05,-0.00174363794169704,-0.0261847104360438,-0.0011043727865569
"gamma",-0.00246665404717758,7.93721412454399e-05,0.0086087712310736,-0.000342965538814385,9.01250017833956e-05,0.000700418143312071
"delta",0.000124800674256327,-0.00174363794169704,-0.000342965538814385,0.00155815126097596,0.00289629053814866,9.43205879802132e-05
"lambda",0.0265510558370939,-0.0261847104360438,9.01250017833956e-05,0.00289629053814866,0.146749639129222,-0.0369996986669942
"luce",-0.0141220083417769,-0.0011043727865569,0.000700418143312071,9.43205879802132e-05,-0.0369996986669942,0.0186860915391753
"alpha",0.0233337383149801,0.000307410119367913,-0.00448769775441177,0.000275470869663612,0.0513881503285606,-0.0177991502593586
"beta",0.000307410119367913,0.0142403833884848,0.000252203950974488,-0.0022561295501097,-0.035973945332789,0.000145875901205842
"gamma",-0.00448769775441177,0.000252203950974488,0.0151365533778507,-0.000449555937134481,-0.0030808074944535,0.00098975323597315
"delta",0.000275470869663612,-0.0022561295501097,-0.000449555937134481,0.0047815096630007,0.00411531597355286,-1.6986108805385e-05
"lambda",0.0513881503285606,-0.035973945332789,-0.0030808074944535,0.00411531597355286,0.3780976307684,-0.0795615573129176
"luce",-0.0177991502593586,0.000145875901205842,0.00098975323597315,-1.6986108805385e-05,-0.0795615573129176,0.0261999273948351
"alpha",0.00547367957076207,-0.000153605067296281,0.000528710933482905,0.00022017954826519,0.00630947251046686,-0.00335137377428882
"beta",-0.000153605067296281,0.00468838801588027,0.000170074250732297,-0.00242630733460774,-0.0174156093073332,0.000445039514732168
"gamma",0.000528710933482905,0.000170074250732297,0.00295275920269341,0.000358658385372508,-0.00287875873570377,0.00102633344252788
"delta",0.00022017954826519,-0.00242630733460774,0.000358658385372508,0.00420303522553309,0.00895231896880028,0.000199377347038325
"lambda",0.00630947251046686,-0.0174156093073332,-0.00287875873570377,0.00895231896880028,0.133057163188433,-0.0221223138265129
"luce",-0.00335137377428882,0.000445039514732168,0.00102633344252788,0.000199377347038325,-0.0221223138265129,0.0103405014546761
"alpha",0.0219648944442224,0.000338412428295813,0.000587632612989317,0.000107227057699994,0.0608521819863063,-0.0237390377307767
"beta",0.000338412428295813,0.010503324942037,-0.000208602480869107,-0.000539874347959324,-0.0295264266926688,-0.000281301010303682
"gamma",0.000587632612989317,-0.000208602480869107,0.00259561344076752,0.000201288401224501,-0.0052000484823793,0.00214697735100876
"delta",0.000107227057699994,-0.000539874347959324,0.000201288401224501,0.000355413147004231,0.00267010188524548,-8.49835138891362e-05
"lambda",0.0608521819863063,-0.0295264266926688,-0.0052000484823793,0.00267010188524548,0.358727550852493,-0.0909046293364602
"luce",-0.0237390377307767,-0.000281301010303682,0.00214697735100876,-8.49835138891362e-05,-0.0909046293364602,0.0350288559297795
"alpha",0.0148120020894523,0.00576604382043574,-0.000596661388733819,-8.86553100362637e-06,0.0292511606533467,-0.0175416783464256
"beta",0.00576604382043574,0.0563758923924315,-0.000564124190978756,-0.00105654183361645,-0.104930120635791,-0.0090547922807451
"gamma",-0.000596661388733819,-0.000564124190978756,0.000514361986387164,0.000166210408228499,-0.00200704511303265,0.00146193191712197
"delta",-8.86553100362637e-06,-0.00105654183361645,0.000166210408228499,0.00221317913369305,0.00346246716063117,-0.000279188707539386
"lambda",0.0292511606533467,-0.104930120635791,-0.00200704511303265,0.00346246716063117,0.609375585582566,-0.0431477587820765
"luce",-0.0175416783464256,-0.0090547922807451,0.00146193191712197,-0.000279188707539386,-0.0431477587820765,0.0264791803157182
"alpha",0.0210771875776308,0.00117890615734467,-0.00112112129687946,0.00012845182049836,0.0552822984312679,-0.0133559617005659
"beta",0.00117890615734467,0.018335565897819,-0.00068878520228066,-0.000378135447335893,-0.0585151301508994,-0.000567105971797109
"gamma",-0.00112112129687946,-0.00068878520228066,0.00950148556374937,0.00093937236908809,0.00433686508975685,-9.58760991530984e-05
"delta",0.00012845182049836,-0.000378135447335893,0.00093937236908809,0.00342830061147971,0.0122392608340589,-0.000798310907086456
"lambda",0.0552822984312679,-0.0585151301508994,0.00433686508975685,0.0122392608340589,0.552955574119119,-0.0605695651132704
"luce",-0.0133559617005659,-0.000567105971797109,-9.58760991530984e-05,-0.000798310907086456,-0.0605695651132704,0.0134350446052877
"alpha",0.00547066767449724,0.000123205847982555,-9.14750102855298e-05,-3.4974701146688e-05,0.0104666562699987,-0.00442549832786556
"beta",0.000123205847982555,0.00251600680212366,8.0973891167388e-05,-0.000882047484696453,-0.0119884980581191,0.000154047988876806
"gamma",-9.14750102855298e-05,8.0973891167388e-05,0.000311078965439706,2.15563640007492e-05,-0.00170571140576857,0.000627564278189316
"delta",-3.4974701146688e-05,-0.000882047484696453,2.15563640007492e-05,0.000818383302530838,0.00404841773440603,0.000181390708061619
"lambda",0.0104666562699987,-0.0119884980581191,-0.00170571140576857,0.00404841773440603,0.195859863724928,-0.0304988743661762
"luce",-0.00442549832786556,0.000154047988876806,0.000627564278189316,0.000181390708061619,-0.0304988743661762,0.0117869717825658
"alpha",0.0287391532535012,0.00284196992175359,0.00520452428434828,-0.000710437244754319,0.029628637646613,-0.00938075484305484
"beta",0.00284196992175359,0.00521917329155855,-0.00015151358693335,-0.000998889962935547,-0.00672592939000564,-0.00271280189952529
"gamma",0.00520452428434828,-0.00015151358693335,0.00617157847209768,0.000341581510227954,-0.00649673278090766,0.00105944079190406
"delta",-0.000710437244754319,-0.000998889962935547,0.000341581510227954,0.00158855506748481,0.00111818299340225,0.000740625417302721
"lambda",0.029628637646613,-0.00672592939000564,-0.00649673278090766,0.00111818299340225,0.255365319144148,-0.0359787443569269
"luce",-0.00938075484305484,-0.00271280189952529,0.00105944079190406,0.000740625417302721,-0.0359787443569269,0.00944329208115197
"alpha",0.0237099114005681,0.00292580319163658,-0.00391100530740941,0.000461136920789555,0.0670138121287151,-0.0252959737755025
"beta",0.00292580319163658,0.0472257903469966,-0.000988496061063084,-0.00069492081432043,-0.105230776471173,-0.0040086981933642
"gamma",-0.00391100530740941,-0.000988496061063084,0.0121579552809536,0.00108807954191861,-0.00500251850589779,0.00297787576866086
"delta",0.000461136920789555,-0.00069492081432043,0.00108807954191861,0.00265568958709978,0.00798467096703334,-0.0014012582366903
"lambda",0.0670138121287151,-0.105230776471173,-0.00500251850589779,0.00798467096703334,0.631123567142403,-0.0957565546917331
"luce",-0.0252959737755025,-0.0040086981933642,0.00297787576866086,-0.0014012582366903,-0.0957565546917331,0.0365495782399255
"alpha",0.0184599938500589,0.000161514161634242,-0.0044574801495935,3.94176773416372e-05,0.0668593590757773,-0.0157143123442505
"beta",0.000161514161634242,0.00981617748079251,-9.47379984924475e-05,-0.00104713030391697,-0.0326267681889116,-0.000291912211578344
"gamma",-0.0044574801495935,-9.47379984924475e-05,0.00988635449130008,9.10835838006702e-05,-0.00454714836032204,0.00194357389345925
"delta",3.94176773416372e-05,-0.00104713030391697,9.10835838006702e-05,0.000279995206303984,0.00393702834179904,-1.13089483487949e-05
"lambda",0.0668593590757773,-0.0326267681889116,-0.00454714836032204,0.00393702834179904,0.507791556037393,-0.0801617074035462
"luce",-0.0157143123442505,-0.000291912211578344,0.00194357389345925,-1.13089483487949e-05,-0.0801617074035462,0.0190748805560435
"alpha",0.00766482135906417,0.000465803110205744,-0.00214475743531756,7.20341838324196e-06,0.0300229728826802,-0.00992135769821673
"beta",0.000465803110205744,0.00682464593738425,0.000106063200290782,-0.000729615949949743,-0.0229026628185214,-0.00138448729558237
"gamma",-0.00214475743531756,0.000106063200290782,0.00550670396095442,6.33833045724065e-05,-0.00185652692574177,0.00142828550034202
"delta",7.20341838324196e-06,-0.000729615949949743,6.33833045724065e-05,0.000367045264327287,0.00308468229795792,0.000232477292381028
"lambda",0.0300229728826802,-0.0229026628185214,-0.00185652692574177,0.00308468229795792,0.317899269841489,-0.0561760759696354
"luce",-0.00992135769821673,-0.00138448729558237,0.00142828550034202,0.000232477292381028,-0.0561760759696354,0.0200520854045594
"alpha",0.0101615160388924,0.000523488249167859,-0.00179336286577908,0.000259100299410851,0.00669136842535255,-0.00318778527501477
"beta",0.000523488249167859,0.0145107537490281,0.000848756208098628,-0.00250417092094546,-0.0389676111211294,0.00100557676274606
"gamma",-0.00179336286577908,0.000848756208098628,0.0182118353385545,-0.00106151274670327,-0.00111924603128545,-0.000136576147913085
"delta",0.000259100299410851,-0.00250417092094546,-0.00106151274670327,0.00629459743687801,0.00417222587790094,-7.63081194617011e-05
"lambda",0.00669136842535255,-0.0389676111211294,-0.00111924603128545,0.00417222587790094,0.210410722260484,-0.0275072237721045
"luce",-0.00318778527501477,0.00100557676274606,-0.000136576147913085,-7.63081194617011e-05,-0.0275072237721045,0.00783398491627079
"alpha",0.0229218912150886,0.000644046476300101,-0.00209790239635078,0.000151489410884888,0.0603455827754688,-0.017007263721519
"beta",0.000644046476300101,0.019468891625727,0.000216766604864961,-0.000411276032340765,-0.0472406835441805,-0.00069975777212315
"gamma",-0.00209790239635078,0.000216766604864961,0.011830493733297,0.000164681275177204,-0.00366383712676264,0.00134805984587819
"delta",0.000151489410884888,-0.000411276032340765,0.000164681275177204,0.000467470741781736,0.00346204244440545,-0.000530042022063057
"lambda",0.0603455827754688,-0.0472406835441805,-0.00366383712676264,0.00346204244440545,0.501291395991753,-0.0830441147905274
"luce",-0.017007263721519,-0.00069975777212315,0.00134805984587819,-0.000530042022063057,-0.0830441147905274,0.023055958555512
"alpha",0.0309590766291899,0.000367513611153729,4.40549389334515e-05,1.46441639608483e-05,0.083096009191993,-0.0292266112449455
"beta",0.000367513611153729,0.00869631153374175,0.000362664779000994,-0.00111207644704093,-0.0244303960373763,0.000340372088566475
"gamma",4.40549389334515e-05,0.000362664779000994,0.00615448946879243,2.67212653593341e-05,-0.0158963521282285,0.00552476518855879
"delta",1.46441639608483e-05,-0.00111207644704093,2.67212653593341e-05,0.000471816833357823,0.00394144874781043,-0.000199298976856834
"lambda",0.083096009191993,-0.0244303960373763,-0.0158963521282285,0.00394144874781043,0.431029758279144,-0.116529794748857
"luce",-0.0292266112449455,0.000340372088566475,0.00552476518855879,-0.000199298976856834,-0.116529794748857,0.0423136900922455
"alpha",0.0266436147154557,0.00214360591546154,-0.0042568532225039,-0.000856886789581601,0.0348160237877726,-0.0167436936297633
"beta",0.00214360591546154,0.0225655031853138,-0.00106054356949073,-0.00041874423618307,-0.0390550646866687,-0.00140717680528963
"gamma",-0.0042568532225039,-0.00106054356949073,0.0115019976233858,0.00098091663906498,-0.00283584454702658,0.00195994486213567
"delta",-0.000856886789581601,-0.00041874423618307,0.00098091663906498,0.00426237134687514,0.0056095343583187,-0.000267105381211235
"lambda",0.0348160237877726,-0.0390550646866687,-0.00283584454702658,0.0056095343583187,0.200475570665865,-0.0387841046117942
"luce",-0.0167436936297633,-0.00140717680528963,0.00195994486213567,-0.000267105381211235,-0.0387841046117942,0.0167159709904586
"alpha",0.00754169348072398,-5.47258671680368e-05,-0.000593152572679541,-8.02277357606958e-05,0.0161094665633703,-0.0108926346546626
"beta",-5.47258671680368e-05,0.00817981043835469,0.000130047244556288,-0.00181080080725602,-0.0177121492219364,0.000292171309589373
"gamma",-0.000593152572679541,0.000130047244556288,0.00376643282321787,-0.000511288126395283,-0.000247048942915894,0.000437344493538652
"delta",-8.02277357606958e-05,-0.00181080080725602,-0.000511288126395283,0.00420979223407312,0.00255898784019254,0.000487314310972281
"lambda",0.0161094665633703,-0.0177121492219364,-0.000247048942915894,0.00255898784019254,0.0987919644782884,-0.0331458794186631
"luce",-0.0108926346546626,0.000292171309589373,0.000437344493538652,0.000487314310972281,-0.0331458794186631,0.022384053826779
"alpha",0.0333444866577615,-0.000197900764262612,0.000213950338902464,4.2451624883901e-05,0.0744907321011237,-0.0274279872466944
"beta",-0.000197900764262612,0.0193512724786369,0.000506029071162465,-0.000669464821480623,-0.045720645779618,0.000465883751031771
"gamma",0.000213950338902464,0.000506029071162465,0.00489919175874503,9.71361582548313e-05,-0.00732450335617363,0.00203789249436111
"delta",4.2451624883901e-05,-0.000669464821480623,9.71361582548313e-05,0.000506849833423775,0.00363311546050471,-0.000313489429985851
"lambda",0.0744907321011237,-0.045720645779618,-0.00732450335617363,0.00363311546050471,0.356042183215695,-0.0788991773856257
"luce",-0.0274279872466944,0.000465883751031771,0.00203789249436111,-0.000313489429985851,-0.0788991773856257,0.0291869213363707
"alpha",0.00903505022842406,0.00343807106798253,-0.000957545287539442,8.22481961471472e-05,0.0136703644963312,-0.0102706954021701
"beta",0.00343807106798253,0.021983378782387,-0.000328282175044703,-0.000713433184608979,-0.0511007858993732,-0.00628878866132471
"gamma",-0.000957545287539442,-0.000328282175044703,0.00129089532189972,8.15370992390829e-05,-0.00155686877073306,0.00125224791719666
"delta",8.22481961471472e-05,-0.000713433184608979,8.15370992390829e-05,0.000213644293914984,0.000335732273652915,-0.00012517818483185
"lambda",0.0136703644963312,-0.0511007858993732,-0.00155686877073306,0.000335732273652915,0.333518980447185,-0.0257162164621916
"luce",-0.0102706954021701,-0.00628878866132471,0.00125224791719666,-0.00012517818483185,-0.0257162164621916,0.0186115615087263
"alpha",0.00783225545482837,0.00243717144426457,-0.000700693631640334,0.000170469631188465,0.00808017222423307,-0.0109469739996283
"beta",0.00243717144426457,0.00941771760092276,-0.000239641011532243,0.000136465364787513,-0.00667206453758468,-0.00452132357273171
"gamma",-0.000700693631640334,-0.000239641011532243,0.00324833061232103,7.99336979524625e-05,-0.000309329667174993,0.000835113520576776
"delta",0.000170469631188465,0.000136465364787513,7.99336979524625e-05,0.00226040644643678,0.00113759542738373,-0.000454593174769054
"lambda",0.00808017222423307,-0.00667206453758468,-0.000309329667174993,0.00113759542738373,0.0332393349546698,-0.0157288376643104
"luce",-0.0109469739996283,-0.00452132357273171,0.000835113520576776,-0.000454593174769054,-0.0157288376643104,0.0207583686214028
"alpha",0.0324533306664072,0.000597088672482563,2.46294996945913e-05,7.43033627519484e-05,0.0582995240937416,-0.0306842925518796
"beta",0.000597088672482563,0.0237360461859448,-1.84103092651123e-05,-0.000322836642749825,-0.0393050446711234,-0.000985594640230208
"gamma",2.46294996945913e-05,-1.84103092651123e-05,0.00365292124397362,-9.5270506020683e-05,-0.0029821002801457,0.00128114222095301
"delta",7.43033627519484e-05,-0.000322836642749825,-9.5270506020683e-05,0.00222376530305168,0.00230985776079465,-0.000520057640203956
"lambda",0.0582995240937416,-0.0393050446711234,-0.0029821002801457,0.00230985776079465,0.212311259034737,-0.0635961574494231
"luce",-0.0306842925518796,-0.000985594640230208,0.00128114222095301,-0.000520057640203956,-0.0635961574494231,0.034537432410883
"alpha",0.0319009329595398,0.00143801096887826,-0.00273186008018261,3.62082148768294e-05,0.0944673121796224,-0.0254902494880211
"beta",0.00143801096887826,0.00473093967024174,3.52727130157138e-05,-0.000696308060323754,-0.0133021991252887,-0.00103121578647795
"gamma",-0.00273186008018261,3.52727130157138e-05,0.00336280719573456,-8.77644361263553e-05,-0.0098557753117884,0.00266973521845033
"delta",3.62082148768294e-05,-0.000696308060323754,-8.77644361263553e-05,0.00303101769930005,0.00245994496865959,0.000270537493972873
"lambda",0.0944673121796224,-0.0133021991252887,-0.0098557753117884,0.00245994496865959,0.61211406523046,-0.125949121344995
"luce",-0.0254902494880211,-0.00103121578647795,0.00266973521845033,0.000270537493972873,-0.125949121344995,0.0329794041139262
"alpha",0.0160437007088709,0.00229640482087491,0.000600801213341124,0.000242143929050172,0.0195119614584107,-0.0165819364230763
"beta",0.00229640482087491,0.0345330602755106,0.00015889618164328,-0.00177388608450038,-0.0350797940459102,-0.00395181197452682
"gamma",0.000600801213341124,0.00015889618164328,0.00309765031388923,4.85435063430563e-06,-0.00134772421641084,0.000384548883572107
"delta",0.000242143929050172,-0.00177388608450038,4.85435063430563e-06,0.00027281064400547,-0.00298364234808983,-0.000477051213716826
"lambda",0.0195119614584107,-0.0350797940459102,-0.00134772421641084,-0.00298364234808983,0.452380122371078,-0.0282736412155572
"luce",-0.0165819364230763,-0.00395181197452682,0.000384548883572107,-0.000477051213716826,-0.0282736412155572,0.0240101381612987
"alpha",0.032799893765774,-0.000348267725323823,-0.00461611421443592,0.000264718711641512,0.107267670918147,-0.0308879939635358
"beta",-0.000348267725323823,0.00560338813229841,0.00028470732427682,-0.00143131212866218,-0.0254481406484868,0.00162312403870689
"gamma",-0.00461611421443592,0.00028470732427682,0.0106752571253817,-0.0010181364335373,-0.00377046637821627,0.0016228755408614
"delta",0.000264718711641512,-0.00143131212866218,-0.0010181364335373,0.0040564737632614,0.00463775124757291,0.000140397209754254
"lambda",0.107267670918147,-0.0254481406484868,-0.00377046637821627,0.00463775124757291,0.68789791600159,-0.153883945311903
"luce",-0.0308879939635358,0.00162312403870689,0.0016228755408614,0.000140397209754254,-0.153883945311903,0.0437343887449474
"alpha",0.017655655598961,0.000634997002022277,-0.000372086944100349,-0.000154532582873969,0.0511364996800295,-0.0105566511163329
"beta",0.000634997002022277,0.00752990917603835,-0.000206511056898137,-0.000297178250153283,-0.0239074981170803,-0.000734119371504444
"gamma",-0.000372086944100349,-0.000206511056898137,0.00106141819760093,0.000156890259267786,-0.00312030768644524,0.000762402823629956
"delta",-0.000154532582873969,-0.000297178250153283,0.000156890259267786,0.000454102408544181,0.00213427419440683,6.29481720422181e-05
"lambda",0.0511364996800295,-0.0239074981170803,-0.00312030768644524,0.00213427419440683,0.411915646949214,-0.0494944220032377
"luce",-0.0105566511163329,-0.000734119371504444,0.000762402823629956,6.29481720422181e-05,-0.0494944220032377,0.00980119373512242
"alpha",0.0150832323959857,0.00135289562805149,0.00312832573686394,-1.33191084429169e-05,0.00810791838684983,-0.00317476405327872
"beta",0.00135289562805149,0.00618122985974675,-0.000152540050171697,-0.00104917950434711,-0.0142577708356701,-0.00173732577232669
"gamma",0.00312832573686394,-0.000152540050171697,0.00802989218736204,0.000393867902806796,-0.0102938294289091,0.00152854132743871
"delta",-1.33191084429169e-05,-0.00104917950434711,0.000393867902806796,0.00476369749427861,0.000192686979552445,0.000626531251119769
"lambda",0.00810791838684983,-0.0142577708356701,-0.0102938294289091,0.000192686979552445,0.250862694480012,-0.0227091442636874
"luce",-0.00317476405327872,-0.00173732577232669,0.00152854132743871,0.000626531251119769,-0.0227091442636874,0.00496421916353517
"alpha",0.0152793524616016,0.00405989431024946,-0.00348206331519975,-0.00031836845065905,0.0291349007334703,-0.0138090721972875
"beta",0.00405989431024946,0.0188369437411043,-0.00038405180390676,-0.00173519538065252,-0.0386899974971858,-0.00705099364018046
"gamma",-0.00348206331519975,-0.00038405180390676,0.00920775670049576,0.0001809417511909,-0.0010600036340947,0.00209107926706279
"delta",-0.00031836845065905,-0.00173519538065252,0.0001809417511909,0.00035039509329998,0.00329907889926914,0.00061752970246498
"lambda",0.0291349007334703,-0.0386899974971858,-0.0010600036340947,0.00329907889926914,0.341379608150323,-0.0530520406937904
"luce",-0.0138090721972875,-0.00705099364018046,0.00209107926706279,0.00061752970246498,-0.0530520406937904,0.0247446988824097
"alpha",0.0129824158216955,0.00453277743879676,-0.00285685698060799,-0.000141668561361028,0.0300503690943098,-0.0154213063371043
"beta",0.00453277743879676,0.062362765111779,-0.00069107928512961,-0.000316897691294918,-0.144307102109414,-0.00738932881919449
"gamma",-0.00285685698060799,-0.00069107928512961,0.00439532809061337,0.000212509655507956,-0.0070835329422396,0.00328131065369335
"delta",-0.000141668561361028,-0.000316897691294918,0.000212509655507956,0.00147689529367922,0.000749158778892436,7.70427449358682e-05
"lambda",0.0300503690943098,-0.144307102109414,-0.0070835329422396,0.000749158778892436,0.692082653701506,-0.0469217416247501
"luce",-0.0154213063371043,-0.00738932881919449,0.00328131065369335,7.70427449358682e-05,-0.0469217416247501,0.0245174432279628
"alpha",0.0203580166549245,0.00051326123154503,-0.00279220400136855,7.66278947756323e-05,0.0792891232771335,-0.0228088232779656
"beta",0.00051326123154503,0.00595674256944225,0.00029849142863371,-0.00116099441684353,-0.0204454138711254,-0.000558139275384521
