"","alpha","beta","gamma","delta","lambda","luce"
"gamma",0.00107406583955017,-0.00137959814170641,0.0643791695706435,0.0058731292558109,0.00111015368191521,0.00527561497758109
"delta",-9.4873004800023e-05,-0.0152586876829435,0.0058731292558109,0.0400917336540751,-0.0867185974701757,-0.0149866325567237
"lambda",0.00343085408106769,0.00684176837609618,0.00111015368191521,-0.0867185974701757,1.30743419360951,0.0163744254348217
"luce",-0.0172428996989269,0.00317388842950094,0.00527561497758109,-0.0149866325567237,0.0163744254348217,0.0606538814888115
"alpha",0.0723593206211604,0.00402760496816312,0.00600304546022154,0.00198992300834885,0.0289592680190094,-0.0157501154742895
"beta",0.00402760496816312,0.0647342313145537,0.0090058502007303,-0.00480767751238667,-0.0551217408146609,-0.00972587386888188
"gamma",0.00600304546022154,0.0090058502007303,0.0650190662851,-0.000976389019536919,0.0216682945214352,0.0110566748865868
"delta",0.00198992300834885,-0.00480767751238667,-0.000976389019536919,0.0418829499235653,-0.0443342226231353,-0.0110996239409859
"lambda",0.0289592680190094,-0.0551217408146609,0.0216682945214352,-0.0443342226231353,1.09592487122795,-0.0777550456242235
"luce",-0.0157501154742895,-0.00972587386888188,0.0110566748865868,-0.0110996239409859,-0.0777550456242235,0.0731268756072663
"alpha",0.0635021175276254,0.000464755165678302,0.00517208560144053,0.00264100924880014,-0.00352432581314728,-0.0154106501745373
"beta",0.000464755165678302,0.0718311396043205,0.00017596092528198,-0.0166810359301642,-0.018186620314749,0.000646611540889063
"gamma",0.00517208560144053,0.00017596092528198,0.0606618095291381,0.00998350057186086,0.0100716625447375,0.00614502547537506
"delta",0.00264100924880014,-0.0166810359301642,0.00998350057186086,0.0655484014053648,-0.104630486674056,-0.0227828215231253
"lambda",-0.00352432581314728,-0.018186620314749,0.0100716625447375,-0.104630486674056,1.22479165434324,-0.00226907305656991
"luce",-0.0154106501745373,0.000646611540889063,0.00614502547537506,-0.0227828215231253,-0.00226907305656991,0.069095572435716
"alpha",0.0592114218488719,0.00390217898309902,-0.00984889909394478,-0.00875652316677445,-0.000921127141574228,-0.00607553008141273
"beta",0.00390217898309902,0.0720300376063813,0.00320640162102965,-0.0138715968444963,0.00232951839357155,-3.24265910506356e-05
"gamma",-0.00984889909394478,0.00320640162102965,0.0422572791222458,0.0143308625981214,0.0150636622430575,-0.00344720044249246
"delta",-0.00875652316677445,-0.0138715968444963,0.0143308625981214,0.0512445284508453,-0.0847713414509609,-0.0187885247843376
"lambda",-0.000921127141574228,0.00232951839357155,0.0150636622430575,-0.0847713414509609,1.2971504402263,-0.00796391274291295
"luce",-0.00607553008141273,-3.24265910506356e-05,-0.00344720044249246,-0.0187885247843376,-0.00796391274291295,0.0666171924318105
"alpha",0.0607386937849584,-0.00269027945398478,-0.00592292795509105,-0.00057723126025171,-0.00859840462214818,-0.0234059324555398
"beta",-0.00269027945398478,0.0786172908091883,-0.00303962669217934,-0.0159267787526151,0.000161860074978498,0.00511617003101825
"gamma",-0.00592292795509105,-0.00303962669217934,0.0581252985166641,0.0142039380745719,-0.00445160646664106,0.00322436456614957
"delta",-0.00057723126025171,-0.0159267787526151,0.0142039380745719,0.044690970385569,-0.084400495667195,-0.0191898241266171
"lambda",-0.00859840462214818,0.000161860074978498,-0.00445160646664106,-0.084400495667195,1.32328881524608,-0.00249560383708159
"luce",-0.0234059324555398,0.00511617003101825,0.00322436456614957,-0.0191898241266171,-0.00249560383708159,0.0778112220206404
"alpha",0.0697685086637608,0.00258015790951876,-0.00901973514934203,-0.00374370279906759,-0.00255599512625148,-0.00462487267955813
"beta",0.00258015790951876,0.0741312629769262,0.00905659230207111,-0.00980941889163176,-0.0708360410668045,-0.00837912679005901
"gamma",-0.00901973514934203,0.00905659230207111,0.0712848747205718,0.00732001688422566,0.0555726577530014,0.00553470462479716
"delta",-0.00374370279906759,-0.00980941889163176,0.00732001688422566,0.0449326345006702,-0.044845942634784,-0.00763853757924378
"lambda",-0.00255599512625148,-0.0708360410668045,0.0555726577530014,-0.044845942634784,1.17134836953564,-0.0484520850250191
"luce",-0.00462487267955813,-0.00837912679005901,0.00553470462479716,-0.00763853757924378,-0.0484520850250191,0.0633651324960364
"alpha",0.0791353736688158,-0.00328253962506369,-0.0156841214785007,-0.000866717868970894,-0.0190362676782725,-0.00611511128569206
"beta",-0.00328253962506369,0.0611125821075652,0.0110582523829976,-0.00106307118493258,-0.0261700152801616,-0.00640245570754954
"gamma",-0.0156841214785007,0.0110582523829976,0.062868513906232,0.000757514937921363,0.0425803506836146,0.00331581256914031
"delta",-0.000866717868970894,-0.00106307118493258,0.000757514937921363,0.0324354262793041,-0.00493221665077143,-0.00244360201982263
"lambda",-0.0190362676782725,-0.0261700152801616,0.0425803506836146,-0.00493221665077143,0.849095461592406,-0.0204622768214611
"luce",-0.00611511128569206,-0.00640245570754954,0.00331581256914031,-0.00244360201982263,-0.0204622768214611,0.0538111278042054
"alpha",0.0444616279031005,0.00476584924380848,0.000601719644935783,-0.00168895715677654,0.0156841422813486,0.000568530724521802
"beta",0.00476584924380848,0.0722426806678874,0.00281393446858637,-0.0145731849996035,-0.0652988732867755,-0.00135311759028936
"gamma",0.000601719644935783,0.00281393446858637,0.0616167456750949,0.0139992945630938,0.0479541033765745,0.00710212502546421
"delta",-0.00168895715677654,-0.0145731849996035,0.0139992945630938,0.0561527279152931,-0.0745115009775814,-0.00932715287082331
"lambda",0.0156841422813486,-0.0652988732867755,0.0479541033765745,-0.0745115009775814,1.19098866081936,-0.0125742693778688
"luce",0.000568530724521802,-0.00135311759028936,0.00710212502546421,-0.00932715287082331,-0.0125742693778688,0.048345115250859
"alpha",0.0597278400104304,0.00210536830278828,-0.00664076487832644,-0.000322177421772053,-0.00325750664903366,-0.0173193885734706
"beta",0.00210536830278828,0.0751203800723174,0.00602328333808689,-0.01219279320572,-0.0497737731125301,-0.00838097191234135
"gamma",-0.00664076487832644,0.00602328333808689,0.0698220448898809,0.00778371907579525,0.0446352563585779,0.000603275815827997
"delta",-0.000322177421772053,-0.01219279320572,0.00778371907579525,0.0509452848494615,-0.0611613282214678,-0.0189091768238344
"lambda",-0.00325750664903366,-0.0497737731125301,0.0446352563585779,-0.0611613282214678,1.26536486270728,-0.0472944088272686
"luce",-0.0173193885734706,-0.00838097191234135,0.000603275815827997,-0.0189091768238344,-0.0472944088272686,0.0688148722135989
"alpha",0.072815890960968,-0.00185364665829225,-0.0101361564927382,-0.00171224295330895,-0.0150835649901412,-0.00331017714407198
"beta",-0.00185364665829225,0.0670502674269317,0.0124038081666784,-0.00316286139026951,-0.0435443734211884,-0.0130068513230134
"gamma",-0.0101361564927382,0.0124038081666784,0.0694184568615362,0.00270752205832616,0.0556501168741644,0.00685189122231639
"delta",-0.00171224295330895,-0.00316286139026951,0.00270752205832616,0.0371030973316836,-0.0108670865135996,-0.00220488819248139
"lambda",-0.0150835649901412,-0.0435443734211884,0.0556501168741644,-0.0108670865135996,0.992994829988633,-0.0359279602443244
"luce",-0.00331017714407198,-0.0130068513230134,0.00685189122231639,-0.00220488819248139,-0.0359279602443244,0.0610046617870934
"alpha",0.0578141929982209,-0.000595633281993604,-0.00654914051823772,-0.00305798606522397,-0.00927079997430047,-0.00709159465315152
"beta",-0.000595633281993604,0.0703242046679567,0.00163441923994899,-0.0186729927165948,-0.0181265689630944,-0.00445718831262673
"gamma",-0.00654914051823772,0.00163441923994899,0.0627882422701481,0.0150127521842334,0.0294636446745859,0.00608714645598167
"delta",-0.00305798606522397,-0.0186729927165948,0.0150127521842334,0.059794846617135,-0.096537154806786,-0.0132997446387937
"lambda",-0.00927079997430047,-0.0181265689630944,0.0294636446745859,-0.096537154806786,1.27905534222914,-0.0145995954557019
"luce",-0.00709159465315152,-0.00445718831262673,0.00608714645598167,-0.0132997446387937,-0.0145995954557019,0.0648170121063736
"alpha",0.0369033444067581,0.00199761345736026,0.00211357002743095,-0.000213804317148676,0.00418593169166129,-0.00194554148011797
"beta",0.00199761345736026,0.0758186426203109,-0.00324593680335475,-0.0164171125045324,0.0052114750807807,0.00194373609369274
"gamma",0.00211357002743095,-0.00324593680335475,0.0464833250801952,0.0147738823648313,-0.000496217920257858,0.00317836701123941
"delta",-0.000213804317148676,-0.0164171125045324,0.0147738823648313,0.0423779967298629,-0.0862932862012703,-0.0109591207784029
"lambda",0.00418593169166129,0.0052114750807807,-0.000496217920257858,-0.0862932862012703,1.38525124320283,-0.00516217573092932
"luce",-0.00194554148011797,0.00194373609369274,0.00317836701123941,-0.0109591207784029,-0.00516217573092932,0.0547147313942269
"alpha",0.0633197254691475,-0.00169858679613835,0.0085550713025586,0.00211397887511938,-0.00956284894067921,-0.020158009002921
"beta",-0.00169858679613835,0.0790059981200529,-0.0015877311405666,-0.0192406351214346,0.0242758306862949,0.00636166243410966
"gamma",0.0085550713025586,-0.0015877311405666,0.0478204048757721,0.00238150745804102,-0.0106967983532686,0.00631705310009685
"delta",0.00211397887511938,-0.0192406351214346,0.00238150745804102,0.0438893712734609,-0.0848998114826657,-0.0202314613205369
"lambda",-0.00956284894067921,0.0242758306862949,-0.0106967983532686,-0.0848998114826657,1.33284327414927,0.0227449003984566
"luce",-0.020158009002921,0.00636166243410966,0.00631705310009685,-0.0202314613205369,0.0227449003984566,0.076626319248309
"alpha",0.070690328999406,-0.000679005928204351,-0.0136984746285339,-0.00154196891259454,-0.0101094703316037,-0.00255551798956378
"beta",-0.000679005928204351,0.0575263270693174,0.00854318377722738,0.000207160803888553,-0.0215288994742537,-0.00796590607861911
"gamma",-0.0136984746285339,0.00854318377722738,0.0662150266373579,0.00379534722343417,0.0440897467913703,0.00186904955463176
"delta",-0.00154196891259454,0.000207160803888553,0.00379534722343417,0.0310756654006607,-0.012224991927927,-0.00269800081162839
"lambda",-0.0101094703316037,-0.0215288994742537,0.0440897467913703,-0.012224991927927,0.790155852409008,-0.0162768749998789
"luce",-0.00255551798956378,-0.00796590607861911,0.00186904955463176,-0.00269800081162839,-0.0162768749998789,0.0548388997677768
"alpha",0.0571209795927093,0.00236958297639064,-0.0069793126330471,-0.000777153731689504,0.000954302868620156,-0.0182519613205282
"beta",0.00236958297639064,0.0745863596691407,0.00818545650362958,-0.00768452398228734,-0.0441483826983145,-0.0125255315761759
"gamma",-0.0069793126330471,0.00818545650362958,0.071337703651024,0.00402709306906626,0.0473773815768398,-8.31716426406709e-06
"delta",-0.000777153731689504,-0.00768452398228734,0.00402709306906626,0.0388437707971648,-0.0615116384067121,-0.0110171481572594
"lambda",0.000954302868620156,-0.0441483826983145,0.0473773815768398,-0.0615116384067121,1.19497457194688,-0.0669871836304703
"luce",-0.0182519613205282,-0.0125255315761759,-8.31716426406709e-06,-0.0110171481572594,-0.0669871836304703,0.069856676135195
"alpha",0.0667489201647603,0.000889733203501102,0.00663417810030123,0.00119954401736288,0.00498953847497216,-0.017504725070658
"beta",0.000889733203501102,0.0761278643789503,-0.00380953319836021,-0.0157274903702075,0.0157226099000831,0.00191901671870719
"gamma",0.00663417810030123,-0.00380953319836021,0.0597219735616621,0.0071288824837537,0.00350221465534913,0.00532572038183204
"delta",0.00119954401736288,-0.0157274903702075,0.0071288824837537,0.0502497489894837,-0.102346531192062,-0.0184187004602725
"lambda",0.00498953847497216,0.0157226099000831,0.00350221465534913,-0.102346531192062,1.29897307408553,0.017870851376597
"luce",-0.017504725070658,0.00191901671870719,0.00532572038183204,-0.0184187004602725,0.017870851376597,0.0692330386170484
"alpha",0.0610043506870644,0.00300287617674645,-0.00707192533732608,-0.00632031252840382,0.0104216772748875,-0.00674407889384731
"beta",0.00300287617674645,0.0701340174720509,0.00743518907968366,-0.0126745529123007,-0.0504873390794932,-0.00696321423537847
"gamma",-0.00707192533732608,0.00743518907968366,0.0623258638401535,0.0100978056430652,0.0556636350928666,0.00494037974804258
"delta",-0.00632031252840382,-0.0126745529123007,0.0100978056430652,0.0545159842985953,-0.0688580860307293,-0.0109656583814457
"lambda",0.0104216772748875,-0.0504873390794932,0.0556636350928666,-0.0688580860307293,1.28993197397155,-0.0367481824619946
"luce",-0.00674407889384731,-0.00696321423537847,0.00494037974804258,-0.0109656583814457,-0.0367481824619946,0.0608511238430448
"alpha",0.068953035596863,0.00348805379137156,-0.00106846874545744,-0.000342181522863832,-0.00336438966534794,-0.00983723581308509
"beta",0.00348805379137156,0.0649446269880877,0.00358941646534864,-0.010424361783465,-0.0705046096188032,-0.00831276785563291
"gamma",-0.00106846874545744,0.00358941646534864,0.0689218639398337,0.0111218119316453,0.0519445450144516,0.00689731735831841
"delta",-0.000342181522863832,-0.010424361783465,0.0111218119316453,0.0583753598058103,-0.0384038438561847,-0.0163234109081512
"lambda",-0.00336438966534794,-0.0705046096188032,0.0519445450144516,-0.0384038438561847,1.2260602252935,-0.0637040265061709
"luce",-0.00983723581308509,-0.00831276785563291,0.00689731735831841,-0.0163234109081512,-0.0637040265061709,0.0747036168333177
"alpha",0.059931486275955,0.00478434902634542,0.00134300263013693,-0.000401228062974299,0.0084137330297884,-0.0156430325285538
"beta",0.00478434902634542,0.0780474586689235,0.00302892588373434,-0.0095575519213973,-0.0758074524967229,-0.00600608619674915
"gamma",0.00134300263013693,0.00302892588373434,0.058513390001256,0.00512914715949302,0.00687429465467938,0.00917231261996865
"delta",-0.000401228062974299,-0.0095575519213973,0.00512914715949302,0.0600308413162221,-0.0742747784977048,-0.0167380926143555
"lambda",0.0084137330297884,-0.0758074524967229,0.00687429465467938,-0.0742747784977048,1.1703491900425,-0.058597992330288
"luce",-0.0156430325285538,-0.00600608619674915,0.00917231261996865,-0.0167380926143555,-0.058597992330288,0.0675753174894065
"alpha",0.0693757050103244,0.00180219159280837,0.00952166143571932,-0.00141447262721217,0.0269361623773674,-0.00940612385472501
"beta",0.00180219159280837,0.0685124766085156,-0.00301490421122564,-0.0156108295071933,-0.0546261156483383,-0.00427968324363266
"gamma",0.00952166143571932,-0.00301490421122564,0.0570116722735336,0.0108890999123431,0.00626499392236344,0.0108677085108306
"delta",-0.00141447262721217,-0.0156108295071933,0.0108890999123431,0.0695059751916035,-0.0817027582877764,-0.0122999145955895
"lambda",0.0269361623773674,-0.0546261156483383,0.00626499392236344,-0.0817027582877764,1.20476200773086,-0.0693471711168835
"luce",-0.00940612385472501,-0.00427968324363266,0.0108677085108306,-0.0122999145955895,-0.0693471711168835,0.0724849017113929
"alpha",0.0634755474652115,0.00287301804059101,-0.00334979294074995,0.00132162264743628,0.0176664203095531,-0.0204817155841011
"beta",0.00287301804059101,0.0718688621886251,0.0101818659291849,-0.0113062201182807,-0.0424611915721153,-0.00982480107911921
"gamma",-0.00334979294074995,0.0101818659291849,0.0731686023195039,0.000723319902600189,0.0365722539172129,0.00474760834295388
"delta",0.00132162264743628,-0.0113062201182807,0.000723319902600189,0.0432545223078937,-0.0474204310392612,-0.0140229975682323
"lambda",0.0176664203095531,-0.0424611915721153,0.0365722539172129,-0.0474204310392612,1.10422920900318,-0.0839040673872711
"luce",-0.0204817155841011,-0.00982480107911921,0.00474760834295388,-0.0140229975682323,-0.0839040673872711,0.0760889522380672
"alpha",0.0309884341276624,-0.000633264273893339,0.00323207550479059,-0.000158265327302556,-0.00578214120830252,-0.00721367358669645
"beta",-0.000633264273893339,0.0730455742427145,0.00121104048477507,-0.00647317071078359,0.0202041053052745,0.00136226019244461
"gamma",0.00323207550479059,0.00121104048477507,0.0553394778709363,0.00152641320937614,0.00166310983951902,0.00684223979495044
"delta",-0.000158265327302556,-0.00647317071078359,0.00152641320937614,0.0131171831677694,-0.0440395514586283,-0.00344452978222968
"lambda",-0.00578214120830252,0.0202041053052745,0.00166310983951902,-0.0440395514586283,1.43727100739281,0.016052800912331
"luce",-0.00721367358669645,0.00136226019244461,0.00684223979495044,-0.00344452978222968,0.016052800912331,0.0357783358236594
"alpha",0.051285698109751,0.00569870464924406,0.00617557216262515,-0.000906796253609699,0.00100765881184422,0.000761088187518019
"beta",0.00569870464924406,0.0726529276293912,0.00211611158995421,-0.0166393646658622,-0.0512826080433291,-0.0031470545367477
"gamma",0.00617557216262515,0.00211611158995421,0.0536381241649928,0.00830099734769536,0.0238972437860505,0.0106913351008524
"delta",-0.000906796253609699,-0.0166393646658622,0.00830099734769536,0.0588291164496204,-0.0873196472191278,-0.0115480897847697
"lambda",0.00100765881184422,-0.0512826080433291,0.0238972437860505,-0.0873196472191278,1.22591456552888,-0.0312606413474211
"luce",0.000761088187518019,-0.0031470545367477,0.0106913351008524,-0.0115480897847697,-0.0312606413474211,0.0704164541433612
"alpha",0.0676334063561437,0.00465653884469286,0.00134580931100295,-0.00085410579210032,-0.00933662796842604,-0.0212703048905879
"beta",0.00465653884469286,0.0739908504644871,-0.00362864496302679,-0.0154064505058568,0.0125636486466357,0.00144747713801957
"gamma",0.00134580931100295,-0.00362864496302679,0.0619629348563065,0.0132916485697243,-0.00256661896861413,0.0029386900223497
"delta",-0.00085410579210032,-0.0154064505058568,0.0132916485697243,0.0433994721467646,-0.0854161671792508,-0.0185115529751924
"lambda",-0.00933662796842604,0.0125636486466357,-0.00256661896861413,-0.0854161671792508,1.35922938398687,0.0215365979772291
"luce",-0.0212703048905879,0.00144747713801957,0.0029386900223497,-0.0185115529751924,0.0215365979772291,0.076653345402043
"alpha",0.0453357934468864,0.00378366298788922,0.00144126873725621,-3.5534814318211e-05,0.00687329471342314,0.00115736052184141
"beta",0.00378366298788922,0.0744047762717848,0.00499088446621681,-0.0162914141522498,-0.0531433845497255,-0.00389671393773634
"gamma",0.00144126873725621,0.00499088446621681,0.0629150207912171,0.0130290967077816,0.064219865530581,0.00522519257287893
"delta",-3.5534814318211e-05,-0.0162914141522498,0.0130290967077816,0.0572190226103646,-0.0676859223458887,-0.0071393078721522
"lambda",0.00687329471342314,-0.0531433845497255,0.064219865530581,-0.0676859223458887,1.2119241878375,-0.0202831740682228
"luce",0.00115736052184141,-0.00389671393773634,0.00522519257287893,-0.0071393078721522,-0.0202831740682228,0.0492081761526551
"alpha",0.0639952210132893,-0.00121178896536751,0.00493707382082291,0.00072808523207372,0.00251750567872651,-0.0132979912777778
"beta",-0.00121178896536751,0.0807550872682058,-0.00134939495663061,-0.00913568099340783,0.0126262598082411,0.00383480217888865
"gamma",0.00493707382082291,-0.00134939495663061,0.0276036079532957,0.000984136703972527,0.000888391977091353,0.00577703761658992
"delta",0.00072808523207372,-0.00913568099340783,0.000984136703972527,0.0182534940935103,-0.0430613345491291,-0.00936929596836419
"lambda",0.00251750567872651,0.0126262598082411,0.000888391977091353,-0.0430613345491291,1.45117910714984,0.00423486093799893
"luce",-0.0132979912777778,0.00383480217888865,0.00577703761658992,-0.00936929596836419,0.00423486093799893,0.0753258234904367
"alpha",0.0562425992076502,-0.000817765589311593,-0.00766101288891555,-0.00557495784069883,0.00204791464922377,-0.0105701105295137
"beta",-0.000817765589311593,0.0775858318428613,0.0016318456489941,-0.0177817873608876,-0.0109728993236241,0.00104992661425685
"gamma",-0.00766101288891555,0.0016318456489941,0.0364322121676813,0.012820133068457,0.00618442068821231,0.000799167807734133
"delta",-0.00557495784069883,-0.0177817873608876,0.012820133068457,0.0486588842556335,-0.077487353475413,-0.0189795835096556
"lambda",0.00204791464922377,-0.0109728993236241,0.00618442068821231,-0.077487353475413,1.29332501696874,0.00270091765683538
"luce",-0.0105701105295137,0.00104992661425685,0.000799167807734133,-0.0189795835096556,0.00270091765683538,0.0673784113088331
"alpha",0.0728552522394447,0.00417471991863751,-0.00720404097664533,-0.00112619483767596,0.00285263180371561,-0.00592976100697292
"beta",0.00417471991863751,0.0689501314191331,0.0153260748524337,-0.00499167753422089,-0.0365784227464749,-0.00723865177288269
"gamma",-0.00720404097664533,0.0153260748524337,0.0749422435842135,-0.00106463683909219,0.0630631532467726,0.00534313495887781
"delta",-0.00112619483767596,-0.00499167753422089,-0.00106463683909219,0.037348570640277,-0.0107471332612633,-0.00278725484065244
"lambda",0.00285263180371561,-0.0365784227464749,0.0630631532467726,-0.0107471332612633,0.96200791366744,-0.0445421865280941
"luce",-0.00592976100697292,-0.00723865177288269,0.00534313495887781,-0.00278725484065244,-0.0445421865280941,0.0587114773479348
"alpha",0.0488451194111507,4.93792459577856e-05,-0.00429326768893828,-0.00174681214041051,-0.00226846484657665,-0.0152226979255138
"beta",4.93792459577856e-05,0.0701251774004845,0.00400290271351876,-0.0151328157582819,-0.0513288325504145,-0.00263991098528304
"gamma",-0.00429326768893828,0.00400290271351876,0.062993698227484,0.00641152964530358,0.0393332681595924,-0.000390127526878294
"delta",-0.00174681214041051,-0.0151328157582819,0.00641152964530358,0.0515176387833695,-0.054298264763222,-0.0197559167370649
"lambda",-0.00226846484657665,-0.0513288325504145,0.0393332681595924,-0.054298264763222,1.21041425983016,-0.0446631589836852
"luce",-0.0152226979255138,-0.00263991098528304,-0.000390127526878294,-0.0197559167370649,-0.0446631589836852,0.0669911818617305
"alpha",0.0702901205072259,0.000749665408076671,-0.00143259862566347,-0.00106678881983632,0.0195454081186245,-0.0114110068281102
"beta",0.000749665408076671,0.0718512373953618,0.0033078520430408,-0.0139575479683241,-0.0707453308679678,-0.00599040372809919
"gamma",-0.00143259862566347,0.0033078520430408,0.0722234524073908,0.00923493864488003,0.0453685511058948,0.00837116409398968
"delta",-0.00106678881983632,-0.0139575479683241,0.00923493864488003,0.053288289275279,-0.0520449069564877,-0.0136971389835869
"lambda",0.0195454081186245,-0.0707453308679678,0.0453685511058948,-0.0520449069564877,1.22497294331578,-0.0605965840091419
"luce",-0.0114110068281102,-0.00599040372809919,0.00837116409398968,-0.0136971389835869,-0.0605965840091419,0.0722647978239173
"alpha",0.0721497360607903,0.00430921834713868,-0.00356199539243078,-0.00314129008810195,-0.00106886360149208,-0.00676395958994475
"beta",0.00430921834713868,0.0680071145956918,-0.000390103438850291,-0.00806980199578428,-0.0731854888358496,-0.013392905824562
"gamma",-0.00356199539243078,-0.000390103438850291,0.068412979861012,0.0106230973539803,0.0378498745729144,0.00911659605292246
"delta",-0.00314129008810195,-0.00806980199578428,0.0106230973539803,0.0568284732016575,-0.0529159058508875,-0.0123402977413353
"lambda",-0.00106886360149208,-0.0731854888358496,0.0378498745729144,-0.0529159058508875,1.17352911944232,-0.0555520071378343
"luce",-0.00676395958994475,-0.013392905824562,0.00911659605292246,-0.0123402977413353,-0.0555520071378343,0.0736428080114321
"alpha",0.0715756220401229,0.00175328202913904,0.0103660497668918,0.000269530463557169,0.0340676291047525,-0.0122801997906886
"beta",0.00175328202913904,0.0766522505667247,0.00471029851501947,-0.00958135767109531,-0.0770710311912294,-0.00836605633417275
"gamma",0.0103660497668918,0.00471029851501947,0.0580552650702105,-0.00115638397467074,0.0227839699441645,0.0107607880699308
"delta",0.000269530463557169,-0.00958135767109531,-0.00115638397467074,0.0510593763110754,-0.0552761130607523,-0.013182895133794
"lambda",0.0340676291047525,-0.0770710311912294,0.0227839699441645,-0.0552761130607523,1.21094381568648,-0.0771114403055526
"luce",-0.0122801997906886,-0.00836605633417275,0.0107607880699308,-0.013182895133794,-0.0771114403055526,0.0742780582288486
"alpha",0.0490759315083611,0.00387338957764013,0.00167033977247075,0.000276087379590234,0.0175476126260764,0.00185303324167841
"beta",0.00387338957764013,0.0697255495409101,0.00222449505910594,-0.00988804359384504,-0.105231562014595,-0.00366441987766478
"gamma",0.00167033977247075,0.00222449505910594,0.040697567572091,0.0018110042739389,0.0368466455989997,0.00992937263126163
"delta",0.000276087379590234,-0.00988804359384504,0.0018110042739389,0.0482191369888454,-0.0345099931508534,-0.00489618714300949
"lambda",0.0175476126260764,-0.105231562014595,0.0368466455989997,-0.0345099931508534,1.11898369960005,-0.0423368897666858
"luce",0.00185303324167841,-0.00366441987766478,0.00992937263126163,-0.00489618714300949,-0.0423368897666858,0.064185135028254
"alpha",0.03222073261448,-0.000751302153468852,0.00319131117867157,0.00208818047586734,-0.00401795574959997,-0.00276680620952208
"beta",-0.000751302153468852,0.0814108949539896,-0.00123274938727976,-0.0123967299439117,0.0141323111719145,0.0017856608829402
"gamma",0.00319131117867157,-0.00123274938727976,0.0219559922425132,0.00268834664214111,-0.00372946497097766,0.00365038583489538
"delta",0.00208818047586734,-0.0123967299439117,0.00268834664214111,0.0285666571793225,-0.0675934307429449,-0.0115106981744959
"lambda",-0.00401795574959997,0.0141323111719145,-0.00372946497097766,-0.0675934307429449,1.33642858510568,0.0137072927526828
"luce",-0.00276680620952208,0.0017856608829402,0.00365038583489538,-0.0115106981744959,0.0137072927526828,0.050840073481462
"alpha",0.0695870694860013,0.00467501952147317,-0.00529743888362047,-0.003151852319298,0.00225125551383006,-0.00587619950324716
"beta",0.00467501952147317,0.0785868582119496,0.01012766334545,-0.0118693296760951,-0.0544500582118928,-0.00933166774795067
"gamma",-0.00529743888362047,0.01012766334545,0.0696229170078541,0.00591728719320871,0.0536479322256416,0.00363817843079098
"delta",-0.003151852319298,-0.0118693296760951,0.00591728719320871,0.0501625297894574,-0.0608537601237913,-0.0139451962858377
"lambda",0.00225125551383006,-0.0544500582118928,0.0536479322256416,-0.0608537601237913,1.20597351815122,-0.0547706307241316
"luce",-0.00587619950324716,-0.00933166774795067,0.00363817843079098,-0.0139451962858377,-0.0547706307241316,0.0698398420537389
"alpha",0.0785350441867576,0.00342108700778691,-0.00459817134282691,-0.00142678173153742,0.00276309752447166,-0.00226730175824208
"beta",0.00342108700778691,0.0662454566089814,0.0149516592748665,-0.0027100745553932,-0.0295381706902948,-0.0101184066126996
"gamma",-0.00459817134282691,0.0149516592748665,0.0729379335313543,0.0003089494673808,0.0669424238236252,0.00699756793147289
"delta",-0.00142678173153742,-0.0027100745553932,0.0003089494673808,0.0359988409223871,-0.0129892870529614,-0.00198191369975613
"lambda",0.00276309752447166,-0.0295381706902948,0.0669424238236252,-0.0129892870529614,0.958256696772508,-0.0470914272371046
"luce",-0.00226730175824208,-0.0101184066126996,0.00699756793147289,-0.00198191369975613,-0.0470914272371046,0.0604094538229951
"alpha",0.0709114763722752,0.00383345440288871,0.00536454414906528,-0.000525191913958058,0.0134153891169924,-0.0126754624484065
"beta",0.00383345440288871,0.0738704155495452,0.000997743949041842,-0.0145517118994793,-0.0526157913497018,-0.00156178018893492
"gamma",0.00536454414906528,0.000997743949041842,0.0651987816846393,0.0125282544076477,-0.0056658725429533,0.00246518838940147
"delta",-0.000525191913958058,-0.0145517118994793,0.0125282544076477,0.0697818002577494,-0.092172391791937,-0.0175599973486752
"lambda",0.0134153891169924,-0.0526157913497018,-0.0056658725429533,-0.092172391791937,1.21256893236559,-0.0279104358821722
"luce",-0.0126754624484065,-0.00156178018893492,0.00246518838940147,-0.0175599973486752,-0.0279104358821722,0.0527029747397678
"alpha",0.0648709136529706,0.00120193166375822,0.00403479140075927,0.000412337228979995,-0.00364669520406189,-0.0145934608918565
"beta",0.00120193166375822,0.0778571716480862,-0.0005396967415028,-0.00923433474188411,0.00281436002656367,0.00380125590054531
"gamma",0.00403479140075927,-0.0005396967415028,0.0346972996967098,0.00156452244071765,-0.00493648259995133,0.00932376032540864
"delta",0.000412337228979995,-0.00923433474188411,0.00156452244071765,0.0167205445041334,-0.0409572957001519,-0.00809147059833816
"lambda",-0.00364669520406189,0.00281436002656367,-0.00493648259995133,-0.0409572957001519,1.3310076038707,0.00538243032924581
"luce",-0.0145934608918565,0.00380125590054531,0.00932376032540864,-0.00809147059833816,0.00538243032924581,0.0743181611329631
"alpha",0.0749562825002145,-0.000382506290137566,-0.00620106901509088,-0.000620788704833569,0.00268168980238073,-0.00128068912659132
"beta",-0.000382506290137566,0.0638911822622615,0.0155112067696648,-0.00247308409140094,-0.0395943429750708,-0.00815270353073961
"gamma",-0.00620106901509088,0.0155112067696648,0.0705223111369412,0.00215492567232536,0.049595752949318,0.00581796215605107
